
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
36,,Surface,2,Image 1,1,0,
19,,Surface,2,Image 1,1,1,
35,,Surface,2,Image 1,1,2,
26,,Surface,2,Image 1,1,3,
45,,Surface,2,Image 1,1,4,
42,,Surface,2,Image 1,1,5,
40,,Surface,2,Image 1,1,6,
44,,Surface,2,Image 1,1,7,
52,,Surface,2,Image 1,1,8,
39,,Surface,2,Image 1,1,9,
30,,Surface,2,Image 1,1,10,
41,,Surface,2,Image 1,1,11,
44,,Surface,2,Image 1,1,12,
45,,Surface,2,Image 1,1,13,
49,,Surface,2,Image 1,1,14,
55,,Surface,2,Image 1,1,15,
36,,Surface,2,Image 1,1,16,
48,,Surface,2,Image 1,1,17,
27,,Surface,2,Image 1,1,18,
35,,Surface,2,Image 1,1,19,
36,,Surface,2,Image 1,1,20,
34,,Surface,2,Image 1,1,21,
37,,Surface,2,Image 1,1,22,
42,,Surface,2,Image 1,1,23,
28,,Surface,2,Image 1,1,24,
36,,Surface,2,Image 1,1,25,
27,,Surface,2,Image 1,1,26,
39,,Surface,2,Image 1,1,27,
41,,Surface,2,Image 1,1,28,
51,,Surface,2,Image 1,1,29,
32,,Surface,2,Image 1,1,30,
37,,Surface,2,Image 1,1,31,
38,,Surface,2,Image 1,1,32,
42,,Surface,2,Image 1,1,33,
35,,Surface,2,Image 1,1,34,
47,,Surface,2,Image 1,1,35,
41,,Surface,2,Image 1,1,36,
47,,Surface,2,Image 1,1,37,
36,,Surface,2,Image 1,1,38,
42,,Surface,2,Image 1,1,39,
37,,Surface,2,Image 1,1,40,
48,,Surface,2,Image 1,1,41,
41,,Surface,2,Image 1,1,42,
37,,Surface,2,Image 1,1,43,
43,,Surface,2,Image 1,1,44,
44,,Surface,2,Image 1,1,45,
47,,Surface,2,Image 1,1,46,
45,,Surface,2,Image 1,1,47,
42,,Surface,2,Image 1,1,48,
45,,Surface,2,Image 1,1,49,
39,,Surface,2,Image 1,1,50,
43,,Surface,2,Image 1,1,51,
41,,Surface,2,Image 1,1,52,
33,,Surface,2,Image 1,1,53,
29,,Surface,2,Image 1,1,54,
20,,Surface,2,Image 1,1,55,
37,,Surface,2,Image 1,1,56,
53,,Surface,2,Image 1,1,57,
44,,Surface,2,Image 1,1,58,
41,,Surface,2,Image 1,1,59,
47,,Surface,2,Image 1,1,60,
32,,Surface,2,Image 1,1,61,
53,,Surface,2,Image 1,1,62,
23,,Surface,2,Image 1,1,63,
28,,Surface,2,Image 1,1,64,
28,,Surface,2,Image 1,1,65,
28,,Surface,2,Image 1,1,66,
39,,Surface,2,Image 1,1,67,
29,,Surface,2,Image 1,1,68,
30,,Surface,2,Image 1,1,69,
41,,Surface,2,Image 1,1,70,
28,,Surface,2,Image 1,1,71,
33,,Surface,2,Image 1,1,72,
34,,Surface,2,Image 1,1,73,
23,,Surface,2,Image 1,1,74,
27,,Surface,2,Image 1,1,75,
36,,Surface,2,Image 1,1,76,
35,,Surface,2,Image 1,1,77,
23,,Surface,2,Image 1,1,78,
19,,Surface,2,Image 1,1,79,
36,,Surface,2,Image 1,1,80,
25,,Surface,2,Image 1,1,81,
35,,Surface,2,Image 1,1,82,
19,,Surface,2,Image 1,1,83,
34,,Surface,2,Image 1,1,84,
39,,Surface,2,Image 1,1,85,
27,,Surface,2,Image 1,1,86,
23,,Surface,2,Image 1,1,87,
30,,Surface,2,Image 1,1,88,
17,,Surface,2,Image 1,1,89,
32,,Surface,2,Image 1,1,90,
28,,Surface,2,Image 1,1,91,
38,,Surface,2,Image 1,1,92,
55,,Surface,2,Image 1,1,93,
48,,Surface,2,Image 1,1,94,
47,,Surface,2,Image 1,1,95,
41,,Surface,2,Image 1,1,96,
45,,Surface,2,Image 1,1,97,
45,,Surface,2,Image 1,1,98,
56,,Surface,2,Image 1,1,99,
44,,Surface,2,Image 1,1,100,
53,,Surface,2,Image 1,1,101,
40,,Surface,2,Image 1,1,102,
35,,Surface,2,Image 1,1,103,
47,,Surface,2,Image 1,1,104,
42,,Surface,2,Image 1,1,105,
34,,Surface,2,Image 1,1,106,
43,,Surface,2,Image 1,1,107,
43,,Surface,2,Image 1,1,108,
38,,Surface,2,Image 1,1,109,
37,,Surface,2,Image 1,1,110,
43,,Surface,2,Image 1,1,111,
33,,Surface,2,Image 1,1,112,
29,,Surface,2,Image 1,1,113,
94,,Surface,2,Image 1,1,114,
41,,Surface,2,Image 1,1,115,
56,,Surface,2,Image 1,1,116,
47,,Surface,2,Image 1,1,117,
54,,Surface,2,Image 1,1,118,
46,,Surface,2,Image 1,1,119,
44,,Surface,2,Image 1,1,120,
39,,Surface,2,Image 1,1,121,
54,,Surface,2,Image 1,1,122,
42,,Surface,2,Image 1,1,123,
52,,Surface,2,Image 1,1,124,
54,,Surface,2,Image 1,1,125,
87,,Surface,2,Image 1,1,126,
44,,Surface,2,Image 1,1,127,
45,,Surface,2,Image 1,1,128,
48,,Surface,2,Image 1,1,129,
55,,Surface,2,Image 1,1,130,
46,,Surface,2,Image 1,1,131,
46,,Surface,2,Image 1,1,132,
39,,Surface,2,Image 1,1,133,
54,,Surface,2,Image 1,1,134,
49,,Surface,2,Image 1,1,135,
41,,Surface,2,Image 1,1,136,
55,,Surface,2,Image 1,1,137,
59,,Surface,2,Image 1,1,138,
40,,Surface,2,Image 1,1,139,
47,,Surface,2,Image 1,1,140,
42,,Surface,2,Image 1,1,141,
31,,Surface,2,Image 1,1,142,
41,,Surface,2,Image 1,1,143,
57,,Surface,2,Image 1,1,144,
23,,Surface,2,Image 1,1,145,
53,,Surface,2,Image 1,1,146,
49,,Surface,2,Image 1,1,147,
145,,Surface,2,Image 1,1,148,
51,,Surface,2,Image 1,1,149,
39,,Surface,2,Image 1,1,150,
123,,Surface,2,Image 1,1,151,
40,,Surface,2,Image 1,1,152,
32,,Surface,2,Image 1,1,153,
80,,Surface,2,Image 1,1,154,
45,,Surface,2,Image 1,1,155,
53,,Surface,2,Image 1,1,156,
44,,Surface,2,Image 1,1,157,
63,,Surface,2,Image 1,1,158,
46,,Surface,2,Image 1,1,159,
40,,Surface,2,Image 1,1,160,
44,,Surface,2,Image 1,1,161,
41,,Surface,2,Image 1,1,162,
40,,Surface,2,Image 1,1,163,
50,,Surface,2,Image 1,1,164,
31,,Surface,2,Image 1,1,165,
52,,Surface,2,Image 1,1,166,
35,,Surface,2,Image 1,1,167,
28,,Surface,2,Image 1,1,168,
42,,Surface,2,Image 1,1,169,
62,,Surface,2,Image 1,1,170,
16,,Surface,2,Image 1,1,171,
31,,Surface,2,Image 1,1,172,
33,,Surface,2,Image 1,1,173,
34,,Surface,2,Image 1,1,174,
27,,Surface,2,Image 1,1,175,
37,,Surface,2,Image 1,1,176,
36,,Surface,2,Image 1,1,177,
33,,Surface,2,Image 1,1,178,
40,,Surface,2,Image 1,1,179,
35,,Surface,2,Image 1,1,180,
45,,Surface,2,Image 1,1,181,
35,,Surface,2,Image 1,1,182,
44,,Surface,2,Image 1,1,183,
34,,Surface,2,Image 1,1,184,
32,,Surface,2,Image 1,1,185,
37,,Surface,2,Image 1,1,186,
35,,Surface,2,Image 1,1,187,
36,,Surface,2,Image 1,1,188,
38,,Surface,2,Image 1,1,189,
27,,Surface,2,Image 1,1,190,
54,,Surface,2,Image 1,1,191,
43,,Surface,2,Image 1,1,192,
39,,Surface,2,Image 1,1,193,
43,,Surface,2,Image 1,1,194,
45,,Surface,2,Image 1,1,195,
35,,Surface,2,Image 1,1,196,
13,,Surface,2,Image 1,1,197,
23,,Surface,2,Image 1,1,198,
33,,Surface,2,Image 1,1,199,
27,,Surface,2,Image 1,1,200,
19,,Surface,2,Image 1,1,201,
39,,Surface,2,Image 1,1,202,
37,,Surface,2,Image 1,1,203,
37,,Surface,2,Image 1,1,204,
36,,Surface,2,Image 1,1,205,
42,,Surface,2,Image 1,1,206,
43,,Surface,2,Image 1,1,207,
32,,Surface,2,Image 1,1,208,
45,,Surface,2,Image 1,1,209,
53,,Surface,2,Image 1,1,210,
30,,Surface,2,Image 1,1,211,
31,,Surface,2,Image 1,1,212,
39,,Surface,2,Image 1,1,213,
41,,Surface,2,Image 1,1,214,
42,,Surface,2,Image 1,1,215,
46,,Surface,2,Image 1,1,216,
38,,Surface,2,Image 1,1,217,
39,,Surface,2,Image 1,1,218,
40,,Surface,2,Image 1,1,219,
36,,Surface,2,Image 1,1,220,
28,,Surface,2,Image 1,1,221,
43,,Surface,2,Image 1,1,222,
48,,Surface,2,Image 1,1,223,
44,,Surface,2,Image 1,1,224,
39,,Surface,2,Image 1,1,225,
45,,Surface,2,Image 1,1,226,
49,,Surface,2,Image 1,1,227,
41,,Surface,2,Image 1,1,228,
43,,Surface,2,Image 1,1,229,
34,,Surface,2,Image 1,1,230,
38,,Surface,2,Image 1,1,231,
41,,Surface,2,Image 1,1,232,
32,,Surface,2,Image 1,1,233,
44,,Surface,2,Image 1,1,234,
35,,Surface,2,Image 1,1,235,
43,,Surface,2,Image 1,1,236,
40,,Surface,2,Image 1,1,237,
42,,Surface,2,Image 1,1,238,
40,,Surface,2,Image 1,1,239,
41,,Surface,2,Image 1,1,240,
44,,Surface,2,Image 1,1,241,
35,,Surface,2,Image 1,1,242,
26,,Surface,2,Image 1,1,243,
43,,Surface,2,Image 1,1,244,
40,,Surface,2,Image 1,1,245,
27,,Surface,2,Image 1,1,246,
29,,Surface,2,Image 1,1,247,
27,,Surface,2,Image 1,1,248,
14,,Surface,2,Image 1,1,249,
41,,Surface,2,Image 1,1,250,
42,,Surface,2,Image 1,1,251,
42,,Surface,2,Image 1,1,252,
46,,Surface,2,Image 1,1,253,
41,,Surface,2,Image 1,1,254,
41,,Surface,2,Image 1,1,255,
54,,Surface,2,Image 1,1,256,
37,,Surface,2,Image 1,1,257,
32,,Surface,2,Image 1,1,258,
43,,Surface,2,Image 1,1,259,
48,,Surface,2,Image 1,1,260,
37,,Surface,2,Image 1,1,261,
37,,Surface,2,Image 1,1,262,
44,,Surface,2,Image 1,1,263,
37,,Surface,2,Image 1,1,264,
31,,Surface,2,Image 1,1,265,
41,,Surface,2,Image 1,1,266,
47,,Surface,2,Image 1,1,267,
47,,Surface,2,Image 1,1,268,
43,,Surface,2,Image 1,1,269,
46,,Surface,2,Image 1,1,270,
40,,Surface,2,Image 1,1,271,
52,,Surface,2,Image 1,1,272,
40,,Surface,2,Image 1,1,273,
40,,Surface,2,Image 1,1,274,
33,,Surface,2,Image 1,1,275,
51,,Surface,2,Image 1,1,276,
39,,Surface,2,Image 1,1,277,
52,,Surface,2,Image 1,1,278,
35,,Surface,2,Image 1,1,279,
36,,Surface,2,Image 1,1,280,
46,,Surface,2,Image 1,1,281,
47,,Surface,2,Image 1,1,282,
40,,Surface,2,Image 1,1,283,
55,,Surface,2,Image 1,1,284,
33,,Surface,2,Image 1,1,285,
46,,Surface,2,Image 1,1,286,
34,,Surface,2,Image 1,1,287,
45,,Surface,2,Image 1,1,288,
64,,Surface,2,Image 1,1,289,
51,,Surface,2,Image 1,1,290,
37,,Surface,2,Image 1,1,291,
41,,Surface,2,Image 1,1,292,
41,,Surface,2,Image 1,1,293,
45,,Surface,2,Image 1,1,294,
36,,Surface,2,Image 1,1,295,
52,,Surface,2,Image 1,1,296,
46,,Surface,2,Image 1,1,297,
47,,Surface,2,Image 1,1,298,
51,,Surface,2,Image 1,1,299,
50,,Surface,2,Image 1,1,300,
42,,Surface,2,Image 1,1,301,
43,,Surface,2,Image 1,1,302,
49,,Surface,2,Image 1,1,303,
48,,Surface,2,Image 1,1,304,
66,,Surface,2,Image 1,1,305,
49,,Surface,2,Image 1,1,306,
51,,Surface,2,Image 1,1,307,
39,,Surface,2,Image 1,1,308,
42,,Surface,2,Image 1,1,309,
43,,Surface,2,Image 1,1,310,
40,,Surface,2,Image 1,1,311,
53,,Surface,2,Image 1,1,312,
45,,Surface,2,Image 1,1,313,
46,,Surface,2,Image 1,1,314,
37,,Surface,2,Image 1,1,315,
39,,Surface,2,Image 1,1,316,
39,,Surface,2,Image 1,1,317,
50,,Surface,2,Image 1,1,318,
