
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
20,,Surface,3,Image 1,1,8,
23,,Surface,3,Image 1,1,9,
22,,Surface,3,Image 1,1,10,
23,,Surface,3,Image 1,1,11,
76,,Surface,3,Image 1,1,12,
16,,Surface,3,Image 1,1,13,
17,,Surface,3,Image 1,1,14,
18,,Surface,3,Image 1,1,15,
98,,Surface,3,Image 1,1,16,
92,,Surface,3,Image 1,1,17,
28,,Surface,3,Image 1,1,18,
17,,Surface,3,Image 1,1,19,
36,,Surface,3,Image 1,1,20,
23,,Surface,3,Image 1,1,21,
16,,Surface,3,Image 1,1,22,
74,,Surface,3,Image 1,1,23,
18,,Surface,3,Image 1,1,24,
57,,Surface,3,Image 1,1,25,
60,,Surface,3,Image 1,1,26,
18,,Surface,3,Image 1,1,27,
116,,Surface,3,Image 1,1,28,
112,,Surface,3,Image 1,1,29,
54,,Surface,3,Image 1,1,30,
20,,Surface,3,Image 1,1,31,
23,,Surface,3,Image 1,1,32,
128,,Surface,3,Image 1,1,33,
25,,Surface,3,Image 1,1,34,
13,,Surface,3,Image 1,1,35,
20,,Surface,3,Image 1,1,36,
38,,Surface,3,Image 1,1,37,
14,,Surface,3,Image 1,1,38,
21,,Surface,3,Image 1,1,39,
31,,Surface,3,Image 1,1,40,
20,,Surface,3,Image 1,1,41,
22,,Surface,3,Image 1,1,42,
14,,Surface,3,Image 1,1,43,
20,,Surface,3,Image 1,1,44,
76,,Surface,3,Image 1,1,45,
179,,Surface,3,Image 1,1,46,
28,,Surface,3,Image 1,1,52,
19,,Surface,3,Image 1,1,53,
14,,Surface,3,Image 1,1,55,
24,,Surface,3,Image 1,1,56,
25,,Surface,3,Image 1,1,57,
41,,Surface,3,Image 1,1,58,
18,,Surface,3,Image 1,1,88,
14,,Surface,3,Image 1,1,107,
144,,Surface,3,Image 1,1,108,
82,,Surface,3,Image 1,1,109,
16,,Surface,3,Image 1,1,110,
16,,Surface,3,Image 1,1,111,
36,,Surface,3,Image 1,1,112,
14,,Surface,3,Image 1,1,113,
15,,Surface,3,Image 1,1,114,
33,,Surface,3,Image 1,1,115,
12,,Surface,3,Image 1,1,116,
43,,Surface,3,Image 1,1,117,
23,,Surface,3,Image 1,1,118,
10,,Surface,3,Image 1,1,119,
14,,Surface,3,Image 1,1,120,
38,,Surface,3,Image 1,1,121,
10,,Surface,3,Image 1,1,122,
4,,Surface,3,Image 1,1,123,
15,,Surface,3,Image 1,1,124,
13,,Surface,3,Image 1,1,125,
14,,Surface,3,Image 1,1,126,
19,,Surface,3,Image 1,1,127,
14,,Surface,3,Image 1,1,128,
15,,Surface,3,Image 1,1,129,
14,,Surface,3,Image 1,1,130,
16,,Surface,3,Image 1,1,131,
20,,Surface,3,Image 1,1,132,
29,,Surface,3,Image 1,1,133,
75,,Surface,3,Image 1,1,134,
16,,Surface,3,Image 1,1,135,
15,,Surface,3,Image 1,1,136,
18,,Surface,3,Image 1,1,137,
18,,Surface,3,Image 1,1,138,
21,,Surface,3,Image 1,1,139,
20,,Surface,3,Image 1,1,140,
42,,Surface,3,Image 1,1,141,
19,,Surface,3,Image 1,1,142,
8,,Surface,3,Image 1,1,143,
27,,Surface,3,Image 1,1,144,
21,,Surface,3,Image 1,1,145,
29,,Surface,3,Image 1,1,146,
17,,Surface,3,Image 1,1,147,
20,,Surface,3,Image 1,1,148,
20,,Surface,3,Image 1,1,149,
15,,Surface,3,Image 1,1,150,
16,,Surface,3,Image 1,1,151,
33,,Surface,3,Image 1,1,152,
17,,Surface,3,Image 1,1,153,
17,,Surface,3,Image 1,1,154,
15,,Surface,3,Image 1,1,155,
22,,Surface,3,Image 1,1,156,
31,,Surface,3,Image 1,1,157,
17,,Surface,3,Image 1,1,158,
126,,Surface,3,Image 1,1,159,
22,,Surface,3,Image 1,1,160,
62,,Surface,3,Image 1,1,161,
16,,Surface,3,Image 1,1,162,
16,,Surface,3,Image 1,1,163,
46,,Surface,3,Image 1,1,164,
15,,Surface,3,Image 1,1,165,
28,,Surface,3,Image 1,1,166,
66,,Surface,3,Image 1,1,167,
25,,Surface,3,Image 1,1,168,
20,,Surface,3,Image 1,1,169,
28,,Surface,3,Image 1,1,170,
115,,Surface,3,Image 1,1,171,
12,,Surface,3,Image 1,1,172,
10,,Surface,3,Image 1,1,173,
12,,Surface,3,Image 1,1,174,
18,,Surface,3,Image 1,1,175,
93,,Surface,3,Image 1,1,176,
58,,Surface,3,Image 1,1,177,
21,,Surface,3,Image 1,1,178,
17,,Surface,3,Image 1,1,179,
17,,Surface,3,Image 1,1,180,
15,,Surface,3,Image 1,1,181,
40,,Surface,3,Image 1,1,182,
31,,Surface,3,Image 1,1,183,
71,,Surface,3,Image 1,1,184,
17,,Surface,3,Image 1,1,185,
16,,Surface,3,Image 1,1,186,
147,,Surface,3,Image 1,1,187,
68,,Surface,3,Image 1,1,188,
17,,Surface,3,Image 1,1,189,
125,,Surface,3,Image 1,1,190,
87,,Surface,3,Image 1,1,191,
165,,Surface,3,Image 1,1,192,
136,,Surface,3,Image 1,1,193,
19,,Surface,3,Image 1,1,194,
185,,Surface,3,Image 1,1,195,
248,,Surface,3,Image 1,1,196,
114,,Surface,3,Image 1,1,197,
103,,Surface,3,Image 1,1,198,
36,,Surface,3,Image 1,1,199,
17,,Surface,3,Image 1,1,200,
92,,Surface,3,Image 1,1,201,
86,,Surface,3,Image 1,1,202,
52,,Surface,3,Image 1,1,203,
15,,Surface,3,Image 1,1,204,
34,,Surface,3,Image 1,1,205,
20,,Surface,3,Image 1,1,206,
33,,Surface,3,Image 1,1,207,
15,,Surface,3,Image 1,1,208,
24,,Surface,3,Image 1,1,209,
19,,Surface,3,Image 1,1,210,
252,,Surface,3,Image 1,1,211,
217,,Surface,3,Image 1,1,212,
127,,Surface,3,Image 1,1,213,
133,,Surface,3,Image 1,1,214,
147,,Surface,3,Image 1,1,215,
173,,Surface,3,Image 1,1,216,
239,,Surface,3,Image 1,1,217,
103,,Surface,3,Image 1,1,218,
55,,Surface,3,Image 1,1,219,
244,,Surface,3,Image 1,1,220,
144,,Surface,3,Image 1,1,221,
140,,Surface,3,Image 1,1,222,
229,,Surface,3,Image 1,1,223,
225,,Surface,3,Image 1,1,224,
152,,Surface,3,Image 1,1,225,
83,,Surface,3,Image 1,1,226,
163,,Surface,3,Image 1,1,227,
144,,Surface,3,Image 1,1,228,
111,,Surface,3,Image 1,1,229,
250,,Surface,3,Image 1,1,230,
196,,Surface,3,Image 1,1,231,
227,,Surface,3,Image 1,1,232,
230,,Surface,3,Image 1,1,233,
17,,Surface,3,Image 1,1,234,
166,,Surface,3,Image 1,1,235,
119,,Surface,3,Image 1,1,236,
191,,Surface,3,Image 1,1,237,
207,,Surface,3,Image 1,1,238,
145,,Surface,3,Image 1,1,239,
159,,Surface,3,Image 1,1,240,
177,,Surface,3,Image 1,1,241,
17,,Surface,3,Image 1,1,242,
115,,Surface,3,Image 1,1,243,
57,,Surface,3,Image 1,1,244,
13,,Surface,3,Image 1,1,245,
85,,Surface,3,Image 1,1,246,
20,,Surface,3,Image 1,1,247,
10,,Surface,3,Image 1,1,248,
226,,Surface,3,Image 1,1,249,
153,,Surface,3,Image 1,1,250,
243,,Surface,3,Image 1,1,251,
117,,Surface,3,Image 1,1,252,
16,,Surface,3,Image 1,1,253,
45,,Surface,3,Image 1,1,254,
37,,Surface,3,Image 1,1,255,
139,,Surface,3,Image 1,1,256,
22,,Surface,3,Image 1,1,257,
15,,Surface,3,Image 1,1,258,
28,,Surface,3,Image 1,1,259,
142,,Surface,3,Image 1,1,260,
18,,Surface,3,Image 1,1,261,
24,,Surface,3,Image 1,1,262,
16,,Surface,3,Image 1,1,263,
70,,Surface,3,Image 1,1,264,
43,,Surface,3,Image 1,1,265,
44,,Surface,3,Image 1,1,266,
20,,Surface,3,Image 1,1,267,
14,,Surface,3,Image 1,1,268,
28,,Surface,3,Image 1,1,270,
71,,Surface,3,Image 1,1,271,
13,,Surface,3,Image 1,1,272,
44,,Surface,3,Image 1,1,273,
11,,Surface,3,Image 1,1,274,
13,,Surface,3,Image 1,1,275,
16,,Surface,3,Image 1,1,276,
14,,Surface,3,Image 1,1,277,
30,,Surface,3,Image 1,1,278,
90,,Surface,3,Image 1,1,279,
64,,Surface,3,Image 1,1,280,
48,,Surface,3,Image 1,1,281,
62,,Surface,3,Image 1,1,282,
33,,Surface,3,Image 1,1,283,
58,,Surface,3,Image 1,1,284,
16,,Surface,3,Image 1,1,285,
15,,Surface,3,Image 1,1,286,
16,,Surface,3,Image 1,1,287,
50,,Surface,3,Image 1,1,288,
152,,Surface,3,Image 1,1,289,
30,,Surface,3,Image 1,1,290,
55,,Surface,3,Image 1,1,291,
25,,Surface,3,Image 1,1,292,
43,,Surface,3,Image 1,1,293,
47,,Surface,3,Image 1,1,294,
14,,Surface,3,Image 1,1,295,
8,,Surface,3,Image 1,1,296,
20,,Surface,3,Image 1,1,297,
13,,Surface,3,Image 1,1,298,
79,,Surface,3,Image 1,1,299,
11,,Surface,3,Image 1,1,300,
11,,Surface,3,Image 1,1,301,
21,,Surface,3,Image 1,1,302,
13,,Surface,3,Image 1,1,303,
13,,Surface,3,Image 1,1,304,
14,,Surface,3,Image 1,1,305,
20,,Surface,3,Image 1,1,306,
14,,Surface,3,Image 1,1,307,
14,,Surface,3,Image 1,1,308,
14,,Surface,3,Image 1,1,309,
19,,Surface,3,Image 1,1,310,
15,,Surface,3,Image 1,1,311,
23,,Surface,3,Image 1,1,312,
171,,Surface,3,Image 1,1,313,
45,,Surface,3,Image 1,1,314,
21,,Surface,3,Image 1,1,315,
84,,Surface,3,Image 1,1,316,
12,,Surface,3,Image 1,1,317,
41,,Surface,3,Image 1,1,318,
51,,Surface,3,Image 1,1,319,
128,,Surface,3,Image 1,1,320,
20,,Surface,3,Image 1,1,321,
39,,Surface,3,Image 1,1,322,
12,,Surface,3,Image 1,1,323,
43,,Surface,3,Image 1,1,324,
23,,Surface,3,Image 1,1,325,
41,,Surface,3,Image 1,1,326,
8,,Surface,3,Image 1,1,327,
160,,Surface,3,Image 1,1,328,
104,,Surface,3,Image 1,1,329,
71,,Surface,3,Image 1,1,330,
35,,Surface,3,Image 1,1,331,
17,,Surface,3,Image 1,1,332,
97,,Surface,3,Image 1,1,333,
21,,Surface,3,Image 1,1,334,
21,,Surface,3,Image 1,1,335,
27,,Surface,3,Image 1,1,336,
50,,Surface,3,Image 1,1,337,
184,,Surface,3,Image 1,1,338,
39,,Surface,3,Image 1,1,339,
37,,Surface,3,Image 1,1,340,
35,,Surface,3,Image 1,1,341,
22,,Surface,3,Image 1,1,342,
16,,Surface,3,Image 1,1,343,
41,,Surface,3,Image 1,1,344,
22,,Surface,3,Image 1,1,345,
47,,Surface,3,Image 1,1,346,
89,,Surface,3,Image 1,1,347,
12,,Surface,3,Image 1,1,348,
34,,Surface,3,Image 1,1,349,
19,,Surface,3,Image 1,1,350,
14,,Surface,3,Image 1,1,351,
13,,Surface,3,Image 1,1,352,
9,,Surface,3,Image 1,1,353,
11,,Surface,3,Image 1,1,354,
9,,Surface,3,Image 1,1,355,
11,,Surface,3,Image 1,1,356,
14,,Surface,3,Image 1,1,357,
16,,Surface,3,Image 1,1,358,
12,,Surface,3,Image 1,1,359,
