
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
22,,Surface,3,Image 1,1,0,
19,,Surface,3,Image 1,1,1,
24,,Surface,3,Image 1,1,2,
20,,Surface,3,Image 1,1,3,
41,,Surface,3,Image 1,1,4,
155,,Surface,3,Image 1,1,5,
86,,Surface,3,Image 1,1,6,
107,,Surface,3,Image 1,1,7,
129,,Surface,3,Image 1,1,8,
20,,Surface,3,Image 1,1,9,
23,,Surface,3,Image 1,1,10,
33,,Surface,3,Image 1,1,11,
217,,Surface,3,Image 1,1,12,
20,,Surface,3,Image 1,1,13,
116,,Surface,3,Image 1,1,14,
129,,Surface,3,Image 1,1,15,
16,,Surface,3,Image 1,1,16,
44,,Surface,3,Image 1,1,17,
138,,Surface,3,Image 1,1,18,
17,,Surface,3,Image 1,1,19,
31,,Surface,3,Image 1,1,20,
20,,Surface,3,Image 1,1,21,
249,,Surface,3,Image 1,1,22,
230,,Surface,3,Image 1,1,23,
96,,Surface,3,Image 1,1,24,
18,,Surface,3,Image 1,1,25,
31,,Surface,3,Image 1,1,26,
20,,Surface,3,Image 1,1,27,
20,,Surface,3,Image 1,1,28,
63,,Surface,3,Image 1,1,29,
20,,Surface,3,Image 1,1,30,
21,,Surface,3,Image 1,1,31,
25,,Surface,3,Image 1,1,32,
18,,Surface,3,Image 1,1,33,
18,,Surface,3,Image 1,1,34,
21,,Surface,3,Image 1,1,35,
66,,Surface,3,Image 1,1,36,
18,,Surface,3,Image 1,1,37,
21,,Surface,3,Image 1,1,38,
19,,Surface,3,Image 1,1,39,
18,,Surface,3,Image 1,1,40,
17,,Surface,3,Image 1,1,41,
15,,Surface,3,Image 1,1,42,
17,,Surface,3,Image 1,1,43,
19,,Surface,3,Image 1,1,44,
16,,Surface,3,Image 1,1,45,
18,,Surface,3,Image 1,1,46,
17,,Surface,3,Image 1,1,47,
20,,Surface,3,Image 1,1,48,
19,,Surface,3,Image 1,1,49,
45,,Surface,3,Image 1,1,50,
16,,Surface,3,Image 1,1,51,
18,,Surface,3,Image 1,1,52,
20,,Surface,3,Image 1,1,53,
20,,Surface,3,Image 1,1,54,
18,,Surface,3,Image 1,1,55,
18,,Surface,3,Image 1,1,56,
58,,Surface,3,Image 1,1,57,
18,,Surface,3,Image 1,1,58,
37,,Surface,3,Image 1,1,59,
33,,Surface,3,Image 1,1,60,
27,,Surface,3,Image 1,1,61,
19,,Surface,3,Image 1,1,62,
132,,Surface,3,Image 1,1,63,
102,,Surface,3,Image 1,1,64,
21,,Surface,3,Image 1,1,65,
18,,Surface,3,Image 1,1,66,
17,,Surface,3,Image 1,1,67,
20,,Surface,3,Image 1,1,68,
127,,Surface,3,Image 1,1,69,
43,,Surface,3,Image 1,1,70,
19,,Surface,3,Image 1,1,71,
26,,Surface,3,Image 1,1,72,
18,,Surface,3,Image 1,1,73,
22,,Surface,3,Image 1,1,74,
16,,Surface,3,Image 1,1,75,
26,,Surface,3,Image 1,1,76,
24,,Surface,3,Image 1,1,77,
43,,Surface,3,Image 1,1,78,
25,,Surface,3,Image 1,1,79,
183,,Surface,3,Image 1,1,80,
62,,Surface,3,Image 1,1,81,
254,,Surface,3,Image 1,1,82,
128,,Surface,3,Image 1,1,83,
165,,Surface,3,Image 1,1,84,
143,,Surface,3,Image 1,1,85,
161,,Surface,3,Image 1,1,86,
187,,Surface,3,Image 1,1,87,
47,,Surface,3,Image 1,1,88,
18,,Surface,3,Image 1,1,89,
86,,Surface,3,Image 1,1,90,
120,,Surface,3,Image 1,1,91,
18,,Surface,3,Image 1,1,92,
183,,Surface,3,Image 1,1,93,
121,,Surface,3,Image 1,1,94,
150,,Surface,3,Image 1,1,95,
63,,Surface,3,Image 1,1,96,
20,,Surface,3,Image 1,1,97,
115,,Surface,3,Image 1,1,98,
