,Tbxta,Sox2,TCF,Hes6,Cdh6,Sp5l,Tagln3b,Znf703,Wnt8a,Depdc7a,Thbs2,Id3
10,10.361284923150912,2.8156058974957445,21.417535134461055,33.65427183427488,5.267931697809668,5.904017483524,3.9923637421302582,11.0116110313295,3.1606022385385693,3.3468155414801735,3.771177826288926,1.6854626447715948
11,9.159961010917511,3.060848279945665,18.094981381223725,26.62782234795195,5.640487982668401,5.89922199424104,4.109413514016859,8.999497788997429,4.937757880475428,3.23128281438303,3.6581413478381233,1.774949714746088
12,11.053353716008688,2.827872358419409,20.19794777775971,34.56733479459297,5.368657943420232,6.2315643366614575,4.112035113338743,9.74381199551917,3.222692692929625,3.313144250772107,4.021543542056857,1.7556559785067278
13,9.16023068898627,2.739528520043705,20.570062071799352,37.216589215105465,5.473979142254219,6.896003982495329,4.086706689103413,9.233083713734683,3.457883821282807,3.462311265627671,3.8614161979531074,2.3432213588675017
14,9.224683009685418,3.0537686059198537,18.175074261197246,30.43490544904465,4.976241304638099,6.836892382412796,4.162969067886313,9.08363336323928,5.140428295938639,3.343040194871934,4.046964909716289,1.9703801130303196
15,10.299460212004314,2.8536028132127784,14.416274530004369,30.515000693198683,5.508177778973339,5.706839631565786,4.27625221917829,9.379814381426229,4.020709966501164,3.2099231268888344,3.7491343270173916,1.997815340640741
16,7.409032842729057,3.844386198391785,18.712513340429602,25.07108018498677,5.647307307602148,6.279514257341465,4.253421333589954,7.376186899546138,4.932085850213288,3.1343317222005362,3.906640328066106,1.7584817649953854
17,8.341325589336915,3.347817924695992,22.648359970289103,22.379396628029234,5.537121283109365,7.347866402189116,4.5884410679958965,9.619224148821509,4.078759876291632,3.3445337414142213,4.382535772123753,1.7992909221907436
18,9.726570310514907,2.7949392209425112,19.13642030942454,31.44579196002754,5.510855911487774,6.194122660940028,4.322842445142646,9.022835246799662,3.396157414022831,3.1835369566193417,3.8732860873257935,1.8861295605350443
19,8.984372672495734,2.8060835295798436,20.745211931096176,28.779779843280377,5.323587163489538,6.444837168711375,4.278829272752819,8.62132001740682,3.1929870132219538,3.2165099364311844,4.020757371945115,1.8621526567406037
20,7.977870738198403,3.84861203661642,21.209205249787754,26.174273171624787,5.516441236670583,5.999278346007808,4.180598687680422,7.498136686520209,4.188649780233352,3.2647131095585378,3.8741794655277726,1.7976180677540463
21,8.370847759390875,3.666872468599942,25.27847317647954,23.06220830454148,5.301534385592482,6.192269387486429,4.527867030127243,9.3001499278485,4.177416901207623,3.1526230951697327,3.958753193312291,1.7384344374197331
22,9.46925049470235,2.8575710359939928,19.497812869093593,33.68247256141813,4.943510623824719,6.271533682238759,3.9883960103654426,10.9282022978512,3.629315223852152,3.656431849373304,3.664921634113952,2.577595525458421
23,11.136046218328794,2.7307957135414758,16.91400907868265,33.559421237840034,4.085858573365351,4.994830217574727,3.769335707554865,12.20307939047298,5.153458132152562,4.529159585660754,4.10194344832379,5.6729772956910365
24,12.049915789540197,2.580460864618687,14.313748385435895,51.87289128623506,4.131916558955178,5.685473241190058,3.97204284326894,10.591779311855856,8.99965005087174,5.847614001090591,3.8558597244216597,4.030132647599606
25,9.786778260713817,2.929930408725898,15.343746339988341,22.466482117973772,5.197322835375826,5.701455777160237,3.8409019767747425,13.886288061706312,7.594226929147523,5.885682256462537,3.8539226270086546,3.9242047113197893
26,9.562790199526999,2.890701298014152,17.764032159342452,29.409938986892435,5.2125734917144975,6.3284725067123295,3.9871737794954347,9.167432389803512,3.8714392796660824,4.058372894543184,3.9368748329216303,1.9623561921342143
27,10.494811715244325,2.766274846249516,19.3164582237902,25.284956041752128,4.881319990586686,6.814808173795385,3.88706808338021,9.078135836469038,3.729405853254937,4.356631724395224,4.029781424494337,3.9916147796535792
28,9.764514007521562,2.804213905113804,13.57804056276101,35.83276993316065,4.846151478497683,6.835799626415005,4.0836246014436535,11.861964947640473,3.852969206297324,4.016457317316065,3.6907215894938403,2.8952412733745283
29,9.225824583038033,2.7809671024099325,16.68900227093853,17.53012285333805,4.732098593558851,6.177057623425358,4.3903511663794,10.984287106130315,4.296762274060152,5.364488609755126,4.544446923855738,3.2617975064422793
30,11.43300233952828,2.6597434534491016,15.98213481950655,37.737046939581376,4.3426082730163795,6.31453208387057,3.90951544543264,9.268725299576825,8.399993738936463,5.12473685048708,4.003732921199998,3.340127901844015
31,9.78639917101198,2.8494871241956767,15.314051790758942,35.7424437691488,4.695522668770739,6.630161069337331,3.884053130955711,8.488552498161155,3.9399203391983257,3.8895464687215293,3.7334757322567707,2.6367803285160876
32,10.211900823610291,2.7281868630532977,15.055901779407558,32.8232003890478,4.711696202812485,7.629392411579644,3.9037000487418605,8.797759123542606,8.992795279667018,5.410567621162249,3.8385088128954497,3.993028617345442
33,12.9478453536726,2.6441108021629187,14.060871979198916,49.674701716468995,3.9174966803127544,4.861589079567981,3.8027029990072654,10.72741322412756,8.11272042083681,5.3852565515941375,4.579149382316599,4.406965393789817
34,9.521212033467801,2.932525866692553,18.277430782801297,31.818242846073886,4.89894107319662,4.853944095550532,3.973354133839489,9.114049553081346,3.3547500441654297,3.82086490212156,4.274398089428234,1.6727736705260974
35,6.867877960561568,2.293627847023305,8.056447640273818,32.30410644034352,4.271927171699526,3.526494569041523,3.7283519821662967,17.537698815771826,8.664822239199758,6.844231155421803,4.1786807294528625,3.490100745782023
36,5.762806150901489,2.1942114024184636,7.0602233222467845,22.136195909669212,4.23854061705488,3.4148324960239522,3.6549149449662486,17.291263526298074,10.03797784868389,7.026454489916802,3.992256606027352,2.461693531990451
37,8.3415808365098,2.3714369511510274,9.83933742632913,34.9274205465035,4.337969826190783,3.6010286791462183,3.850889735565993,17.242029878176435,7.856141852313483,6.068325592287199,4.380436508600182,2.719538937397192
38,6.128090045467734,2.270556587589064,7.344841515356408,24.099690236643784,4.364178775099665,3.572126722619636,3.176763036343738,18.706988078724148,10.372825698053525,6.708023832084617,4.031337396363835,1.8701716559094463
39,11.745154779277136,2.816671212018057,16.081382161190266,42.92469010724733,3.7091648715261054,4.434727618962248,3.924385014830083,14.033626780204441,10.24629721473968,6.713557008081795,4.630712660106549,2.8205558088492437
40,7.835606498684471,2.7204130458084856,10.388788495471944,13.727443605746405,5.565432264480892,5.756194105587489,3.7706342915108375,12.94560959786887,12.118562916007653,6.54431553481332,4.19209965928812,1.9753289908070049
41,9.915700415439726,2.7464080515857106,14.004951043686189,31.76239964002604,3.881790628682921,4.2892389481219855,3.723422105910531,13.17097805806396,5.46549067331103,5.206837129325232,4.364884867497722,3.7926452680860807
42,9.548708198282615,2.7708623806407413,14.202678561695315,31.174688562279094,3.6264216939276714,3.606699666936456,3.666557703318396,12.472292937172632,7.840078316298698,6.311196434749021,4.912550806769347,3.2761361458542404
43,4.626800765649524,6.177979866549586,9.25948063262375,6.634032499901258,10.980744704019099,11.518502694520395,5.060896892237292,3.724601006200674,2.804352416929805,3.087725090935511,4.0635649273868415,1.3240145847256033
44,5.775384144987441,6.550523185090502,13.734189238320099,8.080835484438104,9.469066312259978,10.493968034618423,5.035944907934581,3.5267331624966514,2.9301945804829606,2.816368701109814,4.050729517451841,1.6003720854551582
45,5.432634619901862,6.349166531687347,14.858431594152156,6.832498895453347,10.356179125700606,11.54663774401225,5.092261758209504,3.7312697299233615,2.813706665042947,2.8680037647587504,4.131119197222259,1.5098793542667766
46,4.718378919852754,6.1017507921758165,7.805493358377676,7.839824160407394,17.370249929749157,12.077459080837837,5.010045403704935,3.6161953385392063,3.196141486274401,3.1396604633890974,4.543353368348694,1.1964578659873895
47,5.163627380336828,6.518347941753716,11.01749265926369,6.124502122167301,9.989480193003526,10.295244063114696,5.018966127874399,2.8246856029414915,2.556131460650133,3.0314462016499237,4.247044677666703,1.5303644501502622
48,4.724084338495388,6.021180694611809,7.506577621939288,7.601109711186304,17.02878635043818,12.684770971167232,4.3842606228118015,3.1819309979730592,3.0249988522600813,2.9435220178982577,4.60348042059952,1.2734876882516726
49,9.020537535635993,4.634999937415356,32.97327631178085,8.293276418652066,11.389172650091146,14.584886073420614,5.103604621578296,6.959784340071421,6.42371684110615,3.373461428232787,3.828831032483279,2.0333278232649614
50,5.604587982271325,5.613956655352866,19.28269771965324,7.1519628764846965,10.64657013864333,11.804220506561736,4.414267646196387,5.078737573086897,5.309252680524997,3.1132730338307923,3.792388955160479,2.104864002918964
51,5.3423154881816854,5.767026921261334,16.277602020154315,7.2134150369012575,11.086029030271035,11.207850657316158,4.790129512231765,4.375452884334578,3.141249983443199,2.771153675623104,4.05380681677206,1.2573867988243048
52,7.821109398710303,4.018542282744823,24.958643895013427,6.500442927618549,14.129509531446582,16.879587126032945,4.8836889835074855,5.036477361548682,4.890833864811905,2.993287571866624,4.206564540250377,1.5997981882256893
53,8.673631125926134,3.650111691602432,24.305597842792615,9.7804829887061,12.48080007438685,15.69375735245058,4.841867820251911,8.161584416105885,3.827655770316961,3.2236341572901597,4.329650377831842,1.703151891448847
54,5.364983436305555,7.929944481024129,8.377053052797232,7.5107773050590865,20.989677257701786,12.17424418675925,4.377009915271634,4.958798078516358,2.9265724240634667,3.856069673752754,4.707641739868232,1.2248607578480502
55,6.146059407536676,5.78194510274348,21.682842076229623,6.806891205409857,15.660012200915164,14.061957714088726,4.741324054364512,3.6505330941358207,5.329926624578494,3.4047056983454786,4.146138599458842,1.530666753635451
56,4.636700734604704,6.017757466803021,7.667833103868661,7.749745317110985,16.382632783565143,12.600990765999105,4.63981664780529,3.553524855279942,2.6961819885135756,3.066960955960252,4.332354560301325,1.3648227431438713
57,7.543079224997189,5.380088009792404,27.298363301943116,7.723164573962467,13.781083862008737,14.002913638101056,4.730875861333752,5.019944831591539,3.7175801812542884,2.8865563616317402,4.063823183761463,1.8284234206983374
58,6.755117838971105,3.0176351178395335,9.695857178209142,12.418477622368213,11.453357344521372,10.897478996432776,4.792293588062956,10.237151701869186,8.328731786840404,7.5000064306053495,3.7938131097489896,1.9646313285561778
59,5.986863937726263,4.401626716827441,4.8718488831682425,5.107273349208442,22.891031278644576,16.765416036392345,4.502487370587637,7.426202758194823,4.989333750386869,4.320658430554824,4.199723597970529,1.1887489220025043
60,6.224121716942126,5.4777633922531415,6.107398279613419,5.692567280508928,24.965643319850976,17.48181186721938,4.44581947205394,6.8582766970226565,3.4119076489635614,3.754014683586735,3.7744157809289964,1.6566509168398746
61,7.927051648416241,6.087772861759404,6.695128150722039,7.541803895944234,30.20312557484037,14.04624830173576,3.909988504978905,6.432107580536173,2.2819745521468877,2.9442711028792807,4.068139277309827,1.1610375543316394
62,6.086853532344305,3.181981375210281,4.340574954927472,6.559453602155218,11.627968691003018,7.72901863807034,2.945548534651825,10.610388439043037,2.157606109089422,2.911979765666362,3.4252399216326093,0.7395331609259346
63,6.0222689063274535,5.434322843852684,6.472753439610179,5.684261584829195,21.663493629298205,15.885428590250093,4.334757462904531,6.068113804322979,2.863349626264214,3.0826807760342367,3.9605567870693514,1.5265255453405604
64,5.767549615995721,3.553825581249639,4.248638461503844,4.312900966048643,18.85844604677101,11.77072403167806,3.43875190440678,9.698081744874619,2.113191727620637,2.8982339198062737,3.721246261059257,0.7896990224682374
65,7.82824601411064,3.1351313050145766,16.528807260745435,7.124865347845894,10.499871633966922,11.655903760227924,4.622738264088452,7.539325419836115,5.316613513245592,5.1932783487940535,3.871457599074755,1.9321000030878743
66,6.11769779756601,4.383536712282649,8.750742870397234,5.439925772609969,17.956214901117825,15.392812812158619,4.534605681758232,5.641252353379094,3.348938909226515,2.9086870461155088,4.053655665712092,1.5745648010212325
67,5.72870612530307,5.609598238133214,8.254229738710475,6.127212658360874,30.41209618047233,14.61356479494847,3.5391092608829866,4.669580465796353,3.1087925183109597,3.4476315251786316,4.852510158406997,1.1601783681564135
68,5.674590812048929,9.08940869912501,7.686645723179206,6.90874204602532,37.64488673444347,11.530444022227153,4.26606459614035,4.470524154803454,2.4293730964622227,2.6235160866434004,4.663588929317813,1.0916303331155848
69,5.745505994014582,9.276244346813005,8.486466942456648,6.987018692730392,26.01963664066094,10.312246810644066,4.294381951821201,4.197744659686491,2.5889435003519394,2.8463319986938465,4.63755014218652,1.0951420841811605
70,7.559943750163463,13.425482887551835,7.963660754877045,5.009273505963494,38.637380710736025,16.00231107182115,3.6320272352299376,6.9223010117243255,2.008261248118362,2.420300333612013,4.911496004537523,1.0141157801458824
71,6.977666551864453,9.451375347030826,12.266685641102821,6.32775636990898,29.295760353521498,12.65124264213123,3.6881247632956913,6.363404787602295,2.4606232491290747,3.361155880206312,4.296761209427291,1.1223587520952623
72,6.320879545247859,8.818695410015073,10.396217074253766,6.366397086892518,30.422714606970764,11.767916865947226,4.278569073191594,6.671338965854157,3.371702595801434,3.870650239977907,4.480201086723418,1.1363242176603157
73,5.600410707790242,8.96837337297532,8.620578184723065,7.336443554066435,22.978916201796277,11.756864267070085,4.249714768569829,4.644967379064209,2.871073616204868,3.7033343036905793,4.765220186201059,1.2045204961128773
74,6.629905960335478,10.317736293203417,11.814957605092907,6.907826630350173,27.502238302644642,12.693448901213532,4.008004194112173,6.097898495800274,2.446566702919678,3.4566660036783623,4.519515807981762,1.166561564661823
75,6.990046488469777,4.877570614805085,7.318992879209192,6.227216739885507,23.50212741751124,10.780687573221442,3.208182905193948,5.28256021000727,2.0109762889392893,2.5201838506726904,4.093950285952649,0.9297812441801827
76,7.428437016141866,5.990640856657288,7.734123624398087,5.732634659225077,27.90708856588862,12.348797665670169,3.494433723418391,5.404429482280647,2.0529708145916774,2.4867042830560875,4.412445346466103,1.0239251679982813
77,9.023033910223168,2.9837654227940593,18.35972789239956,17.756268437344524,5.789599756118992,7.093348814766554,4.263165885846035,9.247473629655012,3.3020470452079573,4.179315462426462,4.10219451687369,1.8211496385896178
78,7.199921412202845,4.755242546285308,22.844936108223916,5.129920436291638,13.19137139671977,17.31725654987247,4.644591648172305,4.040565529026925,4.801605744160912,3.025686119497462,4.438027648634041,1.4708880739684076
79,6.465486519968452,2.836094665732011,9.07193274947056,13.448863066885126,6.418130521166285,6.83944143843455,4.295616212935493,10.132851316432848,4.34795033558378,5.210744737672629,4.420934136643827,1.9257984602118812
80,5.658075429383299,2.424353956422918,5.59102323081012,30.306106184836427,4.5985578341945565,5.468193991387563,4.688303438067266,5.810647555728645,5.213574860499182,4.569082035016493,2.8106398362762675,1.810930824063897
81,8.13678087039517,2.6365083489697616,9.56442580934035,39.37525588771568,4.34822337702414,6.174750651322719,4.56000398917936,7.197288398831266,9.330701586346152,5.222367245873888,2.8002839825141392,1.4067281000731824
82,8.565611725997663,2.9065336381638627,8.836342551482222,37.07720076559274,4.50224288877457,5.92957157099365,4.554349566089927,6.223877488417599,5.551194801753075,3.9226446939513657,2.898483332703871,1.403181834354177
83,11.158860495141624,2.8324155702857183,15.86338655387001,36.29387474863831,4.64422707934435,6.161506777856374,4.502295281740004,7.363811278974596,10.163257226903376,4.237553009617733,2.9499747669345777,1.3675052363287392
84,11.558009600295101,2.8537348747617606,23.162113465570695,40.313098911399464,5.109087682660589,6.782201204712418,4.131488768550978,9.835382001378658,6.768226266525724,3.564128403767975,3.0462378839115694,1.803351886240111
85,5.926411182873412,2.355794719565717,5.224013484998496,31.26434748624086,4.732192969443943,5.52645533456785,4.414850573885536,7.3287880383073345,4.828491412789646,4.3010030966628845,2.790676271098159,1.8789893114014784
86,8.781258762589921,2.7868873743595777,11.194235066911551,42.5634073227653,6.294351820607772,9.22434562170351,4.367767461387824,7.798285080448228,5.705536330063333,3.924182722609753,2.943686578593839,2.929893677896304
87,10.106960066547751,2.5541655906302876,19.179139514309174,40.66365739297734,4.953112747586639,7.7145489732480454,4.323786451559933,13.920942164733997,9.031166613182549,4.567824788507176,3.0401920322078837,2.084400173432224
88,8.899303196535138,2.5095836905585607,11.126588905674803,40.518564999421464,4.69076329464298,6.483812333643282,4.509297809660264,8.720669867595683,7.837109418874422,4.800985025615716,2.8674839479475476,1.7448464433978144
89,8.969304420088346,2.608366881550862,11.897789674273627,45.073471237497074,4.581109160226922,6.604923768486772,4.565231437328113,7.836017533128622,8.70909242335768,5.10621948098423,2.9085838200841985,1.7643258357990075
90,6.420657186850427,2.4659982967899126,6.875088385106357,39.92087050158604,4.787009669367867,7.286373880399632,4.549568749509589,6.943817933114511,6.023181402937862,4.805669288912806,2.8478610564441142,1.4089991949275134
91,9.855367398369212,2.650131668624575,12.879371450431643,46.3679051256213,4.977523794783175,7.869835248742533,4.518318910894064,7.816884131626186,8.248695709278556,4.648522214500854,2.9764155882912977,2.307497642186971
92,9.96178805547501,2.639959824608716,13.306923583213615,36.687594822383595,4.507665631487749,6.665872049277451,4.5956483504684655,6.652604325779358,6.819770885336071,4.45571027357053,2.8226369224599566,1.5971178566984532
93,9.640458824965199,2.7509698674292853,17.122473318401784,40.53551431037508,4.771179296221711,6.709911970802981,4.474945312062155,6.612727937566425,3.2926027294206337,4.2810183903207975,3.063172800090409,1.4597540562636617
94,10.008510478103435,2.518804723053161,17.366606234127815,41.05439237278376,5.003795451008983,7.03340037970003,4.399828599945409,9.062179159080431,5.518934438587086,3.759413780264045,3.0555946211331517,1.9025431379945907
95,9.563642898155356,2.6929770299105322,15.520137518634378,34.24981826220668,5.0450619829967165,8.71889584291455,4.434882285648758,9.23347245418912,8.206965203638633,4.221529991302143,3.0945112983598526,2.16045743336328
96,9.474692733078136,2.7503913693379904,20.143349812934396,40.22268729432149,5.158345854220325,6.718617099772749,4.618806566035115,9.167098924598836,4.362009381805095,3.6595908395595593,2.98469420688983,1.7450119694241006
97,10.919562989881097,2.6413243077158035,10.631036519694016,24.066510357767747,4.8738222906889845,7.226007533692895,4.190637705437346,15.304238746496877,5.51604572407539,4.327744092445164,2.9458161528627445,4.7981221843498165
98,12.524158270654711,2.6964762347812936,15.484620832147057,31.849782583306197,6.134823685164472,9.593588531315259,4.568183732300752,14.348462771768519,5.792233431511405,4.276269613170565,2.832039557984372,3.287295512653353
99,10.701198255882852,2.582658275441367,11.09757845168178,37.305713350210155,6.023658740013091,9.184105390653473,4.673967679412673,10.470283093951455,5.374486983063494,4.23241666522983,2.956416796216127,3.35679670589529
100,11.793439232654674,2.61464787221006,14.906630240752166,36.575924297877435,7.0226009059909575,9.079146727454622,5.142094334628252,16.11888712070224,9.649941930008753,5.271512032726066,2.6867611513591787,2.860784766561247
101,16.914567153225924,2.8013137127756447,12.051832137121833,30.197686479610766,6.7990901613598975,7.686417896273784,5.041247681781686,16.06152618411276,7.044021347008123,5.568294215315911,3.1035224393050247,4.151252037856248
102,10.703841415604186,2.611443756170001,17.185467978840318,35.0108362748487,5.078841677929794,9.169922581231642,4.4372787929922985,11.971308108950614,9.010620197693129,4.278383878639359,2.9487713179575117,2.6368817549063652
103,12.284824516521228,2.5219460669440097,13.820071043798322,51.66796752723534,4.741502218021726,6.945475989409563,5.136214911915521,15.357237485744497,11.551928115035917,7.74975949159148,3.362170587284116,3.0289302340276447
104,10.938394998837518,2.710072645320812,11.884233658476699,26.067223465922016,6.430199689609747,8.53037224759113,4.890469359436136,16.510949776432437,7.041869393441444,5.567201918167803,2.994588465114323,2.8939704494690486
105,8.74308971378869,2.762498007980702,9.942421466326778,28.797405975825754,7.10941397990661,9.162040173634503,4.2420646033526515,9.800259181116816,3.2187728110935807,3.6190652792601754,2.7057854910975365,3.2375607944927927
106,8.934559360981027,2.800812187527014,10.000058425945094,36.48728730955065,5.730046068337577,9.136951856863877,4.447743661891799,7.786430435769833,5.32570118380203,4.220061114118384,3.021760870315709,3.0565616798652644
107,10.701510245931969,2.699260635231194,15.157214705872848,29.82676740201571,10.14970083341674,10.145701495434999,4.547973810275345,13.957136707596348,4.427561742427502,3.9504294861652967,2.699655160868946,2.915748651283055
108,9.522368133860846,2.8714407052263953,11.26241065623958,31.779905801443043,9.225194676367126,9.994790880007827,4.369001606651829,11.513432120827074,4.262964639143376,4.07994802980825,2.7659435666058223,3.3773393085515
109,11.421057709009792,2.739240806768792,12.588824868386322,22.179279060933798,8.83173050748782,9.945229234229988,4.512120260127319,14.980479256670842,5.047530502860459,4.125438460233894,2.710884776521359,2.974470766589248
110,10.271145737740914,2.576315586846217,13.723955469394685,33.85191925466963,5.360020270658204,9.25910515856756,4.519322268288298,12.321037983286304,9.231063697186025,4.343154468119962,2.988588330943701,2.6014193993516974
111,9.059919265349292,2.6081201712541384,17.2246645681565,40.80307039929439,4.993644032083411,7.236347663731687,4.855140395616052,13.76792586501779,10.231458022995946,4.537120570730203,3.4493861804484203,2.313505931074547
112,10.704410957301084,2.661052711276243,14.7347923234823,44.08654107313797,5.175644662752271,8.105946385874283,5.207234287364258,14.192579175096341,10.929469106383308,5.773182679757179,3.1832589487299927,2.7375500364128897
113,14.863891558265024,3.429801373149309,17.936115145512865,22.678226612794585,5.621199793630466,6.206436519585886,4.400278024387888,15.369035569582483,8.16277621026955,6.241599040993258,3.213200536479166,5.294884521061562
114,10.306907480055523,2.6465665832916687,9.659382815050481,9.469036760285933,4.865534498077187,4.464699184464179,3.5608508651735225,13.392575167162732,6.485361502077228,6.717147463095156,3.4324969960066043,5.040937921252213
115,13.752630016874047,2.893833563657334,15.727108847169601,35.53805972575251,5.953343349218849,6.870774762290966,4.992646722372661,14.856724804924154,7.093078146495111,6.329789335170448,3.0567001541419696,5.247616119817259
116,6.721281024079729,2.4420970491961045,8.474543644817556,12.575994269776698,4.179224310909188,4.602818867669928,3.6775808802596144,13.109470625886631,6.957380465024339,6.24897971534442,2.963770798223196,3.1831123537952886
117,7.816518871535652,2.583589176250887,8.603026986663457,11.738453075073485,4.403570306318606,4.25132474418806,3.5594256665976025,13.020337985277108,6.702289772686913,5.890127660586007,4.372312891051805,3.577475463698522
118,11.667242186169286,2.857519415232331,10.222648874846147,16.226708973198615,5.464863171221218,7.345889013136287,4.514949092943339,16.013517218004196,5.63308605943453,4.780229431767715,3.0337618854834965,4.255858120554001
119,12.74274661343711,3.059167101089159,12.551193751298339,12.016213188917211,5.905390757859351,6.06453157984162,4.31496342653417,13.844295969493329,5.637858436828474,5.986614328470697,3.456340061498836,4.132762198578651
120,14.196280365761325,3.4085754757316904,18.256014308397603,30.4368202153798,4.716362881501879,5.208270404609763,4.241939565551716,16.514886243200497,7.540410391720174,6.158125568058135,3.2889967352272684,4.660967448518923
121,8.105737123668847,2.631537656850204,7.075954131310116,13.120019668967101,4.740995439554612,6.404000827796756,3.8618278105386286,14.590916224984241,5.26394125219243,5.163275479402068,2.8480408438200637,3.7881906963888183
122,9.490734969493248,2.872901558338804,9.29912383642694,9.311245762311946,5.262870433430705,5.805718295515975,4.189447295783951,13.935746826672332,5.668461539042723,5.667065254989114,3.6669472242423793,4.0157585472971755
123,7.803314221640476,2.409477072816179,7.618336159287284,13.993260974723176,5.8379829239744625,4.6161479513960435,3.339516903837834,13.416565804750219,7.419745810870292,7.4176098969486635,3.9545056710398967,2.501101237930439
124,7.982726035665352,2.7975854475749125,15.656010581570186,35.29395762569884,5.062707813818203,6.140440761800593,4.666372350302499,4.959842320724855,2.940367641207806,3.339931353291622,3.061317320035816,1.2899184147954126
125,8.108686025409996,2.7629174897498805,15.517923693352571,39.22124699815045,5.186585851786558,6.1854861320053685,4.715582161084563,5.4294504330500075,3.1452175044839277,3.7859527573842295,3.3601249281859613,1.347607244305063
126,8.488628238585044,2.773152324708434,18.59534651041546,33.01604685768195,5.2678372200110415,6.357447484868649,4.6772597272484475,4.95657309278151,2.924103589233847,3.2769283462874,3.432221830612777,1.3850338673798643
127,7.754035076285421,2.634952991711969,21.21039293963775,31.591212777800028,3.575229667112942,4.8617712572719025,4.5317269316204065,7.696068510599625,2.821525556350146,3.426974929237883,3.6791099916583327,1.774650952276944
128,7.589413163866807,2.617828533232849,21.034667867320962,31.406064319754428,4.549826222123373,6.004518107861715,4.521627940457735,8.502599908108806,2.7258925335807755,3.1990276070049037,3.656174838628184,1.7413063499695316
129,11.262631393606478,2.7557233987267877,17.97428499973613,36.63343593386899,5.079034242359018,5.78779315532346,3.8783458265960236,11.739378965198965,4.499082977667587,3.9754296104037263,3.2934091041222193,3.0261928280340147
130,11.779104563830263,2.8624267185391443,23.552194021560542,37.39493136225676,5.063131615161242,6.157067338787687,4.221380484422019,11.942456699824074,3.759937720887008,3.801410147996234,3.253774718088778,2.3278931693108738
131,9.873778757161729,2.478738005092446,17.2060924358361,34.356463091056,5.386947782866875,6.460808838059684,4.216819619367801,8.313319448348922,3.172153616212872,3.5964490931132094,3.7670565275093666,1.7114570778092237
132,10.515144946541533,2.92532100265246,25.72281301118906,33.75388648497404,5.199570217883522,6.4534288541917935,4.153006129101567,11.311027827383173,3.681823137705548,4.030334666298628,3.3315886972640523,1.6914952727236778
133,10.659548739161357,2.88085571571384,23.890075306613763,37.20037879616208,5.1289797993312645,6.381628280718049,4.159510129840748,12.31405693944875,3.650372667453722,3.8031775332492894,3.457835547647578,2.6038920160005397
134,9.349327754677669,2.7257963790584823,20.099075464548257,30.979817745739528,5.20486025301064,5.869391108451344,4.3137702815613945,10.198803337525272,2.9958888726761783,3.558855487264809,3.533180451473285,1.7516306673813995
135,11.394516652981057,2.8299259321165975,23.516979769659876,34.63415475711857,5.162925285929047,6.946362471509232,4.454078303117466,10.418456077426772,3.790695153805803,3.7535632192291986,3.228831701164373,2.318059936347377
136,9.486040567882787,2.753679234819774,18.78832621825294,38.8163570471823,5.2602066144698005,6.646268632660962,4.65421544400613,7.675532033155413,3.152230027320715,3.8005969969049045,3.5149692795375667,1.5359168750374699
