
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
13,,Surface,3,Image 1,1,0,
14,,Surface,3,Image 1,1,1,
13,,Surface,3,Image 1,1,2,
12,,Surface,3,Image 1,1,3,
12,,Surface,3,Image 1,1,4,
12,,Surface,3,Image 1,1,5,
15,,Surface,3,Image 1,1,6,
25,,Surface,3,Image 1,1,7,
90,,Surface,3,Image 1,1,8,
11,,Surface,3,Image 1,1,9,
18,,Surface,3,Image 1,1,10,
11,,Surface,3,Image 1,1,11,
14,,Surface,3,Image 1,1,12,
11,,Surface,3,Image 1,1,13,
11,,Surface,3,Image 1,1,14,
38,,Surface,3,Image 1,1,15,
14,,Surface,3,Image 1,1,16,
26,,Surface,3,Image 1,1,17,
11,,Surface,3,Image 1,1,18,
14,,Surface,3,Image 1,1,19,
13,,Surface,3,Image 1,1,20,
186,,Surface,3,Image 1,1,21,
70,,Surface,3,Image 1,1,22,
26,,Surface,3,Image 1,1,23,
37,,Surface,3,Image 1,1,24,
26,,Surface,3,Image 1,1,25,
11,,Surface,3,Image 1,1,26,
100,,Surface,3,Image 1,1,27,
99,,Surface,3,Image 1,1,28,
18,,Surface,3,Image 1,1,29,
86,,Surface,3,Image 1,1,30,
38,,Surface,3,Image 1,1,31,
18,,Surface,3,Image 1,1,32,
14,,Surface,3,Image 1,1,33,
10,,Surface,3,Image 1,1,34,
119,,Surface,3,Image 1,1,35,
11,,Surface,3,Image 1,1,36,
12,,Surface,3,Image 1,1,37,
14,,Surface,3,Image 1,1,38,
12,,Surface,3,Image 1,1,39,
12,,Surface,3,Image 1,1,40,
15,,Surface,3,Image 1,1,41,
13,,Surface,3,Image 1,1,42,
23,,Surface,3,Image 1,1,43,
31,,Surface,3,Image 1,1,44,
16,,Surface,3,Image 1,1,45,
15,,Surface,3,Image 1,1,46,
12,,Surface,3,Image 1,1,47,
16,,Surface,3,Image 1,1,48,
18,,Surface,3,Image 1,1,49,
15,,Surface,3,Image 1,1,50,
13,,Surface,3,Image 1,1,51,
11,,Surface,3,Image 1,1,52,
13,,Surface,3,Image 1,1,53,
18,,Surface,3,Image 1,1,54,
12,,Surface,3,Image 1,1,55,
11,,Surface,3,Image 1,1,56,
8,,Surface,3,Image 1,1,57,
21,,Surface,3,Image 1,1,58,
10,,Surface,3,Image 1,1,59,
11,,Surface,3,Image 1,1,60,
14,,Surface,3,Image 1,1,61,
10,,Surface,3,Image 1,1,62,
