
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
90.2769,70.2041,45.5006,um,Surface,Position Reference Frame,Reference Frame 1,1,0,
95.7437,67.5397,45.6706,um,Surface,Position Reference Frame,Reference Frame 1,1,1,
98.905,79.8613,47.9291,um,Surface,Position Reference Frame,Reference Frame 1,1,2,
106.06,56.6722,46.8601,um,Surface,Position Reference Frame,Reference Frame 1,1,3,
116.52,57.6762,46.6028,um,Surface,Position Reference Frame,Reference Frame 1,1,4,
115.015,76.4166,47.0434,um,Surface,Position Reference Frame,Reference Frame 1,1,5,
99.6933,64.9191,47.6698,um,Surface,Position Reference Frame,Reference Frame 1,1,6,
100.129,71.0083,47.2856,um,Surface,Position Reference Frame,Reference Frame 1,1,7,
111.548,72.7448,48.1235,um,Surface,Position Reference Frame,Reference Frame 1,1,8,
100.177,57.4135,47.8192,um,Surface,Position Reference Frame,Reference Frame 1,1,9,
121.194,70.7063,49.1161,um,Surface,Position Reference Frame,Reference Frame 1,1,10,
94.7138,84.4023,47.478,um,Surface,Position Reference Frame,Reference Frame 1,1,11,
89.6919,88.653,47.4764,um,Surface,Position Reference Frame,Reference Frame 1,1,12,
96.2667,89.6941,48.0576,um,Surface,Position Reference Frame,Reference Frame 1,1,13,
110.846,82.9899,47.4954,um,Surface,Position Reference Frame,Reference Frame 1,1,14,
102.853,93.291,47.3516,um,Surface,Position Reference Frame,Reference Frame 1,1,15,
123.42,84.7631,48.6273,um,Surface,Position Reference Frame,Reference Frame 1,1,16,
102.866,83.2608,48.293,um,Surface,Position Reference Frame,Reference Frame 1,1,17,
93.7287,24.0343,47.3491,um,Surface,Position Reference Frame,Reference Frame 1,1,18,
104.211,29.3461,48.6082,um,Surface,Position Reference Frame,Reference Frame 1,1,19,
95.4662,31.3314,48.3244,um,Surface,Position Reference Frame,Reference Frame 1,1,20,
91.8773,49.0859,47.1025,um,Surface,Position Reference Frame,Reference Frame 1,1,21,
89.2833,54.7238,47.3309,um,Surface,Position Reference Frame,Reference Frame 1,1,22,
108.701,51.6594,46.9831,um,Surface,Position Reference Frame,Reference Frame 1,1,23,
99.29,40.2185,46.5368,um,Surface,Position Reference Frame,Reference Frame 1,1,24,
109.387,36.9771,48.3672,um,Surface,Position Reference Frame,Reference Frame 1,1,25,
106.338,41.984,46.6936,um,Surface,Position Reference Frame,Reference Frame 1,1,26,
103.289,46.8374,47.0837,um,Surface,Position Reference Frame,Reference Frame 1,1,27,
95.8016,52.454,47.6565,um,Surface,Position Reference Frame,Reference Frame 1,1,28,
120.917,28.0915,47.7553,um,Surface,Position Reference Frame,Reference Frame 1,1,29,
120.467,40.2626,49.0237,um,Surface,Position Reference Frame,Reference Frame 1,1,30,
128.766,43.808,42.3665,um,Surface,Position Reference Frame,Reference Frame 1,1,31,
123.338,41.5441,44.1001,um,Surface,Position Reference Frame,Reference Frame 1,1,32,
120.082,46.195,43.2321,um,Surface,Position Reference Frame,Reference Frame 1,1,33,
128.163,24.7567,44.7751,um,Surface,Position Reference Frame,Reference Frame 1,1,34,
114.067,29.2757,44.9468,um,Surface,Position Reference Frame,Reference Frame 1,1,35,
131.367,28.7135,44.2356,um,Surface,Position Reference Frame,Reference Frame 1,1,36,
133.76,49.4224,46.8806,um,Surface,Position Reference Frame,Reference Frame 1,1,37,
93.08,67.06,41.0934,um,Surface,Position Reference Frame,Reference Frame 1,1,38,
92.8048,76.304,40.2065,um,Surface,Position Reference Frame,Reference Frame 1,1,39,
91.8057,63.5923,40.3916,um,Surface,Position Reference Frame,Reference Frame 1,1,40,
92.1916,78.1967,45.6752,um,Surface,Position Reference Frame,Reference Frame 1,1,41,
93.746,72.7858,43.4388,um,Surface,Position Reference Frame,Reference Frame 1,1,42,
108.085,56.9422,39.772,um,Surface,Position Reference Frame,Reference Frame 1,1,43,
112.52,58.9467,39.1695,um,Surface,Position Reference Frame,Reference Frame 1,1,44,
99.427,74.028,39.5407,um,Surface,Position Reference Frame,Reference Frame 1,1,45,
121.266,66.1191,41.0317,um,Surface,Position Reference Frame,Reference Frame 1,1,46,
117.752,69.8515,40.289,um,Surface,Position Reference Frame,Reference Frame 1,1,47,
103.326,69.234,40.5266,um,Surface,Position Reference Frame,Reference Frame 1,1,48,
108.605,65.0479,41.1586,um,Surface,Position Reference Frame,Reference Frame 1,1,49,
103.718,77.071,41.3051,um,Surface,Position Reference Frame,Reference Frame 1,1,50,
107.517,78.9838,40.4763,um,Surface,Position Reference Frame,Reference Frame 1,1,51,
115.348,65.2736,42.1274,um,Surface,Position Reference Frame,Reference Frame 1,1,52,
101.706,58.4832,43.5715,um,Surface,Position Reference Frame,Reference Frame 1,1,53,
107.649,60.2942,44.177,um,Surface,Position Reference Frame,Reference Frame 1,1,54,
99.1311,64.1075,42.8906,um,Surface,Position Reference Frame,Reference Frame 1,1,55,
111.703,65.6646,42.7327,um,Surface,Position Reference Frame,Reference Frame 1,1,56,
111.386,70.1877,44.6081,um,Surface,Position Reference Frame,Reference Frame 1,1,57,
107.319,68.0611,44.7065,um,Surface,Position Reference Frame,Reference Frame 1,1,58,
99.0738,77.2492,44.8704,um,Surface,Position Reference Frame,Reference Frame 1,1,59,
116.146,63.1575,41.9325,um,Surface,Position Reference Frame,Reference Frame 1,1,60,
104.014,73.1978,46.2702,um,Surface,Position Reference Frame,Reference Frame 1,1,61,
135.964,66.7079,40.7909,um,Surface,Position Reference Frame,Reference Frame 1,1,62,
129.23,59.9677,40.3626,um,Surface,Position Reference Frame,Reference Frame 1,1,63,
134.473,60.142,40.6427,um,Surface,Position Reference Frame,Reference Frame 1,1,64,
120.833,57.7117,40.0169,um,Surface,Position Reference Frame,Reference Frame 1,1,65,
126.041,50.7477,44.2463,um,Surface,Position Reference Frame,Reference Frame 1,1,66,
134.834,71.6581,43.7471,um,Surface,Position Reference Frame,Reference Frame 1,1,67,
118.968,52.5329,43.5177,um,Surface,Position Reference Frame,Reference Frame 1,1,68,
128.193,68.3895,44.9701,um,Surface,Position Reference Frame,Reference Frame 1,1,69,
133.776,54.5881,45.6813,um,Surface,Position Reference Frame,Reference Frame 1,1,70,
142.5,64.4442,45.5259,um,Surface,Position Reference Frame,Reference Frame 1,1,71,
124.465,64.6966,46.2267,um,Surface,Position Reference Frame,Reference Frame 1,1,72,
98.1597,81.7803,39.7165,um,Surface,Position Reference Frame,Reference Frame 1,1,73,
89.7418,100.939,40.3419,um,Surface,Position Reference Frame,Reference Frame 1,1,74,
94.6193,91.4404,40.3146,um,Surface,Position Reference Frame,Reference Frame 1,1,75,
