
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
169,,Surface,3,Image 1,1,0,
149,,Surface,3,Image 1,1,1,
76,,Surface,3,Image 1,1,2,
47,,Surface,3,Image 1,1,3,
98,,Surface,3,Image 1,1,4,
66,,Surface,3,Image 1,1,5,
113,,Surface,3,Image 1,1,6,
209,,Surface,3,Image 1,1,7,
78,,Surface,3,Image 1,1,8,
30,,Surface,3,Image 1,1,9,
11,,Surface,3,Image 1,1,10,
10,,Surface,3,Image 1,1,11,
11,,Surface,3,Image 1,1,12,
9,,Surface,3,Image 1,1,13,
9,,Surface,3,Image 1,1,14,
8,,Surface,3,Image 1,1,15,
8,,Surface,3,Image 1,1,16,
11,,Surface,3,Image 1,1,17,
21,,Surface,3,Image 1,1,18,
11,,Surface,3,Image 1,1,19,
19,,Surface,3,Image 1,1,20,
12,,Surface,3,Image 1,1,21,
14,,Surface,3,Image 1,1,22,
43,,Surface,3,Image 1,1,23,
17,,Surface,3,Image 1,1,24,
12,,Surface,3,Image 1,1,25,
11,,Surface,3,Image 1,1,26,
23,,Surface,3,Image 1,1,27,
15,,Surface,3,Image 1,1,28,
11,,Surface,3,Image 1,1,29,
11,,Surface,3,Image 1,1,30,
29,,Surface,3,Image 1,1,31,
23,,Surface,3,Image 1,1,32,
10,,Surface,3,Image 1,1,33,
10,,Surface,3,Image 1,1,34,
8,,Surface,3,Image 1,1,35,
11,,Surface,3,Image 1,1,36,
37,,Surface,3,Image 1,1,37,
60,,Surface,3,Image 1,1,38,
79,,Surface,3,Image 1,1,39,
161,,Surface,3,Image 1,1,40,
242,,Surface,3,Image 1,1,41,
155,,Surface,3,Image 1,1,42,
74,,Surface,3,Image 1,1,43,
71,,Surface,3,Image 1,1,44,
115,,Surface,3,Image 1,1,45,
162,,Surface,3,Image 1,1,46,
113,,Surface,3,Image 1,1,47,
174,,Surface,3,Image 1,1,48,
90,,Surface,3,Image 1,1,49,
138,,Surface,3,Image 1,1,50,
95,,Surface,3,Image 1,1,51,
77,,Surface,3,Image 1,1,52,
74,,Surface,3,Image 1,1,53,
30,,Surface,3,Image 1,1,54,
128,,Surface,3,Image 1,1,55,
88,,Surface,3,Image 1,1,56,
140,,Surface,3,Image 1,1,57,
188,,Surface,3,Image 1,1,58,
142,,Surface,3,Image 1,1,59,
94,,Surface,3,Image 1,1,60,
226,,Surface,3,Image 1,1,61,
9,,Surface,3,Image 1,1,62,
154,,Surface,3,Image 1,1,63,
33,,Surface,3,Image 1,1,64,
205,,Surface,3,Image 1,1,65,
50,,Surface,3,Image 1,1,66,
15,,Surface,3,Image 1,1,67,
108,,Surface,3,Image 1,1,68,
10,,Surface,3,Image 1,1,69,
36,,Surface,3,Image 1,1,70,
12,,Surface,3,Image 1,1,71,
61,,Surface,3,Image 1,1,72,
185,,Surface,3,Image 1,1,73,
9,,Surface,3,Image 1,1,74,
8,,Surface,3,Image 1,1,75,
10,,Surface,3,Image 1,1,76,
24,,Surface,3,Image 1,1,77,
9,,Surface,3,Image 1,1,78,
8,,Surface,3,Image 1,1,79,
8,,Surface,3,Image 1,1,80,
13,,Surface,3,Image 1,1,81,
14,,Surface,3,Image 1,1,82,
10,,Surface,3,Image 1,1,83,
24,,Surface,3,Image 1,1,84,
11,,Surface,3,Image 1,1,85,
9,,Surface,3,Image 1,1,86,
10,,Surface,3,Image 1,1,87,
12,,Surface,3,Image 1,1,88,
17,,Surface,3,Image 1,1,89,
10,,Surface,3,Image 1,1,90,
24,,Surface,3,Image 1,1,91,
74,,Surface,3,Image 1,1,92,
10,,Surface,3,Image 1,1,93,
9,,Surface,3,Image 1,1,94,
15,,Surface,3,Image 1,1,95,
30,,Surface,3,Image 1,1,96,
19,,Surface,3,Image 1,1,97,
10,,Surface,3,Image 1,1,98,
96,,Surface,3,Image 1,1,99,
30,,Surface,3,Image 1,1,100,
12,,Surface,3,Image 1,1,101,
11,,Surface,3,Image 1,1,102,
16,,Surface,3,Image 1,1,103,
24,,Surface,3,Image 1,1,104,
25,,Surface,3,Image 1,1,105,
9,,Surface,3,Image 1,1,106,
23,,Surface,3,Image 1,1,107,
14,,Surface,3,Image 1,1,108,
68,,Surface,3,Image 1,1,109,
12,,Surface,3,Image 1,1,110,
12,,Surface,3,Image 1,1,111,
14,,Surface,3,Image 1,1,112,
45,,Surface,3,Image 1,1,113,
8,,Surface,3,Image 1,1,114,
14,,Surface,3,Image 1,1,115,
11,,Surface,3,Image 1,1,116,
16,,Surface,3,Image 1,1,117,
9,,Surface,3,Image 1,1,118,
69,,Surface,3,Image 1,1,119,
100,,Surface,3,Image 1,1,120,
99,,Surface,3,Image 1,1,121,
148,,Surface,3,Image 1,1,122,
68,,Surface,3,Image 1,1,123,
71,,Surface,3,Image 1,1,124,
110,,Surface,3,Image 1,1,125,
75,,Surface,3,Image 1,1,126,
54,,Surface,3,Image 1,1,127,
73,,Surface,3,Image 1,1,128,
219,,Surface,3,Image 1,1,129,
163,,Surface,3,Image 1,1,130,
83,,Surface,3,Image 1,1,131,
90,,Surface,3,Image 1,1,132,
83,,Surface,3,Image 1,1,133,
76,,Surface,3,Image 1,1,134,
107,,Surface,3,Image 1,1,135,
133,,Surface,3,Image 1,1,136,
78,,Surface,3,Image 1,1,137,
31,,Surface,3,Image 1,1,138,
81,,Surface,3,Image 1,1,139,
121,,Surface,3,Image 1,1,140,
69,,Surface,3,Image 1,1,141,
8,,Surface,3,Image 1,1,142,
49,,Surface,3,Image 1,1,143,
67,,Surface,3,Image 1,1,144,
59,,Surface,3,Image 1,1,145,
9,,Surface,3,Image 1,1,146,
54,,Surface,3,Image 1,1,147,
9,,Surface,3,Image 1,1,148,
39,,Surface,3,Image 1,1,149,
89,,Surface,3,Image 1,1,150,
17,,Surface,3,Image 1,1,151,
8,,Surface,3,Image 1,1,152,
18,,Surface,3,Image 1,1,153,
8,,Surface,3,Image 1,1,154,
8,,Surface,3,Image 1,1,155,
72,,Surface,3,Image 1,1,156,
8,,Surface,3,Image 1,1,157,
117,,Surface,3,Image 1,1,158,
6,,Surface,3,Image 1,1,159,
9,,Surface,3,Image 1,1,160,
8,,Surface,3,Image 1,1,161,
10,,Surface,3,Image 1,1,162,
9,,Surface,3,Image 1,1,163,
20,,Surface,3,Image 1,1,164,
29,,Surface,3,Image 1,1,165,
9,,Surface,3,Image 1,1,166,
19,,Surface,3,Image 1,1,167,
33,,Surface,3,Image 1,1,168,
29,,Surface,3,Image 1,1,169,
20,,Surface,3,Image 1,1,170,
18,,Surface,3,Image 1,1,171,
13,,Surface,3,Image 1,1,172,
44,,Surface,3,Image 1,1,173,
16,,Surface,3,Image 1,1,174,
61,,Surface,3,Image 1,1,175,
13,,Surface,3,Image 1,1,176,
11,,Surface,3,Image 1,1,177,
7,,Surface,3,Image 1,1,178,
10,,Surface,3,Image 1,1,179,
8,,Surface,3,Image 1,1,180,
15,,Surface,3,Image 1,1,181,
8,,Surface,3,Image 1,1,182,
19,,Surface,3,Image 1,1,183,
16,,Surface,3,Image 1,1,184,
11,,Surface,3,Image 1,1,185,
13,,Surface,3,Image 1,1,186,
82,,Surface,3,Image 1,1,187,
72,,Surface,3,Image 1,1,188,
11,,Surface,3,Image 1,1,189,
65,,Surface,3,Image 1,1,190,
27,,Surface,3,Image 1,1,191,
8,,Surface,3,Image 1,1,192,
62,,Surface,3,Image 1,1,193,
11,,Surface,3,Image 1,1,194,
63,,Surface,3,Image 1,1,195,
12,,Surface,3,Image 1,1,196,
25,,Surface,3,Image 1,1,197,
12,,Surface,3,Image 1,1,198,
51,,Surface,3,Image 1,1,199,
13,,Surface,3,Image 1,1,200,
9,,Surface,3,Image 1,1,201,
12,,Surface,3,Image 1,1,202,
10,,Surface,3,Image 1,1,203,
12,,Surface,3,Image 1,1,204,
13,,Surface,3,Image 1,1,205,
30,,Surface,3,Image 1,1,206,
12,,Surface,3,Image 1,1,207,
9,,Surface,3,Image 1,1,208,
7,,Surface,3,Image 1,1,209,
9,,Surface,3,Image 1,1,210,
7,,Surface,3,Image 1,1,211,
10,,Surface,3,Image 1,1,212,
14,,Surface,3,Image 1,1,213,
8,,Surface,3,Image 1,1,214,
7,,Surface,3,Image 1,1,215,
8,,Surface,3,Image 1,1,216,
9,,Surface,3,Image 1,1,217,
6,,Surface,3,Image 1,1,218,
9,,Surface,3,Image 1,1,219,
8,,Surface,3,Image 1,1,220,
11,,Surface,3,Image 1,1,221,
29,,Surface,3,Image 1,1,222,
9,,Surface,3,Image 1,1,223,
8,,Surface,3,Image 1,1,224,
14,,Surface,3,Image 1,1,225,
11,,Surface,3,Image 1,1,226,
18,,Surface,3,Image 1,1,227,
10,,Surface,3,Image 1,1,228,
64,,Surface,3,Image 1,1,229,
14,,Surface,3,Image 1,1,230,
20,,Surface,3,Image 1,1,231,
8,,Surface,3,Image 1,1,232,
10,,Surface,3,Image 1,1,233,
14,,Surface,3,Image 1,1,234,
9,,Surface,3,Image 1,1,235,
12,,Surface,3,Image 1,1,236,
7,,Surface,3,Image 1,1,237,
8,,Surface,3,Image 1,1,238,
16,,Surface,3,Image 1,1,239,
65,,Surface,3,Image 1,1,240,
8,,Surface,3,Image 1,1,241,
35,,Surface,3,Image 1,1,242,
29,,Surface,3,Image 1,1,243,
97,,Surface,3,Image 1,1,244,
57,,Surface,3,Image 1,1,245,
62,,Surface,3,Image 1,1,246,
52,,Surface,3,Image 1,1,247,
8,,Surface,3,Image 1,1,248,
57,,Surface,3,Image 1,1,249,
72,,Surface,3,Image 1,1,250,
49,,Surface,3,Image 1,1,251,
24,,Surface,3,Image 1,1,252,
8,,Surface,3,Image 1,1,253,
10,,Surface,3,Image 1,1,254,
7,,Surface,3,Image 1,1,255,
90,,Surface,3,Image 1,1,256,
22,,Surface,3,Image 1,1,257,
26,,Surface,3,Image 1,1,258,
105,,Surface,3,Image 1,1,259,
7,,Surface,3,Image 1,1,260,
8,,Surface,3,Image 1,1,261,
9,,Surface,3,Image 1,1,262,
7,,Surface,3,Image 1,1,263,
8,,Surface,3,Image 1,1,264,
74,,Surface,3,Image 1,1,265,
225,,Surface,3,Image 1,1,266,
42,,Surface,3,Image 1,1,267,
88,,Surface,3,Image 1,1,268,
52,,Surface,3,Image 1,1,269,
109,,Surface,3,Image 1,1,270,
151,,Surface,3,Image 1,1,271,
12,,Surface,3,Image 1,1,272,
39,,Surface,3,Image 1,1,273,
106,,Surface,3,Image 1,1,274,
77,,Surface,3,Image 1,1,275,
98,,Surface,3,Image 1,1,276,
58,,Surface,3,Image 1,1,277,
70,,Surface,3,Image 1,1,278,
52,,Surface,3,Image 1,1,279,
57,,Surface,3,Image 1,1,280,
22,,Surface,3,Image 1,1,281,
74,,Surface,3,Image 1,1,282,
89,,Surface,3,Image 1,1,283,
67,,Surface,3,Image 1,1,284,
92,,Surface,3,Image 1,1,285,
15,,Surface,3,Image 1,1,286,
66,,Surface,3,Image 1,1,287,
246,,Surface,3,Image 1,1,288,
86,,Surface,3,Image 1,1,289,
24,,Surface,3,Image 1,1,290,
60,,Surface,3,Image 1,1,291,
73,,Surface,3,Image 1,1,292,
50,,Surface,3,Image 1,1,293,
7,,Surface,3,Image 1,1,294,
67,,Surface,3,Image 1,1,295,
8,,Surface,3,Image 1,1,296,
12,,Surface,3,Image 1,1,297,
74,,Surface,3,Image 1,1,298,
119,,Surface,3,Image 1,1,299,
80,,Surface,3,Image 1,1,300,
176,,Surface,3,Image 1,1,301,
13,,Surface,3,Image 1,1,302,
76,,Surface,3,Image 1,1,303,
42,,Surface,3,Image 1,1,304,
20,,Surface,3,Image 1,1,305,
93,,Surface,3,Image 1,1,306,
118,,Surface,3,Image 1,1,307,
31,,Surface,3,Image 1,1,308,
74,,Surface,3,Image 1,1,309,
38,,Surface,3,Image 1,1,310,
8,,Surface,3,Image 1,1,311,
39,,Surface,3,Image 1,1,312,
16,,Surface,3,Image 1,1,313,
14,,Surface,3,Image 1,1,314,
50,,Surface,3,Image 1,1,315,
20,,Surface,3,Image 1,1,316,
10,,Surface,3,Image 1,1,317,
31,,Surface,3,Image 1,1,318,
30,,Surface,3,Image 1,1,319,
48,,Surface,3,Image 1,1,320,
28,,Surface,3,Image 1,1,321,
11,,Surface,3,Image 1,1,322,
6,,Surface,3,Image 1,1,323,
18,,Surface,3,Image 1,1,324,
62,,Surface,3,Image 1,1,325,
8,,Surface,3,Image 1,1,326,
9,,Surface,3,Image 1,1,327,
10,,Surface,3,Image 1,1,328,
7,,Surface,3,Image 1,1,329,
7,,Surface,3,Image 1,1,330,
88,,Surface,3,Image 1,1,331,
9,,Surface,3,Image 1,1,332,
8,,Surface,3,Image 1,1,333,
22,,Surface,3,Image 1,1,334,
37,,Surface,3,Image 1,1,335,
27,,Surface,3,Image 1,1,336,
9,,Surface,3,Image 1,1,337,
13,,Surface,3,Image 1,1,338,
59,,Surface,3,Image 1,1,339,
60,,Surface,3,Image 1,1,340,
37,,Surface,3,Image 1,1,341,
24,,Surface,3,Image 1,1,342,
43,,Surface,3,Image 1,1,343,
43,,Surface,3,Image 1,1,344,
117,,Surface,3,Image 1,1,345,
21,,Surface,3,Image 1,1,346,
48,,Surface,3,Image 1,1,347,
7,,Surface,3,Image 1,1,348,
32,,Surface,3,Image 1,1,349,
42,,Surface,3,Image 1,1,350,
25,,Surface,3,Image 1,1,351,
73,,Surface,3,Image 1,1,352,
95,,Surface,3,Image 1,1,353,
27,,Surface,3,Image 1,1,354,
31,,Surface,3,Image 1,1,355,
37,,Surface,3,Image 1,1,356,
30,,Surface,3,Image 1,1,357,
9,,Surface,3,Image 1,1,358,
8,,Surface,3,Image 1,1,359,
45,,Surface,3,Image 1,1,360,
66,,Surface,3,Image 1,1,361,
