
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
28,,Surface,3,Image 1,1,0,
18,,Surface,3,Image 1,1,1,
19,,Surface,3,Image 1,1,2,
14,,Surface,3,Image 1,1,3,
33,,Surface,3,Image 1,1,4,
47,,Surface,3,Image 1,1,5,
144,,Surface,3,Image 1,1,6,
16,,Surface,3,Image 1,1,7,
21,,Surface,3,Image 1,1,8,
22,,Surface,3,Image 1,1,9,
16,,Surface,3,Image 1,1,10,
14,,Surface,3,Image 1,1,11,
23,,Surface,3,Image 1,1,12,
17,,Surface,3,Image 1,1,13,
16,,Surface,3,Image 1,1,14,
17,,Surface,3,Image 1,1,15,
96,,Surface,3,Image 1,1,16,
23,,Surface,3,Image 1,1,17,
148,,Surface,3,Image 1,1,18,
26,,Surface,3,Image 1,1,19,
18,,Surface,3,Image 1,1,20,
15,,Surface,3,Image 1,1,21,
18,,Surface,3,Image 1,1,22,
21,,Surface,3,Image 1,1,23,
23,,Surface,3,Image 1,1,24,
54,,Surface,3,Image 1,1,25,
68,,Surface,3,Image 1,1,26,
66,,Surface,3,Image 1,1,27,
46,,Surface,3,Image 1,1,28,
52,,Surface,3,Image 1,1,29,
43,,Surface,3,Image 1,1,30,
17,,Surface,3,Image 1,1,31,
40,,Surface,3,Image 1,1,32,
73,,Surface,3,Image 1,1,33,
30,,Surface,3,Image 1,1,34,
18,,Surface,3,Image 1,1,35,
17,,Surface,3,Image 1,1,36,
32,,Surface,3,Image 1,1,37,
18,,Surface,3,Image 1,1,38,
16,,Surface,3,Image 1,1,39,
35,,Surface,3,Image 1,1,40,
18,,Surface,3,Image 1,1,41,
16,,Surface,3,Image 1,1,42,
57,,Surface,3,Image 1,1,43,
14,,Surface,3,Image 1,1,44,
36,,Surface,3,Image 1,1,45,
18,,Surface,3,Image 1,1,46,
36,,Surface,3,Image 1,1,47,
65,,Surface,3,Image 1,1,48,
18,,Surface,3,Image 1,1,49,
18,,Surface,3,Image 1,1,50,
23,,Surface,3,Image 1,1,51,
63,,Surface,3,Image 1,1,52,
26,,Surface,3,Image 1,1,53,
15,,Surface,3,Image 1,1,54,
20,,Surface,3,Image 1,1,55,
12,,Surface,3,Image 1,1,56,
15,,Surface,3,Image 1,1,57,
19,,Surface,3,Image 1,1,58,
22,,Surface,3,Image 1,1,59,
16,,Surface,3,Image 1,1,60,
21,,Surface,3,Image 1,1,61,
20,,Surface,3,Image 1,1,62,
19,,Surface,3,Image 1,1,63,
58,,Surface,3,Image 1,1,64,
38,,Surface,3,Image 1,1,65,
18,,Surface,3,Image 1,1,66,
18,,Surface,3,Image 1,1,67,
23,,Surface,3,Image 1,1,68,
19,,Surface,3,Image 1,1,69,
15,,Surface,3,Image 1,1,70,
36,,Surface,3,Image 1,1,71,
14,,Surface,3,Image 1,1,72,
18,,Surface,3,Image 1,1,73,
51,,Surface,3,Image 1,1,74,
52,,Surface,3,Image 1,1,75,
29,,Surface,3,Image 1,1,76,
20,,Surface,3,Image 1,1,77,
88,,Surface,3,Image 1,1,78,
19,,Surface,3,Image 1,1,79,
34,,Surface,3,Image 1,1,80,
15,,Surface,3,Image 1,1,81,
16,,Surface,3,Image 1,1,82,
22,,Surface,3,Image 1,1,83,
15,,Surface,3,Image 1,1,84,
19,,Surface,3,Image 1,1,85,
18,,Surface,3,Image 1,1,86,
16,,Surface,3,Image 1,1,87,
35,,Surface,3,Image 1,1,88,
16,,Surface,3,Image 1,1,89,
163,,Surface,3,Image 1,1,90,
39,,Surface,3,Image 1,1,91,
34,,Surface,3,Image 1,1,92,
16,,Surface,3,Image 1,1,93,
14,,Surface,3,Image 1,1,94,
13,,Surface,3,Image 1,1,95,
88,,Surface,3,Image 1,1,96,
200,,Surface,3,Image 1,1,97,
67,,Surface,3,Image 1,1,98,
16,,Surface,3,Image 1,1,99,
36,,Surface,3,Image 1,1,100,
25,,Surface,3,Image 1,1,101,
32,,Surface,3,Image 1,1,102,
13,,Surface,3,Image 1,1,103,
92,,Surface,3,Image 1,1,104,
83,,Surface,3,Image 1,1,105,
141,,Surface,3,Image 1,1,106,
90,,Surface,3,Image 1,1,107,
11,,Surface,3,Image 1,1,108,
18,,Surface,3,Image 1,1,109,
13,,Surface,3,Image 1,1,110,
146,,Surface,3,Image 1,1,111,
89,,Surface,3,Image 1,1,112,
28,,Surface,3,Image 1,1,113,
81,,Surface,3,Image 1,1,114,
28,,Surface,3,Image 1,1,115,
30,,Surface,3,Image 1,1,116,
170,,Surface,3,Image 1,1,117,
27,,Surface,3,Image 1,1,118,
15,,Surface,3,Image 1,1,119,
16,,Surface,3,Image 1,1,120,
18,,Surface,3,Image 1,1,121,
22,,Surface,3,Image 1,1,122,
16,,Surface,3,Image 1,1,123,
25,,Surface,3,Image 1,1,124,
15,,Surface,3,Image 1,1,125,
137,,Surface,3,Image 1,1,126,
17,,Surface,3,Image 1,1,127,
14,,Surface,3,Image 1,1,128,
18,,Surface,3,Image 1,1,129,
76,,Surface,3,Image 1,1,130,
199,,Surface,3,Image 1,1,131,
49,,Surface,3,Image 1,1,132,
30,,Surface,3,Image 1,1,133,
56,,Surface,3,Image 1,1,134,
15,,Surface,3,Image 1,1,135,
45,,Surface,3,Image 1,1,136,
23,,Surface,3,Image 1,1,137,
72,,Surface,3,Image 1,1,138,
