
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
5.98215,37.2858,58.3412,um,Surface,Position Reference Frame,Reference Frame 1,1,90,
10.0489,43.316,56.6492,um,Surface,Position Reference Frame,Reference Frame 1,1,91,
0.432072,24.56,59.9706,um,Surface,Position Reference Frame,Reference Frame 1,1,92,
16.4691,40.2043,60.3954,um,Surface,Position Reference Frame,Reference Frame 1,1,93,
28.9569,31.3891,54.474,um,Surface,Position Reference Frame,Reference Frame 1,1,94,
30.5841,22.9672,55.2765,um,Surface,Position Reference Frame,Reference Frame 1,1,95,
29.2831,47.2939,55.5142,um,Surface,Position Reference Frame,Reference Frame 1,1,96,
38.1395,30.0444,55.6163,um,Surface,Position Reference Frame,Reference Frame 1,1,97,
47.7412,38.5767,56.9784,um,Surface,Position Reference Frame,Reference Frame 1,1,98,
38.2612,42.3679,57.603,um,Surface,Position Reference Frame,Reference Frame 1,1,99,
26.7806,43.5134,58.0367,um,Surface,Position Reference Frame,Reference Frame 1,1,100,
25.888,39.3249,59.5375,um,Surface,Position Reference Frame,Reference Frame 1,1,101,
33.0889,34.3707,59.4066,um,Surface,Position Reference Frame,Reference Frame 1,1,102,
45.1441,46.1572,60.6898,um,Surface,Position Reference Frame,Reference Frame 1,1,103,
49.4105,41.9993,56.9652,um,Surface,Position Reference Frame,Reference Frame 1,1,104,
-3.61404,51.3014,54.9137,um,Surface,Position Reference Frame,Reference Frame 1,1,105,
-10.4805,54.6113,56.3601,um,Surface,Position Reference Frame,Reference Frame 1,1,106,
-4.73335,57.3887,57.9548,um,Surface,Position Reference Frame,Reference Frame 1,1,107,
-7.9528,67.0002,56.8563,um,Surface,Position Reference Frame,Reference Frame 1,1,108,
-12.3784,67.5027,57.93,um,Surface,Position Reference Frame,Reference Frame 1,1,109,
3.62896,66.4343,55.3303,um,Surface,Position Reference Frame,Reference Frame 1,1,110,
9.7611,64.9528,52.6722,um,Surface,Position Reference Frame,Reference Frame 1,1,111,
22.0668,56.8347,57.3957,um,Surface,Position Reference Frame,Reference Frame 1,1,112,
15.9023,53.7294,57.9291,um,Surface,Position Reference Frame,Reference Frame 1,1,113,
0.711118,55.5964,57.494,um,Surface,Position Reference Frame,Reference Frame 1,1,114,
19.0829,50.7178,58.4635,um,Surface,Position Reference Frame,Reference Frame 1,1,115,
12.5746,55.9834,58.6703,um,Surface,Position Reference Frame,Reference Frame 1,1,116,
6.42112,58.7185,58.4971,um,Surface,Position Reference Frame,Reference Frame 1,1,117,
1.09522,46.133,60.7715,um,Surface,Position Reference Frame,Reference Frame 1,1,118,
6.81888,51.8049,60.498,um,Surface,Position Reference Frame,Reference Frame 1,1,119,
34.6184,63.5679,55.2458,um,Surface,Position Reference Frame,Reference Frame 1,1,120,
24.998,51.6207,56.1035,um,Surface,Position Reference Frame,Reference Frame 1,1,121,
27.8333,60.0686,56.7197,um,Surface,Position Reference Frame,Reference Frame 1,1,122,
32.6612,51.3861,57.9542,um,Surface,Position Reference Frame,Reference Frame 1,1,123,
-10.6547,93.7926,47.4487,um,Surface,Position Reference Frame,Reference Frame 1,1,124,
-0.935472,17.6343,58.2711,um,Surface,Position Reference Frame,Reference Frame 1,1,130,
16.7771,18.9038,55.149,um,Surface,Position Reference Frame,Reference Frame 1,1,131,
8.00496,20.0108,56.5525,um,Surface,Position Reference Frame,Reference Frame 1,1,132,
28.2584,19.3204,56.8692,um,Surface,Position Reference Frame,Reference Frame 1,1,133,
-4.89329,30.8816,54.0347,um,Surface,Position Reference Frame,Reference Frame 1,1,138,
31.9922,41.342,54.5498,um,Surface,Position Reference Frame,Reference Frame 1,1,139,
-12.9709,61.7445,48.4977,um,Surface,Position Reference Frame,Reference Frame 1,1,140,
-11.9955,58.5659,50.005,um,Surface,Position Reference Frame,Reference Frame 1,1,141,
-3.88718,67.2307,48.1779,um,Surface,Position Reference Frame,Reference Frame 1,1,142,
-13.2707,45.8562,50.359,um,Surface,Position Reference Frame,Reference Frame 1,1,143,
-8.9971,65.5731,49.5306,um,Surface,Position Reference Frame,Reference Frame 1,1,144,
-3.595,47.6665,52.0726,um,Surface,Position Reference Frame,Reference Frame 1,1,145,
-8.92281,48.7836,53.2531,um,Surface,Position Reference Frame,Reference Frame 1,1,146,
-8.5538,62.5998,51.8644,um,Surface,Position Reference Frame,Reference Frame 1,1,147,
-4.53723,64.1915,52.7674,um,Surface,Position Reference Frame,Reference Frame 1,1,148,
-12.6353,60.5793,54.6268,um,Surface,Position Reference Frame,Reference Frame 1,1,149,
22.7363,49.7477,48.7545,um,Surface,Position Reference Frame,Reference Frame 1,1,150,
17.123,56.1882,48.844,um,Surface,Position Reference Frame,Reference Frame 1,1,151,
20.7731,64.1034,48.487,um,Surface,Position Reference Frame,Reference Frame 1,1,152,
20.8273,54.7588,49.6051,um,Surface,Position Reference Frame,Reference Frame 1,1,153,
7.97051,61.2755,49.3237,um,Surface,Position Reference Frame,Reference Frame 1,1,154,
0.232759,62.2852,48.8154,um,Surface,Position Reference Frame,Reference Frame 1,1,155,
4.96284,63.8082,51.7256,um,Surface,Position Reference Frame,Reference Frame 1,1,156,
1.54355,66.9662,51.7335,um,Surface,Position Reference Frame,Reference Frame 1,1,157,
10.7542,59.193,52.0493,um,Surface,Position Reference Frame,Reference Frame 1,1,158,
