
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
96,,Surface,3,Image 1,1,0,
37,,Surface,3,Image 1,1,1,
32,,Surface,3,Image 1,1,2,
91,,Surface,3,Image 1,1,3,
43,,Surface,3,Image 1,1,4,
59,,Surface,3,Image 1,1,5,
48,,Surface,3,Image 1,1,6,
85,,Surface,3,Image 1,1,7,
85,,Surface,3,Image 1,1,8,
42,,Surface,3,Image 1,1,9,
43,,Surface,3,Image 1,1,10,
48,,Surface,3,Image 1,1,11,
53,,Surface,3,Image 1,1,12,
53,,Surface,3,Image 1,1,13,
43,,Surface,3,Image 1,1,14,
37,,Surface,3,Image 1,1,15,
101,,Surface,3,Image 1,1,16,
59,,Surface,3,Image 1,1,17,
43,,Surface,3,Image 1,1,18,
48,,Surface,3,Image 1,1,19,
53,,Surface,3,Image 1,1,20,
48,,Surface,3,Image 1,1,21,
48,,Surface,3,Image 1,1,22,
48,,Surface,3,Image 1,1,23,
43,,Surface,3,Image 1,1,24,
43,,Surface,3,Image 1,1,25,
32,,Surface,3,Image 1,1,26,
37,,Surface,3,Image 1,1,27,
42,,Surface,3,Image 1,1,28,
37,,Surface,3,Image 1,1,29,
43,,Surface,3,Image 1,1,30,
85,,Surface,3,Image 1,1,31,
43,,Surface,3,Image 1,1,32,
43,,Surface,3,Image 1,1,33,
42,,Surface,3,Image 1,1,34,
37,,Surface,3,Image 1,1,35,
32,,Surface,3,Image 1,1,36,
37,,Surface,3,Image 1,1,37,
112,,Surface,3,Image 1,1,38,
37,,Surface,3,Image 1,1,39,
43,,Surface,3,Image 1,1,40,
37,,Surface,3,Image 1,1,41,
43,,Surface,3,Image 1,1,42,
53,,Surface,3,Image 1,1,43,
48,,Surface,3,Image 1,1,44,
32,,Surface,3,Image 1,1,45,
27,,Surface,3,Image 1,1,46,
37,,Surface,3,Image 1,1,47,
43,,Surface,3,Image 1,1,48,
37,,Surface,3,Image 1,1,49,
32,,Surface,3,Image 1,1,50,
32,,Surface,3,Image 1,1,51,
27,,Surface,3,Image 1,1,52,
32,,Surface,3,Image 1,1,53,
27,,Surface,3,Image 1,1,54,
27,,Surface,3,Image 1,1,55,
21,,Surface,3,Image 1,1,56,
27,,Surface,3,Image 1,1,57,
43,,Surface,3,Image 1,1,58,
37,,Surface,3,Image 1,1,59,
37,,Surface,3,Image 1,1,60,
37,,Surface,3,Image 1,1,61,
32,,Surface,3,Image 1,1,62,
53,,Surface,3,Image 1,1,63,
75,,Surface,3,Image 1,1,64,
32,,Surface,3,Image 1,1,65,
21,,Surface,3,Image 1,1,66,
48,,Surface,3,Image 1,1,67,
32,,Surface,3,Image 1,1,68,
27,,Surface,3,Image 1,1,69,
16,,Surface,3,Image 1,1,70,
21,,Surface,3,Image 1,1,71,
26,,Surface,3,Image 1,1,72,
27,,Surface,3,Image 1,1,73,
43,,Surface,3,Image 1,1,74,
32,,Surface,3,Image 1,1,75,
37,,Surface,3,Image 1,1,76,
21,,Surface,3,Image 1,1,77,
11,,Surface,3,Image 1,1,78,
21,,Surface,3,Image 1,1,79,
16,,Surface,3,Image 1,1,80,
11,,Surface,3,Image 1,1,81,
21,,Surface,3,Image 1,1,82,
0,,Surface,3,Image 1,1,83,
27,,Surface,3,Image 1,1,84,
21,,Surface,3,Image 1,1,85,
10,,Surface,3,Image 1,1,86,
21,,Surface,3,Image 1,1,87,
16,,Surface,3,Image 1,1,89,
26,,Surface,3,Image 1,1,90,
48,,Surface,3,Image 1,1,91,
32,,Surface,3,Image 1,1,92,
27,,Surface,3,Image 1,1,93,
16,,Surface,3,Image 1,1,94,
21,,Surface,3,Image 1,1,95,
27,,Surface,3,Image 1,1,96,
16,,Surface,3,Image 1,1,97,
27,,Surface,3,Image 1,1,98,
21,,Surface,3,Image 1,1,99,
21,,Surface,3,Image 1,1,100,
27,,Surface,3,Image 1,1,101,
11,,Surface,3,Image 1,1,102,
32,,Surface,3,Image 1,1,103,
27,,Surface,3,Image 1,1,104,
27,,Surface,3,Image 1,1,105,
21,,Surface,3,Image 1,1,106,
27,,Surface,3,Image 1,1,107,
10,,Surface,3,Image 1,1,108,
21,,Surface,3,Image 1,1,109,
27,,Surface,3,Image 1,1,112,
16,,Surface,3,Image 1,1,113,
21,,Surface,3,Image 1,1,114,
21,,Surface,3,Image 1,1,115,
37,,Surface,3,Image 1,1,116,
32,,Surface,3,Image 1,1,117,
27,,Surface,3,Image 1,1,118,
21,,Surface,3,Image 1,1,119,
16,,Surface,3,Image 1,1,121,
27,,Surface,3,Image 1,1,123,
37,,Surface,3,Image 1,1,124,
16,,Surface,3,Image 1,1,125,
21,,Surface,3,Image 1,1,126,
21,,Surface,3,Image 1,1,128,
27,,Surface,3,Image 1,1,129,
27,,Surface,3,Image 1,1,130,
16,,Surface,3,Image 1,1,131,
21,,Surface,3,Image 1,1,133,
21,,Surface,3,Image 1,1,134,
21,,Surface,3,Image 1,1,135,
42,,Surface,3,Image 1,1,137,
42,,Surface,3,Image 1,1,138,
21,,Surface,3,Image 1,1,139,
32,,Surface,3,Image 1,1,140,
27,,Surface,3,Image 1,1,141,
27,,Surface,3,Image 1,1,142,
27,,Surface,3,Image 1,1,143,
32,,Surface,3,Image 1,1,144,
27,,Surface,3,Image 1,1,145,
21,,Surface,3,Image 1,1,146,
16,,Surface,3,Image 1,1,147,
26,,Surface,3,Image 1,1,148,
16,,Surface,3,Image 1,1,149,
32,,Surface,3,Image 1,1,150,
21,,Surface,3,Image 1,1,151,
21,,Surface,3,Image 1,1,152,
32,,Surface,3,Image 1,1,153,
27,,Surface,3,Image 1,1,155,
21,,Surface,3,Image 1,1,156,
21,,Surface,3,Image 1,1,157,
21,,Surface,3,Image 1,1,159,
37,,Surface,3,Image 1,1,160,
32,,Surface,3,Image 1,1,161,
32,,Surface,3,Image 1,1,162,
27,,Surface,3,Image 1,1,163,
32,,Surface,3,Image 1,1,164,
21,,Surface,3,Image 1,1,165,
16,,Surface,3,Image 1,1,166,
37,,Surface,3,Image 1,1,167,
27,,Surface,3,Image 1,1,168,
27,,Surface,3,Image 1,1,170,
21,,Surface,3,Image 1,1,171,
32,,Surface,3,Image 1,1,172,
27,,Surface,3,Image 1,1,173,
27,,Surface,3,Image 1,1,174,
26,,Surface,3,Image 1,1,175,
32,,Surface,3,Image 1,1,176,
27,,Surface,3,Image 1,1,177,
37,,Surface,3,Image 1,1,179,
27,,Surface,3,Image 1,1,181,
27,,Surface,3,Image 1,1,182,
27,,Surface,3,Image 1,1,183,
16,,Surface,3,Image 1,1,184,
32,,Surface,3,Image 1,1,185,
16,,Surface,3,Image 1,1,186,
21,,Surface,3,Image 1,1,187,
16,,Surface,3,Image 1,1,188,
21,,Surface,3,Image 1,1,189,
11,,Surface,3,Image 1,1,190,
32,,Surface,3,Image 1,1,191,
37,,Surface,3,Image 1,1,192,
37,,Surface,3,Image 1,1,193,
37,,Surface,3,Image 1,1,194,
37,,Surface,3,Image 1,1,195,
43,,Surface,3,Image 1,1,196,
37,,Surface,3,Image 1,1,197,
21,,Surface,3,Image 1,1,198,
27,,Surface,3,Image 1,1,199,
32,,Surface,3,Image 1,1,200,
37,,Surface,3,Image 1,1,201,
37,,Surface,3,Image 1,1,202,
37,,Surface,3,Image 1,1,203,
27,,Surface,3,Image 1,1,204,
16,,Surface,3,Image 1,1,205,
21,,Surface,3,Image 1,1,206,
27,,Surface,3,Image 1,1,207,
21,,Surface,3,Image 1,1,208,
10,,Surface,3,Image 1,1,209,
5,,Surface,3,Image 1,1,212,
27,,Surface,3,Image 1,1,213,
27,,Surface,3,Image 1,1,214,
32,,Surface,3,Image 1,1,215,
21,,Surface,3,Image 1,1,216,
16,,Surface,3,Image 1,1,217,
10,,Surface,3,Image 1,1,218,
21,,Surface,3,Image 1,1,219,
16,,Surface,3,Image 1,1,220,
21,,Surface,3,Image 1,1,221,
32,,Surface,3,Image 1,1,222,
27,,Surface,3,Image 1,1,223,
32,,Surface,3,Image 1,1,224,
32,,Surface,3,Image 1,1,225,
27,,Surface,3,Image 1,1,226,
16,,Surface,3,Image 1,1,227,
27,,Surface,3,Image 1,1,228,
32,,Surface,3,Image 1,1,229,
32,,Surface,3,Image 1,1,230,
37,,Surface,3,Image 1,1,231,
37,,Surface,3,Image 1,1,232,
27,,Surface,3,Image 1,1,233,
37,,Surface,3,Image 1,1,234,
21,,Surface,3,Image 1,1,235,
27,,Surface,3,Image 1,1,236,
26,,Surface,3,Image 1,1,237,
32,,Surface,3,Image 1,1,238,
32,,Surface,3,Image 1,1,239,
21,,Surface,3,Image 1,1,240,
21,,Surface,3,Image 1,1,241,
21,,Surface,3,Image 1,1,242,
27,,Surface,3,Image 1,1,243,
32,,Surface,3,Image 1,1,244,
27,,Surface,3,Image 1,1,245,
21,,Surface,3,Image 1,1,246,
27,,Surface,3,Image 1,1,247,
27,,Surface,3,Image 1,1,248,
27,,Surface,3,Image 1,1,249,
26,,Surface,3,Image 1,1,250,
27,,Surface,3,Image 1,1,251,
11,,Surface,3,Image 1,1,252,
21,,Surface,3,Image 1,1,253,
10,,Surface,3,Image 1,1,254,
5,,Surface,3,Image 1,1,255,
21,,Surface,3,Image 1,1,256,
48,,Surface,3,Image 1,1,257,
32,,Surface,3,Image 1,1,258,
16,,Surface,3,Image 1,1,259,
32,,Surface,3,Image 1,1,260,
37,,Surface,3,Image 1,1,261,
27,,Surface,3,Image 1,1,262,
43,,Surface,3,Image 1,1,263,
37,,Surface,3,Image 1,1,264,
32,,Surface,3,Image 1,1,265,
37,,Surface,3,Image 1,1,266,
42,,Surface,3,Image 1,1,267,
27,,Surface,3,Image 1,1,268,
32,,Surface,3,Image 1,1,269,
32,,Surface,3,Image 1,1,270,
32,,Surface,3,Image 1,1,271,
32,,Surface,3,Image 1,1,272,
27,,Surface,3,Image 1,1,273,
27,,Surface,3,Image 1,1,274,
27,,Surface,3,Image 1,1,275,
32,,Surface,3,Image 1,1,276,
27,,Surface,3,Image 1,1,277,
27,,Surface,3,Image 1,1,278,
21,,Surface,3,Image 1,1,279,
37,,Surface,3,Image 1,1,280,
32,,Surface,3,Image 1,1,281,
32,,Surface,3,Image 1,1,282,
21,,Surface,3,Image 1,1,283,
16,,Surface,3,Image 1,1,284,
37,,Surface,3,Image 1,1,285,
37,,Surface,3,Image 1,1,286,
32,,Surface,3,Image 1,1,287,
37,,Surface,3,Image 1,1,288,
48,,Surface,3,Image 1,1,289,
37,,Surface,3,Image 1,1,290,
32,,Surface,3,Image 1,1,291,
37,,Surface,3,Image 1,1,292,
32,,Surface,3,Image 1,1,293,
37,,Surface,3,Image 1,1,294,
37,,Surface,3,Image 1,1,295,
32,,Surface,3,Image 1,1,296,
37,,Surface,3,Image 1,1,297,
32,,Surface,3,Image 1,1,298,
53,,Surface,3,Image 1,1,299,
37,,Surface,3,Image 1,1,300,
37,,Surface,3,Image 1,1,301,
37,,Surface,3,Image 1,1,302,
32,,Surface,3,Image 1,1,303,
27,,Surface,3,Image 1,1,304,
37,,Surface,3,Image 1,1,305,
21,,Surface,3,Image 1,1,306,
27,,Surface,3,Image 1,1,307,
27,,Surface,3,Image 1,1,308,
37,,Surface,3,Image 1,1,309,
37,,Surface,3,Image 1,1,310,
42,,Surface,3,Image 1,1,311,
43,,Surface,3,Image 1,1,312,
42,,Surface,3,Image 1,1,313,
37,,Surface,3,Image 1,1,314,
37,,Surface,3,Image 1,1,315,
37,,Surface,3,Image 1,1,316,
32,,Surface,3,Image 1,1,317,
37,,Surface,3,Image 1,1,318,
32,,Surface,3,Image 1,1,319,
32,,Surface,3,Image 1,1,320,
43,,Surface,3,Image 1,1,321,
37,,Surface,3,Image 1,1,322,
42,,Surface,3,Image 1,1,323,
27,,Surface,3,Image 1,1,324,
37,,Surface,3,Image 1,1,325,
32,,Surface,3,Image 1,1,326,
27,,Surface,3,Image 1,1,327,
27,,Surface,3,Image 1,1,328,
16,,Surface,3,Image 1,1,329,
53,,Surface,3,Image 1,1,330,
27,,Surface,3,Image 1,1,331,
32,,Surface,3,Image 1,1,332,
21,,Surface,3,Image 1,1,333,
27,,Surface,3,Image 1,1,334,
21,,Surface,3,Image 1,1,335,
37,,Surface,3,Image 1,1,336,
26,,Surface,3,Image 1,1,337,
32,,Surface,3,Image 1,1,338,
37,,Surface,3,Image 1,1,339,
16,,Surface,3,Image 1,1,340,
5,,Surface,3,Image 1,1,341,
32,,Surface,3,Image 1,1,342,
10,,Surface,3,Image 1,1,343,
21,,Surface,3,Image 1,1,344,
32,,Surface,3,Image 1,1,345,
32,,Surface,3,Image 1,1,346,
27,,Surface,3,Image 1,1,347,
26,,Surface,3,Image 1,1,348,
21,,Surface,3,Image 1,1,349,
5,,Surface,3,Image 1,1,350,
27,,Surface,3,Image 1,1,351,
32,,Surface,3,Image 1,1,352,
21,,Surface,3,Image 1,1,353,
21,,Surface,3,Image 1,1,354,
21,,Surface,3,Image 1,1,355,
27,,Surface,3,Image 1,1,356,
16,,Surface,3,Image 1,1,357,
32,,Surface,3,Image 1,1,358,
32,,Surface,3,Image 1,1,359,
43,,Surface,3,Image 1,1,360,
37,,Surface,3,Image 1,1,361,
43,,Surface,3,Image 1,1,362,
0,,Surface,3,Image 1,1,363,
32,,Surface,3,Image 1,1,364,
21,,Surface,3,Image 1,1,365,
32,,Surface,3,Image 1,1,366,
27,,Surface,3,Image 1,1,367,
37,,Surface,3,Image 1,1,368,
32,,Surface,3,Image 1,1,369,
37,,Surface,3,Image 1,1,370,
32,,Surface,3,Image 1,1,371,
32,,Surface,3,Image 1,1,372,
27,,Surface,3,Image 1,1,373,
21,,Surface,3,Image 1,1,374,
32,,Surface,3,Image 1,1,375,
32,,Surface,3,Image 1,1,376,
53,,Surface,3,Image 1,1,377,
32,,Surface,3,Image 1,1,378,
32,,Surface,3,Image 1,1,379,
27,,Surface,3,Image 1,1,380,
42,,Surface,3,Image 1,1,381,
32,,Surface,3,Image 1,1,382,
32,,Surface,3,Image 1,1,383,
37,,Surface,3,Image 1,1,384,
37,,Surface,3,Image 1,1,385,
32,,Surface,3,Image 1,1,386,
32,,Surface,3,Image 1,1,387,
37,,Surface,3,Image 1,1,388,
32,,Surface,3,Image 1,1,389,
32,,Surface,3,Image 1,1,390,
21,,Surface,3,Image 1,1,391,
32,,Surface,3,Image 1,1,392,
27,,Surface,3,Image 1,1,393,
37,,Surface,3,Image 1,1,394,
16,,Surface,3,Image 1,1,395,
37,,Surface,3,Image 1,1,396,
32,,Surface,3,Image 1,1,397,
27,,Surface,3,Image 1,1,398,
21,,Surface,3,Image 1,1,399,
48,,Surface,3,Image 1,1,400,
48,,Surface,3,Image 1,1,401,
37,,Surface,3,Image 1,1,402,
43,,Surface,3,Image 1,1,403,
37,,Surface,3,Image 1,1,404,
32,,Surface,3,Image 1,1,405,
37,,Surface,3,Image 1,1,406,
48,,Surface,3,Image 1,1,407,
37,,Surface,3,Image 1,1,408,
32,,Surface,3,Image 1,1,409,
27,,Surface,3,Image 1,1,410,
42,,Surface,3,Image 1,1,411,
37,,Surface,3,Image 1,1,412,
32,,Surface,3,Image 1,1,413,
37,,Surface,3,Image 1,1,414,
32,,Surface,3,Image 1,1,415,
27,,Surface,3,Image 1,1,416,
32,,Surface,3,Image 1,1,417,
48,,Surface,3,Image 1,1,418,
37,,Surface,3,Image 1,1,419,
27,,Surface,3,Image 1,1,420,
27,,Surface,3,Image 1,1,421,
37,,Surface,3,Image 1,1,422,
37,,Surface,3,Image 1,1,423,
43,,Surface,3,Image 1,1,424,
43,,Surface,3,Image 1,1,425,
37,,Surface,3,Image 1,1,426,
27,,Surface,3,Image 1,1,427,
