
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
243,,Surface,3,Image 1,1,2,
103,,Surface,3,Image 1,1,3,
121,,Surface,3,Image 1,1,4,
105,,Surface,3,Image 1,1,5,
146,,Surface,3,Image 1,1,6,
119,,Surface,3,Image 1,1,7,
195,,Surface,3,Image 1,1,8,
108,,Surface,3,Image 1,1,14,
149,,Surface,3,Image 1,1,16,
136,,Surface,3,Image 1,1,17,
132,,Surface,3,Image 1,1,18,
180,,Surface,3,Image 1,1,19,
209,,Surface,3,Image 1,1,20,
212,,Surface,3,Image 1,1,21,
103,,Surface,3,Image 1,1,22,
107,,Surface,3,Image 1,1,23,
139,,Surface,3,Image 1,1,24,
106,,Surface,3,Image 1,1,25,
111,,Surface,3,Image 1,1,26,
110,,Surface,3,Image 1,1,27,
179,,Surface,3,Image 1,1,28,
144,,Surface,3,Image 1,1,29,
143,,Surface,3,Image 1,1,30,
125,,Surface,3,Image 1,1,31,
111,,Surface,3,Image 1,1,32,
105,,Surface,3,Image 1,1,33,
114,,Surface,3,Image 1,1,34,
107,,Surface,3,Image 1,1,35,
114,,Surface,3,Image 1,1,44,
172,,Surface,3,Image 1,1,45,
159,,Surface,3,Image 1,1,46,
131,,Surface,3,Image 1,1,47,
177,,Surface,3,Image 1,1,48,
163,,Surface,3,Image 1,1,49,
109,,Surface,3,Image 1,1,50,
163,,Surface,3,Image 1,1,51,
148,,Surface,3,Image 1,1,52,
114,,Surface,3,Image 1,1,53,
119,,Surface,3,Image 1,1,54,
153,,Surface,3,Image 1,1,55,
146,,Surface,3,Image 1,1,56,
115,,Surface,3,Image 1,1,57,
125,,Surface,3,Image 1,1,58,
154,,Surface,3,Image 1,1,59,
128,,Surface,3,Image 1,1,60,
156,,Surface,3,Image 1,1,61,
120,,Surface,3,Image 1,1,62,
157,,Surface,3,Image 1,1,63,
184,,Surface,3,Image 1,1,64,
104,,Surface,3,Image 1,1,65,
127,,Surface,3,Image 1,1,66,
116,,Surface,3,Image 1,1,67,
214,,Surface,3,Image 1,1,68,
107,,Surface,3,Image 1,1,81,
115,,Surface,3,Image 1,1,82,
129,,Surface,3,Image 1,1,83,
151,,Surface,3,Image 1,1,84,
108,,Surface,3,Image 1,1,85,
139,,Surface,3,Image 1,1,86,
186,,Surface,3,Image 1,1,87,
159,,Surface,3,Image 1,1,88,
154,,Surface,3,Image 1,1,89,
108,,Surface,3,Image 1,1,90,
114,,Surface,3,Image 1,1,91,
117,,Surface,3,Image 1,1,93,
106,,Surface,3,Image 1,1,94,
178,,Surface,3,Image 1,1,95,
111,,Surface,3,Image 1,1,96,
202,,Surface,3,Image 1,1,97,
171,,Surface,3,Image 1,1,98,
140,,Surface,3,Image 1,1,99,
111,,Surface,3,Image 1,1,100,
150,,Surface,3,Image 1,1,101,
128,,Surface,3,Image 1,1,102,
112,,Surface,3,Image 1,1,103,
207,,Surface,3,Image 1,1,104,
158,,Surface,3,Image 1,1,105,
142,,Surface,3,Image 1,1,106,
119,,Surface,3,Image 1,1,107,
139,,Surface,3,Image 1,1,108,
162,,Surface,3,Image 1,1,109,
145,,Surface,3,Image 1,1,110,
215,,Surface,3,Image 1,1,111,
137,,Surface,3,Image 1,1,112,
105,,Surface,3,Image 1,1,113,
112,,Surface,3,Image 1,1,114,
254,,Surface,3,Image 1,1,115,
114,,Surface,3,Image 1,1,116,
161,,Surface,3,Image 1,1,117,
215,,Surface,3,Image 1,1,118,
125,,Surface,3,Image 1,1,119,
219,,Surface,3,Image 1,1,120,
135,,Surface,3,Image 1,1,124,
129,,Surface,3,Image 1,1,125,
118,,Surface,3,Image 1,1,126,
103,,Surface,3,Image 1,1,128,
146,,Surface,3,Image 1,1,129,
139,,Surface,3,Image 1,1,130,
116,,Surface,3,Image 1,1,131,
147,,Surface,3,Image 1,1,132,
132,,Surface,3,Image 1,1,133,
148,,Surface,3,Image 1,1,134,
106,,Surface,3,Image 1,1,135,
128,,Surface,3,Image 1,1,136,
127,,Surface,3,Image 1,1,137,
194,,Surface,3,Image 1,1,138,
114,,Surface,3,Image 1,1,139,
168,,Surface,3,Image 1,1,140,
117,,Surface,3,Image 1,1,141,
145,,Surface,3,Image 1,1,142,
200,,Surface,3,Image 1,1,143,
146,,Surface,3,Image 1,1,144,
106,,Surface,3,Image 1,1,145,
237,,Surface,3,Image 1,1,146,
225,,Surface,3,Image 1,1,147,
203,,Surface,3,Image 1,1,148,
162,,Surface,3,Image 1,1,149,
131,,Surface,3,Image 1,1,150,
112,,Surface,3,Image 1,1,151,
123,,Surface,3,Image 1,1,152,
141,,Surface,3,Image 1,1,153,
121,,Surface,3,Image 1,1,154,
140,,Surface,3,Image 1,1,155,
108,,Surface,3,Image 1,1,156,
130,,Surface,3,Image 1,1,157,
193,,Surface,3,Image 1,1,158,
250,,Surface,3,Image 1,1,159,
175,,Surface,3,Image 1,1,160,
210,,Surface,3,Image 1,1,161,
146,,Surface,3,Image 1,1,162,
246,,Surface,3,Image 1,1,163,
233,,Surface,3,Image 1,1,164,
215,,Surface,3,Image 1,1,165,
250,,Surface,3,Image 1,1,166,
139,,Surface,3,Image 1,1,167,
220,,Surface,3,Image 1,1,168,
133,,Surface,3,Image 1,1,169,
211,,Surface,3,Image 1,1,170,
155,,Surface,3,Image 1,1,171,
148,,Surface,3,Image 1,1,172,
142,,Surface,3,Image 1,1,173,
108,,Surface,3,Image 1,1,174,
120,,Surface,3,Image 1,1,175,
221,,Surface,3,Image 1,1,176,
181,,Surface,3,Image 1,1,177,
196,,Surface,3,Image 1,1,178,
119,,Surface,3,Image 1,1,179,
112,,Surface,3,Image 1,1,180,
134,,Surface,3,Image 1,1,181,
137,,Surface,3,Image 1,1,182,
132,,Surface,3,Image 1,1,183,
126,,Surface,3,Image 1,1,184,
110,,Surface,3,Image 1,1,185,
191,,Surface,3,Image 1,1,186,
165,,Surface,3,Image 1,1,187,
184,,Surface,3,Image 1,1,188,
223,,Surface,3,Image 1,1,189,
144,,Surface,3,Image 1,1,190,
139,,Surface,3,Image 1,1,191,
255,,Surface,3,Image 1,1,192,
232,,Surface,3,Image 1,1,193,
128,,Surface,3,Image 1,1,194,
127,,Surface,3,Image 1,1,195,
201,,Surface,3,Image 1,1,196,
138,,Surface,3,Image 1,1,197,
215,,Surface,3,Image 1,1,198,
108,,Surface,3,Image 1,1,199,
126,,Surface,3,Image 1,1,200,
158,,Surface,3,Image 1,1,201,
154,,Surface,3,Image 1,1,202,
153,,Surface,3,Image 1,1,203,
