
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
128,,Surface,3,Image 1,1,0,
112,,Surface,3,Image 1,1,1,
123,,Surface,3,Image 1,1,2,
112,,Surface,3,Image 1,1,3,
133,,Surface,3,Image 1,1,4,
117,,Surface,3,Image 1,1,5,
123,,Surface,3,Image 1,1,6,
112,,Surface,3,Image 1,1,7,
112,,Surface,3,Image 1,1,8,
123,,Surface,3,Image 1,1,9,
187,,Surface,3,Image 1,1,10,
224,,Surface,3,Image 1,1,11,
213,,Surface,3,Image 1,1,12,
160,,Surface,3,Image 1,1,13,
144,,Surface,3,Image 1,1,14,
139,,Surface,3,Image 1,1,15,
112,,Surface,3,Image 1,1,16,
186,,Surface,3,Image 1,1,17,
112,,Surface,3,Image 1,1,18,
139,,Surface,3,Image 1,1,19,
123,,Surface,3,Image 1,1,20,
181,,Surface,3,Image 1,1,21,
138,,Surface,3,Image 1,1,22,
138,,Surface,3,Image 1,1,23,
117,,Surface,3,Image 1,1,24,
112,,Surface,3,Image 1,1,25,
154,,Surface,3,Image 1,1,26,
112,,Surface,3,Image 1,1,27,
171,,Surface,3,Image 1,1,28,
117,,Surface,3,Image 1,1,29,
149,,Surface,3,Image 1,1,30,
234,,Surface,3,Image 1,1,31,
245,,Surface,3,Image 1,1,32,
255,,Surface,3,Image 1,1,33,
138,,Surface,3,Image 1,1,34,
219,,Surface,3,Image 1,1,35,
128,,Surface,3,Image 1,1,36,
218,,Surface,3,Image 1,1,37,
255,,Surface,3,Image 1,1,38,
255,,Surface,3,Image 1,1,39,
155,,Surface,3,Image 1,1,40,
255,,Surface,3,Image 1,1,41,
229,,Surface,3,Image 1,1,42,
117,,Surface,3,Image 1,1,43,
128,,Surface,3,Image 1,1,44,
155,,Surface,3,Image 1,1,45,
149,,Surface,3,Image 1,1,46,
160,,Surface,3,Image 1,1,47,
117,,Surface,3,Image 1,1,48,
117,,Surface,3,Image 1,1,49,
139,,Surface,3,Image 1,1,50,
133,,Surface,3,Image 1,1,51,
155,,Surface,3,Image 1,1,52,
