
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
-114.299,4.36286,-37.9828,um,Surface,Position Reference Frame,Reference Frame 1,1,146,
-117.974,7.56929,-37.0863,um,Surface,Position Reference Frame,Reference Frame 1,1,147,
-113.358,14.7771,-41.0948,um,Surface,Position Reference Frame,Reference Frame 1,1,148,
-115.65,17.3707,-41.9888,um,Surface,Position Reference Frame,Reference Frame 1,1,149,
-116.671,-8.37737,-28.1261,um,Surface,Position Reference Frame,Reference Frame 1,1,150,
-129.54,5.50013,-28.6193,um,Surface,Position Reference Frame,Reference Frame 1,1,151,
-124.432,0.392519,-31.9856,um,Surface,Position Reference Frame,Reference Frame 1,1,152,
-78.5265,65.3166,-68.6987,um,Surface,Position Reference Frame,Reference Frame 1,1,153,
-85.202,65.199,-70.1581,um,Surface,Position Reference Frame,Reference Frame 1,1,154,
-92.8522,65.2167,-65.3721,um,Surface,Position Reference Frame,Reference Frame 1,1,155,
-91.1175,60.6148,-65,um,Surface,Position Reference Frame,Reference Frame 1,1,156,
-96.7628,55.7628,-61.167,um,Surface,Position Reference Frame,Reference Frame 1,1,157,
-96.5911,50.3814,-60.7866,um,Surface,Position Reference Frame,Reference Frame 1,1,158,
-99.1496,64.2775,-63.3014,um,Surface,Position Reference Frame,Reference Frame 1,1,159,
-114.026,47.208,-48.2094,um,Surface,Position Reference Frame,Reference Frame 1,1,160,
-109.451,58.3731,-53.612,um,Surface,Position Reference Frame,Reference Frame 1,1,161,
-100.837,47.5282,-55.2584,um,Surface,Position Reference Frame,Reference Frame 1,1,162,
-108.646,50.5992,-52.4551,um,Surface,Position Reference Frame,Reference Frame 1,1,163,
-117.654,41.9557,-47.6728,um,Surface,Position Reference Frame,Reference Frame 1,1,164,
-97.5956,43.6023,-57.4685,um,Surface,Position Reference Frame,Reference Frame 1,1,165,
-102.084,39.0328,-53.8302,um,Surface,Position Reference Frame,Reference Frame 1,1,166,
-110.972,36.3412,-49.6952,um,Surface,Position Reference Frame,Reference Frame 1,1,167,
-108.962,49.4261,-53.4513,um,Surface,Position Reference Frame,Reference Frame 1,1,168,
-112.306,50.2659,-54.7671,um,Surface,Position Reference Frame,Reference Frame 1,1,169,
-122.508,47.246,-48.7204,um,Surface,Position Reference Frame,Reference Frame 1,1,170,
-117.287,21.3588,-39.2058,um,Surface,Position Reference Frame,Reference Frame 1,1,171,
-115.783,34.1915,-42.8483,um,Surface,Position Reference Frame,Reference Frame 1,1,172,
-134.908,29.5071,-35.3945,um,Surface,Position Reference Frame,Reference Frame 1,1,173,
-127.553,31.1237,-38.7471,um,Surface,Position Reference Frame,Reference Frame 1,1,174,
-125.502,41.0406,-43.5076,um,Surface,Position Reference Frame,Reference Frame 1,1,175,
