
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
28,,Surface,3,Image 1,1,4734,
26,,Surface,3,Image 1,1,4735,
25,,Surface,3,Image 1,1,4736,
20,,Surface,3,Image 1,1,4737,
17,,Surface,3,Image 1,1,4738,
106,,Surface,3,Image 1,1,4739,
34,,Surface,3,Image 1,1,4740,
26,,Surface,3,Image 1,1,4741,
27,,Surface,3,Image 1,1,4742,
26,,Surface,3,Image 1,1,4743,
23,,Surface,3,Image 1,1,4744,
24,,Surface,3,Image 1,1,4745,
22,,Surface,3,Image 1,1,4746,
27,,Surface,3,Image 1,1,4747,
22,,Surface,3,Image 1,1,4748,
20,,Surface,3,Image 1,1,4749,
27,,Surface,3,Image 1,1,4750,
28,,Surface,3,Image 1,1,4751,
35,,Surface,3,Image 1,1,4752,
32,,Surface,3,Image 1,1,4753,
30,,Surface,3,Image 1,1,4754,
21,,Surface,3,Image 1,1,4755,
26,,Surface,3,Image 1,1,4756,
31,,Surface,3,Image 1,1,4757,
38,,Surface,3,Image 1,1,4758,
32,,Surface,3,Image 1,1,4759,
33,,Surface,3,Image 1,1,4760,
53,,Surface,3,Image 1,1,4761,
27,,Surface,3,Image 1,1,4762,
32,,Surface,3,Image 1,1,4763,
32,,Surface,3,Image 1,1,4764,
33,,Surface,3,Image 1,1,4765,
24,,Surface,3,Image 1,1,4766,
18,,Surface,3,Image 1,1,4767,
25,,Surface,3,Image 1,1,4768,
31,,Surface,3,Image 1,1,4769,
33,,Surface,3,Image 1,1,4770,
30,,Surface,3,Image 1,1,4771,
27,,Surface,3,Image 1,1,4772,
32,,Surface,3,Image 1,1,4773,
30,,Surface,3,Image 1,1,4774,
30,,Surface,3,Image 1,1,4775,
36,,Surface,3,Image 1,1,4776,
42,,Surface,3,Image 1,1,4777,
27,,Surface,3,Image 1,1,4778,
35,,Surface,3,Image 1,1,4779,
35,,Surface,3,Image 1,1,4780,
31,,Surface,3,Image 1,1,4781,
18,,Surface,3,Image 1,1,4782,
17,,Surface,3,Image 1,1,4783,
32,,Surface,3,Image 1,1,4784,
28,,Surface,3,Image 1,1,4785,
34,,Surface,3,Image 1,1,4786,
20,,Surface,3,Image 1,1,4787,
16,,Surface,3,Image 1,1,4788,
28,,Surface,3,Image 1,1,4789,
20,,Surface,3,Image 1,1,4790,
25,,Surface,3,Image 1,1,4791,
25,,Surface,3,Image 1,1,4792,
22,,Surface,3,Image 1,1,4793,
23,,Surface,3,Image 1,1,4794,
28,,Surface,3,Image 1,1,4795,
32,,Surface,3,Image 1,1,4796,
27,,Surface,3,Image 1,1,4797,
33,,Surface,3,Image 1,1,4798,
40,,Surface,3,Image 1,1,4799,
26,,Surface,3,Image 1,1,4800,
38,,Surface,3,Image 1,1,4801,
22,,Surface,3,Image 1,1,4802,
24,,Surface,3,Image 1,1,4803,
22,,Surface,3,Image 1,1,4804,
25,,Surface,3,Image 1,1,4805,
34,,Surface,3,Image 1,1,4806,
42,,Surface,3,Image 1,1,4807,
75,,Surface,3,Image 1,1,4808,
25,,Surface,3,Image 1,1,4809,
22,,Surface,3,Image 1,1,4810,
53,,Surface,3,Image 1,1,4811,
31,,Surface,3,Image 1,1,4812,
24,,Surface,3,Image 1,1,4813,
26,,Surface,3,Image 1,1,4814,
29,,Surface,3,Image 1,1,4815,
24,,Surface,3,Image 1,1,4816,
23,,Surface,3,Image 1,1,4817,
28,,Surface,3,Image 1,1,4818,
24,,Surface,3,Image 1,1,4819,
19,,Surface,3,Image 1,1,4820,
28,,Surface,3,Image 1,1,4821,
27,,Surface,3,Image 1,1,4822,
39,,Surface,3,Image 1,1,4823,
25,,Surface,3,Image 1,1,4824,
28,,Surface,3,Image 1,1,4825,
27,,Surface,3,Image 1,1,4826,
29,,Surface,3,Image 1,1,4827,
30,,Surface,3,Image 1,1,4828,
26,,Surface,3,Image 1,1,4829,
23,,Surface,3,Image 1,1,4830,
31,,Surface,3,Image 1,1,4831,
32,,Surface,3,Image 1,1,4832,
28,,Surface,3,Image 1,1,4833,
25,,Surface,3,Image 1,1,4834,
27,,Surface,3,Image 1,1,4835,
25,,Surface,3,Image 1,1,4836,
23,,Surface,3,Image 1,1,4837,
22,,Surface,3,Image 1,1,4838,
19,,Surface,3,Image 1,1,4839,
31,,Surface,3,Image 1,1,4840,
25,,Surface,3,Image 1,1,4841,
29,,Surface,3,Image 1,1,4842,
33,,Surface,3,Image 1,1,4843,
29,,Surface,3,Image 1,1,4844,
17,,Surface,3,Image 1,1,4845,
21,,Surface,3,Image 1,1,4846,
38,,Surface,3,Image 1,1,4847,
29,,Surface,3,Image 1,1,4848,
26,,Surface,3,Image 1,1,4849,
22,,Surface,3,Image 1,1,4850,
21,,Surface,3,Image 1,1,4851,
35,,Surface,3,Image 1,1,4852,
88,,Surface,3,Image 1,1,4853,
