
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
35,,Surface,3,Image 1,1,0,
39,,Surface,3,Image 1,1,1,
27,,Surface,3,Image 1,1,2,
17,,Surface,3,Image 1,1,3,
24,,Surface,3,Image 1,1,4,
24,,Surface,3,Image 1,1,5,
30,,Surface,3,Image 1,1,6,
31,,Surface,3,Image 1,1,7,
48,,Surface,3,Image 1,1,8,
33,,Surface,3,Image 1,1,9,
50,,Surface,3,Image 1,1,10,
42,,Surface,3,Image 1,1,11,
45,,Surface,3,Image 1,1,12,
37,,Surface,3,Image 1,1,13,
25,,Surface,3,Image 1,1,14,
45,,Surface,3,Image 1,1,15,
31,,Surface,3,Image 1,1,16,
39,,Surface,3,Image 1,1,17,
25,,Surface,3,Image 1,1,18,
40,,Surface,3,Image 1,1,19,
32,,Surface,3,Image 1,1,20,
28,,Surface,3,Image 1,1,21,
30,,Surface,3,Image 1,1,22,
25,,Surface,3,Image 1,1,23,
28,,Surface,3,Image 1,1,24,
36,,Surface,3,Image 1,1,25,
36,,Surface,3,Image 1,1,26,
33,,Surface,3,Image 1,1,27,
36,,Surface,3,Image 1,1,28,
37,,Surface,3,Image 1,1,29,
107,,Surface,3,Image 1,1,30,
30,,Surface,3,Image 1,1,31,
27,,Surface,3,Image 1,1,32,
28,,Surface,3,Image 1,1,33,
31,,Surface,3,Image 1,1,34,
34,,Surface,3,Image 1,1,35,
31,,Surface,3,Image 1,1,36,
42,,Surface,3,Image 1,1,37,
29,,Surface,3,Image 1,1,38,
58,,Surface,3,Image 1,1,39,
40,,Surface,3,Image 1,1,40,
29,,Surface,3,Image 1,1,41,
31,,Surface,3,Image 1,1,42,
32,,Surface,3,Image 1,1,43,
38,,Surface,3,Image 1,1,44,
33,,Surface,3,Image 1,1,45,
31,,Surface,3,Image 1,1,46,
35,,Surface,3,Image 1,1,47,
34,,Surface,3,Image 1,1,48,
28,,Surface,3,Image 1,1,49,
29,,Surface,3,Image 1,1,50,
29,,Surface,3,Image 1,1,51,
28,,Surface,3,Image 1,1,52,
32,,Surface,3,Image 1,1,53,
31,,Surface,3,Image 1,1,54,
30,,Surface,3,Image 1,1,55,
30,,Surface,3,Image 1,1,56,
42,,Surface,3,Image 1,1,57,
32,,Surface,3,Image 1,1,58,
37,,Surface,3,Image 1,1,59,
32,,Surface,3,Image 1,1,60,
33,,Surface,3,Image 1,1,61,
30,,Surface,3,Image 1,1,62,
31,,Surface,3,Image 1,1,63,
35,,Surface,3,Image 1,1,64,
37,,Surface,3,Image 1,1,65,
47,,Surface,3,Image 1,1,66,
35,,Surface,3,Image 1,1,67,
32,,Surface,3,Image 1,1,68,
119,,Surface,3,Image 1,1,69,
29,,Surface,3,Image 1,1,70,
33,,Surface,3,Image 1,1,71,
31,,Surface,3,Image 1,1,72,
31,,Surface,3,Image 1,1,73,
27,,Surface,3,Image 1,1,74,
36,,Surface,3,Image 1,1,75,
33,,Surface,3,Image 1,1,76,
36,,Surface,3,Image 1,1,77,
52,,Surface,3,Image 1,1,78,
31,,Surface,3,Image 1,1,79,
48,,Surface,3,Image 1,1,80,
31,,Surface,3,Image 1,1,81,
37,,Surface,3,Image 1,1,82,
29,,Surface,3,Image 1,1,83,
35,,Surface,3,Image 1,1,84,
38,,Surface,3,Image 1,1,85,
36,,Surface,3,Image 1,1,86,
28,,Surface,3,Image 1,1,87,
51,,Surface,3,Image 1,1,88,
51,,Surface,3,Image 1,1,89,
51,,Surface,3,Image 1,1,90,
48,,Surface,3,Image 1,1,91,
34,,Surface,3,Image 1,1,92,
49,,Surface,3,Image 1,1,93,
37,,Surface,3,Image 1,1,94,
63,,Surface,3,Image 1,1,95,
29,,Surface,3,Image 1,1,96,
28,,Surface,3,Image 1,1,97,
59,,Surface,3,Image 1,1,98,
31,,Surface,3,Image 1,1,99,
31,,Surface,3,Image 1,1,100,
31,,Surface,3,Image 1,1,101,
36,,Surface,3,Image 1,1,102,
35,,Surface,3,Image 1,1,103,
41,,Surface,3,Image 1,1,104,
33,,Surface,3,Image 1,1,105,
29,,Surface,3,Image 1,1,106,
32,,Surface,3,Image 1,1,107,
32,,Surface,3,Image 1,1,108,
31,,Surface,3,Image 1,1,109,
