
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
112,,Surface,3,Image 1,1,0,
204,,Surface,3,Image 1,1,1,
172,,Surface,3,Image 1,1,2,
159,,Surface,3,Image 1,1,3,
118,,Surface,3,Image 1,1,4,
167,,Surface,3,Image 1,1,5,
199,,Surface,3,Image 1,1,6,
178,,Surface,3,Image 1,1,7,
131,,Surface,3,Image 1,1,8,
159,,Surface,3,Image 1,1,9,
207,,Surface,3,Image 1,1,10,
234,,Surface,3,Image 1,1,11,
143,,Surface,3,Image 1,1,12,
219,,Surface,3,Image 1,1,13,
209,,Surface,3,Image 1,1,14,
89,,Surface,3,Image 1,1,15,
129,,Surface,3,Image 1,1,16,
174,,Surface,3,Image 1,1,17,
120,,Surface,3,Image 1,1,18,
241,,Surface,3,Image 1,1,19,
150,,Surface,3,Image 1,1,20,
101,,Surface,3,Image 1,1,21,
116,,Surface,3,Image 1,1,22,
153,,Surface,3,Image 1,1,23,
81,,Surface,3,Image 1,1,24,
126,,Surface,3,Image 1,1,25,
156,,Surface,3,Image 1,1,26,
108,,Surface,3,Image 1,1,27,
184,,Surface,3,Image 1,1,28,
247,,Surface,3,Image 1,1,29,
80,,Surface,3,Image 1,1,30,
77,,Surface,3,Image 1,1,31,
75,,Surface,3,Image 1,1,32,
92,,Surface,3,Image 1,1,33,
98,,Surface,3,Image 1,1,34,
139,,Surface,3,Image 1,1,35,
90,,Surface,3,Image 1,1,36,
160,,Surface,3,Image 1,1,37,
114,,Surface,3,Image 1,1,38,
196,,Surface,3,Image 1,1,39,
106,,Surface,3,Image 1,1,40,
100,,Surface,3,Image 1,1,41,
142,,Surface,3,Image 1,1,42,
139,,Surface,3,Image 1,1,43,
106,,Surface,3,Image 1,1,44,
147,,Surface,3,Image 1,1,45,
111,,Surface,3,Image 1,1,46,
218,,Surface,3,Image 1,1,47,
92,,Surface,3,Image 1,1,48,
124,,Surface,3,Image 1,1,49,
147,,Surface,3,Image 1,1,50,
108,,Surface,3,Image 1,1,51,
96,,Surface,3,Image 1,1,52,
90,,Surface,3,Image 1,1,53,
91,,Surface,3,Image 1,1,54,
102,,Surface,3,Image 1,1,55,
213,,Surface,3,Image 1,1,56,
117,,Surface,3,Image 1,1,57,
170,,Surface,3,Image 1,1,58,
87,,Surface,3,Image 1,1,59,
120,,Surface,3,Image 1,1,60,
86,,Surface,3,Image 1,1,61,
164,,Surface,3,Image 1,1,62,
137,,Surface,3,Image 1,1,63,
107,,Surface,3,Image 1,1,64,
74,,Surface,3,Image 1,1,65,
76,,Surface,3,Image 1,1,66,
74,,Surface,3,Image 1,1,67,
101,,Surface,3,Image 1,1,68,
111,,Surface,3,Image 1,1,69,
88,,Surface,3,Image 1,1,70,
151,,Surface,3,Image 1,1,71,
125,,Surface,3,Image 1,1,72,
88,,Surface,3,Image 1,1,73,
79,,Surface,3,Image 1,1,74,
80,,Surface,3,Image 1,1,75,
92,,Surface,3,Image 1,1,76,
