
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
147.537,70.5592,66.4351,um,Surface,Position,1,0,
140.445,95.4408,65.9601,um,Surface,Position,1,1,
137.479,98.9288,69.7124,um,Surface,Position,1,2,
136.262,104.537,66.6963,um,Surface,Position,1,3,
141.099,82.9535,62.945,um,Surface,Position,1,4,
132.493,122.61,60.9703,um,Surface,Position,1,5,
128.655,118.147,63.8642,um,Surface,Position,1,6,
128.385,125.965,62.5284,um,Surface,Position,1,7,
99.8089,42.7852,66.234,um,Surface,Position,1,8,
126.876,122.941,56.1781,um,Surface,Position,1,9,
148.724,104.724,53.6571,um,Surface,Position,1,10,
131.965,126.014,54.6585,um,Surface,Position,1,11,
136.636,112.159,55.9671,um,Surface,Position,1,12,
124.958,131.47,58.5836,um,Surface,Position,1,13,
145.467,111.299,50.6429,um,Surface,Position,1,14,
101.677,45.3144,58.8386,um,Surface,Position,1,15,
112.925,41.5296,56.9264,um,Surface,Position,1,16,
135.443,58.8257,58.8783,um,Surface,Position,1,17,
81.5867,57.885,49.9389,um,Surface,Position,1,18,
107.13,39.088,47.9959,um,Surface,Position,1,19,
113.574,46.2306,48.9725,um,Surface,Position,1,20,
152.242,78.8311,51.363,um,Surface,Position,1,21,
114.635,28.6009,44.201,um,Surface,Position,1,22,
123.631,29.2204,44.8724,um,Surface,Position,1,23,
145.468,43.7997,41.6209,um,Surface,Position,1,24,
84.5457,69.7764,40.7712,um,Surface,Position,1,25,
139.389,119.968,45.0148,um,Surface,Position,1,26,
140.394,109.642,48.24,um,Surface,Position,1,27,
128.211,81.2175,39.545,um,Surface,Position,1,28,
160.345,65.6863,35.541,um,Surface,Position,1,29,
123.472,88.4643,38.0522,um,Surface,Position,1,30,
128.859,98.1159,38.8429,um,Surface,Position,1,31,
91.4256,62.1691,34.3109,um,Surface,Position,1,32,
118.014,34.5207,36.8184,um,Surface,Position,1,33,
113.05,31.7881,33.9108,um,Surface,Position,1,34,
