
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
74,,Surface,3,Image 1,1,0,
66,,Surface,3,Image 1,1,1,
55,,Surface,3,Image 1,1,2,
58,,Surface,3,Image 1,1,3,
99,,Surface,3,Image 1,1,4,
102,,Surface,3,Image 1,1,5,
77,,Surface,3,Image 1,1,6,
82,,Surface,3,Image 1,1,7,
86,,Surface,3,Image 1,1,8,
83,,Surface,3,Image 1,1,9,
139,,Surface,3,Image 1,1,10,
65,,Surface,3,Image 1,1,11,
67,,Surface,3,Image 1,1,12,
57,,Surface,3,Image 1,1,13,
94,,Surface,3,Image 1,1,14,
66,,Surface,3,Image 1,1,15,
52,,Surface,3,Image 1,1,16,
96,,Surface,3,Image 1,1,17,
103,,Surface,3,Image 1,1,18,
84,,Surface,3,Image 1,1,19,
58,,Surface,3,Image 1,1,20,
62,,Surface,3,Image 1,1,21,
53,,Surface,3,Image 1,1,22,
74,,Surface,3,Image 1,1,23,
56,,Surface,3,Image 1,1,24,
82,,Surface,3,Image 1,1,25,
76,,Surface,3,Image 1,1,26,
52,,Surface,3,Image 1,1,27,
54,,Surface,3,Image 1,1,28,
63,,Surface,3,Image 1,1,29,
56,,Surface,3,Image 1,1,30,
86,,Surface,3,Image 1,1,31,
142,,Surface,3,Image 1,1,32,
70,,Surface,3,Image 1,1,33,
55,,Surface,3,Image 1,1,34,
91,,Surface,3,Image 1,1,35,
121,,Surface,3,Image 1,1,36,
95,,Surface,3,Image 1,1,37,
94,,Surface,3,Image 1,1,38,
74,,Surface,3,Image 1,1,39,
74,,Surface,3,Image 1,1,40,
70,,Surface,3,Image 1,1,41,
58,,Surface,3,Image 1,1,42,
83,,Surface,3,Image 1,1,43,
53,,Surface,3,Image 1,1,44,
63,,Surface,3,Image 1,1,45,
66,,Surface,3,Image 1,1,46,
86,,Surface,3,Image 1,1,47,
58,,Surface,3,Image 1,1,48,
83,,Surface,3,Image 1,1,49,
63,,Surface,3,Image 1,1,50,
133,,Surface,3,Image 1,1,51,
184,,Surface,3,Image 1,1,52,
73,,Surface,3,Image 1,1,53,
137,,Surface,3,Image 1,1,54,
78,,Surface,3,Image 1,1,55,
63,,Surface,3,Image 1,1,56,
58,,Surface,3,Image 1,1,57,
56,,Surface,3,Image 1,1,58,
52,,Surface,3,Image 1,1,59,
56,,Surface,3,Image 1,1,60,
102,,Surface,3,Image 1,1,61,
54,,Surface,3,Image 1,1,62,
