
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
165.032,90.8531,64.0882,um,Surface,Position,1,0,
165.85,99.0954,63.8981,um,Surface,Position,1,1,
177.439,94.1545,65.2,um,Surface,Position,1,2,
183.188,96.2379,63.4108,um,Surface,Position,1,3,
101.705,119.451,57.3991,um,Surface,Position,1,4,
100.61,125.726,59.6951,um,Surface,Position,1,5,
103.168,128.767,61.4701,um,Surface,Position,1,6,
121.902,106.935,60.2629,um,Surface,Position,1,7,
118.205,120.251,59.9906,um,Surface,Position,1,8,
125.662,112.818,60.3637,um,Surface,Position,1,9,
120.249,114.883,60.1331,um,Surface,Position,1,10,
109.467,120.037,61.3901,um,Surface,Position,1,11,
107.437,125.843,61.0055,um,Surface,Position,1,12,
129.264,122.328,61.8762,um,Surface,Position,1,13,
127.474,117.733,63.2079,um,Surface,Position,1,14,
123.28,124.051,62.0348,um,Surface,Position,1,15,
116.516,125.493,62.4396,um,Surface,Position,1,16,
127.146,129.044,63.4824,um,Surface,Position,1,17,
121.806,131.935,64.9786,um,Surface,Position,1,18,
141.457,110.212,60.2355,um,Surface,Position,1,19,
132.91,118.601,61.8611,um,Surface,Position,1,20,
146.933,130.263,62.1201,um,Surface,Position,1,21,
148.218,123.43,61.0989,um,Surface,Position,1,22,
144.604,121.618,62.767,um,Surface,Position,1,23,
139.048,123.434,62.8123,um,Surface,Position,1,24,
133.584,109.328,62.4196,um,Surface,Position,1,25,
156.157,130.041,63.2435,um,Surface,Position,1,26,
152.942,120.487,63.6382,um,Surface,Position,1,27,
135.323,127.219,63.2188,um,Surface,Position,1,28,
151.641,130.411,64.4325,um,Surface,Position,1,29,
156.7,114.548,63.5627,um,Surface,Position,1,30,
139.428,111.007,64.4723,um,Surface,Position,1,31,
137.428,120.003,63.6333,um,Surface,Position,1,32,
132.86,123.591,65.2842,um,Surface,Position,1,33,
169.053,110.187,59.5746,um,Surface,Position,1,34,
164.989,119.015,60.1316,um,Surface,Position,1,35,
175.429,123.772,59.1567,um,Surface,Position,1,36,
163.896,109.517,61.5786,um,Surface,Position,1,37,
157.972,122.133,61.6206,um,Surface,Position,1,38,
172.787,112.975,61.5931,um,Surface,Position,1,39,
171.561,130.863,60.6045,um,Surface,Position,1,40,
176.805,126.133,64.0829,um,Surface,Position,1,41,
181.135,114.905,63.7976,um,Surface,Position,1,42,
171.871,126.222,61.8675,um,Surface,Position,1,43,
165.5,125.415,62.2363,um,Surface,Position,1,44,
161.312,126.452,63.2429,um,Surface,Position,1,45,
176.725,110.799,63.0074,um,Surface,Position,1,46,
185.297,108.115,60.6913,um,Surface,Position,1,47,
185.536,123.181,60.0939,um,Surface,Position,1,48,
185.967,111.295,65.5841,um,Surface,Position,1,49,
102.828,141.124,62.6039,um,Surface,Position,1,50,
118.124,143.011,61.3269,um,Surface,Position,1,51,
119.539,136.65,62.5263,um,Surface,Position,1,52,
110.886,133.722,63.1112,um,Surface,Position,1,53,
150.578,138.384,60.049,um,Surface,Position,1,54,
138.905,140.218,62.5906,um,Surface,Position,1,55,
137.101,133.42,64.4945,um,Surface,Position,1,56,
141.163,133.383,65.3589,um,Surface,Position,1,57,
169.59,95.6997,64.6301,um,Surface,Position,1,58,
173.529,97.2034,65.9247,um,Surface,Position,1,59,
159.61,100.834,65.9184,um,Surface,Position,1,60,
166.165,104.358,65.9465,um,Surface,Position,1,61,
178.42,103.426,66.9051,um,Surface,Position,1,62,
183.965,94.641,66.8522,um,Surface,Position,1,63,
186.478,103.281,68.6969,um,Surface,Position,1,64,
147.397,114.791,64.899,um,Surface,Position,1,65,
153.573,109.088,66.1729,um,Surface,Position,1,66,
134.931,129.587,67.0044,um,Surface,Position,1,67,
149.515,124.514,66.1926,um,Surface,Position,1,68,
146.785,128.46,67.4522,um,Surface,Position,1,69,
142.817,125.362,67.067,um,Surface,Position,1,70,
139.434,127.117,66.8088,um,Surface,Position,1,71,
156.449,116.385,67.8597,um,Surface,Position,1,72,
153.558,122.288,68.3957,um,Surface,Position,1,73,
153.565,128.268,69.2022,um,Surface,Position,1,74,
180.48,108.847,65.9179,um,Surface,Position,1,75,
160.641,107.466,66.034,um,Surface,Position,1,76,
160.38,129.53,67.8833,um,Surface,Position,1,77,
166.316,111.857,66.5142,um,Surface,Position,1,78,
170.346,123.57,65.914,um,Surface,Position,1,79,
163.535,125.094,68.3903,um,Surface,Position,1,80,
162.583,114.813,67.027,um,Surface,Position,1,81,
172.537,107.437,67.4943,um,Surface,Position,1,82,
174.659,115.371,67.6947,um,Surface,Position,1,83,
159.118,122.825,68.5074,um,Surface,Position,1,84,
171.074,117.798,68.1148,um,Surface,Position,1,85,
165.759,120.047,69.1813,um,Surface,Position,1,86,
179.764,111.915,70.6272,um,Surface,Position,1,87,
129.502,135.759,63.0052,um,Surface,Position,1,88,
153.472,133.474,69.0894,um,Surface,Position,1,89,
170.901,127.854,70.1236,um,Surface,Position,1,90,
158.612,146.175,49.4296,um,Surface,Position,1,91,
181.991,136.21,47.874,um,Surface,Position,1,92,
158.898,137.78,54.5157,um,Surface,Position,1,93,
110.403,160.817,48.4407,um,Surface,Position,1,94,
123.822,65.6449,52.2684,um,Surface,Position,1,95,
124.586,70.5604,55.8497,um,Surface,Position,1,96,
126.813,77.4416,52.9998,um,Surface,Position,1,97,
110.598,80.1799,55.3804,um,Surface,Position,1,98,
130.747,72.6928,57.6641,um,Surface,Position,1,99,
117.214,80.9254,56.9651,um,Surface,Position,1,100,
130.485,81.1919,57.773,um,Surface,Position,1,101,
145.153,68.186,53.3101,um,Surface,Position,1,102,
154.451,80.1043,55.4711,um,Surface,Position,1,103,
137.652,68.2979,57.297,um,Surface,Position,1,104,
149.419,60.9226,56.6086,um,Surface,Position,1,105,
146.32,74.99,58.1127,um,Surface,Position,1,106,
136.886,77.3609,56.1146,um,Surface,Position,1,107,
155.117,69.899,58.5851,um,Surface,Position,1,108,
181.09,78.6596,57.895,um,Surface,Position,1,109,
175.651,73.5572,59.2975,um,Surface,Position,1,110,
183.606,80.93,57.1247,um,Surface,Position,1,111,
102.625,94.3528,53.2537,um,Surface,Position,1,112,
105.106,97.4682,55.4818,um,Surface,Position,1,113,
103.058,102.08,55.7599,um,Surface,Position,1,114,
101.78,106.699,55.7227,um,Surface,Position,1,115,
107.803,88.5238,53.7365,um,Surface,Position,1,116,
108.884,84.6059,54.4312,um,Surface,Position,1,117,
112.582,99.1121,55.9778,um,Surface,Position,1,118,
113.95,85.6474,53.7698,um,Surface,Position,1,119,
115.975,90.451,56.0136,um,Surface,Position,1,120,
107.6,102.55,55.9603,um,Surface,Position,1,121,
122.717,82.6869,55.8711,um,Surface,Position,1,122,
120.877,88.9579,56.2768,um,Surface,Position,1,123,
113.856,94.83,56.8353,um,Surface,Position,1,124,
127.824,86.1058,58.3526,um,Surface,Position,1,125,
118.359,94.2866,57.9502,um,Surface,Position,1,126,
117.811,100.273,58.4265,um,Surface,Position,1,127,
124.92,95.1266,59.0615,um,Surface,Position,1,128,
116.155,104.767,57.5478,um,Surface,Position,1,129,
151.708,95.6747,55.9338,um,Surface,Position,1,130,
136.003,86.3723,56.5074,um,Surface,Position,1,131,
144.22,91.023,56.9995,um,Surface,Position,1,132,
156.804,87.3155,58.856,um,Surface,Position,1,133,
151.522,102.219,58.2442,um,Surface,Position,1,134,
147.724,82.7628,60.3836,um,Surface,Position,1,135,
136.388,85.3613,60.4555,um,Surface,Position,1,136,
132.678,91.7272,59.7385,um,Surface,Position,1,137,
156.271,94.4576,60.7275,um,Surface,Position,1,138,
175.947,106.645,53.2256,um,Surface,Position,1,139,
180.966,86.1,55.5974,um,Surface,Position,1,140,
169.715,90.7764,57.0176,um,Surface,Position,1,141,
162.414,88.3986,57.9593,um,Surface,Position,1,142,
164.356,100.316,57.9589,um,Surface,Position,1,143,
172.323,83.4149,57.2309,um,Surface,Position,1,144,
176.634,93.8478,58.0457,um,Surface,Position,1,145,
172.867,98.8558,58.3403,um,Surface,Position,1,146,
167.993,84.0144,60.5073,um,Surface,Position,1,147,
172.666,105.297,60.3621,um,Surface,Position,1,148,
