
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
21.5296,100.116,70.8537,um,Surface,Position Reference Frame,Reference Frame 1,1,0,
29.2423,86.9975,72.6192,um,Surface,Position Reference Frame,Reference Frame 1,1,1,
31.9409,92.0655,71.4357,um,Surface,Position Reference Frame,Reference Frame 1,1,2,
21.2137,83.0111,73.3361,um,Surface,Position Reference Frame,Reference Frame 1,1,3,
12.2001,88.0942,72.5075,um,Surface,Position Reference Frame,Reference Frame 1,1,4,
27.6517,95.1637,73.8826,um,Surface,Position Reference Frame,Reference Frame 1,1,5,
9.93371,81.2645,73.4689,um,Surface,Position Reference Frame,Reference Frame 1,1,6,
14.7657,83.208,73.3124,um,Surface,Position Reference Frame,Reference Frame 1,1,7,
19.7005,96.5151,74.9353,um,Surface,Position Reference Frame,Reference Frame 1,1,8,
15.0391,96.61,74.2534,um,Surface,Position Reference Frame,Reference Frame 1,1,9,
6.13876,96.0264,75.0249,um,Surface,Position Reference Frame,Reference Frame 1,1,10,
16.9032,102.971,75.5096,um,Surface,Position Reference Frame,Reference Frame 1,1,11,
11.8799,91.786,75.5341,um,Surface,Position Reference Frame,Reference Frame 1,1,12,
11.5664,98.1866,75.9429,um,Surface,Position Reference Frame,Reference Frame 1,1,13,
42.5169,97.1672,70.023,um,Surface,Position Reference Frame,Reference Frame 1,1,14,
40.3585,85.2042,70.5642,um,Surface,Position Reference Frame,Reference Frame 1,1,15,
34.2546,99.4569,72.4778,um,Surface,Position Reference Frame,Reference Frame 1,1,16,
-18.9221,101.263,72.4272,um,Surface,Position Reference Frame,Reference Frame 1,1,17,
-12.8784,111.23,71.9131,um,Surface,Position Reference Frame,Reference Frame 1,1,18,
0.688417,114.952,71.6602,um,Surface,Position Reference Frame,Reference Frame 1,1,19,
-5.75198,109.271,72.7752,um,Surface,Position Reference Frame,Reference Frame 1,1,20,
-18.4674,115.237,74.0335,um,Surface,Position Reference Frame,Reference Frame 1,1,21,
-9.59701,108.273,74.604,um,Surface,Position Reference Frame,Reference Frame 1,1,22,
-0.0283585,108.674,75.9659,um,Surface,Position Reference Frame,Reference Frame 1,1,23,
-18.5331,98.098,76.425,um,Surface,Position Reference Frame,Reference Frame 1,1,24,
-5.45719,104.006,75.9982,um,Surface,Position Reference Frame,Reference Frame 1,1,25,
-18.8336,103.582,77.7187,um,Surface,Position Reference Frame,Reference Frame 1,1,26,
14.3432,104.592,74.8093,um,Surface,Position Reference Frame,Reference Frame 1,1,27,
4.20747,106.798,76.0351,um,Surface,Position Reference Frame,Reference Frame 1,1,28,
7.56138,111.481,77.0839,um,Surface,Position Reference Frame,Reference Frame 1,1,29,
-16.6918,89.3481,79.205,um,Surface,Position Reference Frame,Reference Frame 1,1,30,
-12.7842,101.189,78.3671,um,Surface,Position Reference Frame,Reference Frame 1,1,31,
-14.3988,106.552,78.549,um,Surface,Position Reference Frame,Reference Frame 1,1,32,
-21.5996,118.123,67.003,um,Surface,Position Reference Frame,Reference Frame 1,1,33,
-12.2226,121.819,66.6594,um,Surface,Position Reference Frame,Reference Frame 1,1,34,
-9.10422,112.643,68.9951,um,Surface,Position Reference Frame,Reference Frame 1,1,35,
-17.8976,122.563,65.3159,um,Surface,Position Reference Frame,Reference Frame 1,1,36,
-21.0112,109.66,71.5546,um,Surface,Position Reference Frame,Reference Frame 1,1,37,
-16.953,110.561,69.2777,um,Surface,Position Reference Frame,Reference Frame 1,1,38,
1.65312,109.056,69.3603,um,Surface,Position Reference Frame,Reference Frame 1,1,39,
-9.05266,117.248,70.3728,um,Surface,Position Reference Frame,Reference Frame 1,1,40,
-1.23115,100.877,71.5528,um,Surface,Position Reference Frame,Reference Frame 1,1,41,
-11.9104,102.747,70.5798,um,Surface,Position Reference Frame,Reference Frame 1,1,42,
-2.73714,109.399,70.6642,um,Surface,Position Reference Frame,Reference Frame 1,1,43,
23.4587,111.876,64.6311,um,Surface,Position Reference Frame,Reference Frame 1,1,44,
11.6786,106.869,67.9218,um,Surface,Position Reference Frame,Reference Frame 1,1,45,
19.2097,108.79,65.2969,um,Surface,Position Reference Frame,Reference Frame 1,1,46,
6.28174,107.005,72.604,um,Surface,Position Reference Frame,Reference Frame 1,1,47,
16.3585,111.737,69.0474,um,Surface,Position Reference Frame,Reference Frame 1,1,48,
8.57565,118.551,70.6636,um,Surface,Position Reference Frame,Reference Frame 1,1,49,
12.0906,50.522,72.5684,um,Surface,Position Reference Frame,Reference Frame 1,1,50,
20.4332,52.2241,70.3869,um,Surface,Position Reference Frame,Reference Frame 1,1,51,
-19.7634,68.8275,75.4671,um,Surface,Position Reference Frame,Reference Frame 1,1,52,
-18.5955,64.9079,77.0945,um,Surface,Position Reference Frame,Reference Frame 1,1,53,
-8.1253,58.4252,71.7814,um,Surface,Position Reference Frame,Reference Frame 1,1,54,
-0.0527132,59.9735,71.3734,um,Surface,Position Reference Frame,Reference Frame 1,1,55,
6.70477,70.8788,71.1262,um,Surface,Position Reference Frame,Reference Frame 1,1,56,
3.01086,74.0006,72.8886,um,Surface,Position Reference Frame,Reference Frame 1,1,57,
-7.06904,64.2515,72.707,um,Surface,Position Reference Frame,Reference Frame 1,1,58,
5.65849,53.031,72.9877,um,Surface,Position Reference Frame,Reference Frame 1,1,59,
9.28856,68.1173,72.4326,um,Surface,Position Reference Frame,Reference Frame 1,1,60,
-2.9684,66.998,73.1164,um,Surface,Position Reference Frame,Reference Frame 1,1,61,
-11.487,72.0737,73.7208,um,Surface,Position Reference Frame,Reference Frame 1,1,62,
11.0859,61.5605,73.5429,um,Surface,Position Reference Frame,Reference Frame 1,1,63,
4.56226,60.8359,72.9046,um,Surface,Position Reference Frame,Reference Frame 1,1,64,
-0.313318,70.7935,73.5004,um,Surface,Position Reference Frame,Reference Frame 1,1,65,
1.99487,67.297,75.4744,um,Surface,Position Reference Frame,Reference Frame 1,1,66,
-10.2669,67.0253,76.0124,um,Surface,Position Reference Frame,Reference Frame 1,1,67,
32.4629,66.2314,68.2295,um,Surface,Position Reference Frame,Reference Frame 1,1,68,
12.6168,65.3726,71.0982,um,Surface,Position Reference Frame,Reference Frame 1,1,69,
22.1891,66.1664,68.5196,um,Surface,Position Reference Frame,Reference Frame 1,1,70,
10.9648,74.1024,71.437,um,Surface,Position Reference Frame,Reference Frame 1,1,71,
21.9245,57.9677,71.9429,um,Surface,Position Reference Frame,Reference Frame 1,1,72,
17.405,63.2174,70.7849,um,Surface,Position Reference Frame,Reference Frame 1,1,73,
32.851,74.219,71.2873,um,Surface,Position Reference Frame,Reference Frame 1,1,74,
25.829,73.3041,70.964,um,Surface,Position Reference Frame,Reference Frame 1,1,75,
32.6877,78.0165,71.2351,um,Surface,Position Reference Frame,Reference Frame 1,1,76,
28.3615,79.4633,69.7339,um,Surface,Position Reference Frame,Reference Frame 1,1,77,
20.8963,77.9204,71.386,um,Surface,Position Reference Frame,Reference Frame 1,1,78,
16.3764,70.5536,70.459,um,Surface,Position Reference Frame,Reference Frame 1,1,79,
14.3112,77.4419,73.8109,um,Surface,Position Reference Frame,Reference Frame 1,1,80,
39.5966,64.8365,69.6738,um,Surface,Position Reference Frame,Reference Frame 1,1,81,
38.5416,80.6551,71.2239,um,Surface,Position Reference Frame,Reference Frame 1,1,82,
-15.8124,73.751,73.743,um,Surface,Position Reference Frame,Reference Frame 1,1,83,
-19.056,93.1467,73.3563,um,Surface,Position Reference Frame,Reference Frame 1,1,84,
-19.9064,86.3324,73.2215,um,Surface,Position Reference Frame,Reference Frame 1,1,85,
-19.1628,75.2724,75.8369,um,Surface,Position Reference Frame,Reference Frame 1,1,86,
-15.5363,88.8733,74.2094,um,Surface,Position Reference Frame,Reference Frame 1,1,87,
-0.296521,86.6141,72.9276,um,Surface,Position Reference Frame,Reference Frame 1,1,88,
-9.71467,98.4368,73.3787,um,Surface,Position Reference Frame,Reference Frame 1,1,89,
5.43003,89.61,73.3566,um,Surface,Position Reference Frame,Reference Frame 1,1,90,
-5.92285,91.0317,74.368,um,Surface,Position Reference Frame,Reference Frame 1,1,91,
-13.0228,94.2097,74.764,um,Surface,Position Reference Frame,Reference Frame 1,1,92,
1.45353,77.6741,74.9221,um,Surface,Position Reference Frame,Reference Frame 1,1,93,
4.30033,83.7309,74.7566,um,Surface,Position Reference Frame,Reference Frame 1,1,94,
-8.11652,74.1535,76.338,um,Surface,Position Reference Frame,Reference Frame 1,1,95,
-1.94927,81.385,75.388,um,Surface,Position Reference Frame,Reference Frame 1,1,96,
-10.7903,80.4695,76.4854,um,Surface,Position Reference Frame,Reference Frame 1,1,97,
-6.8619,85.2543,75.7255,um,Surface,Position Reference Frame,Reference Frame 1,1,98,
-10.8732,89.2399,75.6382,um,Surface,Position Reference Frame,Reference Frame 1,1,99,
1.25505,95.7319,75.3047,um,Surface,Position Reference Frame,Reference Frame 1,1,100,
2.34818,91.2202,76.9878,um,Surface,Position Reference Frame,Reference Frame 1,1,101,
-0.623889,101.867,77.0712,um,Surface,Position Reference Frame,Reference Frame 1,1,102,
-16.0077,81.7633,77.3673,um,Surface,Position Reference Frame,Reference Frame 1,1,103,
-3.44624,96.5434,77.5641,um,Surface,Position Reference Frame,Reference Frame 1,1,104,
-14.5452,93.2366,78.2804,um,Surface,Position Reference Frame,Reference Frame 1,1,105,
20.8913,87.0203,70.7591,um,Surface,Position Reference Frame,Reference Frame 1,1,106,
10.4841,99.7073,71.0997,um,Surface,Position Reference Frame,Reference Frame 1,1,107,
25.2923,98.9627,70.5535,um,Surface,Position Reference Frame,Reference Frame 1,1,108,
-13.6428,128.954,60.9917,um,Surface,Position Reference Frame,Reference Frame 1,1,109,
-16.6581,130.756,61.7447,um,Surface,Position Reference Frame,Reference Frame 1,1,110,
24.4753,50.5354,65.5876,um,Surface,Position Reference Frame,Reference Frame 1,1,111,
16.1785,50.313,66.4424,um,Surface,Position Reference Frame,Reference Frame 1,1,112,
26.961,47.9101,67.1847,um,Surface,Position Reference Frame,Reference Frame 1,1,113,
31.9837,54.6815,67.8609,um,Surface,Position Reference Frame,Reference Frame 1,1,114,
37.5382,52.3992,66.8763,um,Surface,Position Reference Frame,Reference Frame 1,1,115,
35.9342,57.5749,67.1381,um,Surface,Position Reference Frame,Reference Frame 1,1,116,
46.1048,59.7324,66.0655,um,Surface,Position Reference Frame,Reference Frame 1,1,117,
-19.4088,66.7433,71.2369,um,Surface,Position Reference Frame,Reference Frame 1,1,118,
-14.64,68.3652,72.207,um,Surface,Position Reference Frame,Reference Frame 1,1,119,
5.85973,66.9655,65.2619,um,Surface,Position Reference Frame,Reference Frame 1,1,120,
-5.5453,70.6188,64.4027,um,Surface,Position Reference Frame,Reference Frame 1,1,121,
2.86596,71.7225,66.0038,um,Surface,Position Reference Frame,Reference Frame 1,1,122,
3.93385,62.1711,65.1878,um,Surface,Position Reference Frame,Reference Frame 1,1,123,
-7.09227,61.8891,66.6079,um,Surface,Position Reference Frame,Reference Frame 1,1,124,
3.00321,56.5322,67.5273,um,Surface,Position Reference Frame,Reference Frame 1,1,125,
-1.47446,63.9667,67.7462,um,Surface,Position Reference Frame,Reference Frame 1,1,126,
9.69841,59.22,67.3092,um,Surface,Position Reference Frame,Reference Frame 1,1,127,
-9.4764,67.576,70.3358,um,Surface,Position Reference Frame,Reference Frame 1,1,128,
10.3478,54.5642,68.5159,um,Surface,Position Reference Frame,Reference Frame 1,1,129,
-3.08388,54.2907,69.0137,um,Surface,Position Reference Frame,Reference Frame 1,1,130,
-4.74241,71.7183,70.4355,um,Surface,Position Reference Frame,Reference Frame 1,1,131,
6.74206,76.7445,70.3608,um,Surface,Position Reference Frame,Reference Frame 1,1,132,
27.9476,74.2925,64.7683,um,Surface,Position Reference Frame,Reference Frame 1,1,133,
31.9187,82.1862,64.8054,um,Surface,Position Reference Frame,Reference Frame 1,1,134,
14.089,66.3912,66.3775,um,Surface,Position Reference Frame,Reference Frame 1,1,135,
21.8143,58.2155,67.6655,um,Surface,Position Reference Frame,Reference Frame 1,1,136,
16.1804,56.8071,67.3762,um,Surface,Position Reference Frame,Reference Frame 1,1,137,
13.758,80.3535,66.0898,um,Surface,Position Reference Frame,Reference Frame 1,1,138,
24.2924,69.577,67.7075,um,Surface,Position Reference Frame,Reference Frame 1,1,139,
28.7576,59.5768,68.0254,um,Surface,Position Reference Frame,Reference Frame 1,1,140,
45.2323,80.9627,63.8623,um,Surface,Position Reference Frame,Reference Frame 1,1,141,
37.89,67.5947,63.4708,um,Surface,Position Reference Frame,Reference Frame 1,1,142,
54.0043,79.1814,62.6267,um,Surface,Position Reference Frame,Reference Frame 1,1,143,
39.6704,83.2053,64.6467,um,Surface,Position Reference Frame,Reference Frame 1,1,144,
46.4965,77.7818,66.0131,um,Surface,Position Reference Frame,Reference Frame 1,1,145,
38.3609,71.7285,67.3925,um,Surface,Position Reference Frame,Reference Frame 1,1,146,
35.7986,76.1373,68.3019,um,Surface,Position Reference Frame,Reference Frame 1,1,147,
50.1509,71.8746,67.9702,um,Surface,Position Reference Frame,Reference Frame 1,1,148,
43.4306,68.3182,68.0858,um,Surface,Position Reference Frame,Reference Frame 1,1,149,
42.9388,73.8125,68.7771,um,Surface,Position Reference Frame,Reference Frame 1,1,150,
-18.4026,75.7966,67.3476,um,Surface,Position Reference Frame,Reference Frame 1,1,151,
-20.8703,82.4353,69.8527,um,Surface,Position Reference Frame,Reference Frame 1,1,152,
6.17264,87.481,67.9071,um,Surface,Position Reference Frame,Reference Frame 1,1,153,
-6.07795,89.2285,65.5292,um,Surface,Position Reference Frame,Reference Frame 1,1,154,
0.21615,100.234,64.6632,um,Surface,Position Reference Frame,Reference Frame 1,1,155,
-6.19728,81.8398,66.4539,um,Surface,Position Reference Frame,Reference Frame 1,1,156,
-0.138577,95.0976,65.9444,um,Surface,Position Reference Frame,Reference Frame 1,1,157,
6.9192,83.7844,67.4876,um,Surface,Position Reference Frame,Reference Frame 1,1,158,
-8.51816,91.4438,69.1044,um,Surface,Position Reference Frame,Reference Frame 1,1,159,
-13.3699,91.8643,68.4885,um,Surface,Position Reference Frame,Reference Frame 1,1,160,
-9.32298,85.5211,68.9334,um,Surface,Position Reference Frame,Reference Frame 1,1,161,
