
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
10.5288,62.2119,65.4375,um,Surface,Position Reference Frame,Reference Frame 1,1,0,
19.871,64.5539,65.5493,um,Surface,Position Reference Frame,Reference Frame 1,1,1,
47.8572,75.1266,60.6707,um,Surface,Position Reference Frame,Reference Frame 1,1,2,
54.8771,56.34,60.9786,um,Surface,Position Reference Frame,Reference Frame 1,1,3,
39.5997,62.6197,61.5599,um,Surface,Position Reference Frame,Reference Frame 1,1,4,
37.5689,69.3835,62.4056,um,Surface,Position Reference Frame,Reference Frame 1,1,5,
40.4769,54.9162,65.5399,um,Surface,Position Reference Frame,Reference Frame 1,1,6,
37.9272,61.7644,66.2193,um,Surface,Position Reference Frame,Reference Frame 1,1,7,
44.5339,55.5893,67.4346,um,Surface,Position Reference Frame,Reference Frame 1,1,8,
-16.9911,71.1117,61.8673,um,Surface,Position Reference Frame,Reference Frame 1,1,9,
-5.11554,76.0999,62.7675,um,Surface,Position Reference Frame,Reference Frame 1,1,10,
3.58401,78.1222,63.866,um,Surface,Position Reference Frame,Reference Frame 1,1,11,
-1.00882,72.0678,65.8371,um,Surface,Position Reference Frame,Reference Frame 1,1,12,
-6.21708,73.0779,64.4174,um,Surface,Position Reference Frame,Reference Frame 1,1,13,
-11.5429,76.823,65.7235,um,Surface,Position Reference Frame,Reference Frame 1,1,14,
-4.78913,66.6373,66.7311,um,Surface,Position Reference Frame,Reference Frame 1,1,15,
21.7901,72.0109,62.7732,um,Surface,Position Reference Frame,Reference Frame 1,1,16,
18.1817,73.5414,61.8598,um,Surface,Position Reference Frame,Reference Frame 1,1,17,
27.1705,77.3376,62.7065,um,Surface,Position Reference Frame,Reference Frame 1,1,18,
9.98077,76.259,62.8498,um,Surface,Position Reference Frame,Reference Frame 1,1,19,
12.0643,69.9159,65.8237,um,Surface,Position Reference Frame,Reference Frame 1,1,20,
