
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
128,,Surface,3,Image 1,1,0,
117,,Surface,3,Image 1,1,1,
250,,Surface,3,Image 1,1,2,
120,,Surface,3,Image 1,1,3,
202,,Surface,3,Image 1,1,4,
137,,Surface,3,Image 1,1,5,
136,,Surface,3,Image 1,1,6,
251,,Surface,3,Image 1,1,7,
167,,Surface,3,Image 1,1,8,
105,,Surface,3,Image 1,1,9,
112,,Surface,3,Image 1,1,10,
112,,Surface,3,Image 1,1,11,
100,,Surface,3,Image 1,1,12,
161,,Surface,3,Image 1,1,13,
158,,Surface,3,Image 1,1,14,
108,,Surface,3,Image 1,1,15,
135,,Surface,3,Image 1,1,16,
140,,Surface,3,Image 1,1,17,
136,,Surface,3,Image 1,1,18,
135,,Surface,3,Image 1,1,19,
106,,Surface,3,Image 1,1,20,
189,,Surface,3,Image 1,1,21,
178,,Surface,3,Image 1,1,22,
146,,Surface,3,Image 1,1,23,
203,,Surface,3,Image 1,1,24,
140,,Surface,3,Image 1,1,25,
235,,Surface,3,Image 1,1,26,
152,,Surface,3,Image 1,1,27,
100,,Surface,3,Image 1,1,28,
139,,Surface,3,Image 1,1,29,
218,,Surface,3,Image 1,1,30,
120,,Surface,3,Image 1,1,31,
254,,Surface,3,Image 1,1,32,
93,,Surface,3,Image 1,1,33,
208,,Surface,3,Image 1,1,34,
255,,Surface,3,Image 1,1,35,
204,,Surface,3,Image 1,1,36,
123,,Surface,3,Image 1,1,37,
169,,Surface,3,Image 1,1,38,
253,,Surface,3,Image 1,1,39,
250,,Surface,3,Image 1,1,40,
105,,Surface,3,Image 1,1,41,
104,,Surface,3,Image 1,1,42,
212,,Surface,3,Image 1,1,43,
92,,Surface,3,Image 1,1,44,
95,,Surface,3,Image 1,1,45,
106,,Surface,3,Image 1,1,46,
108,,Surface,3,Image 1,1,47,
141,,Surface,3,Image 1,1,48,
126,,Surface,3,Image 1,1,49,
127,,Surface,3,Image 1,1,50,
101,,Surface,3,Image 1,1,51,
104,,Surface,3,Image 1,1,52,
103,,Surface,3,Image 1,1,53,
100,,Surface,3,Image 1,1,54,
190,,Surface,3,Image 1,1,55,
175,,Surface,3,Image 1,1,56,
231,,Surface,3,Image 1,1,57,
106,,Surface,3,Image 1,1,60,
104,,Surface,3,Image 1,1,61,
95,,Surface,3,Image 1,1,62,
159,,Surface,3,Image 1,1,66,
95,,Surface,3,Image 1,1,67,
135,,Surface,3,Image 1,1,68,
157,,Surface,3,Image 1,1,69,
190,,Surface,3,Image 1,1,70,
220,,Surface,3,Image 1,1,71,
192,,Surface,3,Image 1,1,72,
136,,Surface,3,Image 1,1,73,
106,,Surface,3,Image 1,1,74,
96,,Surface,3,Image 1,1,75,
122,,Surface,3,Image 1,1,76,
104,,Surface,3,Image 1,1,77,
160,,Surface,3,Image 1,1,78,
119,,Surface,3,Image 1,1,79,
116,,Surface,3,Image 1,1,80,
110,,Surface,3,Image 1,1,81,
197,,Surface,3,Image 1,1,82,
141,,Surface,3,Image 1,1,83,
214,,Surface,3,Image 1,1,84,
96,,Surface,3,Image 1,1,85,
159,,Surface,3,Image 1,1,86,
105,,Surface,3,Image 1,1,87,
171,,Surface,3,Image 1,1,88,
136,,Surface,3,Image 1,1,89,
222,,Surface,3,Image 1,1,90,
140,,Surface,3,Image 1,1,91,
133,,Surface,3,Image 1,1,92,
98,,Surface,3,Image 1,1,93,
130,,Surface,3,Image 1,1,94,
92,,Surface,3,Image 1,1,95,
110,,Surface,3,Image 1,1,96,
95,,Surface,3,Image 1,1,97,
165,,Surface,3,Image 1,1,98,
139,,Surface,3,Image 1,1,99,
99,,Surface,3,Image 1,1,100,
100,,Surface,3,Image 1,1,101,
181,,Surface,3,Image 1,1,102,
96,,Surface,3,Image 1,1,103,
172,,Surface,3,Image 1,1,104,
151,,Surface,3,Image 1,1,105,
128,,Surface,3,Image 1,1,106,
114,,Surface,3,Image 1,1,107,
98,,Surface,3,Image 1,1,108,
230,,Surface,3,Image 1,1,109,
141,,Surface,3,Image 1,1,110,
119,,Surface,3,Image 1,1,111,
133,,Surface,3,Image 1,1,112,
132,,Surface,3,Image 1,1,113,
204,,Surface,3,Image 1,1,114,
201,,Surface,3,Image 1,1,115,
180,,Surface,3,Image 1,1,116,
102,,Surface,3,Image 1,1,117,
213,,Surface,3,Image 1,1,118,
241,,Surface,3,Image 1,1,119,
158,,Surface,3,Image 1,1,120,
252,,Surface,3,Image 1,1,121,
102,,Surface,3,Image 1,1,122,
97,,Surface,3,Image 1,1,123,
102,,Surface,3,Image 1,1,124,
100,,Surface,3,Image 1,1,125,
172,,Surface,3,Image 1,1,126,
95,,Surface,3,Image 1,1,127,
124,,Surface,3,Image 1,1,128,
105,,Surface,3,Image 1,1,129,
193,,Surface,3,Image 1,1,130,
100,,Surface,3,Image 1,1,131,
110,,Surface,3,Image 1,1,132,
93,,Surface,3,Image 1,1,134,
120,,Surface,3,Image 1,1,135,
135,,Surface,3,Image 1,1,136,
166,,Surface,3,Image 1,1,137,
102,,Surface,3,Image 1,1,138,
190,,Surface,3,Image 1,1,139,
179,,Surface,3,Image 1,1,140,
112,,Surface,3,Image 1,1,141,
125,,Surface,3,Image 1,1,142,
113,,Surface,3,Image 1,1,143,
118,,Surface,3,Image 1,1,144,
135,,Surface,3,Image 1,1,145,
161,,Surface,3,Image 1,1,146,
207,,Surface,3,Image 1,1,147,
163,,Surface,3,Image 1,1,148,
132,,Surface,3,Image 1,1,149,
168,,Surface,3,Image 1,1,150,
131,,Surface,3,Image 1,1,151,
221,,Surface,3,Image 1,1,152,
161,,Surface,3,Image 1,1,153,
184,,Surface,3,Image 1,1,154,
202,,Surface,3,Image 1,1,155,
139,,Surface,3,Image 1,1,156,
92,,Surface,3,Image 1,1,157,
179,,Surface,3,Image 1,1,158,
122,,Surface,3,Image 1,1,159,
97,,Surface,3,Image 1,1,160,
230,,Surface,3,Image 1,1,161,
171,,Surface,3,Image 1,1,162,
135,,Surface,3,Image 1,1,163,
167,,Surface,3,Image 1,1,164,
201,,Surface,3,Image 1,1,165,
163,,Surface,3,Image 1,1,166,
186,,Surface,3,Image 1,1,167,
