
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
151.807,136.69,16.3811,um,Surface,Position,1,0,
158.471,137.611,7.94927,um,Surface,Position,1,1,
123.831,152.354,6.24224,um,Surface,Position,1,2,
129.093,152.581,7.39815,um,Surface,Position,1,3,
114.191,116.497,3.11723,um,Surface,Position,1,4,
180.353,125.945,-19.1804,um,Surface,Position,1,5,
178.765,130.326,-15.0149,um,Surface,Position,1,6,
191.807,133.372,-9.34216,um,Surface,Position,1,7,
184.342,135.636,-12.828,um,Surface,Position,1,8,
166.194,82.3033,-17.7793,um,Surface,Position,1,9,
177.087,90.444,-20.2203,um,Surface,Position,1,10,
96.0238,100.707,-9.59588,um,Surface,Position,1,11,
106.323,94.2729,-19.9022,um,Surface,Position,1,12,
104.072,103.418,-13.4834,um,Surface,Position,1,13,
101.791,102.617,-5.27788,um,Surface,Position,1,14,
117.13,97.9406,-14.7121,um,Surface,Position,1,15,
195.908,97.3226,-17.1375,um,Surface,Position,1,16,
103.459,110.121,-14.5063,um,Surface,Position,1,17,
111.269,116.92,-11.8802,um,Surface,Position,1,18,
108.492,111.727,-11.0224,um,Surface,Position,1,19,
103.5,109.907,-7.78988,um,Surface,Position,1,20,
204.98,110.878,-17.0687,um,Surface,Position,1,21,
113.362,122.367,-11.4527,um,Surface,Position,1,22,
151.169,73.232,-19.5455,um,Surface,Position,1,23,
146.238,64.2041,-17.6852,um,Surface,Position,1,24,
143.614,61.5861,-14.4367,um,Surface,Position,1,25,
165.947,71.6777,-13.7696,um,Surface,Position,1,26,
159.551,69.0816,-11.6808,um,Surface,Position,1,27,
120.056,81.5382,-17.3621,um,Surface,Position,1,28,
135.768,97.6222,-29.0982,um,Surface,Position,1,29,
126.759,96.1001,-27.067,um,Surface,Position,1,30,
132.955,104.112,-24.3228,um,Surface,Position,1,31,
157.474,94.2841,-29.9842,um,Surface,Position,1,32,
159.217,99.6538,-30.8435,um,Surface,Position,1,33,
170.93,96.8484,-30.742,um,Surface,Position,1,34,
162.392,103.99,-29.3878,um,Surface,Position,1,35,
169.571,104.068,-22.0633,um,Surface,Position,1,36,
178.401,97.9482,-32.8489,um,Surface,Position,1,37,
183.248,104.739,-30.4063,um,Surface,Position,1,38,
177.977,100.451,-27.3182,um,Surface,Position,1,39,
180.458,104.46,-23.1988,um,Surface,Position,1,40,
192.643,98.2367,-24.6331,um,Surface,Position,1,41,
199.384,103.523,-23.5264,um,Surface,Position,1,42,
187.769,92.7749,-21.1144,um,Surface,Position,1,43,
176.178,115.752,-34.1504,um,Surface,Position,1,44,
184.699,113.304,-32.3726,um,Surface,Position,1,45,
177.299,107.94,-30.9365,um,Surface,Position,1,46,
187.04,109.844,-27.6632,um,Surface,Position,1,47,
191.014,106.065,-34.6137,um,Surface,Position,1,48,
189.582,117.577,-28.9885,um,Surface,Position,1,49,
193.552,119.287,-25.8016,um,Surface,Position,1,50,
