
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
16,,Surface,3,Image 1,1,0,
15,,Surface,3,Image 1,1,1,
14,,Surface,3,Image 1,1,2,
11,,Surface,3,Image 1,1,3,
14,,Surface,3,Image 1,1,4,
24,,Surface,3,Image 1,1,5,
13,,Surface,3,Image 1,1,6,
21,,Surface,3,Image 1,1,7,
20,,Surface,3,Image 1,1,8,
27,,Surface,3,Image 1,1,9,
25,,Surface,3,Image 1,1,10,
21,,Surface,3,Image 1,1,11,
23,,Surface,3,Image 1,1,12,
19,,Surface,3,Image 1,1,13,
22,,Surface,3,Image 1,1,14,
16,,Surface,3,Image 1,1,15,
20,,Surface,3,Image 1,1,16,
9,,Surface,3,Image 1,1,17,
8,,Surface,3,Image 1,1,18,
18,,Surface,3,Image 1,1,19,
22,,Surface,3,Image 1,1,20,
21,,Surface,3,Image 1,1,21,
16,,Surface,3,Image 1,1,22,
16,,Surface,3,Image 1,1,23,
19,,Surface,3,Image 1,1,24,
23,,Surface,3,Image 1,1,25,
17,,Surface,3,Image 1,1,26,
29,,Surface,3,Image 1,1,27,
8,,Surface,3,Image 1,1,28,
31,,Surface,3,Image 1,1,29,
27,,Surface,3,Image 1,1,30,
52,,Surface,3,Image 1,1,31,
39,,Surface,3,Image 1,1,32,
42,,Surface,3,Image 1,1,33,
20,,Surface,3,Image 1,1,34,
31,,Surface,3,Image 1,1,35,
24,,Surface,3,Image 1,1,36,
26,,Surface,3,Image 1,1,37,
36,,Surface,3,Image 1,1,38,
51,,Surface,3,Image 1,1,39,
42,,Surface,3,Image 1,1,40,
18,,Surface,3,Image 1,1,41,
16,,Surface,3,Image 1,1,42,
27,,Surface,3,Image 1,1,43,
53,,Surface,3,Image 1,1,44,
40,,Surface,3,Image 1,1,45,
32,,Surface,3,Image 1,1,46,
27,,Surface,3,Image 1,1,47,
48,,Surface,3,Image 1,1,48,
26,,Surface,3,Image 1,1,49,
47,,Surface,3,Image 1,1,50,
42,,Surface,3,Image 1,1,51,
29,,Surface,3,Image 1,1,52,
26,,Surface,3,Image 1,1,53,
35,,Surface,3,Image 1,1,54,
83,,Surface,3,Image 1,1,55,
92,,Surface,3,Image 1,1,56,
48,,Surface,3,Image 1,1,57,
99,,Surface,3,Image 1,1,58,
49,,Surface,3,Image 1,1,59,
40,,Surface,3,Image 1,1,60,
63,,Surface,3,Image 1,1,61,
60,,Surface,3,Image 1,1,62,
67,,Surface,3,Image 1,1,63,
59,,Surface,3,Image 1,1,64,
43,,Surface,3,Image 1,1,65,
28,,Surface,3,Image 1,1,66,
18,,Surface,3,Image 1,1,67,
50,,Surface,3,Image 1,1,68,
76,,Surface,3,Image 1,1,69,
47,,Surface,3,Image 1,1,70,
36,,Surface,3,Image 1,1,71,
94,,Surface,3,Image 1,1,72,
90,,Surface,3,Image 1,1,73,
17,,Surface,3,Image 1,1,74,
38,,Surface,3,Image 1,1,75,
43,,Surface,3,Image 1,1,76,
59,,Surface,3,Image 1,1,77,
45,,Surface,3,Image 1,1,78,
39,,Surface,3,Image 1,1,79,
40,,Surface,3,Image 1,1,80,
45,,Surface,3,Image 1,1,81,
76,,Surface,3,Image 1,1,82,
39,,Surface,3,Image 1,1,83,
28,,Surface,3,Image 1,1,84,
31,,Surface,3,Image 1,1,85,
36,,Surface,3,Image 1,1,86,
27,,Surface,3,Image 1,1,87,
30,,Surface,3,Image 1,1,88,
41,,Surface,3,Image 1,1,89,
30,,Surface,3,Image 1,1,90,
93,,Surface,3,Image 1,1,91,
88,,Surface,3,Image 1,1,92,
68,,Surface,3,Image 1,1,93,
34,,Surface,3,Image 1,1,94,
34,,Surface,3,Image 1,1,95,
27,,Surface,3,Image 1,1,96,
32,,Surface,3,Image 1,1,97,
87,,Surface,3,Image 1,1,98,
33,,Surface,3,Image 1,1,99,
149,,Surface,3,Image 1,1,100,
71,,Surface,3,Image 1,1,101,
24,,Surface,3,Image 1,1,102,
19,,Surface,3,Image 1,1,103,
30,,Surface,3,Image 1,1,104,
10,,Surface,3,Image 1,1,105,
14,,Surface,3,Image 1,1,106,
12,,Surface,3,Image 1,1,107,
5,,Surface,3,Image 1,1,108,
14,,Surface,3,Image 1,1,109,
10,,Surface,3,Image 1,1,110,
19,,Surface,3,Image 1,1,111,
21,,Surface,3,Image 1,1,112,
16,,Surface,3,Image 1,1,113,
20,,Surface,3,Image 1,1,114,
23,,Surface,3,Image 1,1,115,
21,,Surface,3,Image 1,1,116,
9,,Surface,3,Image 1,1,117,
16,,Surface,3,Image 1,1,118,
9,,Surface,3,Image 1,1,119,
6,,Surface,3,Image 1,1,120,
20,,Surface,3,Image 1,1,121,
