
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
91,,Surface,3,Image 1,1,0,
95,,Surface,3,Image 1,1,1,
75,,Surface,3,Image 1,1,2,
80,,Surface,3,Image 1,1,3,
107,,Surface,3,Image 1,1,4,
171,,Surface,3,Image 1,1,5,
73,,Surface,3,Image 1,1,6,
104,,Surface,3,Image 1,1,7,
117,,Surface,3,Image 1,1,8,
132,,Surface,3,Image 1,1,9,
187,,Surface,3,Image 1,1,10,
88,,Surface,3,Image 1,1,11,
105,,Surface,3,Image 1,1,12,
76,,Surface,3,Image 1,1,13,
74,,Surface,3,Image 1,1,14,
114,,Surface,3,Image 1,1,15,
75,,Surface,3,Image 1,1,16,
131,,Surface,3,Image 1,1,17,
102,,Surface,3,Image 1,1,18,
90,,Surface,3,Image 1,1,19,
82,,Surface,3,Image 1,1,20,
93,,Surface,3,Image 1,1,21,
74,,Surface,3,Image 1,1,22,
83,,Surface,3,Image 1,1,23,
155,,Surface,3,Image 1,1,24,
74,,Surface,3,Image 1,1,25,
150,,Surface,3,Image 1,1,26,
156,,Surface,3,Image 1,1,27,
104,,Surface,3,Image 1,1,28,
76,,Surface,3,Image 1,1,29,
135,,Surface,3,Image 1,1,30,
81,,Surface,3,Image 1,1,31,
73,,Surface,3,Image 1,1,32,
75,,Surface,3,Image 1,1,33,
87,,Surface,3,Image 1,1,34,
111,,Surface,3,Image 1,1,35,
75,,Surface,3,Image 1,1,36,
77,,Surface,3,Image 1,1,37,
117,,Surface,3,Image 1,1,38,
81,,Surface,3,Image 1,1,39,
207,,Surface,3,Image 1,1,40,
110,,Surface,3,Image 1,1,41,
94,,Surface,3,Image 1,1,42,
97,,Surface,3,Image 1,1,43,
103,,Surface,3,Image 1,1,44,
113,,Surface,3,Image 1,1,45,
73,,Surface,3,Image 1,1,46,
81,,Surface,3,Image 1,1,47,
80,,Surface,3,Image 1,1,48,
74,,Surface,3,Image 1,1,49,
79,,Surface,3,Image 1,1,50,
73,,Surface,3,Image 1,1,51,
84,,Surface,3,Image 1,1,52,
73,,Surface,3,Image 1,1,53,
87,,Surface,3,Image 1,1,54,
76,,Surface,3,Image 1,1,55,
82,,Surface,3,Image 1,1,56,
76,,Surface,3,Image 1,1,57,
74,,Surface,3,Image 1,1,58,
73,,Surface,3,Image 1,1,59,
90,,Surface,3,Image 1,1,60,
99,,Surface,3,Image 1,1,61,
106,,Surface,3,Image 1,1,62,
98,,Surface,3,Image 1,1,63,
77,,Surface,3,Image 1,1,64,
97,,Surface,3,Image 1,1,65,
85,,Surface,3,Image 1,1,66,
125,,Surface,3,Image 1,1,67,
121,,Surface,3,Image 1,1,68,
114,,Surface,3,Image 1,1,69,
235,,Surface,3,Image 1,1,70,
181,,Surface,3,Image 1,1,71,
97,,Surface,3,Image 1,1,72,
96,,Surface,3,Image 1,1,73,
131,,Surface,3,Image 1,1,74,
136,,Surface,3,Image 1,1,75,
80,,Surface,3,Image 1,1,76,
107,,Surface,3,Image 1,1,77,
105,,Surface,3,Image 1,1,78,
111,,Surface,3,Image 1,1,79,
116,,Surface,3,Image 1,1,80,
94,,Surface,3,Image 1,1,81,
105,,Surface,3,Image 1,1,82,
188,,Surface,3,Image 1,1,83,
76,,Surface,3,Image 1,1,84,
167,,Surface,3,Image 1,1,85,
102,,Surface,3,Image 1,1,86,
83,,Surface,3,Image 1,1,87,
86,,Surface,3,Image 1,1,88,
91,,Surface,3,Image 1,1,89,
79,,Surface,3,Image 1,1,90,
158,,Surface,3,Image 1,1,91,
122,,Surface,3,Image 1,1,92,
120,,Surface,3,Image 1,1,93,
94,,Surface,3,Image 1,1,94,
207,,Surface,3,Image 1,1,95,
131,,Surface,3,Image 1,1,96,
78,,Surface,3,Image 1,1,97,
111,,Surface,3,Image 1,1,98,
73,,Surface,3,Image 1,1,99,
75,,Surface,3,Image 1,1,100,
76,,Surface,3,Image 1,1,101,
73,,Surface,3,Image 1,1,102,
126,,Surface,3,Image 1,1,103,
141,,Surface,3,Image 1,1,104,
108,,Surface,3,Image 1,1,105,
85,,Surface,3,Image 1,1,106,
170,,Surface,3,Image 1,1,107,
143,,Surface,3,Image 1,1,108,
128,,Surface,3,Image 1,1,109,
76,,Surface,3,Image 1,1,110,
139,,Surface,3,Image 1,1,111,
128,,Surface,3,Image 1,1,112,
138,,Surface,3,Image 1,1,113,
215,,Surface,3,Image 1,1,114,
209,,Surface,3,Image 1,1,115,
187,,Surface,3,Image 1,1,116,
183,,Surface,3,Image 1,1,117,
216,,Surface,3,Image 1,1,118,
98,,Surface,3,Image 1,1,119,
77,,Surface,3,Image 1,1,120,
173,,Surface,3,Image 1,1,121,
187,,Surface,3,Image 1,1,122,
119,,Surface,3,Image 1,1,123,
165,,Surface,3,Image 1,1,124,
84,,Surface,3,Image 1,1,125,
109,,Surface,3,Image 1,1,126,
130,,Surface,3,Image 1,1,127,
93,,Surface,3,Image 1,1,128,
93,,Surface,3,Image 1,1,129,
74,,Surface,3,Image 1,1,130,
85,,Surface,3,Image 1,1,131,
84,,Surface,3,Image 1,1,132,
75,,Surface,3,Image 1,1,133,
168,,Surface,3,Image 1,1,134,
111,,Surface,3,Image 1,1,135,
102,,Surface,3,Image 1,1,136,
77,,Surface,3,Image 1,1,137,
108,,Surface,3,Image 1,1,138,
192,,Surface,3,Image 1,1,139,
104,,Surface,3,Image 1,1,140,
132,,Surface,3,Image 1,1,141,
194,,Surface,3,Image 1,1,142,
140,,Surface,3,Image 1,1,143,
77,,Surface,3,Image 1,1,144,
116,,Surface,3,Image 1,1,145,
82,,Surface,3,Image 1,1,146,
113,,Surface,3,Image 1,1,147,
142,,Surface,3,Image 1,1,148,
150,,Surface,3,Image 1,1,149,
122,,Surface,3,Image 1,1,150,
82,,Surface,3,Image 1,1,151,
76,,Surface,3,Image 1,1,152,
132,,Surface,3,Image 1,1,153,
77,,Surface,3,Image 1,1,154,
102,,Surface,3,Image 1,1,155,
130,,Surface,3,Image 1,1,156,
139,,Surface,3,Image 1,1,157,
