
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
82,,Surface,3,Image 1,1,0,
106,,Surface,3,Image 1,1,1,
98,,Surface,3,Image 1,1,2,
90,,Surface,3,Image 1,1,3,
84,,Surface,3,Image 1,1,4,
102,,Surface,3,Image 1,1,5,
83,,Surface,3,Image 1,1,6,
81,,Surface,3,Image 1,1,7,
87,,Surface,3,Image 1,1,8,
80,,Surface,3,Image 1,1,9,
79,,Surface,3,Image 1,1,10,
155,,Surface,3,Image 1,1,11,
81,,Surface,3,Image 1,1,12,
86,,Surface,3,Image 1,1,13,
233,,Surface,3,Image 1,1,14,
156,,Surface,3,Image 1,1,15,
102,,Surface,3,Image 1,1,16,
98,,Surface,3,Image 1,1,17,
109,,Surface,3,Image 1,1,18,
89,,Surface,3,Image 1,1,19,
87,,Surface,3,Image 1,1,20,
119,,Surface,3,Image 1,1,21,
79,,Surface,3,Image 1,1,22,
77,,Surface,3,Image 1,1,23,
86,,Surface,3,Image 1,1,24,
107,,Surface,3,Image 1,1,25,
98,,Surface,3,Image 1,1,26,
106,,Surface,3,Image 1,1,27,
80,,Surface,3,Image 1,1,28,
108,,Surface,3,Image 1,1,29,
91,,Surface,3,Image 1,1,30,
92,,Surface,3,Image 1,1,31,
81,,Surface,3,Image 1,1,32,
82,,Surface,3,Image 1,1,33,
83,,Surface,3,Image 1,1,34,
85,,Surface,3,Image 1,1,35,
143,,Surface,3,Image 1,1,36,
221,,Surface,3,Image 1,1,37,
239,,Surface,3,Image 1,1,38,
81,,Surface,3,Image 1,1,39,
84,,Surface,3,Image 1,1,40,
93,,Surface,3,Image 1,1,41,
92,,Surface,3,Image 1,1,42,
90,,Surface,3,Image 1,1,43,
126,,Surface,3,Image 1,1,44,
210,,Surface,3,Image 1,1,45,
95,,Surface,3,Image 1,1,46,
95,,Surface,3,Image 1,1,47,
162,,Surface,3,Image 1,1,48,
93,,Surface,3,Image 1,1,49,
90,,Surface,3,Image 1,1,50,
103,,Surface,3,Image 1,1,51,
82,,Surface,3,Image 1,1,52,
86,,Surface,3,Image 1,1,53,
101,,Surface,3,Image 1,1,54,
104,,Surface,3,Image 1,1,55,
95,,Surface,3,Image 1,1,56,
122,,Surface,3,Image 1,1,57,
80,,Surface,3,Image 1,1,58,
123,,Surface,3,Image 1,1,59,
95,,Surface,3,Image 1,1,60,
117,,Surface,3,Image 1,1,61,
121,,Surface,3,Image 1,1,62,
81,,Surface,3,Image 1,1,63,
84,,Surface,3,Image 1,1,64,
79,,Surface,3,Image 1,1,65,
151,,Surface,3,Image 1,1,66,
108,,Surface,3,Image 1,1,67,
90,,Surface,3,Image 1,1,68,
81,,Surface,3,Image 1,1,69,
95,,Surface,3,Image 1,1,70,
87,,Surface,3,Image 1,1,71,
105,,Surface,3,Image 1,1,72,
94,,Surface,3,Image 1,1,73,
84,,Surface,3,Image 1,1,74,
87,,Surface,3,Image 1,1,75,
106,,Surface,3,Image 1,1,76,
101,,Surface,3,Image 1,1,77,
98,,Surface,3,Image 1,1,78,
161,,Surface,3,Image 1,1,79,
85,,Surface,3,Image 1,1,80,
126,,Surface,3,Image 1,1,81,
89,,Surface,3,Image 1,1,82,
161,,Surface,3,Image 1,1,83,
168,,Surface,3,Image 1,1,84,
101,,Surface,3,Image 1,1,85,
79,,Surface,3,Image 1,1,86,
82,,Surface,3,Image 1,1,87,
105,,Surface,3,Image 1,1,88,
83,,Surface,3,Image 1,1,89,
148,,Surface,3,Image 1,1,90,
144,,Surface,3,Image 1,1,91,
76,,Surface,3,Image 1,1,92,
99,,Surface,3,Image 1,1,93,
94,,Surface,3,Image 1,1,94,
160,,Surface,3,Image 1,1,95,
139,,Surface,3,Image 1,1,96,
83,,Surface,3,Image 1,1,97,
101,,Surface,3,Image 1,1,98,
141,,Surface,3,Image 1,1,99,
107,,Surface,3,Image 1,1,100,
169,,Surface,3,Image 1,1,101,
113,,Surface,3,Image 1,1,102,
93,,Surface,3,Image 1,1,103,
95,,Surface,3,Image 1,1,104,
134,,Surface,3,Image 1,1,105,
125,,Surface,3,Image 1,1,106,
181,,Surface,3,Image 1,1,107,
214,,Surface,3,Image 1,1,108,
154,,Surface,3,Image 1,1,109,
167,,Surface,3,Image 1,1,110,
152,,Surface,3,Image 1,1,111,
142,,Surface,3,Image 1,1,112,
91,,Surface,3,Image 1,1,113,
87,,Surface,3,Image 1,1,114,
132,,Surface,3,Image 1,1,115,
91,,Surface,3,Image 1,1,116,
138,,Surface,3,Image 1,1,117,
83,,Surface,3,Image 1,1,118,
87,,Surface,3,Image 1,1,119,
112,,Surface,3,Image 1,1,120,
76,,Surface,3,Image 1,1,121,
90,,Surface,3,Image 1,1,122,
160,,Surface,3,Image 1,1,123,
112,,Surface,3,Image 1,1,124,
79,,Surface,3,Image 1,1,125,
241,,Surface,3,Image 1,1,126,
181,,Surface,3,Image 1,1,127,
187,,Surface,3,Image 1,1,128,
89,,Surface,3,Image 1,1,129,
80,,Surface,3,Image 1,1,130,
87,,Surface,3,Image 1,1,131,
82,,Surface,3,Image 1,1,132,
103,,Surface,3,Image 1,1,133,
96,,Surface,3,Image 1,1,134,
101,,Surface,3,Image 1,1,135,
81,,Surface,3,Image 1,1,136,
76,,Surface,3,Image 1,1,137,
118,,Surface,3,Image 1,1,138,
208,,Surface,3,Image 1,1,139,
122,,Surface,3,Image 1,1,140,
114,,Surface,3,Image 1,1,141,
80,,Surface,3,Image 1,1,142,
112,,Surface,3,Image 1,1,143,
120,,Surface,3,Image 1,1,144,
91,,Surface,3,Image 1,1,145,
117,,Surface,3,Image 1,1,146,
110,,Surface,3,Image 1,1,147,
76,,Surface,3,Image 1,1,148,
94,,Surface,3,Image 1,1,149,
82,,Surface,3,Image 1,1,150,
133,,Surface,3,Image 1,1,151,
128,,Surface,3,Image 1,1,152,
87,,Surface,3,Image 1,1,153,
93,,Surface,3,Image 1,1,154,
226,,Surface,3,Image 1,1,155,
161,,Surface,3,Image 1,1,156,
175,,Surface,3,Image 1,1,157,
119,,Surface,3,Image 1,1,158,
85,,Surface,3,Image 1,1,159,
107,,Surface,3,Image 1,1,160,
167,,Surface,3,Image 1,1,161,
146,,Surface,3,Image 1,1,162,
124,,Surface,3,Image 1,1,163,
108,,Surface,3,Image 1,1,164,
234,,Surface,3,Image 1,1,165,
92,,Surface,3,Image 1,1,166,
114,,Surface,3,Image 1,1,167,
117,,Surface,3,Image 1,1,168,
96,,Surface,3,Image 1,1,169,
126,,Surface,3,Image 1,1,170,
113,,Surface,3,Image 1,1,171,
109,,Surface,3,Image 1,1,172,
83,,Surface,3,Image 1,1,173,
99,,Surface,3,Image 1,1,174,
78,,Surface,3,Image 1,1,175,
145,,Surface,3,Image 1,1,176,
80,,Surface,3,Image 1,1,177,
104,,Surface,3,Image 1,1,178,
123,,Surface,3,Image 1,1,179,
142,,Surface,3,Image 1,1,180,
128,,Surface,3,Image 1,1,181,
80,,Surface,3,Image 1,1,182,
124,,Surface,3,Image 1,1,183,
98,,Surface,3,Image 1,1,184,
81,,Surface,3,Image 1,1,185,
168,,Surface,3,Image 1,1,186,
88,,Surface,3,Image 1,1,187,
84,,Surface,3,Image 1,1,188,
153,,Surface,3,Image 1,1,189,
99,,Surface,3,Image 1,1,190,
100,,Surface,3,Image 1,1,191,
