
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
-23.3436,36.367,100.229,um,Surface,Position Reference Frame,Reference Frame 1,1,152,
-66.5893,64.1076,120.465,um,Surface,Position Reference Frame,Reference Frame 1,1,153,
-64.0668,58.5904,113.946,um,Surface,Position Reference Frame,Reference Frame 1,1,154,
-63.0415,64.8929,114.563,um,Surface,Position Reference Frame,Reference Frame 1,1,155,
-60.65,51.8806,113.419,um,Surface,Position Reference Frame,Reference Frame 1,1,156,
-57.0304,62.6549,114.524,um,Surface,Position Reference Frame,Reference Frame 1,1,157,
-58.1439,56.5718,114.676,um,Surface,Position Reference Frame,Reference Frame 1,1,158,
-49.7201,54.7195,106.247,um,Surface,Position Reference Frame,Reference Frame 1,1,159,
-53.1115,59.4433,111.475,um,Surface,Position Reference Frame,Reference Frame 1,1,160,
-44.6599,52.2056,107.951,um,Surface,Position Reference Frame,Reference Frame 1,1,161,
-46.2541,57.4719,111.708,um,Surface,Position Reference Frame,Reference Frame 1,1,162,
-45.8898,54.9079,115.018,um,Surface,Position Reference Frame,Reference Frame 1,1,163,
-49.8525,58.4755,117.299,um,Surface,Position Reference Frame,Reference Frame 1,1,164,
-41.6823,48.8473,105.739,um,Surface,Position Reference Frame,Reference Frame 1,1,165,
-33.736,51.9038,105.327,um,Surface,Position Reference Frame,Reference Frame 1,1,166,
-36.7049,50.9995,108.456,um,Surface,Position Reference Frame,Reference Frame 1,1,167,
-39.6651,51.0027,112.653,um,Surface,Position Reference Frame,Reference Frame 1,1,168,
-31.1206,52.1557,111.518,um,Surface,Position Reference Frame,Reference Frame 1,1,169,
-27.9952,50.1888,100.486,um,Surface,Position Reference Frame,Reference Frame 1,1,170,
-25.7184,44.9229,99.118,um,Surface,Position Reference Frame,Reference Frame 1,1,171,
-20.3323,47.7342,96.9207,um,Surface,Position Reference Frame,Reference Frame 1,1,172,
-21.4571,41.4321,103.978,um,Surface,Position Reference Frame,Reference Frame 1,1,173,
-25.1703,49.7149,106.325,um,Surface,Position Reference Frame,Reference Frame 1,1,174,
-27.6363,45.184,107.97,um,Surface,Position Reference Frame,Reference Frame 1,1,175,
-15.4596,45.9417,106.088,um,Surface,Position Reference Frame,Reference Frame 1,1,176,
-24.2156,45.2529,112.398,um,Surface,Position Reference Frame,Reference Frame 1,1,177,
-23.9732,48.1655,115.116,um,Surface,Position Reference Frame,Reference Frame 1,1,178,
-11.1237,49.4165,96.6908,um,Surface,Position Reference Frame,Reference Frame 1,1,179,
-7.3885,47.7036,100.961,um,Surface,Position Reference Frame,Reference Frame 1,1,180,
-62.7512,77.3527,118.608,um,Surface,Position Reference Frame,Reference Frame 1,1,181,
-63.6283,70.3314,120.046,um,Surface,Position Reference Frame,Reference Frame 1,1,182,
-65.6347,77.6281,122.79,um,Surface,Position Reference Frame,Reference Frame 1,1,183,
-67.2332,72.0183,125.052,um,Surface,Position Reference Frame,Reference Frame 1,1,184,
-51.0754,72.3098,111.062,um,Surface,Position Reference Frame,Reference Frame 1,1,185,
-57.9892,69.1112,115.828,um,Surface,Position Reference Frame,Reference Frame 1,1,186,
-52.2787,65.3111,113.946,um,Surface,Position Reference Frame,Reference Frame 1,1,187,
-47.8566,71.2792,118.008,um,Surface,Position Reference Frame,Reference Frame 1,1,188,
-58.5205,73.9036,122.532,um,Surface,Position Reference Frame,Reference Frame 1,1,189,
-51.9163,73.6152,120.596,um,Surface,Position Reference Frame,Reference Frame 1,1,190,
-54.2953,63.3501,120.948,um,Surface,Position Reference Frame,Reference Frame 1,1,191,
-60.7614,66.4007,123.538,um,Surface,Position Reference Frame,Reference Frame 1,1,192,
-51.9925,72.0411,125.529,um,Surface,Position Reference Frame,Reference Frame 1,1,193,
-54.5701,65.5953,126.459,um,Surface,Position Reference Frame,Reference Frame 1,1,194,
-45.673,71.2183,108.558,um,Surface,Position Reference Frame,Reference Frame 1,1,195,
-46.1282,63.8239,111.812,um,Surface,Position Reference Frame,Reference Frame 1,1,196,
-39.0251,67.5469,112.713,um,Surface,Position Reference Frame,Reference Frame 1,1,197,
-42.312,69.0703,115.776,um,Surface,Position Reference Frame,Reference Frame 1,1,198,
-38.1252,58.7597,114.217,um,Surface,Position Reference Frame,Reference Frame 1,1,199,
-34.9965,67.9562,115.158,um,Surface,Position Reference Frame,Reference Frame 1,1,200,
-46.3838,66.2286,120.405,um,Surface,Position Reference Frame,Reference Frame 1,1,201,
-42.6162,58.5116,119.728,um,Surface,Position Reference Frame,Reference Frame 1,1,202,
-34.8185,67.6424,121.69,um,Surface,Position Reference Frame,Reference Frame 1,1,203,
-35.0511,58.3351,103.783,um,Surface,Position Reference Frame,Reference Frame 1,1,204,
-29.8932,55.5245,102.817,um,Surface,Position Reference Frame,Reference Frame 1,1,205,
-32.8631,66.6294,105.971,um,Surface,Position Reference Frame,Reference Frame 1,1,206,
-34.1717,59.7297,109.558,um,Surface,Position Reference Frame,Reference Frame 1,1,207,
-27.7518,60.0876,110.405,um,Surface,Position Reference Frame,Reference Frame 1,1,208,
-27.1611,65.7251,110.87,um,Surface,Position Reference Frame,Reference Frame 1,1,209,
-31.7871,63.062,112.771,um,Surface,Position Reference Frame,Reference Frame 1,1,210,
-36.269,62.3681,116.084,um,Surface,Position Reference Frame,Reference Frame 1,1,211,
-29.3515,60.7507,118.304,um,Surface,Position Reference Frame,Reference Frame 1,1,212,
-17.4684,61.7881,102.186,um,Surface,Position Reference Frame,Reference Frame 1,1,213,
-11.8478,63.3552,101.734,um,Surface,Position Reference Frame,Reference Frame 1,1,214,
-22.3356,58.0764,106.274,um,Surface,Position Reference Frame,Reference Frame 1,1,215,
-17.2628,56.228,103.582,um,Surface,Position Reference Frame,Reference Frame 1,1,216,
-18.6557,60.7508,108.226,um,Surface,Position Reference Frame,Reference Frame 1,1,217,
-22.2573,64.7797,110.129,um,Surface,Position Reference Frame,Reference Frame 1,1,218,
-13.2149,53.5117,109.525,um,Surface,Position Reference Frame,Reference Frame 1,1,219,
-17.7764,59.4746,113.177,um,Surface,Position Reference Frame,Reference Frame 1,1,220,
-23.4831,53.4519,113.628,um,Surface,Position Reference Frame,Reference Frame 1,1,221,
-7.75498,54.1362,93.7076,um,Surface,Position Reference Frame,Reference Frame 1,1,222,
-3.6953,56.3958,94.375,um,Surface,Position Reference Frame,Reference Frame 1,1,223,
-12.3553,51.6544,102.13,um,Surface,Position Reference Frame,Reference Frame 1,1,224,
-1.42405,58.9844,98.8042,um,Surface,Position Reference Frame,Reference Frame 1,1,225,
-9.13161,57.4845,100.179,um,Surface,Position Reference Frame,Reference Frame 1,1,226,
-8.24611,57.3877,105.22,um,Surface,Position Reference Frame,Reference Frame 1,1,227,
-10.3413,53.8852,105.784,um,Surface,Position Reference Frame,Reference Frame 1,1,228,
-6.66775,61.2268,109.391,um,Surface,Position Reference Frame,Reference Frame 1,1,229,
-0.15366,50.4268,95.111,um,Surface,Position Reference Frame,Reference Frame 1,1,230,
-0.12195,47.9423,99.0302,um,Surface,Position Reference Frame,Reference Frame 1,1,231,
-65.3243,88.8471,114.578,um,Surface,Position Reference Frame,Reference Frame 1,1,232,
-64.538,89.6171,122.391,um,Surface,Position Reference Frame,Reference Frame 1,1,233,
-59.5199,82.2443,119.322,um,Surface,Position Reference Frame,Reference Frame 1,1,234,
-59.1431,90.902,121.823,um,Surface,Position Reference Frame,Reference Frame 1,1,235,
-60.3301,86.5148,122.888,um,Surface,Position Reference Frame,Reference Frame 1,1,236,
-64.2477,83.1047,123.77,um,Surface,Position Reference Frame,Reference Frame 1,1,237,
-49.3011,75.885,111.269,um,Surface,Position Reference Frame,Reference Frame 1,1,238,
-50.13,83.6289,113.874,um,Surface,Position Reference Frame,Reference Frame 1,1,239,
-56.4184,90.7529,117.469,um,Surface,Position Reference Frame,Reference Frame 1,1,240,
-55.1411,79.8212,116.587,um,Surface,Position Reference Frame,Reference Frame 1,1,241,
-54.9767,88.9885,122.746,um,Surface,Position Reference Frame,Reference Frame 1,1,242,
