
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
14,,Surface,3,Image 1,1,0,
15,,Surface,3,Image 1,1,1,
10,,Surface,3,Image 1,1,2,
11,,Surface,3,Image 1,1,3,
9,,Surface,3,Image 1,1,4,
12,,Surface,3,Image 1,1,5,
9,,Surface,3,Image 1,1,6,
13,,Surface,3,Image 1,1,7,
13,,Surface,3,Image 1,1,8,
16,,Surface,3,Image 1,1,9,
24,,Surface,3,Image 1,1,10,
16,,Surface,3,Image 1,1,11,
18,,Surface,3,Image 1,1,12,
14,,Surface,3,Image 1,1,13,
16,,Surface,3,Image 1,1,14,
15,,Surface,3,Image 1,1,15,
14,,Surface,3,Image 1,1,16,
15,,Surface,3,Image 1,1,17,
38,,Surface,3,Image 1,1,18,
13,,Surface,3,Image 1,1,19,
11,,Surface,3,Image 1,1,20,
9,,Surface,3,Image 1,1,21,
10,,Surface,3,Image 1,1,22,
19,,Surface,3,Image 1,1,23,
13,,Surface,3,Image 1,1,24,
15,,Surface,3,Image 1,1,25,
13,,Surface,3,Image 1,1,26,
23,,Surface,3,Image 1,1,27,
18,,Surface,3,Image 1,1,28,
16,,Surface,3,Image 1,1,29,
14,,Surface,3,Image 1,1,30,
16,,Surface,3,Image 1,1,31,
12,,Surface,3,Image 1,1,32,
18,,Surface,3,Image 1,1,33,
17,,Surface,3,Image 1,1,34,
15,,Surface,3,Image 1,1,35,
19,,Surface,3,Image 1,1,36,
15,,Surface,3,Image 1,1,37,
15,,Surface,3,Image 1,1,38,
16,,Surface,3,Image 1,1,39,
10,,Surface,3,Image 1,1,40,
16,,Surface,3,Image 1,1,41,
17,,Surface,3,Image 1,1,42,
14,,Surface,3,Image 1,1,43,
21,,Surface,3,Image 1,1,44,
18,,Surface,3,Image 1,1,45,
20,,Surface,3,Image 1,1,46,
8,,Surface,3,Image 1,1,47,
10,,Surface,3,Image 1,1,48,
14,,Surface,3,Image 1,1,49,
10,,Surface,3,Image 1,1,50,
21,,Surface,3,Image 1,1,51,
11,,Surface,3,Image 1,1,52,
15,,Surface,3,Image 1,1,53,
14,,Surface,3,Image 1,1,54,
23,,Surface,3,Image 1,1,55,
15,,Surface,3,Image 1,1,56,
13,,Surface,3,Image 1,1,57,
15,,Surface,3,Image 1,1,58,
32,,Surface,3,Image 1,1,59,
30,,Surface,3,Image 1,1,60,
61,,Surface,3,Image 1,1,61,
15,,Surface,3,Image 1,1,62,
15,,Surface,3,Image 1,1,63,
15,,Surface,3,Image 1,1,64,
12,,Surface,3,Image 1,1,65,
14,,Surface,3,Image 1,1,66,
18,,Surface,3,Image 1,1,67,
16,,Surface,3,Image 1,1,68,
15,,Surface,3,Image 1,1,69,
15,,Surface,3,Image 1,1,70,
11,,Surface,3,Image 1,1,71,
15,,Surface,3,Image 1,1,72,
19,,Surface,3,Image 1,1,73,
15,,Surface,3,Image 1,1,74,
17,,Surface,3,Image 1,1,75,
15,,Surface,3,Image 1,1,76,
18,,Surface,3,Image 1,1,77,
17,,Surface,3,Image 1,1,78,
13,,Surface,3,Image 1,1,79,
12,,Surface,3,Image 1,1,80,
16,,Surface,3,Image 1,1,81,
14,,Surface,3,Image 1,1,82,
16,,Surface,3,Image 1,1,83,
12,,Surface,3,Image 1,1,84,
12,,Surface,3,Image 1,1,85,
14,,Surface,3,Image 1,1,86,
19,,Surface,3,Image 1,1,87,
24,,Surface,3,Image 1,1,88,
12,,Surface,3,Image 1,1,89,
14,,Surface,3,Image 1,1,90,
13,,Surface,3,Image 1,1,91,
16,,Surface,3,Image 1,1,92,
15,,Surface,3,Image 1,1,93,
13,,Surface,3,Image 1,1,94,
14,,Surface,3,Image 1,1,95,
12,,Surface,3,Image 1,1,96,
13,,Surface,3,Image 1,1,97,
9,,Surface,3,Image 1,1,98,
14,,Surface,3,Image 1,1,99,
10,,Surface,3,Image 1,1,100,
14,,Surface,3,Image 1,1,101,
16,,Surface,3,Image 1,1,102,
10,,Surface,3,Image 1,1,103,
15,,Surface,3,Image 1,1,104,
14,,Surface,3,Image 1,1,105,
12,,Surface,3,Image 1,1,106,
13,,Surface,3,Image 1,1,107,
15,,Surface,3,Image 1,1,108,
216,,Surface,3,Image 1,1,109,
19,,Surface,3,Image 1,1,110,
11,,Surface,3,Image 1,1,111,
18,,Surface,3,Image 1,1,112,
11,,Surface,3,Image 1,1,113,
14,,Surface,3,Image 1,1,114,
17,,Surface,3,Image 1,1,115,
16,,Surface,3,Image 1,1,116,
17,,Surface,3,Image 1,1,117,
15,,Surface,3,Image 1,1,118,
9,,Surface,3,Image 1,1,119,
15,,Surface,3,Image 1,1,120,
14,,Surface,3,Image 1,1,121,
13,,Surface,3,Image 1,1,122,
31,,Surface,3,Image 1,1,123,
14,,Surface,3,Image 1,1,124,
13,,Surface,3,Image 1,1,125,
16,,Surface,3,Image 1,1,126,
14,,Surface,3,Image 1,1,127,
17,,Surface,3,Image 1,1,128,
14,,Surface,3,Image 1,1,129,
13,,Surface,3,Image 1,1,130,
