
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
15,,Surface,3,Image 1,1,0,
14,,Surface,3,Image 1,1,1,
16,,Surface,3,Image 1,1,2,
15,,Surface,3,Image 1,1,3,
10,,Surface,3,Image 1,1,4,
15,,Surface,3,Image 1,1,5,
15,,Surface,3,Image 1,1,6,
8,,Surface,3,Image 1,1,7,
9,,Surface,3,Image 1,1,8,
17,,Surface,3,Image 1,1,9,
12,,Surface,3,Image 1,1,10,
15,,Surface,3,Image 1,1,11,
10,,Surface,3,Image 1,1,12,
6,,Surface,3,Image 1,1,13,
15,,Surface,3,Image 1,1,14,
14,,Surface,3,Image 1,1,15,
12,,Surface,3,Image 1,1,16,
16,,Surface,3,Image 1,1,17,
14,,Surface,3,Image 1,1,18,
14,,Surface,3,Image 1,1,19,
13,,Surface,3,Image 1,1,20,
17,,Surface,3,Image 1,1,21,
49,,Surface,3,Image 1,1,22,
21,,Surface,3,Image 1,1,23,
19,,Surface,3,Image 1,1,24,
15,,Surface,3,Image 1,1,25,
134,,Surface,3,Image 1,1,26,
137,,Surface,3,Image 1,1,27,
129,,Surface,3,Image 1,1,28,
122,,Surface,3,Image 1,1,29,
54,,Surface,3,Image 1,1,30,
106,,Surface,3,Image 1,1,31,
58,,Surface,3,Image 1,1,32,
16,,Surface,3,Image 1,1,33,
107,,Surface,3,Image 1,1,34,
95,,Surface,3,Image 1,1,35,
21,,Surface,3,Image 1,1,36,
46,,Surface,3,Image 1,1,37,
110,,Surface,3,Image 1,1,38,
102,,Surface,3,Image 1,1,39,
24,,Surface,3,Image 1,1,40,
18,,Surface,3,Image 1,1,41,
15,,Surface,3,Image 1,1,42,
20,,Surface,3,Image 1,1,43,
35,,Surface,3,Image 1,1,44,
13,,Surface,3,Image 1,1,45,
17,,Surface,3,Image 1,1,46,
23,,Surface,3,Image 1,1,47,
16,,Surface,3,Image 1,1,48,
16,,Surface,3,Image 1,1,49,
16,,Surface,3,Image 1,1,50,
18,,Surface,3,Image 1,1,51,
19,,Surface,3,Image 1,1,52,
27,,Surface,3,Image 1,1,53,
17,,Surface,3,Image 1,1,54,
17,,Surface,3,Image 1,1,55,
16,,Surface,3,Image 1,1,56,
21,,Surface,3,Image 1,1,57,
41,,Surface,3,Image 1,1,58,
17,,Surface,3,Image 1,1,59,
17,,Surface,3,Image 1,1,60,
17,,Surface,3,Image 1,1,61,
18,,Surface,3,Image 1,1,62,
12,,Surface,3,Image 1,1,63,
18,,Surface,3,Image 1,1,64,
27,,Surface,3,Image 1,1,65,
34,,Surface,3,Image 1,1,66,
42,,Surface,3,Image 1,1,67,
23,,Surface,3,Image 1,1,68,
15,,Surface,3,Image 1,1,69,
20,,Surface,3,Image 1,1,70,
15,,Surface,3,Image 1,1,71,
12,,Surface,3,Image 1,1,72,
21,,Surface,3,Image 1,1,73,
43,,Surface,3,Image 1,1,74,
18,,Surface,3,Image 1,1,75,
19,,Surface,3,Image 1,1,76,
18,,Surface,3,Image 1,1,77,
15,,Surface,3,Image 1,1,78,
15,,Surface,3,Image 1,1,79,
38,,Surface,3,Image 1,1,80,
25,,Surface,3,Image 1,1,81,
67,,Surface,3,Image 1,1,82,
18,,Surface,3,Image 1,1,83,
16,,Surface,3,Image 1,1,84,
96,,Surface,3,Image 1,1,85,
24,,Surface,3,Image 1,1,86,
69,,Surface,3,Image 1,1,87,
25,,Surface,3,Image 1,1,88,
16,,Surface,3,Image 1,1,89,
16,,Surface,3,Image 1,1,90,
85,,Surface,3,Image 1,1,91,
22,,Surface,3,Image 1,1,92,
54,,Surface,3,Image 1,1,93,
16,,Surface,3,Image 1,1,94,
71,,Surface,3,Image 1,1,95,
17,,Surface,3,Image 1,1,96,
20,,Surface,3,Image 1,1,97,
12,,Surface,3,Image 1,1,98,
16,,Surface,3,Image 1,1,99,
17,,Surface,3,Image 1,1,100,
17,,Surface,3,Image 1,1,101,
16,,Surface,3,Image 1,1,102,
13,,Surface,3,Image 1,1,103,
