
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
122.724,116.61,28.4216,um,Surface,Position,1,0,
119.665,116.437,29.0598,um,Surface,Position,1,1,
126.255,115.839,28.9282,um,Surface,Position,1,2,
124.243,119.811,29.1024,um,Surface,Position,1,3,
117.546,122.728,29.4062,um,Surface,Position,1,4,
113.011,121.912,28.8457,um,Surface,Position,1,5,
114.858,116.672,30.3728,um,Surface,Position,1,6,
116.533,105.694,33.3484,um,Surface,Position,1,7,
152.874,106.668,29.8082,um,Surface,Position,1,8,
147.669,114.283,29.4188,um,Surface,Position,1,9,
145.755,105.531,32.1536,um,Surface,Position,1,10,
156.664,106.165,29.2383,um,Surface,Position,1,11,
127.255,80.4745,29.5592,um,Surface,Position,1,12,
112.526,79.1047,34.2581,um,Surface,Position,1,13,
137.227,71.7564,30.5623,um,Surface,Position,1,14,
146.475,73.7791,31.7611,um,Surface,Position,1,15,
148.67,80.021,31.9427,um,Surface,Position,1,16,
149.658,66.1398,31.8625,um,Surface,Position,1,17,
130.448,75.2575,31.0156,um,Surface,Position,1,18,
143.546,78.4433,32.8769,um,Surface,Position,1,19,
134.063,75.0048,30.1448,um,Surface,Position,1,20,
167.3,76.6185,31.0857,um,Surface,Position,1,21,
155.012,79.2859,32.3009,um,Surface,Position,1,22,
112.995,102.172,31.167,um,Surface,Position,1,23,
153.051,97.3398,29.4927,um,Surface,Position,1,24,
152.198,102.132,31.2884,um,Surface,Position,1,25,
147.012,86.9636,31.4314,um,Surface,Position,1,26,
134.873,102.91,31.5351,um,Surface,Position,1,27,
136.474,84.5899,33.0968,um,Surface,Position,1,28,
162.516,85.481,30.4353,um,Surface,Position,1,29,
154.796,87.9343,29.0604,um,Surface,Position,1,30,
154.712,103.092,25.5367,um,Surface,Position,1,31,
166.244,87.7662,25.9427,um,Surface,Position,1,32,
160.338,103.232,26.0411,um,Surface,Position,1,33,
166.442,82.2896,26.7394,um,Surface,Position,1,34,
160.306,98.457,28.5122,um,Surface,Position,1,35,
172.008,87.5776,28.4156,um,Surface,Position,1,36,
161.356,91.5366,28.8046,um,Surface,Position,1,37,
116.696,115.468,25.4923,um,Surface,Position,1,38,
117.44,126.979,25.1537,um,Surface,Position,1,39,
117.87,108.663,26.3701,um,Surface,Position,1,40,
128.712,115.25,25.5666,um,Surface,Position,1,41,
127.918,121.158,25.5142,um,Surface,Position,1,42,
116.898,112.618,27.8843,um,Surface,Position,1,43,
151.428,107.123,24.7902,um,Surface,Position,1,44,
152.543,115.07,24.8144,um,Surface,Position,1,45,
137.389,115.442,24.816,um,Surface,Position,1,46,
143.701,115.374,25.3309,um,Surface,Position,1,47,
143.111,109.812,25.396,um,Surface,Position,1,48,
134.649,114.989,27.2915,um,Surface,Position,1,49,
131.537,118.885,27.3889,um,Surface,Position,1,50,
156.06,112.114,23.4689,um,Surface,Position,1,51,
166.727,108.962,25.1352,um,Surface,Position,1,52,
160.463,118.059,26.0689,um,Surface,Position,1,53,
171.782,108.377,28.3224,um,Surface,Position,1,54,
163.273,120.823,28.3756,um,Surface,Position,1,55,
114.501,134.366,26.3731,um,Surface,Position,1,56,
113.675,138.375,28.3776,um,Surface,Position,1,57,
158.507,135.846,23.3401,um,Surface,Position,1,58,
113.556,51.8963,22.949,um,Surface,Position,1,59,
128.333,45.5627,25.3941,um,Surface,Position,1,60,
126.384,55.7328,25.5807,um,Surface,Position,1,61,
129.37,48.7677,24.0964,um,Surface,Position,1,62,
156.826,47.2887,22.5037,um,Surface,Position,1,63,
112.892,71.3618,24.0772,um,Surface,Position,1,64,
116.247,75.0869,24.7459,um,Surface,Position,1,65,
124.654,69.2891,23.3352,um,Surface,Position,1,66,
113.798,64.6414,23.8637,um,Surface,Position,1,67,
122.347,79.1631,25.6078,um,Surface,Position,1,68,
122.121,74.5948,27.3335,um,Surface,Position,1,69,
138.071,72.4397,24.9557,um,Surface,Position,1,70,
149.744,76.3809,24.5153,um,Surface,Position,1,71,
145.059,77.924,25.9644,um,Surface,Position,1,72,
130.825,76.8752,26.3416,um,Surface,Position,1,73,
131.356,68.6987,26.1548,um,Surface,Position,1,74,
149.322,68.9898,26.9665,um,Surface,Position,1,75,
144.578,73.82,27.775,um,Surface,Position,1,76,
145.682,68.4636,28.3121,um,Surface,Position,1,77,
140.944,68.0874,27.419,um,Surface,Position,1,78,
129.281,71.2486,27.7018,um,Surface,Position,1,79,
134.025,76.0838,28.1872,um,Surface,Position,1,80,
147.635,57.2473,29.3517,um,Surface,Position,1,81,
175.414,80.265,23.3202,um,Surface,Position,1,82,
178.29,68.3031,24.3983,um,Surface,Position,1,83,
156.004,71.13,26.1328,um,Surface,Position,1,84,
162.566,76.2129,27.4782,um,Surface,Position,1,85,
160.455,68.2438,27.7028,um,Surface,Position,1,86,
161.82,61.5538,28.8108,um,Surface,Position,1,87,
158.749,78.9015,28.0516,um,Surface,Position,1,88,
