
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
51.9809,20.1816,64.5342,um,Surface,Position Reference Frame,Reference Frame 1,1,74,
51.3664,31.4854,65.0506,um,Surface,Position Reference Frame,Reference Frame 1,1,75,
67.2018,13.8956,61.4109,um,Surface,Position Reference Frame,Reference Frame 1,1,76,
75.5453,24.4193,61.937,um,Surface,Position Reference Frame,Reference Frame 1,1,77,
69.7813,24.686,62.0468,um,Surface,Position Reference Frame,Reference Frame 1,1,78,
73.3568,28.8063,64.0612,um,Surface,Position Reference Frame,Reference Frame 1,1,79,
66.1132,21.5554,65.1071,um,Surface,Position Reference Frame,Reference Frame 1,1,80,
74.6341,10.6803,62.2067,um,Surface,Position Reference Frame,Reference Frame 1,1,81,
78.3171,12.9534,65.3605,um,Surface,Position Reference Frame,Reference Frame 1,1,82,
30.9896,54.8727,59.7376,um,Surface,Position Reference Frame,Reference Frame 1,1,84,
46,60.9088,60.8948,um,Surface,Position Reference Frame,Reference Frame 1,1,85,
27.5659,43.9206,61.1311,um,Surface,Position Reference Frame,Reference Frame 1,1,86,
38.7668,44.8208,62.5402,um,Surface,Position Reference Frame,Reference Frame 1,1,87,
37.9739,41.6335,62.9717,um,Surface,Position Reference Frame,Reference Frame 1,1,88,
41.479,63.3861,60.7593,um,Surface,Position Reference Frame,Reference Frame 1,1,89,
35.882,52.2055,63.3784,um,Surface,Position Reference Frame,Reference Frame 1,1,90,
40.7085,53.5412,61.6765,um,Surface,Position Reference Frame,Reference Frame 1,1,91,
43.9021,56.4678,59.871,um,Surface,Position Reference Frame,Reference Frame 1,1,92,
36.3931,46.6468,65.5777,um,Surface,Position Reference Frame,Reference Frame 1,1,93,
31.9165,63.343,64.2696,um,Surface,Position Reference Frame,Reference Frame 1,1,94,
63.0529,48.6934,61.0544,um,Surface,Position Reference Frame,Reference Frame 1,1,95,
41.9964,39.2912,60.6636,um,Surface,Position Reference Frame,Reference Frame 1,1,96,
55.9348,40.3233,60.3147,um,Surface,Position Reference Frame,Reference Frame 1,1,97,
49.2723,40.5775,60.9033,um,Surface,Position Reference Frame,Reference Frame 1,1,98,
60.3687,44.5398,63.4374,um,Surface,Position Reference Frame,Reference Frame 1,1,99,
47.9239,55.4541,62.1682,um,Surface,Position Reference Frame,Reference Frame 1,1,100,
59.9086,37.9601,65.9892,um,Surface,Position Reference Frame,Reference Frame 1,1,101,
49.1136,45.0534,64.0388,um,Surface,Position Reference Frame,Reference Frame 1,1,102,
56.1375,58.3132,64.7043,um,Surface,Position Reference Frame,Reference Frame 1,1,103,
53.5665,42.7978,65.0523,um,Surface,Position Reference Frame,Reference Frame 1,1,104,
70.7939,45.8586,60.8447,um,Surface,Position Reference Frame,Reference Frame 1,1,105,
68.7184,33.2131,65.5763,um,Surface,Position Reference Frame,Reference Frame 1,1,106,
22.5596,69.668,64.0993,um,Surface,Position Reference Frame,Reference Frame 1,1,107,
25.067,70.6642,60.9623,um,Surface,Position Reference Frame,Reference Frame 1,1,108,
41.5437,85.039,61.4531,um,Surface,Position Reference Frame,Reference Frame 1,1,109,
41.2236,76.1914,62.2153,um,Surface,Position Reference Frame,Reference Frame 1,1,110,
32.9315,81.2288,64.0968,um,Surface,Position Reference Frame,Reference Frame 1,1,111,
39.7882,67.5916,65.2156,um,Surface,Position Reference Frame,Reference Frame 1,1,112,
69.6433,59.7574,59.6168,um,Surface,Position Reference Frame,Reference Frame 1,1,113,
66.0292,62.0016,61.3127,um,Surface,Position Reference Frame,Reference Frame 1,1,114,
51.6637,65.2781,62.8388,um,Surface,Position Reference Frame,Reference Frame 1,1,115,
56.1151,71.909,64.3664,um,Surface,Position Reference Frame,Reference Frame 1,1,116,
34.3855,-1.48376,65.2136,um,Surface,Position Reference Frame,Reference Frame 1,1,119,
42.3786,8.2266,65.6803,um,Surface,Position Reference Frame,Reference Frame 1,1,120,
42.484,3.97324,66.3904,um,Surface,Position Reference Frame,Reference Frame 1,1,121,
25.9621,26.3356,65.2677,um,Surface,Position Reference Frame,Reference Frame 1,1,128,
32.8653,15.8916,66.7299,um,Surface,Position Reference Frame,Reference Frame 1,1,129,
68.3606,34.2049,59.8718,um,Surface,Position Reference Frame,Reference Frame 1,1,130,
75.4243,34.7108,60.9941,um,Surface,Position Reference Frame,Reference Frame 1,1,131,
89.508,34.4928,59.8032,um,Surface,Position Reference Frame,Reference Frame 1,1,132,
24.6503,73.7671,54.0066,um,Surface,Position Reference Frame,Reference Frame 1,1,133,
24.145,85.6177,59.4553,um,Surface,Position Reference Frame,Reference Frame 1,1,134,
42.9359,81.212,54.9739,um,Surface,Position Reference Frame,Reference Frame 1,1,135,
39.1867,66.9442,55.575,um,Surface,Position Reference Frame,Reference Frame 1,1,136,
35.6319,89.2926,54.9221,um,Surface,Position Reference Frame,Reference Frame 1,1,137,
45.4997,64.6712,55.9363,um,Surface,Position Reference Frame,Reference Frame 1,1,138,
26.9728,70.2819,55.6827,um,Surface,Position Reference Frame,Reference Frame 1,1,139,
34.4367,80.8027,56.3077,um,Surface,Position Reference Frame,Reference Frame 1,1,140,
30.8455,67.4047,57.2884,um,Surface,Position Reference Frame,Reference Frame 1,1,141,
48.4818,78.9971,59.5767,um,Surface,Position Reference Frame,Reference Frame 1,1,142,
70.4974,78.2015,55.4842,um,Surface,Position Reference Frame,Reference Frame 1,1,143,
66.3234,61.6133,54.393,um,Surface,Position Reference Frame,Reference Frame 1,1,144,
62.4804,73.6633,56.3432,um,Surface,Position Reference Frame,Reference Frame 1,1,145,
61.4325,69.4005,57.288,um,Surface,Position Reference Frame,Reference Frame 1,1,146,
72.2121,66.2386,59.7244,um,Surface,Position Reference Frame,Reference Frame 1,1,147,
51.5651,70.491,59.0168,um,Surface,Position Reference Frame,Reference Frame 1,1,148,
50.0435,86.9609,57.8931,um,Surface,Position Reference Frame,Reference Frame 1,1,149,
23.3855,13.9909,63.204,um,Surface,Position Reference Frame,Reference Frame 1,1,150,
48.2402,9.90808,61.9297,um,Surface,Position Reference Frame,Reference Frame 1,1,151,
47.4699,-5.2191,65.5651,um,Surface,Position Reference Frame,Reference Frame 1,1,152,
36.3633,14.2359,65.0363,um,Surface,Position Reference Frame,Reference Frame 1,1,153,
60.1624,-5.31843,61.9329,um,Surface,Position Reference Frame,Reference Frame 1,1,155,
62.7885,1.46572,65.815,um,Surface,Position Reference Frame,Reference Frame 1,1,156,
22.631,22.4571,60.39,um,Surface,Position Reference Frame,Reference Frame 1,1,161,
34.5926,18.2419,62.3316,um,Surface,Position Reference Frame,Reference Frame 1,1,162,
35.2289,25.6788,62.5679,um,Surface,Position Reference Frame,Reference Frame 1,1,163,
27.1306,21.9597,61.8803,um,Surface,Position Reference Frame,Reference Frame 1,1,164,
54.4749,24.3333,60.865,um,Surface,Position Reference Frame,Reference Frame 1,1,165,
48.4817,28.8485,59.8935,um,Surface,Position Reference Frame,Reference Frame 1,1,166,
26.8302,23.2641,51.8923,um,Surface,Position Reference Frame,Reference Frame 1,1,167,
35.363,25.3015,53.7758,um,Surface,Position Reference Frame,Reference Frame 1,1,168,
33.0178,29.5212,54.5729,um,Surface,Position Reference Frame,Reference Frame 1,1,169,
28.6513,28.4923,55.172,um,Surface,Position Reference Frame,Reference Frame 1,1,170,
23.354,27.5349,55.6826,um,Surface,Position Reference Frame,Reference Frame 1,1,171,
37.2294,29.4221,56.4612,um,Surface,Position Reference Frame,Reference Frame 1,1,172,
28.9012,33.3229,57.2684,um,Surface,Position Reference Frame,Reference Frame 1,1,173,
26.1576,41.0776,57.7832,um,Surface,Position Reference Frame,Reference Frame 1,1,174,
32.2453,40.1062,58.9119,um,Surface,Position Reference Frame,Reference Frame 1,1,175,
36.053,37.9891,58.5899,um,Surface,Position Reference Frame,Reference Frame 1,1,176,
23.7149,35.7812,59.2498,um,Surface,Position Reference Frame,Reference Frame 1,1,177,
31.4693,21.1117,58.8835,um,Surface,Position Reference Frame,Reference Frame 1,1,178,
52.0218,28.3859,55.6988,um,Surface,Position Reference Frame,Reference Frame 1,1,179,
58.6896,27.4006,56.6495,um,Surface,Position Reference Frame,Reference Frame 1,1,180,
44.0851,14.0769,56.8564,um,Surface,Position Reference Frame,Reference Frame 1,1,181,
56.6213,18.0079,56.0844,um,Surface,Position Reference Frame,Reference Frame 1,1,182,
46.074,21.7068,55.6404,um,Surface,Position Reference Frame,Reference Frame 1,1,183,
57.8025,32.1962,58.1517,um,Surface,Position Reference Frame,Reference Frame 1,1,184,
51.1514,13.4392,58.4021,um,Surface,Position Reference Frame,Reference Frame 1,1,185,
40.496,30.2719,57.9077,um,Surface,Position Reference Frame,Reference Frame 1,1,186,
47.9021,16.3169,59.0165,um,Surface,Position Reference Frame,Reference Frame 1,1,187,
41.154,17.5182,59.0397,um,Surface,Position Reference Frame,Reference Frame 1,1,188,
62.6668,9.87436,55.1743,um,Surface,Position Reference Frame,Reference Frame 1,1,189,
76.3116,26.1118,55.5969,um,Surface,Position Reference Frame,Reference Frame 1,1,190,
65.0929,27.597,58.6087,um,Surface,Position Reference Frame,Reference Frame 1,1,191,
72.1898,17.1943,58.3202,um,Surface,Position Reference Frame,Reference Frame 1,1,192,
77.0977,20.1133,58.7242,um,Surface,Position Reference Frame,Reference Frame 1,1,193,
61.9515,13.1958,60.0478,um,Surface,Position Reference Frame,Reference Frame 1,1,194,
84.321,13.6408,58.6515,um,Surface,Position Reference Frame,Reference Frame 1,1,195,
