
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
136.326,130.935,31.7277,um,Surface,Position,1,0,
164.501,144.711,36.4233,um,Surface,Position,1,1,
165.885,137.274,37.8612,um,Surface,Position,1,2,
170.356,141.421,30.8297,um,Surface,Position,1,3,
173.141,131.962,30.7743,um,Surface,Position,1,4,
169.627,133.589,30.7009,um,Surface,Position,1,5,
134.628,166.043,41.5635,um,Surface,Position,1,6,
152.407,162.973,31.2473,um,Surface,Position,1,7,
148.87,162.593,38.1661,um,Surface,Position,1,8,
162.757,150.723,31.479,um,Surface,Position,1,9,
158.093,153.435,31.5129,um,Surface,Position,1,10,
154.506,155.744,34.9291,um,Surface,Position,1,11,
118.069,171.364,42.1378,um,Surface,Position,1,12,
135.378,170.203,38.7044,um,Surface,Position,1,13,
143.094,167.186,32.9987,um,Surface,Position,1,14,
171.536,99.7541,32.803,um,Surface,Position,1,15,
143.663,127.417,30.4375,um,Surface,Position,1,16,
175.109,120.407,31.1636,um,Surface,Position,1,17,
177.027,126.726,31.3075,um,Surface,Position,1,18,
173.648,114.84,36.0876,um,Surface,Position,1,19,
167.034,129.779,37.5378,um,Surface,Position,1,20,
159.379,150.71,15.7288,um,Surface,Position,1,21,
160.474,150.495,18.7501,um,Surface,Position,1,22,
163.246,155.501,23.4121,um,Surface,Position,1,23,
150.786,98.2083,20.8423,um,Surface,Position,1,24,
162.514,106.904,22.4528,um,Surface,Position,1,25,
173.85,104.029,26.5648,um,Surface,Position,1,26,
174.245,108.943,26.8761,um,Surface,Position,1,27,
184.115,103.147,14.7548,um,Surface,Position,1,28,
190.211,100.522,19.819,um,Surface,Position,1,29,
185.342,110.599,23.0943,um,Surface,Position,1,30,
142.568,122.708,15.4841,um,Surface,Position,1,31,
149.199,128.884,21.9172,um,Surface,Position,1,32,
147.54,119.496,28.569,um,Surface,Position,1,33,
155.407,125.827,17.8615,um,Surface,Position,1,34,
154.437,117.368,18.5531,um,Surface,Position,1,35,
166.228,120.844,24.4908,um,Surface,Position,1,36,
175.89,120.249,17.9977,um,Surface,Position,1,37,
169.385,119.401,19.885,um,Surface,Position,1,38,
174.25,116.001,23.3686,um,Surface,Position,1,39,
173.902,126.066,25.6812,um,Surface,Position,1,40,
180.882,126.456,15.6876,um,Surface,Position,1,41,
181.833,111.925,18.1161,um,Surface,Position,1,42,
183.277,125.105,20.7605,um,Surface,Position,1,43,
180.134,113.726,23.8011,um,Surface,Position,1,44,
123.254,140.482,24.2473,um,Surface,Position,1,45,
132.099,136.575,14.5066,um,Surface,Position,1,46,
138.843,138.658,24.7401,um,Surface,Position,1,47,
130.09,136.432,28.199,um,Surface,Position,1,48,
165.419,143.292,17.4171,um,Surface,Position,1,49,
164.995,147.087,24.3405,um,Surface,Position,1,50,
176.394,133.594,16.6014,um,Surface,Position,1,51,
170.679,142.85,20.4167,um,Surface,Position,1,52,
172.247,132.99,22.1709,um,Surface,Position,1,53,
178.367,129.86,22.5276,um,Surface,Position,1,54,
176.074,138.086,24.9233,um,Surface,Position,1,55,
159.459,149.786,4.59365,um,Surface,Position,1,56,
158.945,154.901,13.4014,um,Surface,Position,1,57,
166.287,151.454,15.0474,um,Surface,Position,1,58,
