
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
58,,Surface,3,Image 1,1,0,
135,,Surface,3,Image 1,1,1,
232,,Surface,3,Image 1,1,2,
123,,Surface,3,Image 1,1,3,
100,,Surface,3,Image 1,1,4,
59,,Surface,3,Image 1,1,5,
150,,Surface,3,Image 1,1,6,
62,,Surface,3,Image 1,1,7,
211,,Surface,3,Image 1,1,8,
143,,Surface,3,Image 1,1,9,
66,,Surface,3,Image 1,1,10,
67,,Surface,3,Image 1,1,11,
56,,Surface,3,Image 1,1,12,
68,,Surface,3,Image 1,1,13,
111,,Surface,3,Image 1,1,14,
187,,Surface,3,Image 1,1,15,
162,,Surface,3,Image 1,1,16,
169,,Surface,3,Image 1,1,17,
113,,Surface,3,Image 1,1,18,
74,,Surface,3,Image 1,1,19,
243,,Surface,3,Image 1,1,20,
81,,Surface,3,Image 1,1,21,
211,,Surface,3,Image 1,1,22,
185,,Surface,3,Image 1,1,23,
201,,Surface,3,Image 1,1,24,
83,,Surface,3,Image 1,1,25,
93,,Surface,3,Image 1,1,26,
82,,Surface,3,Image 1,1,27,
72,,Surface,3,Image 1,1,28,
103,,Surface,3,Image 1,1,29,
92,,Surface,3,Image 1,1,30,
80,,Surface,3,Image 1,1,31,
66,,Surface,3,Image 1,1,32,
80,,Surface,3,Image 1,1,33,
60,,Surface,3,Image 1,1,34,
253,,Surface,3,Image 1,1,35,
65,,Surface,3,Image 1,1,36,
63,,Surface,3,Image 1,1,37,
139,,Surface,3,Image 1,1,38,
66,,Surface,3,Image 1,1,39,
36,,Surface,3,Image 1,1,40,
30,,Surface,3,Image 1,1,41,
218,,Surface,3,Image 1,1,42,
115,,Surface,3,Image 1,1,43,
37,,Surface,3,Image 1,1,44,
43,,Surface,3,Image 1,1,45,
141,,Surface,3,Image 1,1,46,
55,,Surface,3,Image 1,1,47,
32,,Surface,3,Image 1,1,48,
53,,Surface,3,Image 1,1,49,
40,,Surface,3,Image 1,1,50,
152,,Surface,3,Image 1,1,51,
224,,Surface,3,Image 1,1,52,
114,,Surface,3,Image 1,1,53,
88,,Surface,3,Image 1,1,54,
233,,Surface,3,Image 1,1,55,
140,,Surface,3,Image 1,1,56,
232,,Surface,3,Image 1,1,57,
116,,Surface,3,Image 1,1,58,
154,,Surface,3,Image 1,1,59,
122,,Surface,3,Image 1,1,60,
240,,Surface,3,Image 1,1,61,
174,,Surface,3,Image 1,1,62,
183,,Surface,3,Image 1,1,63,
160,,Surface,3,Image 1,1,64,
181,,Surface,3,Image 1,1,65,
181,,Surface,3,Image 1,1,66,
175,,Surface,3,Image 1,1,67,
202,,Surface,3,Image 1,1,68,
53,,Surface,3,Image 1,1,69,
203,,Surface,3,Image 1,1,70,
225,,Surface,3,Image 1,1,71,
145,,Surface,3,Image 1,1,72,
65,,Surface,3,Image 1,1,73,
216,,Surface,3,Image 1,1,74,
82,,Surface,3,Image 1,1,75,
114,,Surface,3,Image 1,1,76,
92,,Surface,3,Image 1,1,77,
222,,Surface,3,Image 1,1,78,
68,,Surface,3,Image 1,1,79,
53,,Surface,3,Image 1,1,80,
173,,Surface,3,Image 1,1,81,
172,,Surface,3,Image 1,1,82,
82,,Surface,3,Image 1,1,83,
67,,Surface,3,Image 1,1,84,
245,,Surface,3,Image 1,1,85,
162,,Surface,3,Image 1,1,86,
57,,Surface,3,Image 1,1,87,
223,,Surface,3,Image 1,1,88,
68,,Surface,3,Image 1,1,89,
39,,Surface,3,Image 1,1,90,
68,,Surface,3,Image 1,1,91,
172,,Surface,3,Image 1,1,92,
217,,Surface,3,Image 1,1,93,
209,,Surface,3,Image 1,1,94,
232,,Surface,3,Image 1,1,95,
34,,Surface,3,Image 1,1,96,
30,,Surface,3,Image 1,1,97,
37,,Surface,3,Image 1,1,98,
18,,Surface,3,Image 1,1,99,
44,,Surface,3,Image 1,1,100,
38,,Surface,3,Image 1,1,101,
28,,Surface,3,Image 1,1,102,
43,,Surface,3,Image 1,1,103,
8,,Surface,3,Image 1,1,104,
51,,Surface,3,Image 1,1,105,
46,,Surface,3,Image 1,1,106,
50,,Surface,3,Image 1,1,107,
22,,Surface,3,Image 1,1,108,
32,,Surface,3,Image 1,1,109,
74,,Surface,3,Image 1,1,110,
49,,Surface,3,Image 1,1,111,
48,,Surface,3,Image 1,1,112,
51,,Surface,3,Image 1,1,113,
47,,Surface,3,Image 1,1,114,
39,,Surface,3,Image 1,1,115,
41,,Surface,3,Image 1,1,116,
36,,Surface,3,Image 1,1,117,
46,,Surface,3,Image 1,1,118,
51,,Surface,3,Image 1,1,119,
48,,Surface,3,Image 1,1,120,
52,,Surface,3,Image 1,1,121,
33,,Surface,3,Image 1,1,122,
32,,Surface,3,Image 1,1,123,
