
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
28,,Surface,3,Image 1,1,0,
30,,Surface,3,Image 1,1,1,
83,,Surface,3,Image 1,1,2,
28,,Surface,3,Image 1,1,3,
75,,Surface,3,Image 1,1,4,
63,,Surface,3,Image 1,1,5,
34,,Surface,3,Image 1,1,6,
28,,Surface,3,Image 1,1,7,
33,,Surface,3,Image 1,1,8,
26,,Surface,3,Image 1,1,9,
31,,Surface,3,Image 1,1,10,
134,,Surface,3,Image 1,1,11,
149,,Surface,3,Image 1,1,12,
33,,Surface,3,Image 1,1,13,
34,,Surface,3,Image 1,1,14,
28,,Surface,3,Image 1,1,15,
193,,Surface,3,Image 1,1,16,
176,,Surface,3,Image 1,1,17,
106,,Surface,3,Image 1,1,18,
251,,Surface,3,Image 1,1,19,
138,,Surface,3,Image 1,1,20,
143,,Surface,3,Image 1,1,21,
43,,Surface,3,Image 1,1,22,
140,,Surface,3,Image 1,1,23,
128,,Surface,3,Image 1,1,24,
169,,Surface,3,Image 1,1,25,
238,,Surface,3,Image 1,1,26,
154,,Surface,3,Image 1,1,27,
36,,Surface,3,Image 1,1,28,
43,,Surface,3,Image 1,1,29,
163,,Surface,3,Image 1,1,30,
36,,Surface,3,Image 1,1,31,
184,,Surface,3,Image 1,1,32,
134,,Surface,3,Image 1,1,33,
252,,Surface,3,Image 1,1,34,
169,,Surface,3,Image 1,1,35,
31,,Surface,3,Image 1,1,36,
52,,Surface,3,Image 1,1,37,
100,,Surface,3,Image 1,1,38,
36,,Surface,3,Image 1,1,39,
36,,Surface,3,Image 1,1,40,
45,,Surface,3,Image 1,1,41,
37,,Surface,3,Image 1,1,42,
34,,Surface,3,Image 1,1,43,
38,,Surface,3,Image 1,1,44,
38,,Surface,3,Image 1,1,45,
98,,Surface,3,Image 1,1,46,
44,,Surface,3,Image 1,1,47,
31,,Surface,3,Image 1,1,48,
48,,Surface,3,Image 1,1,49,
31,,Surface,3,Image 1,1,50,
83,,Surface,3,Image 1,1,51,
82,,Surface,3,Image 1,1,52,
36,,Surface,3,Image 1,1,53,
61,,Surface,3,Image 1,1,54,
40,,Surface,3,Image 1,1,55,
52,,Surface,3,Image 1,1,56,
30,,Surface,3,Image 1,1,57,
37,,Surface,3,Image 1,1,58,
31,,Surface,3,Image 1,1,59,
39,,Surface,3,Image 1,1,60,
36,,Surface,3,Image 1,1,61,
29,,Surface,3,Image 1,1,62,
41,,Surface,3,Image 1,1,63,
85,,Surface,3,Image 1,1,64,
37,,Surface,3,Image 1,1,65,
33,,Surface,3,Image 1,1,66,
40,,Surface,3,Image 1,1,67,
30,,Surface,3,Image 1,1,68,
29,,Surface,3,Image 1,1,69,
31,,Surface,3,Image 1,1,70,
58,,Surface,3,Image 1,1,71,
56,,Surface,3,Image 1,1,72,
37,,Surface,3,Image 1,1,73,
32,,Surface,3,Image 1,1,74,
37,,Surface,3,Image 1,1,75,
60,,Surface,3,Image 1,1,76,
39,,Surface,3,Image 1,1,77,
43,,Surface,3,Image 1,1,78,
64,,Surface,3,Image 1,1,79,
31,,Surface,3,Image 1,1,80,
65,,Surface,3,Image 1,1,81,
30,,Surface,3,Image 1,1,82,
28,,Surface,3,Image 1,1,83,
66,,Surface,3,Image 1,1,84,
52,,Surface,3,Image 1,1,85,
12,,Surface,3,Image 1,1,86,
31,,Surface,3,Image 1,1,87,
36,,Surface,3,Image 1,1,88,
35,,Surface,3,Image 1,1,89,
34,,Surface,3,Image 1,1,90,
25,,Surface,3,Image 1,1,91,
63,,Surface,3,Image 1,1,92,
45,,Surface,3,Image 1,1,93,
34,,Surface,3,Image 1,1,94,
38,,Surface,3,Image 1,1,95,
34,,Surface,3,Image 1,1,96,
35,,Surface,3,Image 1,1,97,
31,,Surface,3,Image 1,1,98,
38,,Surface,3,Image 1,1,99,
32,,Surface,3,Image 1,1,100,
30,,Surface,3,Image 1,1,101,
30,,Surface,3,Image 1,1,102,
27,,Surface,3,Image 1,1,103,
32,,Surface,3,Image 1,1,104,
26,,Surface,3,Image 1,1,105,
29,,Surface,3,Image 1,1,106,
27,,Surface,3,Image 1,1,107,
25,,Surface,3,Image 1,1,108,
32,,Surface,3,Image 1,1,109,
27,,Surface,3,Image 1,1,110,
43,,Surface,3,Image 1,1,111,
35,,Surface,3,Image 1,1,112,
39,,Surface,3,Image 1,1,113,
30,,Surface,3,Image 1,1,114,
26,,Surface,3,Image 1,1,115,
23,,Surface,3,Image 1,1,116,
23,,Surface,3,Image 1,1,117,
24,,Surface,3,Image 1,1,118,
