
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
93,,Surface,3,Image 1,1,0,
94,,Surface,3,Image 1,1,1,
67,,Surface,3,Image 1,1,2,
73,,Surface,3,Image 1,1,4,
85,,Surface,3,Image 1,1,6,
69,,Surface,3,Image 1,1,7,
67,,Surface,3,Image 1,1,8,
61,,Surface,3,Image 1,1,9,
108,,Surface,3,Image 1,1,10,
68,,Surface,3,Image 1,1,11,
68,,Surface,3,Image 1,1,12,
182,,Surface,3,Image 1,1,13,
63,,Surface,3,Image 1,1,14,
73,,Surface,3,Image 1,1,15,
107,,Surface,3,Image 1,1,16,
65,,Surface,3,Image 1,1,18,
68,,Surface,3,Image 1,1,19,
90,,Surface,3,Image 1,1,20,
66,,Surface,3,Image 1,1,21,
66,,Surface,3,Image 1,1,22,
90,,Surface,3,Image 1,1,23,
74,,Surface,3,Image 1,1,24,
69,,Surface,3,Image 1,1,25,
74,,Surface,3,Image 1,1,26,
64,,Surface,3,Image 1,1,27,
77,,Surface,3,Image 1,1,28,
62,,Surface,3,Image 1,1,29,
65,,Surface,3,Image 1,1,30,
170,,Surface,3,Image 1,1,31,
89,,Surface,3,Image 1,1,32,
71,,Surface,3,Image 1,1,33,
66,,Surface,3,Image 1,1,34,
143,,Surface,3,Image 1,1,35,
63,,Surface,3,Image 1,1,36,
201,,Surface,3,Image 1,1,37,
122,,Surface,3,Image 1,1,38,
68,,Surface,3,Image 1,1,39,
83,,Surface,3,Image 1,1,40,
110,,Surface,3,Image 1,1,41,
119,,Surface,3,Image 1,1,42,
129,,Surface,3,Image 1,1,43,
141,,Surface,3,Image 1,1,44,
61,,Surface,3,Image 1,1,45,
74,,Surface,3,Image 1,1,46,
88,,Surface,3,Image 1,1,47,
81,,Surface,3,Image 1,1,48,
170,,Surface,3,Image 1,1,49,
102,,Surface,3,Image 1,1,50,
165,,Surface,3,Image 1,1,51,
73,,Surface,3,Image 1,1,52,
109,,Surface,3,Image 1,1,53,
94,,Surface,3,Image 1,1,54,
77,,Surface,3,Image 1,1,55,
78,,Surface,3,Image 1,1,56,
104,,Surface,3,Image 1,1,57,
67,,Surface,3,Image 1,1,58,
63,,Surface,3,Image 1,1,59,
67,,Surface,3,Image 1,1,60,
215,,Surface,3,Image 1,1,61,
62,,Surface,3,Image 1,1,62,
88,,Surface,3,Image 1,1,63,
105,,Surface,3,Image 1,1,64,
119,,Surface,3,Image 1,1,65,
69,,Surface,3,Image 1,1,66,
102,,Surface,3,Image 1,1,67,
63,,Surface,3,Image 1,1,68,
84,,Surface,3,Image 1,1,69,
72,,Surface,3,Image 1,1,70,
188,,Surface,3,Image 1,1,71,
71,,Surface,3,Image 1,1,72,
73,,Surface,3,Image 1,1,73,
72,,Surface,3,Image 1,1,74,
123,,Surface,3,Image 1,1,75,
127,,Surface,3,Image 1,1,76,
181,,Surface,3,Image 1,1,77,
60,,Surface,3,Image 1,1,78,
70,,Surface,3,Image 1,1,79,
129,,Surface,3,Image 1,1,80,
96,,Surface,3,Image 1,1,81,
