
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
251,,Surface,3,Image 1,1,0,
248,,Surface,3,Image 1,1,1,
180,,Surface,3,Image 1,1,2,
94,,Surface,3,Image 1,1,3,
72,,Surface,3,Image 1,1,4,
104,,Surface,3,Image 1,1,5,
91,,Surface,3,Image 1,1,6,
88,,Surface,3,Image 1,1,7,
76,,Surface,3,Image 1,1,8,
74,,Surface,3,Image 1,1,9,
81,,Surface,3,Image 1,1,10,
89,,Surface,3,Image 1,1,11,
99,,Surface,3,Image 1,1,12,
77,,Surface,3,Image 1,1,13,
97,,Surface,3,Image 1,1,14,
88,,Surface,3,Image 1,1,15,
72,,Surface,3,Image 1,1,16,
73,,Surface,3,Image 1,1,17,
73,,Surface,3,Image 1,1,18,
106,,Surface,3,Image 1,1,19,
96,,Surface,3,Image 1,1,20,
86,,Surface,3,Image 1,1,21,
98,,Surface,3,Image 1,1,22,
85,,Surface,3,Image 1,1,23,
105,,Surface,3,Image 1,1,24,
73,,Surface,3,Image 1,1,25,
109,,Surface,3,Image 1,1,26,
95,,Surface,3,Image 1,1,27,
116,,Surface,3,Image 1,1,28,
215,,Surface,3,Image 1,1,29,
109,,Surface,3,Image 1,1,30,
91,,Surface,3,Image 1,1,31,
88,,Surface,3,Image 1,1,32,
86,,Surface,3,Image 1,1,33,
74,,Surface,3,Image 1,1,34,
97,,Surface,3,Image 1,1,35,
114,,Surface,3,Image 1,1,36,
73,,Surface,3,Image 1,1,37,
75,,Surface,3,Image 1,1,38,
89,,Surface,3,Image 1,1,39,
