
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
181.663,78.6173,206.559,um,Surface,Position,1,0,
160.588,64.1037,207.157,um,Surface,Position,1,1,
176.722,79.1427,206.062,um,Surface,Position,1,2,
170.458,82.5673,205.905,um,Surface,Position,1,3,
160.551,73.8624,208.406,um,Surface,Position,1,4,
170.468,64.53,209.415,um,Surface,Position,1,5,
181.978,73.0244,209.506,um,Surface,Position,1,6,
166.296,69.2469,209.387,um,Surface,Position,1,7,
181.827,77.1219,211.623,um,Surface,Position,1,8,
105.755,88.2186,205.75,um,Surface,Position,1,9,
100.701,107.834,207.235,um,Surface,Position,1,10,
105.82,100.579,208.031,um,Surface,Position,1,11,
105.524,95.491,209.418,um,Surface,Position,1,12,
105.723,88.0683,210.328,um,Surface,Position,1,13,
132.306,86.3627,207.281,um,Surface,Position,1,14,
129.858,91.6482,205.831,um,Surface,Position,1,15,
129.146,96.8988,208.828,um,Surface,Position,1,16,
111.285,88.3926,207.787,um,Surface,Position,1,17,
127.999,104.473,208.169,um,Surface,Position,1,18,
116.017,105.433,208.821,um,Surface,Position,1,19,
113.516,93.3987,208.388,um,Surface,Position,1,20,
112.029,100.08,209.52,um,Surface,Position,1,21,
125.215,91.5794,209.554,um,Surface,Position,1,22,
120.765,98.3174,209.476,um,Surface,Position,1,23,
114.172,82.4635,210.123,um,Surface,Position,1,24,
116.782,96.3737,210.357,um,Surface,Position,1,25,
126.957,100.537,210.301,um,Surface,Position,1,26,
148.185,86.7975,206.474,um,Surface,Position,1,27,
153.646,106.173,206.893,um,Surface,Position,1,28,
154.107,93.6546,208.022,um,Surface,Position,1,29,
149.395,101.165,206.951,um,Surface,Position,1,30,
135.008,99.6621,208.706,um,Surface,Position,1,31,
140.244,105.964,210.314,um,Surface,Position,1,32,
139.065,87.0964,210.721,um,Surface,Position,1,33,
134.934,83.5206,210.758,um,Surface,Position,1,34,
180.767,90.0752,206.428,um,Surface,Position,1,35,
177.537,101.576,208.026,um,Surface,Position,1,36,
168.355,92.4791,207.966,um,Surface,Position,1,37,
166.57,98.7769,208.106,um,Surface,Position,1,38,
164.982,103.366,208.728,um,Surface,Position,1,39,
166.786,88.5154,209.162,um,Surface,Position,1,40,
181.712,104.88,210.051,um,Surface,Position,1,41,
173.11,91.8514,211.474,um,Surface,Position,1,42,
173.006,99.0871,211.539,um,Surface,Position,1,43,
106.653,116.854,204.665,um,Surface,Position,1,44,
101.097,110.969,207.156,um,Surface,Position,1,45,
112.012,127.335,205.612,um,Surface,Position,1,46,
117.319,127.942,205.255,um,Surface,Position,1,47,
113.144,110.484,205.362,um,Surface,Position,1,48,
122.314,130.74,205.699,um,Surface,Position,1,49,
130.056,109.889,207.597,um,Surface,Position,1,50,
120.913,120.096,207.657,um,Surface,Position,1,51,
130.87,121.91,205.624,um,Surface,Position,1,52,
131.397,130.854,207.208,um,Surface,Position,1,53,
108.069,109.734,208.066,um,Surface,Position,1,54,
127.24,118.852,207.309,um,Surface,Position,1,55,
122.492,112.358,209.116,um,Surface,Position,1,56,
142.945,124.835,205.225,um,Surface,Position,1,57,
150.305,118.333,207.505,um,Surface,Position,1,58,
138.018,126.065,208.066,um,Surface,Position,1,59,
151.14,130.097,207.217,um,Surface,Position,1,60,
134.678,111.377,209.159,um,Surface,Position,1,61,
146,126.265,208.425,um,Surface,Position,1,62,
145.608,111.49,209.465,um,Surface,Position,1,63,
143.499,119.81,210.465,um,Surface,Position,1,64,
139.982,111.613,210.793,um,Surface,Position,1,65,
151.732,113.783,210.404,um,Surface,Position,1,66,
167.598,119.154,206.288,um,Surface,Position,1,67,
157.615,123.452,206.902,um,Surface,Position,1,68,
178.596,115.846,206.133,um,Surface,Position,1,69,
169.156,110.407,209.161,um,Surface,Position,1,70,
158.631,131.507,207.641,um,Surface,Position,1,71,
159.139,127.696,210.018,um,Surface,Position,1,72,
167.472,125.642,210.178,um,Surface,Position,1,73,
162.23,121.645,210.049,um,Surface,Position,1,74,
117.144,135.772,205.272,um,Surface,Position,1,75,
136.868,135.177,205.756,um,Surface,Position,1,76,
137.735,144.309,206.454,um,Surface,Position,1,77,
146.975,138.664,206.811,um,Surface,Position,1,78,
129.713,73.5924,212.109,um,Surface,Position,1,79,
115.699,71.9592,209.824,um,Surface,Position,1,80,
119.216,79.157,212.078,um,Surface,Position,1,81,
123.383,61.9076,212.122,um,Surface,Position,1,82,
122.223,73.9807,212.028,um,Surface,Position,1,83,
114.402,65.1483,213.388,um,Surface,Position,1,84,
124.869,80.235,213.6,um,Surface,Position,1,85,
118.112,60.5785,213.915,um,Surface,Position,1,86,
124.509,69.3934,214.322,um,Surface,Position,1,87,
149.961,60.468,213.111,um,Surface,Position,1,88,
138.566,69.8948,213.733,um,Surface,Position,1,89,
139.638,80.3435,211.484,um,Surface,Position,1,90,
149.495,67.816,213.792,um,Surface,Position,1,91,
135.441,77.5914,214.668,um,Surface,Position,1,92,
131.377,65.4964,214.043,um,Surface,Position,1,93,
152.936,76.0111,214.823,um,Surface,Position,1,94,
147.459,77.5558,215.163,um,Surface,Position,1,95,
138.961,59.0292,215.118,um,Surface,Position,1,96,
143.325,65.6998,215.595,um,Surface,Position,1,97,
151.253,70.8513,217.628,um,Surface,Position,1,98,
171.176,78.2329,210.55,um,Surface,Position,1,99,
165.834,82.2757,212.534,um,Surface,Position,1,100,
172.66,73.381,213.393,um,Surface,Position,1,101,
165.624,58.2754,212.994,um,Surface,Position,1,102,
