
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
17,,Surface,3,Image 1,1,0,
6,,Surface,3,Image 1,1,1,
16,,Surface,3,Image 1,1,2,
16,,Surface,3,Image 1,1,3,
11,,Surface,3,Image 1,1,4,
16,,Surface,3,Image 1,1,5,
15,,Surface,3,Image 1,1,6,
14,,Surface,3,Image 1,1,7,
26,,Surface,3,Image 1,1,8,
11,,Surface,3,Image 1,1,9,
14,,Surface,3,Image 1,1,10,
24,,Surface,3,Image 1,1,11,
13,,Surface,3,Image 1,1,12,
21,,Surface,3,Image 1,1,13,
20,,Surface,3,Image 1,1,14,
27,,Surface,3,Image 1,1,15,
25,,Surface,3,Image 1,1,16,
21,,Surface,3,Image 1,1,17,
23,,Surface,3,Image 1,1,18,
19,,Surface,3,Image 1,1,19,
22,,Surface,3,Image 1,1,20,
16,,Surface,3,Image 1,1,21,
20,,Surface,3,Image 1,1,22,
9,,Surface,3,Image 1,1,23,
8,,Surface,3,Image 1,1,24,
18,,Surface,3,Image 1,1,25,
22,,Surface,3,Image 1,1,26,
21,,Surface,3,Image 1,1,27,
16,,Surface,3,Image 1,1,28,
16,,Surface,3,Image 1,1,29,
19,,Surface,3,Image 1,1,30,
23,,Surface,3,Image 1,1,31,
17,,Surface,3,Image 1,1,32,
23,,Surface,3,Image 1,1,33,
23,,Surface,3,Image 1,1,34,
19,,Surface,3,Image 1,1,35,
82,,Surface,3,Image 1,1,36,
62,,Surface,3,Image 1,1,37,
27,,Surface,3,Image 1,1,38,
19,,Surface,3,Image 1,1,39,
13,,Surface,3,Image 1,1,40,
58,,Surface,3,Image 1,1,41,
29,,Surface,3,Image 1,1,42,
37,,Surface,3,Image 1,1,43,
16,,Surface,3,Image 1,1,44,
46,,Surface,3,Image 1,1,45,
44,,Surface,3,Image 1,1,46,
29,,Surface,3,Image 1,1,47,
19,,Surface,3,Image 1,1,48,
35,,Surface,3,Image 1,1,49,
8,,Surface,3,Image 1,1,50,
31,,Surface,3,Image 1,1,51,
27,,Surface,3,Image 1,1,52,
52,,Surface,3,Image 1,1,53,
39,,Surface,3,Image 1,1,54,
42,,Surface,3,Image 1,1,55,
20,,Surface,3,Image 1,1,56,
31,,Surface,3,Image 1,1,57,
24,,Surface,3,Image 1,1,58,
26,,Surface,3,Image 1,1,59,
36,,Surface,3,Image 1,1,60,
51,,Surface,3,Image 1,1,61,
42,,Surface,3,Image 1,1,62,
18,,Surface,3,Image 1,1,63,
16,,Surface,3,Image 1,1,64,
27,,Surface,3,Image 1,1,65,
53,,Surface,3,Image 1,1,66,
40,,Surface,3,Image 1,1,67,
32,,Surface,3,Image 1,1,68,
27,,Surface,3,Image 1,1,69,
48,,Surface,3,Image 1,1,70,
26,,Surface,3,Image 1,1,71,
47,,Surface,3,Image 1,1,72,
42,,Surface,3,Image 1,1,73,
29,,Surface,3,Image 1,1,74,
26,,Surface,3,Image 1,1,75,
35,,Surface,3,Image 1,1,76,
83,,Surface,3,Image 1,1,77,
38,,Surface,3,Image 1,1,78,
29,,Surface,3,Image 1,1,79,
60,,Surface,3,Image 1,1,80,
61,,Surface,3,Image 1,1,81,
115,,Surface,3,Image 1,1,82,
68,,Surface,3,Image 1,1,83,
26,,Surface,3,Image 1,1,84,
47,,Surface,3,Image 1,1,85,
80,,Surface,3,Image 1,1,86,
45,,Surface,3,Image 1,1,87,
69,,Surface,3,Image 1,1,88,
51,,Surface,3,Image 1,1,89,
70,,Surface,3,Image 1,1,90,
48,,Surface,3,Image 1,1,91,
56,,Surface,3,Image 1,1,92,
180,,Surface,3,Image 1,1,93,
