Detailed,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
51.83,186.18,1.00,um,Spot,Position,3,3567
89.66,186.16,1.00,um,Spot,Position,3,3568
42.39,188.38,1.00,um,Spot,Position,3,3574
64.76,189.40,1.00,um,Spot,Position,3,3576
95.00,190.03,1.00,um,Spot,Position,3,3578
101.12,190.99,1.00,um,Spot,Position,3,3579
46.00,191.68,1.00,um,Spot,Position,3,3580
83.61,192.08,1.00,um,Spot,Position,3,3581
123.85,191.83,1.00,um,Spot,Position,3,3582
52.90,192.73,1.00,um,Spot,Position,3,3583
107.76,193.90,1.00,um,Spot,Position,3,3584
89.17,195.37,1.00,um,Spot,Position,3,3586
114.87,195.68,1.00,um,Spot,Position,3,3587
58.93,199.69,1.00,um,Spot,Position,3,3589
99.78,12.86,3.26,um,Spot,Position,3,3596
114.69,15.95,2.22,um,Spot,Position,3,3597
149.68,21.80,2.37,um,Spot,Position,3,3598
142.63,35.74,2.49,um,Spot,Position,3,3601
75.54,39.69,2.21,um,Spot,Position,3,3602
53.06,47.51,2.83,um,Spot,Position,3,3603
141.27,52.79,3.65,um,Spot,Position,3,3604
113.82,55.77,2.76,um,Spot,Position,3,3605
124.43,56.54,3.44,um,Spot,Position,3,3606
99.36,61.71,3.64,um,Spot,Position,3,3607
164.77,62.16,2.17,um,Spot,Position,3,3608
86.08,65.66,2.78,um,Spot,Position,3,3609
104.82,72.78,2.48,um,Spot,Position,3,3610
143.24,82.08,2.41,um,Spot,Position,3,3612
76.91,86.45,2.81,um,Spot,Position,3,3613
41.15,88.65,2.70,um,Spot,Position,3,3614
60.55,90.36,2.60,um,Spot,Position,3,3615
40.75,97.96,3.53,um,Spot,Position,3,3616
77.37,98.84,3.48,um,Spot,Position,3,3617
26.18,105.21,3.87,um,Spot,Position,3,3618
100.16,109.88,2.46,um,Spot,Position,3,3619
72.76,129.01,2.81,um,Spot,Position,3,3620
47.72,135.42,3.50,um,Spot,Position,3,3622
51.21,145.59,2.65,um,Spot,Position,3,3624
105.10,148.35,3.94,um,Spot,Position,3,3625
58.24,151.46,2.05,um,Spot,Position,3,3626
57.09,161.75,3.33,um,Spot,Position,3,3627
51.91,197.02,2.47,um,Spot,Position,3,3632
120.69,10.33,5.79,um,Spot,Position,3,3636
122.50,16.83,4.32,um,Spot,Position,3,3639
98.36,25.23,4.13,um,Spot,Position,3,3641
68.67,33.40,5.33,um,Spot,Position,3,3644
96.32,33.69,4.78,um,Spot,Position,3,3645
124.54,35.19,4.98,um,Spot,Position,3,3646
119.49,36.60,4.94,um,Spot,Position,3,3647
129.66,41.03,4.49,um,Spot,Position,3,3648
163.55,43.21,5.21,um,Spot,Position,3,3649
91.90,44.88,5.99,um,Spot,Position,3,3650
78.82,46.70,4.64,um,Spot,Position,3,3651
43.34,50.02,4.02,um,Spot,Position,3,3652
73.38,49.37,5.20,um,Spot,Position,3,3653
36.25,58.70,4.41,um,Spot,Position,3,3655
52.47,60.01,4.95,um,Spot,Position,3,3656
152.03,61.74,5.74,um,Spot,Position,3,3657
112.60,62.51,4.96,um,Spot,Position,3,3658
122.17,64.05,4.98,um,Spot,Position,3,3659
69.93,65.26,5.14,um,Spot,Position,3,3660
136.00,67.07,5.05,um,Spot,Position,3,3661
132.19,73.70,4.24,um,Spot,Position,3,3662
149.49,73.78,4.68,um,Spot,Position,3,3663
86.02,87.87,4.42,um,Spot,Position,3,3665
91.87,89.67,4.75,um,Spot,Position,3,3666
141.29,89.04,5.52,um,Spot,Position,3,3667
32.33,98.29,4.56,um,Spot,Position,3,3670
91.92,98.40,4.41,um,Spot,Position,3,3671
119.90,98.54,4.90,um,Spot,Position,3,3672
89.05,101.22,4.76,um,Spot,Position,3,3673
121.33,109.10,5.58,um,Spot,Position,3,3674
133.90,109.38,5.69,um,Spot,Position,3,3675
13.38,111.04,5.07,um,Spot,Position,3,3676
125.94,113.05,4.78,um,Spot,Position,3,3677
39.48,113.64,5.16,um,Spot,Position,3,3678
130.72,115.49,5.37,um,Spot,Position,3,3679
142.13,116.27,4.84,um,Spot,Position,3,3680
23.54,119.45,4.48,um,Spot,Position,3,3681
44.22,125.10,4.22,um,Spot,Position,3,3682
31.19,129.90,4.98,um,Spot,Position,3,3683
95.96,132.31,4.80,um,Spot,Position,3,3684
51.08,153.03,4.50,um,Spot,Position,3,3686
111.31,153.99,4.89,um,Spot,Position,3,3687
63.45,161.34,5.26,um,Spot,Position,3,3688
103.72,161.54,4.35,um,Spot,Position,3,3689
24.22,165.94,4.56,um,Spot,Position,3,3690
50.85,170.19,5.66,um,Spot,Position,3,3691
32.69,173.87,4.65,um,Spot,Position,3,3692
21.90,175.88,4.31,um,Spot,Position,3,3693
70.91,194.28,4.09,um,Spot,Position,3,3694
97.50,197.84,5.18,um,Spot,Position,3,3695
104.40,199.69,4.20,um,Spot,Position,3,3696
88.38,16.36,7.79,um,Spot,Position,3,3701
94.11,20.22,7.48,um,Spot,Position,3,3703
81.30,24.70,6.77,um,Spot,Position,3,3704
119.29,26.38,7.21,um,Spot,Position,3,3705
138.96,29.09,7.59,um,Spot,Position,3,3706
150.57,30.10,7.65,um,Spot,Position,3,3707
62.09,38.24,6.27,um,Spot,Position,3,3708
147.74,38.40,6.30,um,Spot,Position,3,3709
107.37,42.78,7.41,um,Spot,Position,3,3710
111.48,47.35,7.34,um,Spot,Position,3,3711
164.89,54.08,6.57,um,Spot,Position,3,3713
134.74,55.35,7.11,um,Spot,Position,3,3715
70.09,57.81,6.51,um,Spot,Position,3,3716
92.10,57.74,7.09,um,Spot,Position,3,3717
79.38,58.94,7.68,um,Spot,Position,3,3718
46.41,60.49,6.92,um,Spot,Position,3,3719
144.35,62.33,6.93,um,Spot,Position,3,3721
172.01,65.64,6.50,um,Spot,Position,3,3722
59.29,69.21,6.29,um,Spot,Position,3,3724
86.59,70.59,7.82,um,Spot,Position,3,3726
117.15,70.31,7.12,um,Spot,Position,3,3727
152.10,72.33,7.71,um,Spot,Position,3,3728
45.12,73.64,7.18,um,Spot,Position,3,3729
123.43,79.70,6.11,um,Spot,Position,3,3730
112.23,83.11,7.64,um,Spot,Position,3,3731
98.59,86.48,7.13,um,Spot,Position,3,3734
156.10,86.10,7.36,um,Spot,Position,3,3735
125.19,88.69,6.80,um,Spot,Position,3,3736
76.16,91.44,7.39,um,Spot,Position,3,3737
73.19,95.45,7.95,um,Spot,Position,3,3738
85.20,96.57,7.67,um,Spot,Position,3,3739
102.89,99.57,6.34,um,Spot,Position,3,3740
50.30,102.32,7.15,um,Spot,Position,3,3741
71.22,101.97,7.23,um,Spot,Position,3,3742
78.66,104.52,7.28,um,Spot,Position,3,3743
125.46,106.26,6.76,um,Spot,Position,3,3744
35.26,107.89,7.49,um,Spot,Position,3,3745
74.85,107.87,7.81,um,Spot,Position,3,3746
90.29,114.70,6.31,um,Spot,Position,3,3747
102.12,117.24,6.97,um,Spot,Position,3,3748
64.24,117.95,7.94,um,Spot,Position,3,3749
11.77,121.53,7.97,um,Spot,Position,3,3750
57.67,125.03,7.05,um,Spot,Position,3,3751
111.92,128.02,7.02,um,Spot,Position,3,3752
70.25,131.53,6.41,um,Spot,Position,3,3755
59.28,134.03,7.76,um,Spot,Position,3,3756
78.42,135.39,7.14,um,Spot,Position,3,3757
75.86,138.40,7.84,um,Spot,Position,3,3758
44.81,148.00,7.40,um,Spot,Position,3,3759
75.98,148.21,6.04,um,Spot,Position,3,3760
92.67,150.41,7.27,um,Spot,Position,3,3761
66.59,153.72,7.83,um,Spot,Position,3,3762
98.78,154.26,6.39,um,Spot,Position,3,3764
69.02,161.38,7.84,um,Spot,Position,3,3765
44.92,169.64,6.58,um,Spot,Position,3,3767
41.43,176.34,6.04,um,Spot,Position,3,3770
57.87,176.68,6.70,um,Spot,Position,3,3771
67.17,179.54,6.35,um,Spot,Position,3,3774
52.61,182.56,6.57,um,Spot,Position,3,3776
36.02,185.51,6.82,um,Spot,Position,3,3778
31.84,187.97,6.88,um,Spot,Position,3,3779
71.03,187.61,6.33,um,Spot,Position,3,3780
37.67,199.29,6.90,um,Spot,Position,3,3783
77.09,199.69,7.13,um,Spot,Position,3,3784
127.12,19.62,8.67,um,Spot,Position,3,3791
107.43,27.97,8.36,um,Spot,Position,3,3793
167.93,34.82,9.73,um,Spot,Position,3,3794
158.09,37.12,8.70,um,Spot,Position,3,3795
70.38,38.32,9.04,um,Spot,Position,3,3797
171.19,43.79,9.13,um,Spot,Position,3,3798
60.12,46.30,9.86,um,Spot,Position,3,3799
153.43,46.93,9.80,um,Spot,Position,3,3801
67.67,47.70,9.01,um,Spot,Position,3,3802
166.01,48.02,9.39,um,Spot,Position,3,3803
157.28,54.58,9.04,um,Spot,Position,3,3804
55.42,55.49,9.67,um,Spot,Position,3,3805
101.60,68.15,9.26,um,Spot,Position,3,3807
51.84,68.90,9.00,um,Spot,Position,3,3809
163.32,71.14,8.12,um,Spot,Position,3,3810
108.94,72.52,8.49,um,Spot,Position,3,3811
136.78,74.97,9.83,um,Spot,Position,3,3813
90.17,80.29,9.97,um,Spot,Position,3,3814
48.00,81.57,9.73,um,Spot,Position,3,3815
57.19,81.53,9.37,um,Spot,Position,3,3816
72.44,84.47,8.64,um,Spot,Position,3,3818
133.14,84.57,9.24,um,Spot,Position,3,3819
58.91,89.55,8.41,um,Spot,Position,3,3820
24.91,90.37,8.73,um,Spot,Position,3,3821
117.24,93.45,8.46,um,Spot,Position,3,3822
148.03,93.89,9.00,um,Spot,Position,3,3824
109.16,97.24,9.52,um,Spot,Position,3,3825
144.84,102.40,8.88,um,Spot,Position,3,3826
25.24,102.50,9.37,um,Spot,Position,3,3827
138.34,105.57,8.38,um,Spot,Position,3,3828
85.48,106.25,8.75,um,Spot,Position,3,3829
90.98,105.67,8.10,um,Spot,Position,3,3830
68.51,109.97,9.55,um,Spot,Position,3,3832
89.79,124.86,9.61,um,Spot,Position,3,3833
25.05,128.72,8.36,um,Spot,Position,3,3835
33.21,136.06,9.46,um,Spot,Position,3,3836
16.37,137.87,9.03,um,Spot,Position,3,3837
25.61,142.70,8.09,um,Spot,Position,3,3838
44.59,142.28,9.05,um,Spot,Position,3,3839
21.37,144.91,9.92,um,Spot,Position,3,3841
64.27,145.98,9.00,um,Spot,Position,3,3842
59.16,151.26,9.54,um,Spot,Position,3,3844
50.11,157.78,8.11,um,Spot,Position,3,3846
23.21,158.25,9.59,um,Spot,Position,3,3847
37.80,160.07,9.43,um,Spot,Position,3,3848
93.28,160.19,9.09,um,Spot,Position,3,3849
76.45,163.08,9.06,um,Spot,Position,3,3850
111.88,162.97,8.02,um,Spot,Position,3,3851
30.63,164.45,9.36,um,Spot,Position,3,3852
19.65,165.22,9.67,um,Spot,Position,3,3853
79.07,168.94,8.61,um,Spot,Position,3,3854
117.31,169.60,9.74,um,Spot,Position,3,3855
61.57,170.09,9.93,um,Spot,Position,3,3856
102.66,173.44,9.87,um,Spot,Position,3,3857
29.13,176.33,8.49,um,Spot,Position,3,3858
112.58,176.81,8.63,um,Spot,Position,3,3859
62.58,187.02,9.25,um,Spot,Position,3,3860
41.42,189.38,8.98,um,Spot,Position,3,3861
105.95,12.71,11.93,um,Spot,Position,3,3866
105.63,19.14,10.14,um,Spot,Position,3,3867
113.60,20.44,11.90,um,Spot,Position,3,3868
134.21,20.30,11.84,um,Spot,Position,3,3869
142.07,25.63,11.40,um,Spot,Position,3,3870
92.38,28.02,10.98,um,Spot,Position,3,3871
80.60,31.32,10.18,um,Spot,Position,3,3872
133.88,33.30,11.72,um,Spot,Position,3,3874
101.77,35.78,10.90,um,Spot,Position,3,3875
51.65,42.33,10.32,um,Spot,Position,3,3877
118.40,43.47,11.55,um,Spot,Position,3,3878
135.41,43.86,10.87,um,Spot,Position,3,3879
144.87,45.17,10.56,um,Spot,Position,3,3880
100.60,49.84,10.54,um,Spot,Position,3,3881
79.34,54.47,10.57,um,Spot,Position,3,3882
135.09,55.60,11.35,um,Spot,Position,3,3883
174.04,59.23,10.77,um,Spot,Position,3,3884
88.48,62.76,11.11,um,Spot,Position,3,3886
42.98,64.40,10.61,um,Spot,Position,3,3888
108.25,65.38,11.58,um,Spot,Position,3,3889
38.48,67.29,11.13,um,Spot,Position,3,3890
75.95,68.17,11.12,um,Spot,Position,3,3891
66.75,68.40,10.72,um,Spot,Position,3,3892
26.76,72.03,11.40,um,Spot,Position,3,3893
78.81,72.90,11.91,um,Spot,Position,3,3894
157.82,72.44,11.17,um,Spot,Position,3,3895
62.64,75.65,10.24,um,Spot,Position,3,3896
140.56,76.28,11.23,um,Spot,Position,3,3897
129.96,77.73,10.18,um,Spot,Position,3,3898
43.64,78.75,11.55,um,Spot,Position,3,3900
39.02,83.83,10.55,um,Spot,Position,3,3901
22.28,85.76,11.47,um,Spot,Position,3,3902
35.11,88.11,11.07,um,Spot,Position,3,3903
82.40,87.48,10.52,um,Spot,Position,3,3904
104.33,87.75,11.05,um,Spot,Position,3,3905
67.20,91.99,10.53,um,Spot,Position,3,3906
58.63,100.10,11.48,um,Spot,Position,3,3909
34.79,100.88,10.79,um,Spot,Position,3,3910
97.16,105.36,11.65,um,Spot,Position,3,3912
114.64,106.76,10.52,um,Spot,Position,3,3913
18.85,110.25,11.40,um,Spot,Position,3,3914
115.68,115.07,11.32,um,Spot,Position,3,3915
30.12,115.50,10.64,um,Spot,Position,3,3916
37.58,115.64,11.00,um,Spot,Position,3,3917
78.93,117.96,10.76,um,Spot,Position,3,3918
117.57,120.99,10.89,um,Spot,Position,3,3919
96.96,126.06,10.20,um,Spot,Position,3,3920
79.46,126.89,11.49,um,Spot,Position,3,3921
19.11,129.53,11.00,um,Spot,Position,3,3923
115.41,137.93,10.71,um,Spot,Position,3,3925
56.10,139.59,10.84,um,Spot,Position,3,3926
37.60,146.65,10.37,um,Spot,Position,3,3928
86.64,150.45,10.71,um,Spot,Position,3,3929
78.98,156.10,10.16,um,Spot,Position,3,3931
117.81,159.54,11.86,um,Spot,Position,3,3933
102.34,165.18,11.02,um,Spot,Position,3,3935
80.10,173.47,11.70,um,Spot,Position,3,3936
72.85,181.70,11.77,um,Spot,Position,3,3939
60.77,182.95,10.96,um,Spot,Position,3,3941
49.81,190.92,10.50,um,Spot,Position,3,3945
75.15,193.38,11.08,um,Spot,Position,3,3946
74.07,25.82,13.10,um,Spot,Position,3,3956
125.90,27.49,13.42,um,Spot,Position,3,3957
85.43,30.17,12.94,um,Spot,Position,3,3958
106.11,34.17,13.34,um,Spot,Position,3,3959
115.76,36.59,13.97,um,Spot,Position,3,3960
83.82,41.57,12.22,um,Spot,Position,3,3963
92.41,47.39,13.40,um,Spot,Position,3,3964
109.19,52.04,13.41,um,Spot,Position,3,3966
180.02,53.59,12.48,um,Spot,Position,3,3967
118.50,58.72,12.14,um,Spot,Position,3,3968
109.27,61.10,13.54,um,Spot,Position,3,3969
184.37,60.38,12.58,um,Spot,Position,3,3970
98.98,62.52,13.13,um,Spot,Position,3,3971
36.18,64.53,13.32,um,Spot,Position,3,3972
164.69,64.46,13.05,um,Spot,Position,3,3973
124.35,69.90,12.65,um,Spot,Position,3,3974
149.65,78.35,12.26,um,Spot,Position,3,3976
81.66,78.96,12.42,um,Spot,Position,3,3977
119.13,88.87,13.37,um,Spot,Position,3,3978
133.08,93.87,13.53,um,Spot,Position,3,3979
47.03,101.12,12.73,um,Spot,Position,3,3980
44.12,112.89,13.48,um,Spot,Position,3,3981
31.33,119.54,12.81,um,Spot,Position,3,3982
122.70,119.17,13.11,um,Spot,Position,3,3983
33.05,124.29,13.27,um,Spot,Position,3,3984
38.25,125.21,13.23,um,Spot,Position,3,3985
90.70,132.26,13.75,um,Spot,Position,3,3986
64.74,134.55,13.15,um,Spot,Position,3,3987
84.04,135.37,12.11,um,Spot,Position,3,3988
105.19,137.63,12.35,um,Spot,Position,3,3989
25.90,146.22,12.86,um,Spot,Position,3,3991
33.45,146.52,13.65,um,Spot,Position,3,3992
48.26,146.23,13.06,um,Spot,Position,3,3993
104.61,152.47,12.61,um,Spot,Position,3,3995
59.37,155.99,13.15,um,Spot,Position,3,3996
47.71,164.96,13.84,um,Spot,Position,3,3998
83.08,164.56,12.79,um,Spot,Position,3,3999
95.30,164.87,13.24,um,Spot,Position,3,4000
68.12,165.29,12.64,um,Spot,Position,3,4001
68.91,175.08,12.31,um,Spot,Position,3,4002
74.08,175.85,13.04,um,Spot,Position,3,4003
83.01,180.59,13.49,um,Spot,Position,3,4004
119.47,180.34,12.47,um,Spot,Position,3,4005
110.68,181.61,12.60,um,Spot,Position,3,4006
76.56,185.06,12.92,um,Spot,Position,3,4007
84.25,186.90,13.04,um,Spot,Position,3,4008
60.48,192.17,13.48,um,Spot,Position,3,4009
55.26,193.55,13.05,um,Spot,Position,3,4010
93.76,17.57,15.76,um,Spot,Position,3,4018
140.32,17.83,15.35,um,Spot,Position,3,4019
111.16,25.28,14.42,um,Spot,Position,3,4021
154.32,28.28,14.11,um,Spot,Position,3,4022
124.26,34.99,15.73,um,Spot,Position,3,4024
94.19,38.66,14.88,um,Spot,Position,3,4025
65.88,43.23,15.27,um,Spot,Position,3,4026
101.74,46.44,15.75,um,Spot,Position,3,4027
172.43,47.20,14.65,um,Spot,Position,3,4028
82.19,50.39,15.02,um,Spot,Position,3,4029
127.14,54.14,14.73,um,Spot,Position,3,4030
46.39,58.83,15.38,um,Spot,Position,3,4031
146.04,61.10,14.75,um,Spot,Position,3,4032
132.37,61.51,14.20,um,Spot,Position,3,4033
62.16,62.18,14.10,um,Spot,Position,3,4034
138.55,64.65,15.65,um,Spot,Position,3,4037
118.29,65.48,14.12,um,Spot,Position,3,4038
80.66,66.63,15.81,um,Spot,Position,3,4039
117.27,73.65,15.05,um,Spot,Position,3,4042
104.90,75.96,14.98,um,Spot,Position,3,4043
163.97,80.48,14.93,um,Spot,Position,3,4045
30.97,82.39,15.25,um,Spot,Position,3,4046
147.11,84.59,14.46,um,Spot,Position,3,4048
107.26,88.20,14.49,um,Spot,Position,3,4050
127.64,89.26,14.19,um,Spot,Position,3,4051
23.73,91.85,14.42,um,Spot,Position,3,4053
54.71,107.23,14.26,um,Spot,Position,3,4056
61.44,110.61,15.83,um,Spot,Position,3,4058
123.71,114.01,14.59,um,Spot,Position,3,4059
56.73,114.64,15.35,um,Spot,Position,3,4060
47.77,125.01,15.09,um,Spot,Position,3,4064
20.14,127.93,15.79,um,Spot,Position,3,4066
98.14,134.49,14.16,um,Spot,Position,3,4068
29.19,141.66,15.51,um,Spot,Position,3,4069
69.19,143.39,14.33,um,Spot,Position,3,4070
17.22,150.09,15.37,um,Spot,Position,3,4072
40.27,152.73,14.72,um,Spot,Position,3,4073
31.79,154.69,14.92,um,Spot,Position,3,4074
67.25,155.97,15.73,um,Spot,Position,3,4075
83.16,170.59,14.73,um,Spot,Position,3,4079
30.48,176.73,15.66,um,Spot,Position,3,4081
25.84,181.03,15.52,um,Spot,Position,3,4082
36.06,181.93,15.49,um,Spot,Position,3,4083
91.59,192.03,15.79,um,Spot,Position,3,4085
67.21,192.28,15.86,um,Spot,Position,3,4086
40.93,193.31,14.74,um,Spot,Position,3,4088
59.83,199.69,14.69,um,Spot,Position,3,4091
123.09,14.66,16.76,um,Spot,Position,3,4097
140.41,30.98,17.20,um,Spot,Position,3,4100
64.82,34.12,16.34,um,Spot,Position,3,4101
161.71,35.50,16.84,um,Spot,Position,3,4102
152.89,41.42,17.04,um,Spot,Position,3,4103
122.57,50.23,16.83,um,Spot,Position,3,4104
145.68,50.37,16.21,um,Spot,Position,3,4105
109.67,53.75,17.99,um,Spot,Position,3,4106
152.01,55.53,16.01,um,Spot,Position,3,4107
100.56,57.81,17.71,um,Spot,Position,3,4109
87.31,58.50,16.69,um,Spot,Position,3,4110
127.04,62.70,16.63,um,Spot,Position,3,4111
68.61,62.76,17.95,um,Spot,Position,3,4112
173.03,68.22,16.83,um,Spot,Position,3,4113
