Detailed,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
20.38,137.19,17.43,um,Spot,Position,3,5088
85.06,138.41,17.98,um,Spot,Position,3,5089
75.20,139.49,17.41,um,Spot,Position,3,5090
100.79,149.70,16.22,um,Spot,Position,3,5093
3.03,165.62,17.29,um,Spot,Position,3,5102
3.08,196.07,17.71,um,Spot,Position,3,5115
71.28,40.37,18.13,um,Spot,Position,3,5127
113.95,39.76,18.17,um,Spot,Position,3,5128
47.38,40.55,18.38,um,Spot,Position,3,5129
44.89,43.49,19.86,um,Spot,Position,3,5131
140.37,42.94,19.94,um,Spot,Position,3,5132
29.04,44.85,19.79,um,Spot,Position,3,5133
24.98,50.01,18.27,um,Spot,Position,3,5134
55.62,51.24,19.70,um,Spot,Position,3,5135
165.38,52.73,18.84,um,Spot,Position,3,5136
24.39,54.15,19.54,um,Spot,Position,3,5137
63.70,57.22,18.28,um,Spot,Position,3,5138
111.47,61.67,18.26,um,Spot,Position,3,5139
48.03,62.86,18.84,um,Spot,Position,3,5140
90.24,64.27,18.75,um,Spot,Position,3,5141
135.14,69.87,19.34,um,Spot,Position,3,5142
81.65,69.92,19.34,um,Spot,Position,3,5143
2.83,71.03,18.46,um,Spot,Position,3,5144
11.89,71.35,19.76,um,Spot,Position,3,5145
67.52,70.80,18.14,um,Spot,Position,3,5146
81.28,78.49,19.09,um,Spot,Position,3,5147
162.43,79.28,18.06,um,Spot,Position,3,5148
95.13,80.36,19.24,um,Spot,Position,3,5149
73.28,81.04,19.80,um,Spot,Position,3,5150
43.74,81.92,19.36,um,Spot,Position,3,5151
100.23,83.04,18.51,um,Spot,Position,3,5153
19.29,86.35,19.74,um,Spot,Position,3,5154
63.66,89.54,18.76,um,Spot,Position,3,5155
106.95,92.25,18.22,um,Spot,Position,3,5156
126.90,92.28,19.00,um,Spot,Position,3,5157
93.60,95.32,18.35,um,Spot,Position,3,5159
52.61,98.64,18.95,um,Spot,Position,3,5160
147.79,102.73,19.17,um,Spot,Position,3,5161
67.00,103.75,19.70,um,Spot,Position,3,5162
115.53,108.26,19.70,um,Spot,Position,3,5164
63.60,117.32,18.85,um,Spot,Position,3,5168
55.32,119.12,19.47,um,Spot,Position,3,5171
49.87,122.94,18.68,um,Spot,Position,3,5173
18.23,127.05,19.29,um,Spot,Position,3,5175
74.26,130.41,19.45,um,Spot,Position,3,5177
20.87,138.37,18.75,um,Spot,Position,3,5180
13.97,140.87,19.63,um,Spot,Position,3,5185
70.04,144.96,18.33,um,Spot,Position,3,5188
100.51,147.41,18.63,um,Spot,Position,3,5189
3.09,188.73,19.16,um,Spot,Position,3,5208
3.09,193.60,18.71,um,Spot,Position,3,5210
71.71,18.90,21.02,um,Spot,Position,3,5218
124.56,21.70,20.05,um,Spot,Position,3,5219
72.49,24.97,21.32,um,Spot,Position,3,5220
36.31,30.41,21.34,um,Spot,Position,3,5221
56.14,31.84,21.26,um,Spot,Position,3,5222
65.34,32.99,21.19,um,Spot,Position,3,5223
108.27,32.60,21.51,um,Spot,Position,3,5224
55.27,36.81,20.11,um,Spot,Position,3,5226
80.69,38.09,21.94,um,Spot,Position,3,5227
131.10,43.93,21.21,um,Spot,Position,3,5228
65.73,45.27,21.08,um,Spot,Position,3,5229
14.16,46.83,21.47,um,Spot,Position,3,5230
44.93,48.68,21.20,um,Spot,Position,3,5231
75.51,52.39,20.51,um,Spot,Position,3,5232
112.21,52.13,20.98,um,Spot,Position,3,5233
41.73,53.06,21.27,um,Spot,Position,3,5235
70.92,54.00,21.09,um,Spot,Position,3,5236
165.38,54.14,20.61,um,Spot,Position,3,5237
23.11,60.22,20.89,um,Spot,Position,3,5238
47.97,60.50,20.88,um,Spot,Position,3,5239
138.94,60.84,20.75,um,Spot,Position,3,5240
34.84,62.85,20.76,um,Spot,Position,3,5241
156.11,64.54,20.91,um,Spot,Position,3,5242
131.00,69.71,20.56,um,Spot,Position,3,5244
34.06,70.74,20.49,um,Spot,Position,3,5245
18.40,72.22,20.95,um,Spot,Position,3,5246
89.08,72.73,21.37,um,Spot,Position,3,5247
46.58,73.67,21.50,um,Spot,Position,3,5248
112.45,73.40,21.30,um,Spot,Position,3,5249
62.83,76.58,21.73,um,Spot,Position,3,5250
2.79,80.54,20.99,um,Spot,Position,3,5251
144.34,80.20,20.24,um,Spot,Position,3,5252
119.99,81.08,21.34,um,Spot,Position,3,5253
152.54,81.44,20.37,um,Spot,Position,3,5254
58.24,83.81,20.78,um,Spot,Position,3,5255
139.43,83.61,21.87,um,Spot,Position,3,5256
80.80,93.02,21.65,um,Spot,Position,3,5260
143.70,96.23,20.25,um,Spot,Position,3,5261
117.81,98.72,21.83,um,Spot,Position,3,5262
135.79,99.91,21.90,um,Spot,Position,3,5264
49.19,100.86,21.22,um,Spot,Position,3,5265
114.19,109.12,21.08,um,Spot,Position,3,5267
69.38,109.82,20.55,um,Spot,Position,3,5268
111.57,118.45,21.02,um,Spot,Position,3,5270
81.04,132.27,20.77,um,Spot,Position,3,5274
72.10,134.76,20.32,um,Spot,Position,3,5275
66.53,135.26,21.48,um,Spot,Position,3,5276
5.93,150.47,20.68,um,Spot,Position,3,5284
73.46,150.20,21.16,um,Spot,Position,3,5285
97.97,158.08,20.35,um,Spot,Position,3,5290
94.13,21.98,22.88,um,Spot,Position,3,5313
110.88,27.35,23.50,um,Spot,Position,3,5314
74.37,33.05,22.64,um,Spot,Position,3,5315
86.90,37.67,23.12,um,Spot,Position,3,5316
104.22,40.20,23.51,um,Spot,Position,3,5317
35.98,41.08,23.98,um,Spot,Position,3,5318
129.21,49.56,22.25,um,Spot,Position,3,5319
14.45,51.81,22.18,um,Spot,Position,3,5320
156.13,51.70,23.42,um,Spot,Position,3,5321
57.44,56.59,23.46,um,Spot,Position,3,5322
88.93,57.12,23.12,um,Spot,Position,3,5323
40.62,58.10,22.79,um,Spot,Position,3,5324
148.89,58.55,23.20,um,Spot,Position,3,5325
10.32,62.55,23.39,um,Spot,Position,3,5326
74.18,65.57,22.76,um,Spot,Position,3,5327
115.79,67.42,22.17,um,Spot,Position,3,5328
126.41,66.82,23.31,um,Spot,Position,3,5329
37.48,74.39,23.64,um,Spot,Position,3,5330
47.97,77.70,23.75,um,Spot,Position,3,5331
162.43,81.76,22.89,um,Spot,Position,3,5332
51.66,83.15,22.65,um,Spot,Position,3,5333
86.12,83.64,22.80,um,Spot,Position,3,5334
28.24,84.89,23.36,um,Spot,Position,3,5335
48.80,90.04,22.57,um,Spot,Position,3,5336
151.43,93.01,22.22,um,Spot,Position,3,5338
125.29,93.79,22.73,um,Spot,Position,3,5339
30.23,97.64,23.20,um,Spot,Position,3,5340
18.13,105.05,23.15,um,Spot,Position,3,5341
127.35,110.68,22.74,um,Spot,Position,3,5343
63.99,111.43,22.08,um,Spot,Position,3,5345
46.31,118.88,22.31,um,Spot,Position,3,5346
23.44,123.07,23.65,um,Spot,Position,3,5347
101.07,123.58,22.76,um,Spot,Position,3,5348
10.73,127.62,23.13,um,Spot,Position,3,5349
85.57,127.88,22.19,um,Spot,Position,3,5350
92.63,129.03,23.24,um,Spot,Position,3,5351
58.86,133.58,23.00,um,Spot,Position,3,5352
53.83,136.17,22.45,um,Spot,Position,3,5354
123.60,136.16,22.97,um,Spot,Position,3,5355
2.87,141.19,23.14,um,Spot,Position,3,5356
62.21,144.41,22.85,um,Spot,Position,3,5357
2.95,152.90,23.80,um,Spot,Position,3,5363
69.15,156.73,23.43,um,Spot,Position,3,5365
3.52,178.07,23.52,um,Spot,Position,3,5372
3.09,188.77,22.21,um,Spot,Position,3,5376
3.06,195.88,23.85,um,Spot,Position,3,5377
3.12,199.69,23.07,um,Spot,Position,3,5378
96.76,14.86,25.85,um,Spot,Position,3,5385
87.07,15.73,25.14,um,Spot,Position,3,5386
60.36,20.93,24.86,um,Spot,Position,3,5389
46.47,26.22,25.45,um,Spot,Position,3,5391
88.58,29.80,24.88,um,Spot,Position,3,5392
96.22,36.83,25.29,um,Spot,Position,3,5393
143.64,38.29,25.23,um,Spot,Position,3,5394
148.35,45.78,24.07,um,Spot,Position,3,5395
81.69,48.63,25.67,um,Spot,Position,3,5396
24.25,50.89,25.87,um,Spot,Position,3,5397
30.85,52.22,24.14,um,Spot,Position,3,5398
3.66,53.91,25.09,um,Spot,Position,3,5399
78.69,56.83,24.97,um,Spot,Position,3,5400
35.35,59.74,24.98,um,Spot,Position,3,5401
107.76,62.98,24.72,um,Spot,Position,3,5402
4.47,64.38,25.54,um,Spot,Position,3,5403
64.29,64.73,24.82,um,Spot,Position,3,5404
14.40,66.54,24.27,um,Spot,Position,3,5405
44.29,66.04,25.79,um,Spot,Position,3,5406
148.18,67.51,25.39,um,Spot,Position,3,5407
28.41,69.00,25.27,um,Spot,Position,3,5408
54.46,69.50,25.92,um,Spot,Position,3,5409
122.79,71.52,24.76,um,Spot,Position,3,5410
75.93,73.03,25.74,um,Spot,Position,3,5411
83.46,72.56,25.29,um,Spot,Position,3,5412
17.00,75.66,25.74,um,Spot,Position,3,5414
169.60,75.53,25.22,um,Spot,Position,3,5415
58.14,76.59,25.34,um,Spot,Position,3,5416
143.59,76.56,25.39,um,Spot,Position,3,5417
27.57,79.13,24.93,um,Spot,Position,3,5418
14.15,79.85,24.67,um,Spot,Position,3,5419
54.51,81.44,24.11,um,Spot,Position,3,5420
33.56,81.93,24.80,um,Spot,Position,3,5421
8.55,83.31,24.60,um,Spot,Position,3,5422
81.14,88.59,25.28,um,Spot,Position,3,5424
4.47,89.05,25.82,um,Spot,Position,3,5425
10.13,92.78,25.46,um,Spot,Position,3,5426
32.88,93.01,25.49,um,Spot,Position,3,5427
118.53,94.64,25.33,um,Spot,Position,3,5428
40.40,96.57,24.59,um,Spot,Position,3,5429
69.56,102.82,25.86,um,Spot,Position,3,5430
102.93,105.94,25.11,um,Spot,Position,3,5431
108.58,110.97,25.55,um,Spot,Position,3,5434
33.45,112.71,25.63,um,Spot,Position,3,5435
40.05,120.82,25.24,um,Spot,Position,3,5438
92.36,121.49,24.57,um,Spot,Position,3,5439
69.27,122.84,24.90,um,Spot,Position,3,5440
107.90,124.43,24.35,um,Spot,Position,3,5441
62.47,126.73,25.39,um,Spot,Position,3,5444
70.24,129.31,25.22,um,Spot,Position,3,5446
27.97,134.16,25.90,um,Spot,Position,3,5449
46.98,137.73,25.90,um,Spot,Position,3,5452
10.98,145.73,24.67,um,Spot,Position,3,5454
3.36,173.88,24.67,um,Spot,Position,3,5479
113.18,18.74,27.89,um,Spot,Position,3,5499
83.06,22.70,26.36,um,Spot,Position,3,5500
63.16,29.50,26.33,um,Spot,Position,3,5501
134.45,32.63,26.98,um,Spot,Position,3,5502
27.51,36.31,26.70,um,Spot,Position,3,5503
81.24,43.36,27.34,um,Spot,Position,3,5504
128.67,45.59,26.85,um,Spot,Position,3,5505
106.74,47.08,27.13,um,Spot,Position,3,5506
122.58,49.28,27.76,um,Spot,Position,3,5507
88.46,51.46,26.05,um,Spot,Position,3,5508
64.89,53.94,26.60,um,Spot,Position,3,5509
49.13,55.51,26.50,um,Spot,Position,3,5510
140.81,57.14,26.08,um,Spot,Position,3,5511
129.91,57.33,27.06,um,Spot,Position,3,5512
9.25,58.38,27.75,um,Spot,Position,3,5513
101.05,58.18,27.20,um,Spot,Position,3,5514
30.36,62.72,26.82,um,Spot,Position,3,5515
91.95,62.30,26.56,um,Spot,Position,3,5516
54.67,63.43,26.99,um,Spot,Position,3,5517
84.84,64.89,27.21,um,Spot,Position,3,5518
38.72,68.88,27.85,um,Spot,Position,3,5519
64.95,71.22,27.09,um,Spot,Position,3,5520
27.42,73.69,26.06,um,Spot,Position,3,5521
8.49,74.42,27.26,um,Spot,Position,3,5522
14.38,85.36,26.81,um,Spot,Position,3,5524
45.17,85.35,26.68,um,Spot,Position,3,5525
125.18,85.96,27.83,um,Spot,Position,3,5526
30.29,86.76,27.28,um,Spot,Position,3,5527
40.43,87.31,27.56,um,Spot,Position,3,5528
25.25,88.01,27.10,um,Spot,Position,3,5529
36.25,90.61,26.77,um,Spot,Position,3,5530
23.53,95.94,26.64,um,Spot,Position,3,5534
61.13,97.34,27.26,um,Spot,Position,3,5535
70.78,97.38,26.94,um,Spot,Position,3,5536
143.31,97.90,26.90,um,Spot,Position,3,5538
48.14,106.91,26.79,um,Spot,Position,3,5539
58.18,107.78,26.46,um,Spot,Position,3,5540
123.67,108.60,27.42,um,Spot,Position,3,5541
11.80,109.13,27.08,um,Spot,Position,3,5542
40.70,111.77,27.77,um,Spot,Position,3,5543
84.64,114.56,26.46,um,Spot,Position,3,5544
100.47,117.11,26.27,um,Spot,Position,3,5546
82.43,121.82,26.28,um,Spot,Position,3,5547
30.54,125.13,27.84,um,Spot,Position,3,5550
6.05,135.36,26.63,um,Spot,Position,3,5551
79.21,137.93,27.66,um,Spot,Position,3,5552
3.06,196.05,26.70,um,Spot,Position,3,5576
96.51,15.04,28.12,um,Spot,Position,3,5589
97.23,24.70,29.13,um,Spot,Position,3,5590
74.08,29.65,29.08,um,Spot,Position,3,5591
56.50,37.18,28.60,um,Spot,Position,3,5593
45.55,41.44,28.56,um,Spot,Position,3,5594
15.77,44.37,29.61,um,Spot,Position,3,5595
96.28,47.91,29.14,um,Spot,Position,3,5596
74.84,49.51,28.71,um,Spot,Position,3,5597
115.84,51.09,28.13,um,Spot,Position,3,5598
19.93,57.78,29.58,um,Spot,Position,3,5599
123.39,62.17,29.13,um,Spot,Position,3,5600
79.75,66.84,29.62,um,Spot,Position,3,5601
161.37,68.74,29.05,um,Spot,Position,3,5602
42.33,75.00,28.94,um,Spot,Position,3,5603
111.43,77.98,29.82,um,Spot,Position,3,5604
158.61,79.19,28.77,um,Spot,Position,3,5605
72.25,80.96,28.24,um,Spot,Position,3,5606
19.92,81.64,28.23,um,Spot,Position,3,5607
39.53,82.17,28.24,um,Spot,Position,3,5608
137.89,86.06,29.58,um,Spot,Position,3,5609
149.16,90.84,29.14,um,Spot,Position,3,5611
124.75,94.11,28.85,um,Spot,Position,3,5613
7.13,96.31,29.38,um,Spot,Position,3,5614
24.88,100.74,29.41,um,Spot,Position,3,5615
130.16,101.03,28.66,um,Spot,Position,3,5616
137.21,102.61,29.28,um,Spot,Position,3,5617
158.75,105.06,29.08,um,Spot,Position,3,5618
116.00,105.87,29.08,um,Spot,Position,3,5619
88.88,108.92,29.13,um,Spot,Position,3,5621
46.46,111.05,28.12,um,Spot,Position,3,5622
4.36,113.94,28.73,um,Spot,Position,3,5623
75.58,121.19,28.29,um,Spot,Position,3,5626
91.14,122.49,28.89,um,Spot,Position,3,5628
56.51,126.21,29.02,um,Spot,Position,3,5630
36.70,145.49,29.04,um,Spot,Position,3,5641
73.48,148.65,28.39,um,Spot,Position,3,5643
70.47,18.22,30.53,um,Spot,Position,3,5670
50.03,24.16,31.09,um,Spot,Position,3,5671
123.55,28.14,30.86,um,Spot,Position,3,5673
94.03,30.71,31.54,um,Spot,Position,3,5674
103.53,31.24,31.51,um,Spot,Position,3,5675
67.03,37.59,31.69,um,Spot,Position,3,5677
88.73,38.44,30.39,um,Spot,Position,3,5678
137.57,42.07,31.30,um,Spot,Position,3,5679
73.50,46.51,31.03,um,Spot,Position,3,5680
146.57,55.33,31.35,um,Spot,Position,3,5681
112.73,55.66,31.25,um,Spot,Position,3,5682
9.71,58.17,30.36,um,Spot,Position,3,5683
154.40,58.45,30.15,um,Spot,Position,3,5684
53.78,59.61,30.48,um,Spot,Position,3,5685
72.79,60.32,30.59,um,Spot,Position,3,5686
150.83,63.08,31.92,um,Spot,Position,3,5687
117.98,64.85,31.02,um,Spot,Position,3,5688
130.12,66.00,30.92,um,Spot,Position,3,5689
23.36,67.43,31.19,um,Spot,Position,3,5690
93.60,71.06,31.62,um,Spot,Position,3,5691
102.40,71.99,30.51,um,Spot,Position,3,5692
14.16,73.05,31.01,um,Spot,Position,3,5693
97.88,75.55,31.15,um,Spot,Position,3,5694
3.71,76.38,31.54,um,Spot,Position,3,5695
9.32,79.17,30.36,um,Spot,Position,3,5696
100.43,79.75,30.61,um,Spot,Position,3,5697
136.38,80.05,30.12,um,Spot,Position,3,5698
47.89,81.06,31.16,um,Spot,Position,3,5700
20.38,86.50,30.33,um,Spot,Position,3,5701
14.47,89.33,30.81,um,Spot,Position,3,5702
59.87,89.57,30.79,um,Spot,Position,3,5703
109.75,90.07,31.57,um,Spot,Position,3,5704
4.36,92.63,30.93,um,Spot,Position,3,5706
13.84,93.87,30.92,um,Spot,Position,3,5707
135.74,95.48,30.09,um,Spot,Position,3,5708
17.26,96.76,30.29,um,Spot,Position,3,5709
45.03,97.65,30.48,um,Spot,Position,3,5710
103.90,97.18,30.74,um,Spot,Position,3,5711
110.90,99.44,30.84,um,Spot,Position,3,5712
4.15,100.10,31.03,um,Spot,Position,3,5713
31.97,101.72,31.16,um,Spot,Position,3,5714
95.50,110.14,30.14,um,Spot,Position,3,5717
131.14,110.61,30.12,um,Spot,Position,3,5718
77.38,113.85,30.91,um,Spot,Position,3,5719
33.67,118.23,31.82,um,Spot,Position,3,5721
26.18,121.49,31.54,um,Spot,Position,3,5724
85.18,133.89,30.81,um,Spot,Position,3,5730
99.46,134.06,31.86,um,Spot,Position,3,5731
76.71,135.01,30.34,um,Spot,Position,3,5732
71.49,138.12,31.78,um,Spot,Position,3,5734
3.05,189.99,31.05,um,Spot,Position,3,5758
81.20,28.08,32.83,um,Spot,Position,3,5765
61.34,31.86,32.44,um,Spot,Position,3,5766
96.12,36.03,33.74,um,Spot,Position,3,5767
47.31,38.56,33.00,um,Spot,Position,3,5768
120.04,39.22,32.44,um,Spot,Position,3,5769
127.07,45.75,32.59,um,Spot,Position,3,5770
27.97,48.21,33.26,um,Spot,Position,3,5771
58.88,48.84,33.52,um,Spot,Position,3,5772
3.64,52.54,32.40,um,Spot,Position,3,5773
36.96,55.22,33.31,um,Spot,Position,3,5774
44.35,58.21,33.17,um,Spot,Position,3,5775
88.48,63.46,33.18,um,Spot,Position,3,5776
107.20,68.87,32.18,um,Spot,Position,3,5777
50.77,70.48,33.42,um,Spot,Position,3,5778
154.65,69.96,33.32,um,Spot,Position,3,5779
62.96,72.33,33.24,um,Spot,Position,3,5780
137.81,72.48,32.73,um,Spot,Position,3,5781
32.88,74.54,32.85,um,Spot,Position,3,5782
87.99,75.32,33.83,um,Spot,Position,3,5783
52.63,75.47,33.85,um,Spot,Position,3,5784
23.64,78.31,33.07,um,Spot,Position,3,5785
3.15,80.12,33.28,um,Spot,Position,3,5786
145.84,81.16,33.45,um,Spot,Position,3,5787
125.86,82.11,32.07,um,Spot,Position,3,5788
152.33,82.19,33.32,um,Spot,Position,3,5789
65.88,83.56,33.45,um,Spot,Position,3,5790
6.62,84.49,33.51,um,Spot,Position,3,5791
33.26,84.67,32.69,um,Spot,Position,3,5792
118.65,92.38,33.55,um,Spot,Position,3,5793
52.49,94.61,32.40,um,Spot,Position,3,5795
21.15,99.75,33.49,um,Spot,Position,3,5796
39.15,102.52,33.27,um,Spot,Position,3,5797
7.41,105.45,32.93,um,Spot,Position,3,5798
5.99,108.38,32.31,um,Spot,Position,3,5799
26.75,108.12,32.27,um,Spot,Position,3,5800
17.91,110.13,33.28,um,Spot,Position,3,5801
101.62,111.27,33.47,um,Spot,Position,3,5803
115.54,114.30,33.05,um,Spot,Position,3,5804
24.02,115.86,32.09,um,Spot,Position,3,5805
68.31,115.15,33.64,um,Spot,Position,3,5806
124.18,116.31,33.20,um,Spot,Position,3,5807
62.07,117.68,33.03,um,Spot,Position,3,5808
96.15,117.88,32.24,um,Spot,Position,3,5809
6.10,119.57,33.02,um,Spot,Position,3,5810
17.37,124.67,32.30,um,Spot,Position,3,5813
76.13,126.27,33.26,um,Spot,Position,3,5814
47.06,132.88,33.37,um,Spot,Position,3,5817
64.70,133.52,32.18,um,Spot,Position,3,5818
10.18,136.20,33.65,um,Spot,Position,3,5820
51.59,141.76,33.62,um,Spot,Position,3,5822
5.79,142.47,32.43,um,Spot,Position,3,5823
25.34,150.60,32.34,um,Spot,Position,3,5827
3.30,180.12,33.20,um,Spot,Position,3,5842
3.09,195.14,32.76,um,Spot,Position,3,5847
109.22,20.43,34.57,um,Spot,Position,3,5857
55.68,35.56,34.59,um,Spot,Position,3,5860
112.69,37.78,34.18,um,Spot,Position,3,5861
106.17,53.56,35.39,um,Spot,Position,3,5862
96.62,58.56,35.76,um,Spot,Position,3,5863
101.36,58.85,34.87,um,Spot,Position,3,5864
5.25,64.58,34.98,um,Spot,Position,3,5865
71.43,73.36,34.53,um,Spot,Position,3,5866
134.49,80.36,35.48,um,Spot,Position,3,5868
76.85,81.27,34.48,um,Spot,Position,3,5869
87.86,83.31,34.60,um,Spot,Position,3,5870
129.07,89.94,34.93,um,Spot,Position,3,5871
27.95,91.93,35.02,um,Spot,Position,3,5872
20.96,92.35,34.98,um,Spot,Position,3,5873
95.13,94.32,34.55,um,Spot,Position,3,5874
93.88,102.48,34.63,um,Spot,Position,3,5875
124.91,104.49,34.57,um,Spot,Position,3,5876
13.63,105.20,35.04,um,Spot,Position,3,5877
2.59,106.01,34.44,um,Spot,Position,3,5878
106.96,107.76,35.10,um,Spot,Position,3,5880
84.00,110.10,35.18,um,Spot,Position,3,5881
91.19,113.04,35.51,um,Spot,Position,3,5883
112.29,119.95,35.64,um,Spot,Position,3,5886
103.02,127.99,34.34,um,Spot,Position,3,5888
121.83,131.27,34.40,um,Spot,Position,3,5889
62.13,18.07,37.16,um,Spot,Position,3,5925
123.59,28.32,36.87,um,Spot,Position,3,5927
36.18,31.41,36.62,um,Spot,Position,3,5928
80.51,41.26,37.32,um,Spot,Position,3,5929
59.76,44.98,36.31,um,Spot,Position,3,5930
45.79,46.52,37.21,um,Spot,Position,3,5931
21.78,47.47,37.13,um,Spot,Position,3,5932
9.07,48.78,37.35,um,Spot,Position,3,5933
39.32,48.57,37.11,um,Spot,Position,3,5934
143.42,49.25,37.00,um,Spot,Position,3,5935
66.06,53.58,36.41,um,Spot,Position,3,5936
47.40,54.55,36.45,um,Spot,Position,3,5937
138.75,54.11,37.68,um,Spot,Position,3,5938
10.67,55.47,36.87,um,Spot,Position,3,5939
28.39,58.48,36.19,um,Spot,Position,3,5940
16.90,61.18,37.65,um,Spot,Position,3,5941
42.39,66.46,37.14,um,Spot,Position,3,5942
34.76,69.35,37.57,um,Spot,Position,3,5943
75.38,70.87,36.84,um,Spot,Position,3,5944
94.03,72.59,37.18,um,Spot,Position,3,5945
102.08,73.31,36.39,um,Spot,Position,3,5946
80.71,76.25,37.95,um,Spot,Position,3,5947
83.33,81.86,36.84,um,Spot,Position,3,5948
73.04,83.52,36.52,um,Spot,Position,3,5949
159.13,88.14,36.95,um,Spot,Position,3,5950
13.82,99.87,37.69,um,Spot,Position,3,5952
87.66,100.54,37.07,um,Spot,Position,3,5953
132.29,100.71,36.49,um,Spot,Position,3,5954
111.57,100.92,37.18,um,Spot,Position,3,5955
75.49,103.96,36.75,um,Spot,Position,3,5956
120.21,107.73,37.89,um,Spot,Position,3,5959
132.29,110.70,37.75,um,Spot,Position,3,5960
12.15,117.70,37.05,um,Spot,Position,3,5962
66.45,123.68,37.04,um,Spot,Position,3,5964
54.04,124.19,37.54,um,Spot,Position,3,5965
2.96,125.74,37.70,um,Spot,Position,3,5966
48.34,127.18,37.37,um,Spot,Position,3,5968
75.57,128.33,37.35,um,Spot,Position,3,5969
38.56,132.61,36.56,um,Spot,Position,3,5970
98.78,134.76,37.73,um,Spot,Position,3,5972
67.58,137.11,36.62,um,Spot,Position,3,5974
24.81,143.84,37.89,um,Spot,Position,3,5975
3.32,169.50,36.71,um,Spot,Position,3,5991
3.45,180.54,36.30,um,Spot,Position,3,5994
63.06,27.38,39.14,um,Spot,Position,3,6004
87.89,27.44,38.96,um,Spot,Position,3,6005
70.91,32.30,39.50,um,Spot,Position,3,6006
65.66,44.13,39.82,um,Spot,Position,3,6007
72.05,46.42,39.10,um,Spot,Position,3,6008
90.44,53.29,39.20,um,Spot,Position,3,6009
48.84,61.55,39.04,um,Spot,Position,3,6010
67.05,61.44,39.32,um,Spot,Position,3,6011
112.07,62.51,38.24,um,Spot,Position,3,6012
63.15,66.27,39.31,um,Spot,Position,3,6013
16.31,67.60,39.40,um,Spot,Position,3,6014
126.61,82.14,38.63,um,Spot,Position,3,6015
67.06,83.11,39.88,um,Spot,Position,3,6016
46.26,84.65,39.94,um,Spot,Position,3,6017
11.54,86.57,38.52,um,Spot,Position,3,6018
140.71,87.60,38.52,um,Spot,Position,3,6019
125.33,89.44,39.70,um,Spot,Position,3,6020
93.41,90.02,39.65,um,Spot,Position,3,6021
52.83,92.19,38.77,um,Spot,Position,3,6022
117.48,94.80,39.14,um,Spot,Position,3,6023
81.23,101.25,38.43,um,Spot,Position,3,6024
124.30,102.06,38.92,um,Spot,Position,3,6025
97.98,113.52,38.23,um,Spot,Position,3,6026
53.67,116.21,38.17,um,Spot,Position,3,6027
82.27,119.46,38.83,um,Spot,Position,3,6028
100.11,121.46,38.19,um,Spot,Position,3,6029
86.17,124.77,39.12,um,Spot,Position,3,6032
56.72,135.66,39.25,um,Spot,Position,3,6033
33.78,138.22,39.06,um,Spot,Position,3,6034
75.15,140.06,39.45,um,Spot,Position,3,6035
70.73,145.26,39.41,um,Spot,Position,3,6041
19.11,148.08,39.38,um,Spot,Position,3,6042
3.14,177.55,39.70,um,Spot,Position,3,6052
3.08,199.69,38.18,um,Spot,Position,3,6060
81.63,17.64,41.00,um,Spot,Position,3,6068
107.51,20.03,41.00,um,Spot,Position,3,6069
79.76,23.82,41.00,um,Spot,Position,3,6070
100.69,24.42,41.00,um,Spot,Position,3,6071
42.68,28.71,41.00,um,Spot,Position,3,6073
93.32,32.75,41.00,um,Spot,Position,3,6075
105.79,32.70,41.00,um,Spot,Position,3,6076
44.54,34.01,41.00,um,Spot,Position,3,6077
120.00,34.42,41.00,um,Spot,Position,3,6078
77.55,36.74,41.00,um,Spot,Position,3,6080
131.34,37.60,41.00,um,Spot,Position,3,6081
37.69,38.12,41.00,um,Spot,Position,3,6082
89.40,39.46,41.00,um,Spot,Position,3,6083
16.76,39.87,41.00,um,Spot,Position,3,6084
111.57,40.07,41.00,um,Spot,Position,3,6085
30.43,42.41,41.00,um,Spot,Position,3,6086
20.30,43.02,41.00,um,Spot,Position,3,6087
131.31,44.24,41.00,um,Spot,Position,3,6088
56.98,45.97,41.00,um,Spot,Position,3,6090
95.12,47.17,41.00,um,Spot,Position,3,6091
116.08,47.13,41.00,um,Spot,Position,3,6092
84.10,49.14,41.00,um,Spot,Position,3,6093
27.73,51.16,41.00,um,Spot,Position,3,6094
53.00,51.24,41.00,um,Spot,Position,3,6095
20.07,53.56,41.00,um,Spot,Position,3,6096
82.83,57.84,41.00,um,Spot,Position,3,6098
59.60,58.45,41.00,um,Spot,Position,3,6099
27.94,61.31,41.00,um,Spot,Position,3,6101
76.68,62.54,41.00,um,Spot,Position,3,6102
139.82,62.36,41.00,um,Spot,Position,3,6103
35.94,64.15,41.00,um,Spot,Position,3,6104
152.72,64.13,41.00,um,Spot,Position,3,6105
28.32,65.78,41.00,um,Spot,Position,3,6106
58.42,66.31,41.00,um,Spot,Position,3,6107
70.88,67.18,41.00,um,Spot,Position,3,6109
157.30,68.87,41.00,um,Spot,Position,3,6110
147.88,69.80,41.00,um,Spot,Position,3,6111
3.42,71.29,41.00,um,Spot,Position,3,6113
85.20,71.95,41.00,um,Spot,Position,3,6114
21.02,72.79,41.00,um,Spot,Position,3,6115
9.68,74.12,41.00,um,Spot,Position,3,6117
65.39,74.19,41.00,um,Spot,Position,3,6118
135.85,73.98,41.00,um,Spot,Position,3,6119
