
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
21,,Surface,3,Image 1,1,0,
31,,Surface,3,Image 1,1,1,
19,,Surface,3,Image 1,1,2,
19,,Surface,3,Image 1,1,3,
20,,Surface,3,Image 1,1,4,
23,,Surface,3,Image 1,1,5,
24,,Surface,3,Image 1,1,6,
24,,Surface,3,Image 1,1,7,
24,,Surface,3,Image 1,1,8,
22,,Surface,3,Image 1,1,9,
19,,Surface,3,Image 1,1,10,
24,,Surface,3,Image 1,1,11,
25,,Surface,3,Image 1,1,12,
53,,Surface,3,Image 1,1,13,
23,,Surface,3,Image 1,1,14,
25,,Surface,3,Image 1,1,15,
28,,Surface,3,Image 1,1,16,
23,,Surface,3,Image 1,1,17,
17,,Surface,3,Image 1,1,18,
19,,Surface,3,Image 1,1,19,
23,,Surface,3,Image 1,1,20,
19,,Surface,3,Image 1,1,21,
24,,Surface,3,Image 1,1,22,
22,,Surface,3,Image 1,1,23,
28,,Surface,3,Image 1,1,24,
23,,Surface,3,Image 1,1,25,
33,,Surface,3,Image 1,1,26,
82,,Surface,3,Image 1,1,27,
33,,Surface,3,Image 1,1,28,
25,,Surface,3,Image 1,1,29,
27,,Surface,3,Image 1,1,30,
23,,Surface,3,Image 1,1,31,
37,,Surface,3,Image 1,1,32,
23,,Surface,3,Image 1,1,33,
20,,Surface,3,Image 1,1,34,
25,,Surface,3,Image 1,1,35,
27,,Surface,3,Image 1,1,36,
27,,Surface,3,Image 1,1,37,
19,,Surface,3,Image 1,1,38,
29,,Surface,3,Image 1,1,39,
21,,Surface,3,Image 1,1,40,
24,,Surface,3,Image 1,1,41,
27,,Surface,3,Image 1,1,42,
25,,Surface,3,Image 1,1,43,
94,,Surface,3,Image 1,1,44,
99,,Surface,3,Image 1,1,45,
25,,Surface,3,Image 1,1,46,
31,,Surface,3,Image 1,1,47,
27,,Surface,3,Image 1,1,48,
28,,Surface,3,Image 1,1,49,
23,,Surface,3,Image 1,1,50,
24,,Surface,3,Image 1,1,51,
21,,Surface,3,Image 1,1,52,
23,,Surface,3,Image 1,1,53,
23,,Surface,3,Image 1,1,54,
31,,Surface,3,Image 1,1,55,
108,,Surface,3,Image 1,1,56,
