
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
28,,Surface,3,Image 1,1,0,
30,,Surface,3,Image 1,1,1,
83,,Surface,3,Image 1,1,2,
28,,Surface,3,Image 1,1,3,
75,,Surface,3,Image 1,1,4,
63,,Surface,3,Image 1,1,5,
34,,Surface,3,Image 1,1,6,
28,,Surface,3,Image 1,1,7,
33,,Surface,3,Image 1,1,8,
26,,Surface,3,Image 1,1,9,
31,,Surface,3,Image 1,1,10,
134,,Surface,3,Image 1,1,11,
149,,Surface,3,Image 1,1,12,
31,,Surface,3,Image 1,1,13,
34,,Surface,3,Image 1,1,14,
33,,Surface,3,Image 1,1,15,
34,,Surface,3,Image 1,1,16,
28,,Surface,3,Image 1,1,17,
38,,Surface,3,Image 1,1,18,
110,,Surface,3,Image 1,1,19,
189,,Surface,3,Image 1,1,20,
123,,Surface,3,Image 1,1,21,
238,,Surface,3,Image 1,1,22,
85,,Surface,3,Image 1,1,23,
126,,Surface,3,Image 1,1,24,
80,,Surface,3,Image 1,1,25,
209,,Surface,3,Image 1,1,26,
150,,Surface,3,Image 1,1,27,
193,,Surface,3,Image 1,1,28,
176,,Surface,3,Image 1,1,29,
106,,Surface,3,Image 1,1,30,
251,,Surface,3,Image 1,1,31,
138,,Surface,3,Image 1,1,32,
143,,Surface,3,Image 1,1,33,
43,,Surface,3,Image 1,1,34,
140,,Surface,3,Image 1,1,35,
128,,Surface,3,Image 1,1,36,
169,,Surface,3,Image 1,1,37,
238,,Surface,3,Image 1,1,38,
154,,Surface,3,Image 1,1,39,
36,,Surface,3,Image 1,1,40,
43,,Surface,3,Image 1,1,41,
163,,Surface,3,Image 1,1,42,
36,,Surface,3,Image 1,1,43,
184,,Surface,3,Image 1,1,44,
134,,Surface,3,Image 1,1,45,
252,,Surface,3,Image 1,1,46,
169,,Surface,3,Image 1,1,47,
31,,Surface,3,Image 1,1,48,
52,,Surface,3,Image 1,1,49,
100,,Surface,3,Image 1,1,50,
117,,Surface,3,Image 1,1,51,
37,,Surface,3,Image 1,1,52,
36,,Surface,3,Image 1,1,53,
36,,Surface,3,Image 1,1,54,
45,,Surface,3,Image 1,1,55,
29,,Surface,3,Image 1,1,56,
33,,Surface,3,Image 1,1,57,
36,,Surface,3,Image 1,1,58,
41,,Surface,3,Image 1,1,59,
3,,Surface,3,Image 1,1,60,
34,,Surface,3,Image 1,1,61,
34,,Surface,3,Image 1,1,62,
69,,Surface,3,Image 1,1,63,
32,,Surface,3,Image 1,1,64,
28,,Surface,3,Image 1,1,65,
26,,Surface,3,Image 1,1,66,
25,,Surface,3,Image 1,1,67,
27,,Surface,3,Image 1,1,68,
26,,Surface,3,Image 1,1,69,
31,,Surface,3,Image 1,1,70,
24,,Surface,3,Image 1,1,71,
31,,Surface,3,Image 1,1,72,
28,,Surface,3,Image 1,1,73,
29,,Surface,3,Image 1,1,74,
32,,Surface,3,Image 1,1,75,
33,,Surface,3,Image 1,1,76,
37,,Surface,3,Image 1,1,77,
34,,Surface,3,Image 1,1,78,
38,,Surface,3,Image 1,1,79,
38,,Surface,3,Image 1,1,80,
98,,Surface,3,Image 1,1,81,
44,,Surface,3,Image 1,1,82,
31,,Surface,3,Image 1,1,83,
48,,Surface,3,Image 1,1,84,
31,,Surface,3,Image 1,1,85,
83,,Surface,3,Image 1,1,86,
82,,Surface,3,Image 1,1,87,
36,,Surface,3,Image 1,1,88,
23,,Surface,3,Image 1,1,89,
40,,Surface,3,Image 1,1,90,
27,,Surface,3,Image 1,1,91,
28,,Surface,3,Image 1,1,92,
28,,Surface,3,Image 1,1,93,
58,,Surface,3,Image 1,1,94,
62,,Surface,3,Image 1,1,95,
47,,Surface,3,Image 1,1,96,
29,,Surface,3,Image 1,1,97,
26,,Surface,3,Image 1,1,98,
30,,Surface,3,Image 1,1,99,
37,,Surface,3,Image 1,1,100,
32,,Surface,3,Image 1,1,101,
52,,Surface,3,Image 1,1,102,
32,,Surface,3,Image 1,1,103,
34,,Surface,3,Image 1,1,104,
61,,Surface,3,Image 1,1,105,
40,,Surface,3,Image 1,1,106,
52,,Surface,3,Image 1,1,107,
30,,Surface,3,Image 1,1,108,
37,,Surface,3,Image 1,1,109,
31,,Surface,3,Image 1,1,110,
39,,Surface,3,Image 1,1,111,
36,,Surface,3,Image 1,1,112,
29,,Surface,3,Image 1,1,113,
41,,Surface,3,Image 1,1,114,
85,,Surface,3,Image 1,1,115,
37,,Surface,3,Image 1,1,116,
33,,Surface,3,Image 1,1,117,
40,,Surface,3,Image 1,1,118,
