
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
6,,Surface,3,Image 1,1,0,
8,,Surface,3,Image 1,1,1,
8,,Surface,3,Image 1,1,2,
6,,Surface,3,Image 1,1,3,
9,,Surface,3,Image 1,1,4,
6,,Surface,3,Image 1,1,5,
5,,Surface,3,Image 1,1,6,
12,,Surface,3,Image 1,1,7,
7,,Surface,3,Image 1,1,8,
6,,Surface,3,Image 1,1,9,
30,,Surface,3,Image 1,1,10,
8,,Surface,3,Image 1,1,11,
10,,Surface,3,Image 1,1,12,
8,,Surface,3,Image 1,1,13,
6,,Surface,3,Image 1,1,14,
17,,Surface,3,Image 1,1,15,
4,,Surface,3,Image 1,1,16,
6,,Surface,3,Image 1,1,17,
6,,Surface,3,Image 1,1,18,
3,,Surface,3,Image 1,1,19,
2,,Surface,3,Image 1,1,20,
34,,Surface,3,Image 1,1,21,
49,,Surface,3,Image 1,1,22,
79,,Surface,3,Image 1,1,23,
58,,Surface,3,Image 1,1,24,
15,,Surface,3,Image 1,1,25,
16,,Surface,3,Image 1,1,26,
23,,Surface,3,Image 1,1,27,
25,,Surface,3,Image 1,1,28,
39,,Surface,3,Image 1,1,29,
48,,Surface,3,Image 1,1,30,
9,,Surface,3,Image 1,1,31,
46,,Surface,3,Image 1,1,32,
8,,Surface,3,Image 1,1,33,
19,,Surface,3,Image 1,1,34,
4,,Surface,3,Image 1,1,35,
5,,Surface,3,Image 1,1,36,
2,,Surface,3,Image 1,1,37,
4,,Surface,3,Image 1,1,38,
7,,Surface,3,Image 1,1,39,
5,,Surface,3,Image 1,1,40,
7,,Surface,3,Image 1,1,41,
19,,Surface,3,Image 1,1,42,
3,,Surface,3,Image 1,1,43,
22,,Surface,3,Image 1,1,44,
25,,Surface,3,Image 1,1,45,
7,,Surface,3,Image 1,1,46,
9,,Surface,3,Image 1,1,47,
7,,Surface,3,Image 1,1,48,
2,,Surface,3,Image 1,1,49,
6,,Surface,3,Image 1,1,50,
6,,Surface,3,Image 1,1,51,
6,,Surface,3,Image 1,1,52,
9,,Surface,3,Image 1,1,53,
12,,Surface,3,Image 1,1,54,
8,,Surface,3,Image 1,1,55,
14,,Surface,3,Image 1,1,56,
3,,Surface,3,Image 1,1,57,
4,,Surface,3,Image 1,1,58,
6,,Surface,3,Image 1,1,59,
6,,Surface,3,Image 1,1,60,
8,,Surface,3,Image 1,1,61,
7,,Surface,3,Image 1,1,62,
11,,Surface,3,Image 1,1,63,
6,,Surface,3,Image 1,1,64,
14,,Surface,3,Image 1,1,65,
21,,Surface,3,Image 1,1,66,
71,,Surface,3,Image 1,1,67,
51,,Surface,3,Image 1,1,68,
41,,Surface,3,Image 1,1,69,
18,,Surface,3,Image 1,1,70,
87,,Surface,3,Image 1,1,71,
131,,Surface,3,Image 1,1,72,
8,,Surface,3,Image 1,1,73,
39,,Surface,3,Image 1,1,74,
53,,Surface,3,Image 1,1,75,
54,,Surface,3,Image 1,1,76,
32,,Surface,3,Image 1,1,77,
78,,Surface,3,Image 1,1,78,
58,,Surface,3,Image 1,1,79,
84,,Surface,3,Image 1,1,80,
51,,Surface,3,Image 1,1,81,
6,,Surface,3,Image 1,1,82,
18,,Surface,3,Image 1,1,83,
36,,Surface,3,Image 1,1,84,
9,,Surface,3,Image 1,1,85,
10,,Surface,3,Image 1,1,86,
10,,Surface,3,Image 1,1,87,
40,,Surface,3,Image 1,1,88,
8,,Surface,3,Image 1,1,89,
7,,Surface,3,Image 1,1,90,
7,,Surface,3,Image 1,1,91,
8,,Surface,3,Image 1,1,92,
4,,Surface,3,Image 1,1,93,
4,,Surface,3,Image 1,1,94,
4,,Surface,3,Image 1,1,95,
3,,Surface,3,Image 1,1,96,
4,,Surface,3,Image 1,1,97,
46,,Surface,3,Image 1,1,98,
83,,Surface,3,Image 1,1,99,
13,,Surface,3,Image 1,1,100,
28,,Surface,3,Image 1,1,101,
8,,Surface,3,Image 1,1,102,
8,,Surface,3,Image 1,1,103,
19,,Surface,3,Image 1,1,104,
11,,Surface,3,Image 1,1,105,
11,,Surface,3,Image 1,1,106,
3,,Surface,3,Image 1,1,107,
8,,Surface,3,Image 1,1,108,
7,,Surface,3,Image 1,1,109,
8,,Surface,3,Image 1,1,110,
4,,Surface,3,Image 1,1,111,
6,,Surface,3,Image 1,1,112,
7,,Surface,3,Image 1,1,113,
6,,Surface,3,Image 1,1,114,
13,,Surface,3,Image 1,1,115,
7,,Surface,3,Image 1,1,116,
7,,Surface,3,Image 1,1,117,
7,,Surface,3,Image 1,1,118,
6,,Surface,3,Image 1,1,119,
7,,Surface,3,Image 1,1,120,
7,,Surface,3,Image 1,1,121,
56,,Surface,3,Image 1,1,122,
7,,Surface,3,Image 1,1,123,
44,,Surface,3,Image 1,1,124,
8,,Surface,3,Image 1,1,125,
7,,Surface,3,Image 1,1,126,
8,,Surface,3,Image 1,1,127,
23,,Surface,3,Image 1,1,128,
6,,Surface,3,Image 1,1,129,
7,,Surface,3,Image 1,1,130,
9,,Surface,3,Image 1,1,131,
9,,Surface,3,Image 1,1,132,
7,,Surface,3,Image 1,1,133,
9,,Surface,3,Image 1,1,134,
7,,Surface,3,Image 1,1,135,
12,,Surface,3,Image 1,1,136,
8,,Surface,3,Image 1,1,137,
8,,Surface,3,Image 1,1,138,
8,,Surface,3,Image 1,1,139,
8,,Surface,3,Image 1,1,140,
7,,Surface,3,Image 1,1,141,
16,,Surface,3,Image 1,1,142,
13,,Surface,3,Image 1,1,143,
72,,Surface,3,Image 1,1,144,
11,,Surface,3,Image 1,1,145,
43,,Surface,3,Image 1,1,146,
8,,Surface,3,Image 1,1,147,
43,,Surface,3,Image 1,1,148,
5,,Surface,3,Image 1,1,149,
5,,Surface,3,Image 1,1,150,
21,,Surface,3,Image 1,1,151,
6,,Surface,3,Image 1,1,152,
7,,Surface,3,Image 1,1,153,
11,,Surface,3,Image 1,1,154,
57,,Surface,3,Image 1,1,155,
58,,Surface,3,Image 1,1,156,
6,,Surface,3,Image 1,1,157,
79,,Surface,3,Image 1,1,158,
45,,Surface,3,Image 1,1,159,
43,,Surface,3,Image 1,1,160,
11,,Surface,3,Image 1,1,161,
38,,Surface,3,Image 1,1,162,
7,,Surface,3,Image 1,1,163,
13,,Surface,3,Image 1,1,164,
7,,Surface,3,Image 1,1,165,
44,,Surface,3,Image 1,1,166,
44,,Surface,3,Image 1,1,167,
41,,Surface,3,Image 1,1,168,
31,,Surface,3,Image 1,1,169,
26,,Surface,3,Image 1,1,170,
86,,Surface,3,Image 1,1,171,
9,,Surface,3,Image 1,1,172,
54,,Surface,3,Image 1,1,173,
8,,Surface,3,Image 1,1,174,
21,,Surface,3,Image 1,1,175,
10,,Surface,3,Image 1,1,176,
75,,Surface,3,Image 1,1,177,
27,,Surface,3,Image 1,1,178,
62,,Surface,3,Image 1,1,179,
17,,Surface,3,Image 1,1,180,
14,,Surface,3,Image 1,1,181,
82,,Surface,3,Image 1,1,182,
118,,Surface,3,Image 1,1,183,
34,,Surface,3,Image 1,1,184,
93,,Surface,3,Image 1,1,185,
53,,Surface,3,Image 1,1,186,
52,,Surface,3,Image 1,1,187,
103,,Surface,3,Image 1,1,188,
10,,Surface,3,Image 1,1,189,
29,,Surface,3,Image 1,1,190,
79,,Surface,3,Image 1,1,191,
12,,Surface,3,Image 1,1,192,
24,,Surface,3,Image 1,1,193,
56,,Surface,3,Image 1,1,194,
102,,Surface,3,Image 1,1,195,
11,,Surface,3,Image 1,1,196,
114,,Surface,3,Image 1,1,197,
27,,Surface,3,Image 1,1,198,
120,,Surface,3,Image 1,1,199,
75,,Surface,3,Image 1,1,200,
69,,Surface,3,Image 1,1,201,
83,,Surface,3,Image 1,1,202,
49,,Surface,3,Image 1,1,203,
59,,Surface,3,Image 1,1,204,
62,,Surface,3,Image 1,1,205,
49,,Surface,3,Image 1,1,206,
52,,Surface,3,Image 1,1,207,
65,,Surface,3,Image 1,1,208,
34,,Surface,3,Image 1,1,209,
83,,Surface,3,Image 1,1,210,
102,,Surface,3,Image 1,1,211,
50,,Surface,3,Image 1,1,212,
4,,Surface,3,Image 1,1,213,
4,,Surface,3,Image 1,1,214,
6,,Surface,3,Image 1,1,215,
6,,Surface,3,Image 1,1,216,
7,,Surface,3,Image 1,1,217,
6,,Surface,3,Image 1,1,218,
11,,Surface,3,Image 1,1,219,
8,,Surface,3,Image 1,1,220,
4,,Surface,3,Image 1,1,221,
7,,Surface,3,Image 1,1,222,
5,,Surface,3,Image 1,1,223,
7,,Surface,3,Image 1,1,224,
9,,Surface,3,Image 1,1,225,
9,,Surface,3,Image 1,1,226,
5,,Surface,3,Image 1,1,227,
8,,Surface,3,Image 1,1,228,
7,,Surface,3,Image 1,1,229,
5,,Surface,3,Image 1,1,230,
8,,Surface,3,Image 1,1,231,
18,,Surface,3,Image 1,1,232,
10,,Surface,3,Image 1,1,233,
8,,Surface,3,Image 1,1,234,
6,,Surface,3,Image 1,1,235,
8,,Surface,3,Image 1,1,236,
7,,Surface,3,Image 1,1,237,
7,,Surface,3,Image 1,1,238,
7,,Surface,3,Image 1,1,239,
7,,Surface,3,Image 1,1,240,
6,,Surface,3,Image 1,1,241,
8,,Surface,3,Image 1,1,242,
4,,Surface,3,Image 1,1,243,
8,,Surface,3,Image 1,1,244,
9,,Surface,3,Image 1,1,245,
6,,Surface,3,Image 1,1,246,
7,,Surface,3,Image 1,1,247,
8,,Surface,3,Image 1,1,248,
20,,Surface,3,Image 1,1,249,
18,,Surface,3,Image 1,1,250,
11,,Surface,3,Image 1,1,251,
8,,Surface,3,Image 1,1,252,
34,,Surface,3,Image 1,1,253,
49,,Surface,3,Image 1,1,254,
8,,Surface,3,Image 1,1,255,
22,,Surface,3,Image 1,1,256,
9,,Surface,3,Image 1,1,257,
7,,Surface,3,Image 1,1,258,
8,,Surface,3,Image 1,1,259,
5,,Surface,3,Image 1,1,260,
6,,Surface,3,Image 1,1,261,
8,,Surface,3,Image 1,1,262,
9,,Surface,3,Image 1,1,263,
29,,Surface,3,Image 1,1,264,
30,,Surface,3,Image 1,1,265,
8,,Surface,3,Image 1,1,266,
66,,Surface,3,Image 1,1,267,
45,,Surface,3,Image 1,1,268,
27,,Surface,3,Image 1,1,269,
49,,Surface,3,Image 1,1,270,
6,,Surface,3,Image 1,1,271,
64,,Surface,3,Image 1,1,272,
3,,Surface,3,Image 1,1,273,
14,,Surface,3,Image 1,1,274,
23,,Surface,3,Image 1,1,275,
9,,Surface,3,Image 1,1,276,
53,,Surface,3,Image 1,1,277,
20,,Surface,3,Image 1,1,278,
31,,Surface,3,Image 1,1,279,
36,,Surface,3,Image 1,1,280,
33,,Surface,3,Image 1,1,281,
13,,Surface,3,Image 1,1,282,
22,,Surface,3,Image 1,1,283,
11,,Surface,3,Image 1,1,284,
8,,Surface,3,Image 1,1,285,
21,,Surface,3,Image 1,1,286,
