
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
109.201,126.658,53.5615,um,Surface,Position,1,0,
110.481,117.149,57.3243,um,Surface,Position,1,1,
120.006,128.777,55.1957,um,Surface,Position,1,2,
114.59,121.16,56.781,um,Surface,Position,1,3,
119.523,122.878,58.568,um,Surface,Position,1,4,
125.317,125.795,58.2661,um,Surface,Position,1,5,
129.453,120.651,53.3282,um,Surface,Position,1,6,
133.527,123.073,57.5162,um,Surface,Position,1,7,
137.688,125.003,57.3007,um,Surface,Position,1,8,
129.667,120.863,60.5064,um,Surface,Position,1,9,
135.88,127.27,63.4174,um,Surface,Position,1,10,
135.322,120.767,63.1809,um,Surface,Position,1,11,
145.525,126.692,55.9449,um,Surface,Position,1,12,
142.352,122.514,55.9859,um,Surface,Position,1,13,
146.674,118.128,57.8534,um,Surface,Position,1,14,
140.87,119.309,62.0863,um,Surface,Position,1,15,
151.095,117.772,62.4301,um,Surface,Position,1,16,
142.387,123.696,63.3118,um,Surface,Position,1,17,
148.747,124.732,66.1395,um,Surface,Position,1,18,
154.345,118.365,55.3688,um,Surface,Position,1,19,
114.93,133.338,53.9419,um,Surface,Position,1,20,
123.526,137.981,55.7027,um,Surface,Position,1,21,
123.766,133.8,57.3914,um,Surface,Position,1,22,
131.213,131.097,56.7527,um,Surface,Position,1,23,
136.743,139.249,56.8355,um,Surface,Position,1,24,
131.953,141.122,59.3769,um,Surface,Position,1,25,
135.237,132.886,59.1117,um,Surface,Position,1,26,
129.271,132.897,60.7583,um,Surface,Position,1,27,
144.697,135.44,54.557,um,Surface,Position,1,28,
144.625,130.182,60.239,um,Surface,Position,1,29,
148.329,141.143,59.5445,um,Surface,Position,1,30,
125.285,144.965,53.0637,um,Surface,Position,1,31,
127.567,149.442,53.7426,um,Surface,Position,1,32,
130.653,150.003,55.8505,um,Surface,Position,1,33,
130.511,143.167,55.4712,um,Surface,Position,1,34,
137.337,150.892,56.0414,um,Surface,Position,1,35,
151.576,155.322,56.2863,um,Surface,Position,1,36,
144.972,154.135,55.5938,um,Surface,Position,1,37,
143.036,146.909,57.9855,um,Surface,Position,1,38,
129.293,156.68,52.2786,um,Surface,Position,1,39,
132.491,159.82,53.82,um,Surface,Position,1,40,
139.039,157.019,53.3571,um,Surface,Position,1,41,
138.602,165.925,55.4792,um,Surface,Position,1,42,
139.09,157.703,57.967,um,Surface,Position,1,43,
146.997,158.712,53.7825,um,Surface,Position,1,44,
140.522,173.247,53.0098,um,Surface,Position,1,45,
150.767,109.917,72.1955,um,Surface,Position,1,46,
109.936,147.95,36.8915,um,Surface,Position,1,47,
109.843,143.442,43.8126,um,Surface,Position,1,48,
110.658,149.577,43.081,um,Surface,Position,1,49,
107.413,154.141,46.5117,um,Surface,Position,1,50,
112.911,144.751,47.0673,um,Surface,Position,1,51,
111.666,150.848,47.1378,um,Surface,Position,1,52,
