
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
104.598,99.2504,122.586,um,Surface,Position,1,0,
111.047,103.528,122.086,um,Surface,Position,1,1,
129.557,93.3411,116.485,um,Surface,Position,1,2,
126.483,100.358,116.601,um,Surface,Position,1,3,
125.033,113.198,117.479,um,Surface,Position,1,4,
121.766,97.8914,117.372,um,Surface,Position,1,5,
135.52,100.432,117.314,um,Surface,Position,1,6,
131.222,112.721,117.677,um,Surface,Position,1,7,
119.63,102.932,119.21,um,Surface,Position,1,8,
139.038,106.911,118.29,um,Surface,Position,1,9,
126.474,107.525,118.905,um,Surface,Position,1,10,
130.781,104.798,117.939,um,Surface,Position,1,11,
119.045,113.093,116.786,um,Surface,Position,1,12,
123.096,115.965,119.611,um,Surface,Position,1,13,
122.533,94.0561,121.186,um,Surface,Position,1,14,
136.043,106.405,120.171,um,Surface,Position,1,15,
142.948,113.401,114.503,um,Surface,Position,1,16,
162.947,110.064,115.744,um,Surface,Position,1,17,
155.934,101.807,116.152,um,Surface,Position,1,18,
142.638,105.884,116.348,um,Surface,Position,1,19,
146.746,105.839,117.687,um,Surface,Position,1,20,
165.751,94.4714,117.923,um,Surface,Position,1,21,
152.477,106.4,118.064,um,Surface,Position,1,22,
145.962,103.391,118.96,um,Surface,Position,1,23,
155.46,111.05,119.054,um,Surface,Position,1,24,
161.64,104.921,120.454,um,Surface,Position,1,25,
148.096,93.1495,120.837,um,Surface,Position,1,26,
169.783,102.988,115.85,um,Surface,Position,1,27,
169.54,97.9957,118.312,um,Surface,Position,1,28,
112.997,124.845,115.689,um,Surface,Position,1,29,
115.628,142.273,117.187,um,Surface,Position,1,30,
105.088,117.583,118.651,um,Surface,Position,1,31,
106.315,126.099,117.994,um,Surface,Position,1,32,
106.171,123.767,120.82,um,Surface,Position,1,33,
105.364,120.973,121.048,um,Surface,Position,1,34,
111.797,123.73,121.217,um,Surface,Position,1,35,
130.155,128.488,113.954,um,Surface,Position,1,36,
126.584,128.401,115.747,um,Surface,Position,1,37,
118.412,125.936,121.088,um,Surface,Position,1,38,
126.66,124.552,120.937,um,Surface,Position,1,39,
143.88,119.241,114.152,um,Surface,Position,1,40,
143.533,119.298,119.17,um,Surface,Position,1,41,
137.393,90.899,122.315,um,Surface,Position,1,42,
150.173,87.3083,119.709,um,Surface,Position,1,43,
165.067,74.8635,122.817,um,Surface,Position,1,44,
162.427,87.0418,122.258,um,Surface,Position,1,45,
174.051,81.5799,120.913,um,Surface,Position,1,46,
169.762,87.7077,122.066,um,Surface,Position,1,47,
178.706,86.6545,123.762,um,Surface,Position,1,48,
176.832,89.81,123.729,um,Surface,Position,1,49,
114.707,95.9622,122.469,um,Surface,Position,1,51,
107.81,106.607,122.048,um,Surface,Position,1,52,
108.049,114.035,123.384,um,Surface,Position,1,53,
115.416,115.807,123.287,um,Surface,Position,1,54,
114.523,100.922,123.115,um,Surface,Position,1,55,
112.761,113.658,122.128,um,Surface,Position,1,56,
131.429,93.6395,121.778,um,Surface,Position,1,57,
141.503,95.5814,121.192,um,Surface,Position,1,58,
126.819,99.7723,123.68,um,Surface,Position,1,59,
136.443,110.612,122.069,um,Surface,Position,1,60,
137.954,99.3197,123.234,um,Surface,Position,1,61,
119.977,112.132,123.806,um,Surface,Position,1,62,
128.126,112.11,123.048,um,Surface,Position,1,63,
131.229,115.992,123.998,um,Surface,Position,1,64,
151.502,104.14,120.357,um,Surface,Position,1,65,
146.389,97.4236,123.01,um,Surface,Position,1,66,
143.835,107.343,122.387,um,Surface,Position,1,67,
161.138,95.3297,123.375,um,Surface,Position,1,68,
155.676,98.0954,123.573,um,Surface,Position,1,69,
155.085,104.832,124.56,um,Surface,Position,1,70,
120.71,119.821,121.582,um,Surface,Position,1,71,
107.15,149.721,108.696,um,Surface,Position,1,72,
