
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
79,,Surface,3,Image 1,1,0,
185,,Surface,3,Image 1,1,1,
25,,Surface,3,Image 1,1,2,
169,,Surface,3,Image 1,1,3,
27,,Surface,3,Image 1,1,4,
22,,Surface,3,Image 1,1,5,
20,,Surface,3,Image 1,1,6,
23,,Surface,3,Image 1,1,7,
21,,Surface,3,Image 1,1,8,
23,,Surface,3,Image 1,1,9,
23,,Surface,3,Image 1,1,10,
24,,Surface,3,Image 1,1,11,
26,,Surface,3,Image 1,1,12,
30,,Surface,3,Image 1,1,13,
27,,Surface,3,Image 1,1,14,
54,,Surface,3,Image 1,1,15,
128,,Surface,3,Image 1,1,16,
95,,Surface,3,Image 1,1,17,
132,,Surface,3,Image 1,1,18,
108,,Surface,3,Image 1,1,19,
238,,Surface,3,Image 1,1,20,
24,,Surface,3,Image 1,1,21,
189,,Surface,3,Image 1,1,22,
23,,Surface,3,Image 1,1,23,
66,,Surface,3,Image 1,1,24,
20,,Surface,3,Image 1,1,25,
36,,Surface,3,Image 1,1,26,
123,,Surface,3,Image 1,1,27,
61,,Surface,3,Image 1,1,28,
117,,Surface,3,Image 1,1,29,
24,,Surface,3,Image 1,1,30,
79,,Surface,3,Image 1,1,31,
26,,Surface,3,Image 1,1,32,
26,,Surface,3,Image 1,1,33,
25,,Surface,3,Image 1,1,34,
28,,Surface,3,Image 1,1,35,
178,,Surface,3,Image 1,1,36,
252,,Surface,3,Image 1,1,37,
233,,Surface,3,Image 1,1,38,
89,,Surface,3,Image 1,1,39,
229,,Surface,3,Image 1,1,40,
189,,Surface,3,Image 1,1,41,
229,,Surface,3,Image 1,1,42,
135,,Surface,3,Image 1,1,43,
250,,Surface,3,Image 1,1,44,
62,,Surface,3,Image 1,1,45,
27,,Surface,3,Image 1,1,46,
88,,Surface,3,Image 1,1,47,
153,,Surface,3,Image 1,1,48,
33,,Surface,3,Image 1,1,49,
28,,Surface,3,Image 1,1,50,
21,,Surface,3,Image 1,1,51,
21,,Surface,3,Image 1,1,52,
23,,Surface,3,Image 1,1,53,
25,,Surface,3,Image 1,1,54,
22,,Surface,3,Image 1,1,55,
26,,Surface,3,Image 1,1,56,
23,,Surface,3,Image 1,1,57,
24,,Surface,3,Image 1,1,58,
21,,Surface,3,Image 1,1,59,
23,,Surface,3,Image 1,1,60,
21,,Surface,3,Image 1,1,61,
24,,Surface,3,Image 1,1,62,
20,,Surface,3,Image 1,1,63,
20,,Surface,3,Image 1,1,64,
26,,Surface,3,Image 1,1,65,
27,,Surface,3,Image 1,1,66,
88,,Surface,3,Image 1,1,67,
66,,Surface,3,Image 1,1,68,
91,,Surface,3,Image 1,1,69,
25,,Surface,3,Image 1,1,70,
27,,Surface,3,Image 1,1,71,
24,,Surface,3,Image 1,1,72,
26,,Surface,3,Image 1,1,73,
25,,Surface,3,Image 1,1,74,
32,,Surface,3,Image 1,1,75,
25,,Surface,3,Image 1,1,76,
23,,Surface,3,Image 1,1,77,
22,,Surface,3,Image 1,1,78,
23,,Surface,3,Image 1,1,79,
21,,Surface,3,Image 1,1,80,
138,,Surface,3,Image 1,1,81,
25,,Surface,3,Image 1,1,82,
65,,Surface,3,Image 1,1,83,
26,,Surface,3,Image 1,1,84,
24,,Surface,3,Image 1,1,85,
23,,Surface,3,Image 1,1,86,
95,,Surface,3,Image 1,1,87,
33,,Surface,3,Image 1,1,88,
24,,Surface,3,Image 1,1,89,
