
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
96.1486,93.632,-35.2767,um,Surface,Position,1,0,
98.358,103.665,-32.7639,um,Surface,Position,1,1,
95.5885,100.699,-31.9938,um,Surface,Position,1,2,
97.3443,111.327,-30.5442,um,Surface,Position,1,3,
97.166,114.446,-30.4286,um,Surface,Position,1,4,
100.056,119.296,-28.8195,um,Surface,Position,1,5,
94.6946,121.471,-28.5972,um,Surface,Position,1,6,
110.341,102.393,-31.8223,um,Surface,Position,1,7,
120.762,106.398,-32.1269,um,Surface,Position,1,8,
108.008,107.645,-32.1384,um,Surface,Position,1,9,
100.694,106.316,-31.6702,um,Surface,Position,1,10,
114.65,107.31,-31.6543,um,Surface,Position,1,11,
121.681,111.95,-31.3003,um,Surface,Position,1,12,
116.249,115.741,-31.8997,um,Surface,Position,1,13,
111.976,122.037,-31.167,um,Surface,Position,1,14,
103.531,115.006,-30.2024,um,Surface,Position,1,15,
107.831,118.969,-29.2497,um,Surface,Position,1,16,
104.742,120.58,-28.8212,um,Surface,Position,1,17,
138.755,109.121,-32.5632,um,Surface,Position,1,18,
124.412,109.284,-33.1458,um,Surface,Position,1,19,
138.751,114.354,-32.696,um,Surface,Position,1,20,
134.771,124.327,-34.3176,um,Surface,Position,1,21,
143.079,121.92,-31.6509,um,Surface,Position,1,22,
127.067,114.88,-32.4645,um,Surface,Position,1,23,
136.64,118.741,-31.5363,um,Surface,Position,1,24,
130.657,118.809,-30.54,um,Surface,Position,1,25,
123.796,119.568,-30.3743,um,Surface,Position,1,26,
149.841,118.187,-33.4003,um,Surface,Position,1,27,
98.0965,124.91,-29.9356,um,Surface,Position,1,28,
114.911,137.878,-32.1247,um,Surface,Position,1,29,
122.554,127.756,-30.367,um,Surface,Position,1,30,
108.064,124.546,-29.0543,um,Surface,Position,1,31,
102.658,124.655,-29.3669,um,Surface,Position,1,32,
101.587,129.83,-29.853,um,Surface,Position,1,33,
129.678,127.547,-33.6005,um,Surface,Position,1,34,
133.163,137.597,-34.8806,um,Surface,Position,1,35,
142.075,130.42,-31.3679,um,Surface,Position,1,36,
134.752,127.316,-30.0836,um,Surface,Position,1,37,
