
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
249,,Surface,3,Image 1,1,0,
255,,Surface,3,Image 1,1,1,
251,,Surface,3,Image 1,1,2,
91,,Surface,3,Image 1,1,3,
202,,Surface,3,Image 1,1,4,
34,,Surface,3,Image 1,1,5,
32,,Surface,3,Image 1,1,6,
40,,Surface,3,Image 1,1,7,
59,,Surface,3,Image 1,1,8,
40,,Surface,3,Image 1,1,9,
64,,Surface,3,Image 1,1,10,
34,,Surface,3,Image 1,1,11,
33,,Surface,3,Image 1,1,12,
47,,Surface,3,Image 1,1,13,
48,,Surface,3,Image 1,1,14,
40,,Surface,3,Image 1,1,15,
44,,Surface,3,Image 1,1,16,
34,,Surface,3,Image 1,1,17,
35,,Surface,3,Image 1,1,18,
49,,Surface,3,Image 1,1,19,
29,,Surface,3,Image 1,1,20,
35,,Surface,3,Image 1,1,21,
40,,Surface,3,Image 1,1,22,
44,,Surface,3,Image 1,1,23,
35,,Surface,3,Image 1,1,24,
223,,Surface,3,Image 1,1,25,
36,,Surface,3,Image 1,1,26,
31,,Surface,3,Image 1,1,27,
155,,Surface,3,Image 1,1,28,
199,,Surface,3,Image 1,1,29,
250,,Surface,3,Image 1,1,30,
47,,Surface,3,Image 1,1,31,
128,,Surface,3,Image 1,1,32,
50,,Surface,3,Image 1,1,33,
102,,Surface,3,Image 1,1,34,
86,,Surface,3,Image 1,1,35,
62,,Surface,3,Image 1,1,36,
242,,Surface,3,Image 1,1,37,
226,,Surface,3,Image 1,1,38,
178,,Surface,3,Image 1,1,39,
194,,Surface,3,Image 1,1,40,
249,,Surface,3,Image 1,1,41,
237,,Surface,3,Image 1,1,42,
142,,Surface,3,Image 1,1,43,
230,,Surface,3,Image 1,1,44,
163,,Surface,3,Image 1,1,45,
153,,Surface,3,Image 1,1,46,
41,,Surface,3,Image 1,1,47,
54,,Surface,3,Image 1,1,48,
41,,Surface,3,Image 1,1,49,
92,,Surface,3,Image 1,1,50,
212,,Surface,3,Image 1,1,51,
246,,Surface,3,Image 1,1,52,
163,,Surface,3,Image 1,1,53,
249,,Surface,3,Image 1,1,54,
188,,Surface,3,Image 1,1,55,
175,,Surface,3,Image 1,1,56,
251,,Surface,3,Image 1,1,57,
171,,Surface,3,Image 1,1,58,
220,,Surface,3,Image 1,1,59,
204,,Surface,3,Image 1,1,60,
245,,Surface,3,Image 1,1,61,
232,,Surface,3,Image 1,1,62,
196,,Surface,3,Image 1,1,63,
248,,Surface,3,Image 1,1,64,
250,,Surface,3,Image 1,1,65,
203,,Surface,3,Image 1,1,66,
254,,Surface,3,Image 1,1,67,
172,,Surface,3,Image 1,1,68,
244,,Surface,3,Image 1,1,69,
199,,Surface,3,Image 1,1,70,
163,,Surface,3,Image 1,1,71,
187,,Surface,3,Image 1,1,72,
205,,Surface,3,Image 1,1,73,
48,,Surface,3,Image 1,1,74,
146,,Surface,3,Image 1,1,75,
53,,Surface,3,Image 1,1,76,
44,,Surface,3,Image 1,1,77,
44,,Surface,3,Image 1,1,78,
46,,Surface,3,Image 1,1,79,
39,,Surface,3,Image 1,1,80,
224,,Surface,3,Image 1,1,81,
247,,Surface,3,Image 1,1,82,
227,,Surface,3,Image 1,1,83,
252,,Surface,3,Image 1,1,84,
253,,Surface,3,Image 1,1,85,
218,,Surface,3,Image 1,1,86,
238,,Surface,3,Image 1,1,87,
255,,Surface,3,Image 1,1,88,
199,,Surface,3,Image 1,1,89,
198,,Surface,3,Image 1,1,90,
252,,Surface,3,Image 1,1,91,
243,,Surface,3,Image 1,1,92,
253,,Surface,3,Image 1,1,93,
198,,Surface,3,Image 1,1,94,
241,,Surface,3,Image 1,1,95,
248,,Surface,3,Image 1,1,96,
252,,Surface,3,Image 1,1,97,
153,,Surface,3,Image 1,1,98,
252,,Surface,3,Image 1,1,99,
203,,Surface,3,Image 1,1,100,
237,,Surface,3,Image 1,1,101,
233,,Surface,3,Image 1,1,102,
205,,Surface,3,Image 1,1,103,
241,,Surface,3,Image 1,1,104,
43,,Surface,3,Image 1,1,105,
227,,Surface,3,Image 1,1,106,
44,,Surface,3,Image 1,1,107,
42,,Surface,3,Image 1,1,108,
255,,Surface,3,Image 1,1,109,
54,,Surface,3,Image 1,1,110,
205,,Surface,3,Image 1,1,111,
76,,Surface,3,Image 1,1,112,
44,,Surface,3,Image 1,1,113,
33,,Surface,3,Image 1,1,114,
42,,Surface,3,Image 1,1,115,
44,,Surface,3,Image 1,1,116,
254,,Surface,3,Image 1,1,117,
255,,Surface,3,Image 1,1,118,
255,,Surface,3,Image 1,1,119,
215,,Surface,3,Image 1,1,120,
172,,Surface,3,Image 1,1,121,
238,,Surface,3,Image 1,1,122,
202,,Surface,3,Image 1,1,123,
192,,Surface,3,Image 1,1,124,
219,,Surface,3,Image 1,1,125,
166,,Surface,3,Image 1,1,126,
202,,Surface,3,Image 1,1,127,
228,,Surface,3,Image 1,1,128,
148,,Surface,3,Image 1,1,129,
167,,Surface,3,Image 1,1,130,
174,,Surface,3,Image 1,1,131,
203,,Surface,3,Image 1,1,132,
216,,Surface,3,Image 1,1,133,
162,,Surface,3,Image 1,1,134,
241,,Surface,3,Image 1,1,135,
228,,Surface,3,Image 1,1,136,
129,,Surface,3,Image 1,1,137,
163,,Surface,3,Image 1,1,138,
142,,Surface,3,Image 1,1,139,
215,,Surface,3,Image 1,1,140,
210,,Surface,3,Image 1,1,141,
245,,Surface,3,Image 1,1,142,
224,,Surface,3,Image 1,1,143,
168,,Surface,3,Image 1,1,144,
155,,Surface,3,Image 1,1,145,
129,,Surface,3,Image 1,1,146,
29,,Surface,3,Image 1,1,147,
225,,Surface,3,Image 1,1,148,
212,,Surface,3,Image 1,1,149,
251,,Surface,3,Image 1,1,150,
111,,Surface,3,Image 1,1,151,
255,,Surface,3,Image 1,1,152,
60,,Surface,3,Image 1,1,153,
36,,Surface,3,Image 1,1,154,
38,,Surface,3,Image 1,1,155,
34,,Surface,3,Image 1,1,156,
31,,Surface,3,Image 1,1,157,
40,,Surface,3,Image 1,1,158,
211,,Surface,3,Image 1,1,159,
193,,Surface,3,Image 1,1,160,
209,,Surface,3,Image 1,1,161,
174,,Surface,3,Image 1,1,162,
213,,Surface,3,Image 1,1,163,
238,,Surface,3,Image 1,1,164,
247,,Surface,3,Image 1,1,165,
232,,Surface,3,Image 1,1,166,
236,,Surface,3,Image 1,1,167,
231,,Surface,3,Image 1,1,168,
118,,Surface,3,Image 1,1,169,
176,,Surface,3,Image 1,1,170,
197,,Surface,3,Image 1,1,171,
175,,Surface,3,Image 1,1,172,
228,,Surface,3,Image 1,1,173,
233,,Surface,3,Image 1,1,174,
233,,Surface,3,Image 1,1,175,
63,,Surface,3,Image 1,1,176,
83,,Surface,3,Image 1,1,177,
246,,Surface,3,Image 1,1,178,
39,,Surface,3,Image 1,1,179,
247,,Surface,3,Image 1,1,180,
45,,Surface,3,Image 1,1,181,
38,,Surface,3,Image 1,1,182,
32,,Surface,3,Image 1,1,183,
32,,Surface,3,Image 1,1,184,
40,,Surface,3,Image 1,1,185,
37,,Surface,3,Image 1,1,186,
33,,Surface,3,Image 1,1,187,
39,,Surface,3,Image 1,1,188,
43,,Surface,3,Image 1,1,189,
39,,Surface,3,Image 1,1,190,
39,,Surface,3,Image 1,1,191,
35,,Surface,3,Image 1,1,192,
239,,Surface,3,Image 1,1,193,
232,,Surface,3,Image 1,1,194,
170,,Surface,3,Image 1,1,195,
247,,Surface,3,Image 1,1,196,
208,,Surface,3,Image 1,1,197,
196,,Surface,3,Image 1,1,198,
202,,Surface,3,Image 1,1,199,
233,,Surface,3,Image 1,1,200,
237,,Surface,3,Image 1,1,201,
209,,Surface,3,Image 1,1,202,
206,,Surface,3,Image 1,1,203,
223,,Surface,3,Image 1,1,204,
204,,Surface,3,Image 1,1,205,
184,,Surface,3,Image 1,1,206,
202,,Surface,3,Image 1,1,207,
172,,Surface,3,Image 1,1,208,
219,,Surface,3,Image 1,1,209,
132,,Surface,3,Image 1,1,210,
148,,Surface,3,Image 1,1,211,
241,,Surface,3,Image 1,1,212,
223,,Surface,3,Image 1,1,213,
133,,Surface,3,Image 1,1,214,
154,,Surface,3,Image 1,1,215,
224,,Surface,3,Image 1,1,216,
240,,Surface,3,Image 1,1,217,
172,,Surface,3,Image 1,1,218,
220,,Surface,3,Image 1,1,219,
228,,Surface,3,Image 1,1,220,
97,,Surface,3,Image 1,1,221,
183,,Surface,3,Image 1,1,222,
194,,Surface,3,Image 1,1,223,
134,,Surface,3,Image 1,1,224,
169,,Surface,3,Image 1,1,225,
218,,Surface,3,Image 1,1,226,
217,,Surface,3,Image 1,1,227,
126,,Surface,3,Image 1,1,228,
80,,Surface,3,Image 1,1,229,
141,,Surface,3,Image 1,1,230,
134,,Surface,3,Image 1,1,231,
171,,Surface,3,Image 1,1,232,
217,,Surface,3,Image 1,1,233,
86,,Surface,3,Image 1,1,234,
172,,Surface,3,Image 1,1,235,
214,,Surface,3,Image 1,1,236,
235,,Surface,3,Image 1,1,237,
209,,Surface,3,Image 1,1,238,
186,,Surface,3,Image 1,1,239,
198,,Surface,3,Image 1,1,240,
38,,Surface,3,Image 1,1,241,
222,,Surface,3,Image 1,1,242,
248,,Surface,3,Image 1,1,243,
31,,Surface,3,Image 1,1,244,
188,,Surface,3,Image 1,1,245,
224,,Surface,3,Image 1,1,246,
37,,Surface,3,Image 1,1,247,
37,,Surface,3,Image 1,1,248,
43,,Surface,3,Image 1,1,249,
43,,Surface,3,Image 1,1,250,
36,,Surface,3,Image 1,1,251,
26,,Surface,3,Image 1,1,252,
31,,Surface,3,Image 1,1,253,
33,,Surface,3,Image 1,1,254,
45,,Surface,3,Image 1,1,255,
47,,Surface,3,Image 1,1,256,
58,,Surface,3,Image 1,1,257,
51,,Surface,3,Image 1,1,258,
44,,Surface,3,Image 1,1,259,
40,,Surface,3,Image 1,1,260,
41,,Surface,3,Image 1,1,261,
46,,Surface,3,Image 1,1,262,
52,,Surface,3,Image 1,1,263,
54,,Surface,3,Image 1,1,264,
41,,Surface,3,Image 1,1,265,
42,,Surface,3,Image 1,1,266,
45,,Surface,3,Image 1,1,267,
46,,Surface,3,Image 1,1,268,
39,,Surface,3,Image 1,1,269,
48,,Surface,3,Image 1,1,270,
42,,Surface,3,Image 1,1,271,
45,,Surface,3,Image 1,1,272,
43,,Surface,3,Image 1,1,273,
41,,Surface,3,Image 1,1,274,
41,,Surface,3,Image 1,1,275,
66,,Surface,3,Image 1,1,276,
47,,Surface,3,Image 1,1,277,
38,,Surface,3,Image 1,1,278,
51,,Surface,3,Image 1,1,279,
50,,Surface,3,Image 1,1,280,
42,,Surface,3,Image 1,1,281,
53,,Surface,3,Image 1,1,282,
250,,Surface,3,Image 1,1,283,
194,,Surface,3,Image 1,1,284,
239,,Surface,3,Image 1,1,285,
71,,Surface,3,Image 1,1,286,
239,,Surface,3,Image 1,1,287,
65,,Surface,3,Image 1,1,288,
85,,Surface,3,Image 1,1,289,
40,,Surface,3,Image 1,1,290,
42,,Surface,3,Image 1,1,291,
205,,Surface,3,Image 1,1,292,
73,,Surface,3,Image 1,1,293,
203,,Surface,3,Image 1,1,294,
182,,Surface,3,Image 1,1,295,
191,,Surface,3,Image 1,1,296,
218,,Surface,3,Image 1,1,297,
188,,Surface,3,Image 1,1,298,
133,,Surface,3,Image 1,1,299,
155,,Surface,3,Image 1,1,300,
188,,Surface,3,Image 1,1,301,
233,,Surface,3,Image 1,1,302,
133,,Surface,3,Image 1,1,303,
199,,Surface,3,Image 1,1,304,
167,,Surface,3,Image 1,1,305,
211,,Surface,3,Image 1,1,306,
193,,Surface,3,Image 1,1,307,
229,,Surface,3,Image 1,1,308,
231,,Surface,3,Image 1,1,309,
255,,Surface,3,Image 1,1,310,
247,,Surface,3,Image 1,1,311,
148,,Surface,3,Image 1,1,312,
135,,Surface,3,Image 1,1,313,
237,,Surface,3,Image 1,1,314,
213,,Surface,3,Image 1,1,315,
233,,Surface,3,Image 1,1,316,
179,,Surface,3,Image 1,1,317,
250,,Surface,3,Image 1,1,318,
57,,Surface,3,Image 1,1,319,
248,,Surface,3,Image 1,1,320,
200,,Surface,3,Image 1,1,321,
216,,Surface,3,Image 1,1,322,
205,,Surface,3,Image 1,1,323,
37,,Surface,3,Image 1,1,324,
40,,Surface,3,Image 1,1,325,
98,,Surface,3,Image 1,1,326,
45,,Surface,3,Image 1,1,327,
35,,Surface,3,Image 1,1,328,
30,,Surface,3,Image 1,1,329,
33,,Surface,3,Image 1,1,330,
46,,Surface,3,Image 1,1,331,
93,,Surface,3,Image 1,1,332,
39,,Surface,3,Image 1,1,333,
47,,Surface,3,Image 1,1,334,
48,,Surface,3,Image 1,1,335,
50,,Surface,3,Image 1,1,336,
61,,Surface,3,Image 1,1,337,
39,,Surface,3,Image 1,1,338,
36,,Surface,3,Image 1,1,339,
40,,Surface,3,Image 1,1,340,
49,,Surface,3,Image 1,1,341,
43,,Surface,3,Image 1,1,342,
44,,Surface,3,Image 1,1,343,
44,,Surface,3,Image 1,1,344,
47,,Surface,3,Image 1,1,345,
42,,Surface,3,Image 1,1,346,
44,,Surface,3,Image 1,1,347,
45,,Surface,3,Image 1,1,348,
247,,Surface,3,Image 1,1,349,
251,,Surface,3,Image 1,1,350,
188,,Surface,3,Image 1,1,351,
223,,Surface,3,Image 1,1,352,
229,,Surface,3,Image 1,1,353,
84,,Surface,3,Image 1,1,354,
159,,Surface,3,Image 1,1,355,
245,,Surface,3,Image 1,1,356,
212,,Surface,3,Image 1,1,357,
241,,Surface,3,Image 1,1,358,
231,,Surface,3,Image 1,1,359,
182,,Surface,3,Image 1,1,360,
198,,Surface,3,Image 1,1,361,
218,,Surface,3,Image 1,1,362,
204,,Surface,3,Image 1,1,363,
133,,Surface,3,Image 1,1,364,
255,,Surface,3,Image 1,1,365,
184,,Surface,3,Image 1,1,366,
189,,Surface,3,Image 1,1,367,
221,,Surface,3,Image 1,1,368,
122,,Surface,3,Image 1,1,369,
254,,Surface,3,Image 1,1,370,
123,,Surface,3,Image 1,1,371,
229,,Surface,3,Image 1,1,372,
237,,Surface,3,Image 1,1,373,
146,,Surface,3,Image 1,1,374,
209,,Surface,3,Image 1,1,375,
159,,Surface,3,Image 1,1,376,
177,,Surface,3,Image 1,1,377,
150,,Surface,3,Image 1,1,378,
198,,Surface,3,Image 1,1,379,
214,,Surface,3,Image 1,1,380,
216,,Surface,3,Image 1,1,381,
111,,Surface,3,Image 1,1,382,
255,,Surface,3,Image 1,1,383,
193,,Surface,3,Image 1,1,384,
215,,Surface,3,Image 1,1,385,
145,,Surface,3,Image 1,1,386,
205,,Surface,3,Image 1,1,387,
165,,Surface,3,Image 1,1,388,
219,,Surface,3,Image 1,1,389,
188,,Surface,3,Image 1,1,390,
254,,Surface,3,Image 1,1,391,
250,,Surface,3,Image 1,1,392,
105,,Surface,3,Image 1,1,393,
34,,Surface,3,Image 1,1,394,
154,,Surface,3,Image 1,1,395,
38,,Surface,3,Image 1,1,396,
46,,Surface,3,Image 1,1,397,
39,,Surface,3,Image 1,1,398,
37,,Surface,3,Image 1,1,399,
118,,Surface,3,Image 1,1,400,
127,,Surface,3,Image 1,1,401,
112,,Surface,3,Image 1,1,402,
113,,Surface,3,Image 1,1,403,
78,,Surface,3,Image 1,1,404,
32,,Surface,3,Image 1,1,405,
27,,Surface,3,Image 1,1,406,
100,,Surface,3,Image 1,1,407,
45,,Surface,3,Image 1,1,408,
43,,Surface,3,Image 1,1,409,
42,,Surface,3,Image 1,1,410,
39,,Surface,3,Image 1,1,411,
46,,Surface,3,Image 1,1,412,
48,,Surface,3,Image 1,1,413,
47,,Surface,3,Image 1,1,414,
78,,Surface,3,Image 1,1,415,
41,,Surface,3,Image 1,1,416,
189,,Surface,3,Image 1,1,417,
44,,Surface,3,Image 1,1,418,
48,,Surface,3,Image 1,1,419,
44,,Surface,3,Image 1,1,420,
59,,Surface,3,Image 1,1,421,
91,,Surface,3,Image 1,1,422,
46,,Surface,3,Image 1,1,423,
44,,Surface,3,Image 1,1,424,
41,,Surface,3,Image 1,1,425,
38,,Surface,3,Image 1,1,426,
44,,Surface,3,Image 1,1,427,
42,,Surface,3,Image 1,1,428,
44,,Surface,3,Image 1,1,429,
40,,Surface,3,Image 1,1,430,
44,,Surface,3,Image 1,1,431,
39,,Surface,3,Image 1,1,432,
47,,Surface,3,Image 1,1,433,
186,,Surface,3,Image 1,1,434,
51,,Surface,3,Image 1,1,435,
236,,Surface,3,Image 1,1,436,
111,,Surface,3,Image 1,1,437,
43,,Surface,3,Image 1,1,438,
47,,Surface,3,Image 1,1,439,
204,,Surface,3,Image 1,1,440,
46,,Surface,3,Image 1,1,441,
54,,Surface,3,Image 1,1,442,
43,,Surface,3,Image 1,1,443,
38,,Surface,3,Image 1,1,444,
111,,Surface,3,Image 1,1,445,
141,,Surface,3,Image 1,1,446,
88,,Surface,3,Image 1,1,447,
42,,Surface,3,Image 1,1,448,
46,,Surface,3,Image 1,1,449,
47,,Surface,3,Image 1,1,450,
94,,Surface,3,Image 1,1,451,
45,,Surface,3,Image 1,1,452,
74,,Surface,3,Image 1,1,453,
37,,Surface,3,Image 1,1,454,
41,,Surface,3,Image 1,1,455,
40,,Surface,3,Image 1,1,456,
63,,Surface,3,Image 1,1,457,
42,,Surface,3,Image 1,1,458,
44,,Surface,3,Image 1,1,459,
95,,Surface,3,Image 1,1,460,
53,,Surface,3,Image 1,1,461,
32,,Surface,3,Image 1,1,462,
48,,Surface,3,Image 1,1,463,
50,,Surface,3,Image 1,1,464,
38,,Surface,3,Image 1,1,465,
82,,Surface,3,Image 1,1,466,
45,,Surface,3,Image 1,1,467,
45,,Surface,3,Image 1,1,468,
46,,Surface,3,Image 1,1,469,
45,,Surface,3,Image 1,1,470,
45,,Surface,3,Image 1,1,471,
40,,Surface,3,Image 1,1,472,
53,,Surface,3,Image 1,1,473,
49,,Surface,3,Image 1,1,474,
39,,Surface,3,Image 1,1,475,
37,,Surface,3,Image 1,1,476,
44,,Surface,3,Image 1,1,477,
44,,Surface,3,Image 1,1,478,
36,,Surface,3,Image 1,1,479,
44,,Surface,3,Image 1,1,480,
60,,Surface,3,Image 1,1,481,
55,,Surface,3,Image 1,1,482,
41,,Surface,3,Image 1,1,483,
47,,Surface,3,Image 1,1,484,
41,,Surface,3,Image 1,1,485,
44,,Surface,3,Image 1,1,486,
40,,Surface,3,Image 1,1,487,
45,,Surface,3,Image 1,1,488,
186,,Surface,3,Image 1,1,489,
108,,Surface,3,Image 1,1,490,
189,,Surface,3,Image 1,1,491,
50,,Surface,3,Image 1,1,492,
51,,Surface,3,Image 1,1,493,
209,,Surface,3,Image 1,1,494,
129,,Surface,3,Image 1,1,495,
89,,Surface,3,Image 1,1,496,
128,,Surface,3,Image 1,1,497,
199,,Surface,3,Image 1,1,498,
46,,Surface,3,Image 1,1,499,
55,,Surface,3,Image 1,1,500,
131,,Surface,3,Image 1,1,501,
76,,Surface,3,Image 1,1,502,
96,,Surface,3,Image 1,1,503,
176,,Surface,3,Image 1,1,504,
210,,Surface,3,Image 1,1,505,
186,,Surface,3,Image 1,1,506,
72,,Surface,3,Image 1,1,507,
164,,Surface,3,Image 1,1,508,
240,,Surface,3,Image 1,1,509,
252,,Surface,3,Image 1,1,510,
194,,Surface,3,Image 1,1,511,
198,,Surface,3,Image 1,1,512,
254,,Surface,3,Image 1,1,513,
254,,Surface,3,Image 1,1,514,
