
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
169,,Surface,2,Image 1,1,0,
254,,Surface,2,Image 1,1,1,
253,,Surface,2,Image 1,1,2,
255,,Surface,2,Image 1,1,3,
171,,Surface,2,Image 1,1,4,
184,,Surface,2,Image 1,1,5,
138,,Surface,2,Image 1,1,6,
205,,Surface,2,Image 1,1,7,
255,,Surface,2,Image 1,1,8,
255,,Surface,2,Image 1,1,9,
205,,Surface,2,Image 1,1,10,
128,,Surface,2,Image 1,1,11,
150,,Surface,2,Image 1,1,12,
252,,Surface,2,Image 1,1,13,
228,,Surface,2,Image 1,1,14,
155,,Surface,2,Image 1,1,15,
197,,Surface,2,Image 1,1,16,
255,,Surface,2,Image 1,1,17,
222,,Surface,2,Image 1,1,18,
232,,Surface,2,Image 1,1,19,
214,,Surface,2,Image 1,1,20,
254,,Surface,2,Image 1,1,21,
164,,Surface,2,Image 1,1,22,
216,,Surface,2,Image 1,1,24,
229,,Surface,2,Image 1,1,25,
127,,Surface,2,Image 1,1,26,
154,,Surface,2,Image 1,1,27,
163,,Surface,2,Image 1,1,28,
125,,Surface,2,Image 1,1,29,
126,,Surface,2,Image 1,1,30,
209,,Surface,2,Image 1,1,31,
191,,Surface,2,Image 1,1,32,
233,,Surface,2,Image 1,1,33,
225,,Surface,2,Image 1,1,34,
133,,Surface,2,Image 1,1,35,
152,,Surface,2,Image 1,1,36,
193,,Surface,2,Image 1,1,37,
224,,Surface,2,Image 1,1,38,
152,,Surface,2,Image 1,1,39,
224,,Surface,2,Image 1,1,40,
233,,Surface,2,Image 1,1,41,
238,,Surface,2,Image 1,1,42,
239,,Surface,2,Image 1,1,43,
241,,Surface,2,Image 1,1,44,
184,,Surface,2,Image 1,1,45,
124,,Surface,2,Image 1,1,46,
159,,Surface,2,Image 1,1,47,
166,,Surface,2,Image 1,1,48,
126,,Surface,2,Image 1,1,49,
122,,Surface,2,Image 1,1,50,
176,,Surface,2,Image 1,1,51,
174,,Surface,2,Image 1,1,52,
126,,Surface,2,Image 1,1,53,
180,,Surface,2,Image 1,1,54,
187,,Surface,2,Image 1,1,55,
127,,Surface,2,Image 1,1,56,
254,,Surface,2,Image 1,1,57,
181,,Surface,2,Image 1,1,58,
248,,Surface,2,Image 1,1,59,
253,,Surface,2,Image 1,1,60,
255,,Surface,2,Image 1,1,62,
135,,Surface,2,Image 1,1,63,
192,,Surface,2,Image 1,1,64,
174,,Surface,2,Image 1,1,65,
120,,Surface,2,Image 1,1,66,
223,,Surface,2,Image 1,1,67,
163,,Surface,2,Image 1,1,68,
221,,Surface,2,Image 1,1,70,
161,,Surface,2,Image 1,1,71,
238,,Surface,2,Image 1,1,72,
247,,Surface,2,Image 1,1,73,
153,,Surface,2,Image 1,1,74,
190,,Surface,2,Image 1,1,75,
252,,Surface,2,Image 1,1,76,
200,,Surface,2,Image 1,1,77,
129,,Surface,2,Image 1,1,78,
128,,Surface,2,Image 1,1,79,
254,,Surface,2,Image 1,1,80,
126,,Surface,2,Image 1,1,81,
150,,Surface,2,Image 1,1,82,
253,,Surface,2,Image 1,1,83,
152,,Surface,2,Image 1,1,84,
214,,Surface,2,Image 1,1,85,
155,,Surface,2,Image 1,1,86,
254,,Surface,2,Image 1,1,87,
130,,Surface,2,Image 1,1,88,
230,,Surface,2,Image 1,1,89,
219,,Surface,2,Image 1,1,90,
163,,Surface,2,Image 1,1,91,
124,,Surface,2,Image 1,1,93,
123,,Surface,2,Image 1,1,94,
217,,Surface,2,Image 1,1,95,
134,,Surface,2,Image 1,1,96,
202,,Surface,2,Image 1,1,97,
123,,Surface,2,Image 1,1,98,
128,,Surface,2,Image 1,1,99,
124,,Surface,2,Image 1,1,100,
243,,Surface,2,Image 1,1,101,
149,,Surface,2,Image 1,1,102,
120,,Surface,2,Image 1,1,103,
160,,Surface,2,Image 1,1,104,
225,,Surface,2,Image 1,1,105,
217,,Surface,2,Image 1,1,106,
143,,Surface,2,Image 1,1,107,
194,,Surface,2,Image 1,1,108,
161,,Surface,2,Image 1,1,109,
