
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
240,,Surface,2,Image 1,1,0,
230,,Surface,2,Image 1,1,1,
126,,Surface,2,Image 1,1,2,
133,,Surface,2,Image 1,1,3,
147,,Surface,2,Image 1,1,4,
185,,Surface,2,Image 1,1,5,
179,,Surface,2,Image 1,1,6,
112,,Surface,2,Image 1,1,7,
163,,Surface,2,Image 1,1,8,
207,,Surface,2,Image 1,1,9,
116,,Surface,2,Image 1,1,10,
165,,Surface,2,Image 1,1,11,
205,,Surface,2,Image 1,1,12,
180,,Surface,2,Image 1,1,13,
254,,Surface,2,Image 1,1,14,
164,,Surface,2,Image 1,1,15,
137,,Surface,2,Image 1,1,16,
154,,Surface,2,Image 1,1,17,
182,,Surface,2,Image 1,1,18,
216,,Surface,2,Image 1,1,19,
175,,Surface,2,Image 1,1,20,
247,,Surface,2,Image 1,1,21,
216,,Surface,2,Image 1,1,22,
212,,Surface,2,Image 1,1,23,
169,,Surface,2,Image 1,1,24,
156,,Surface,2,Image 1,1,25,
210,,Surface,2,Image 1,1,26,
156,,Surface,2,Image 1,1,27,
134,,Surface,2,Image 1,1,28,
160,,Surface,2,Image 1,1,29,
249,,Surface,2,Image 1,1,30,
122,,Surface,2,Image 1,1,31,
127,,Surface,2,Image 1,1,32,
157,,Surface,2,Image 1,1,33,
129,,Surface,2,Image 1,1,34,
125,,Surface,2,Image 1,1,35,
176,,Surface,2,Image 1,1,36,
189,,Surface,2,Image 1,1,37,
181,,Surface,2,Image 1,1,38,
122,,Surface,2,Image 1,1,39,
125,,Surface,2,Image 1,1,40,
137,,Surface,2,Image 1,1,41,
138,,Surface,2,Image 1,1,42,
155,,Surface,2,Image 1,1,43,
204,,Surface,2,Image 1,1,44,
254,,Surface,2,Image 1,1,45,
223,,Surface,2,Image 1,1,46,
139,,Surface,2,Image 1,1,47,
255,,Surface,2,Image 1,1,48,
201,,Surface,2,Image 1,1,49,
149,,Surface,2,Image 1,1,50,
127,,Surface,2,Image 1,1,51,
131,,Surface,2,Image 1,1,52,
193,,Surface,2,Image 1,1,53,
146,,Surface,2,Image 1,1,54,
149,,Surface,2,Image 1,1,55,
225,,Surface,2,Image 1,1,56,
248,,Surface,2,Image 1,1,57,
145,,Surface,2,Image 1,1,58,
196,,Surface,2,Image 1,1,59,
228,,Surface,2,Image 1,1,60,
230,,Surface,2,Image 1,1,61,
250,,Surface,2,Image 1,1,62,
154,,Surface,2,Image 1,1,63,
163,,Surface,2,Image 1,1,64,
145,,Surface,2,Image 1,1,65,
113,,Surface,2,Image 1,1,66,
170,,Surface,2,Image 1,1,67,
183,,Surface,2,Image 1,1,68,
152,,Surface,2,Image 1,1,69,
151,,Surface,2,Image 1,1,71,
119,,Surface,2,Image 1,1,72,
191,,Surface,2,Image 1,1,73,
140,,Surface,2,Image 1,1,74,
191,,Surface,2,Image 1,1,75,
197,,Surface,2,Image 1,1,76,
208,,Surface,2,Image 1,1,77,
176,,Surface,2,Image 1,1,78,
117,,Surface,2,Image 1,1,79,
220,,Surface,2,Image 1,1,80,
180,,Surface,2,Image 1,1,81,
192,,Surface,2,Image 1,1,82,
139,,Surface,2,Image 1,1,83,
152,,Surface,2,Image 1,1,84,
148,,Surface,2,Image 1,1,85,
204,,Surface,2,Image 1,1,86,
